date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-01-29,12.0,0.0,0.0,10.0,13.0,0.0,11.0,11.0,20.0,10.0,12.0,0.0,16.0,11.0,0.0,0.0,22.0,10.0,0.0,0.0,10.038119440914866
2020-01-30,13.0,11.0,15.0,11.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,11.0,22.0,11.0,13.0,12.007623888182971
2020-01-31,0.0,0.0,16.0,22.0,13.0,12.0,12.0,0.0,33.0,10.0,0.0,0.0,18.0,0.0,16.0,9.0,11.0,11.0,12.0,0.0,12.388818297331639
2020-02-01,0.0,12.0,16.0,22.0,27.0,0.0,12.0,0.0,0.0,11.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,13.0,9.466327827191867
2020-02-02,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,10.0,13.0,0.0,0.0,0.0,16.0,9.0,0.0,11.0,0.0,0.0,5.209656925031766
2020-02-03,23.0,0.0,41.0,19.0,23.0,0.0,10.0,0.0,9.0,9.0,11.0,0.0,31.0,21.0,14.0,8.0,20.0,9.0,10.0,23.0,17.852604828462514
2020-02-04,0.0,0.0,0.0,11.0,13.0,11.0,0.0,0.0,0.0,10.0,24.0,0.0,17.0,0.0,16.0,0.0,0.0,11.0,11.0,0.0,7.878017789072427
2020-02-05,13.0,22.0,0.0,11.0,0.0,23.0,11.0,11.0,0.0,0.0,0.0,0.0,34.0,11.0,15.0,0.0,11.0,11.0,0.0,0.0,10.99110546378653
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,14.0,0.0,16.0,0.0,0.0,0.0,12.0,25.0,12.0,0.0,14.0,0.0,37.0,25.0,0.0,0.0,12.0,0.0,12.0,28.0,13.15120711562897
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5082592121982211
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,13.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,12.0,0.0,11.0,15.0,0.0,11.0,0.0,11.0,0.0,6.7979669631512065
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,11.0,0.0,11.0,0.0,0.0,12.0,0.0,11.0,0.0,13.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,13.0,6.353240152477763
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,28.0,0.0,0.0,12.0,14.0,25.0,13.0,25.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,10.800508259212197
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,16.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,12.0,0.0,0.0,0.0,4.891994917407878
2020-02-22,14.0,12.0,17.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,5.908513341804321
2020-02-23,0.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,19.0,12.0,11.0,0.0,0.0,6.035578144853876
2020-02-24,26.0,11.0,0.0,21.0,26.0,22.0,34.0,45.0,11.0,30.0,12.0,12.0,34.0,35.0,16.0,18.0,0.0,21.0,0.0,38.0,26.175349428208385
2020-02-25,37.0,33.0,15.0,10.0,25.0,34.0,11.0,0.0,10.0,30.0,35.0,24.0,17.0,11.0,15.0,8.0,11.0,10.0,22.0,13.0,23.570520965692502
2020-02-26,12.0,11.0,15.0,21.0,0.0,11.0,11.0,33.0,10.0,10.0,12.0,35.0,50.0,22.0,60.0,17.0,11.0,10.0,22.0,13.0,24.52350698856417
