date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,0.0,0.0,25.0,0.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,41.0,0.0,0.0,12.895752895752896
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,30.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,55.0,0.0,47.0,47.0,0.0,0.0,20.772200772200772
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,79.0,0.0,0.0,28.0,83.0,55.0,61.0,60.0,0.0,0.0,0.0,68.0,53.0,0.0,36.0,0.0,0.0,0.0,30.0,42.7027027027027
2020-10-12,29.0,40.0,31.0,46.0,0.0,0.0,27.0,31.0,0.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,27.7992277992278
2020-10-13,29.0,39.0,30.0,45.0,27.0,0.0,54.0,0.0,61.0,0.0,0.0,51.0,35.0,53.0,53.0,35.0,0.0,0.0,33.0,29.0,44.32432432432432
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,40.0,31.0,90.0,0.0,82.0,0.0,31.0,61.0,0.0,37.0,52.0,0.0,0.0,54.0,0.0,0.0,0.0,34.0,0.0,39.536679536679536
2020-10-16,0.0,0.0,0.0,0.0,28.0,0.0,0.0,33.0,32.0,0.0,38.0,54.0,36.0,0.0,56.0,0.0,46.0,0.0,0.0,31.0,27.335907335907336
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,95.0,43.0,100.0,100.0,30.0,45.0,90.0,100.0,100.0,100.0,40.0,57.0,0.0,0.0,59.0,0.0,100.0,100.0,36.0,100.0,100.0
2020-10-19,29.0,40.0,0.0,0.0,28.0,0.0,0.0,31.0,30.0,0.0,37.0,52.0,0.0,52.0,53.0,35.0,0.0,0.0,33.0,29.0,34.67181467181467
2020-10-20,0.0,38.0,30.0,0.0,0.0,0.0,26.0,30.0,0.0,29.0,0.0,50.0,33.0,0.0,52.0,34.0,0.0,44.0,0.0,29.0,30.501930501930502
2020-10-21,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,36.0,0.0,34.0,51.0,53.0,0.0,45.0,0.0,32.0,30.0,25.868725868725868
2020-10-22,0.0,0.0,60.0,45.0,28.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,0.0,46.0,33.0,0.0,28.339768339768344
