date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9_,batch_id
2020-04-29,97.0,65.0,76.0,66.0,62.0,64.0,51.0,63.0,77.0,81.0,80.87557603686636,0
2020-04-30,77.0,44.0,69.0,62.0,61.0,67.0,68.0,59.0,54.0,64.0,72.00460829493088,0
2020-05-01,53.0,59.0,62.0,49.0,52.0,61.0,51.0,56.0,64.0,58.0,65.09216589861751,0
2020-05-02,89.0,66.0,82.0,65.0,40.0,67.0,60.0,65.0,93.0,79.0,81.33640552995391,0
2020-05-03,89.0,62.0,62.0,85.0,80.0,86.0,81.0,100.0,72.0,74.0,91.12903225806451,0
2020-05-04,81.0,69.0,73.0,84.0,75.0,57.0,80.0,87.0,79.0,77.0,87.78801843317973,0
2020-05-05,50.0,50.0,69.0,48.0,64.0,50.0,66.0,65.0,63.0,73.0,68.89400921658986,0
2020-05-06,70.0,72.0,81.0,62.0,64.0,54.0,51.0,65.0,53.0,72.0,74.19354838709678,0
2020-05-07,63.0,48.0,63.0,65.0,65.0,35.0,53.0,46.0,59.0,41.0,61.9815668202765,0
2020-05-08,46.0,66.0,49.0,50.0,53.0,31.0,43.0,52.0,51.0,38.0,55.184331797235025,0
2020-05-09,55.0,68.0,71.0,62.0,63.0,56.0,62.0,66.0,71.0,56.0,72.58064516129032,0
2020-05-10,70.0,60.0,81.0,56.0,65.0,63.0,82.0,49.0,55.0,70.0,74.99999999999999,0
2020-05-11,83.0,67.0,48.0,54.0,64.0,54.0,58.0,67.0,68.0,46.0,70.16129032258064,0
2020-05-12,47.0,49.0,62.0,48.0,63.0,41.0,50.0,54.0,64.0,50.0,60.82949308755761,0
2020-05-13,68.0,59.0,62.0,66.0,63.0,58.0,46.0,75.0,58.0,61.0,70.96774193548387,0
2020-05-14,68.0,52.0,57.0,57.0,46.0,57.0,62.0,62.0,46.0,64.0,65.78341013824885,0
2020-05-15,73.0,64.0,46.0,71.0,63.0,67.0,65.0,55.0,46.0,81.0,72.69585253456222,0
2020-05-16,49.0,51.0,37.0,64.0,48.0,51.0,54.0,56.0,68.0,56.0,61.52073732718894,0
2020-05-17,33.0,32.0,50.0,42.0,43.0,76.0,49.0,56.0,65.0,73.0,59.7926267281106,0
2020-05-18,47.0,37.0,53.0,43.0,57.0,34.0,42.0,46.0,43.0,38.0,50.69124423963134,0
2020-05-19,83.0,49.0,65.0,44.0,66.0,43.0,58.0,50.0,80.0,57.0,68.54838709677419,0
2020-05-20,61.0,43.0,30.0,47.0,35.0,38.0,41.0,31.0,39.0,52.0,48.04147465437788,0
2020-05-21,72.0,54.0,55.0,64.0,33.0,61.0,51.0,60.0,46.0,42.0,61.9815668202765,0
2020-05-22,64.0,42.0,63.0,35.0,38.0,55.0,70.0,36.0,42.0,43.0,56.22119815668203,0
2020-05-23,53.0,39.0,58.0,59.0,55.0,40.0,38.0,53.0,29.0,51.0,54.723502304147466,0
2020-05-24,59.0,34.0,45.0,39.0,38.0,39.0,48.0,50.0,49.0,39.0,50.69124423963134,0
2020-05-25,60.0,65.0,61.0,53.0,64.0,48.0,59.0,59.0,63.0,72.0,69.5852534562212,0
2020-05-26,51.0,42.0,52.0,39.0,48.0,46.0,39.0,42.0,74.0,47.0,55.29953917050691,0
2020-05-27,60.0,47.0,52.0,51.0,54.0,49.0,50.0,55.0,69.0,53.0,62.21198156682028,0
2020-05-28,69.0,53.0,65.0,55.0,60.0,53.0,53.0,50.0,49.0,66.0,66.01382488479263,0
2020-05-29,50.0,39.0,36.0,49.0,50.0,48.0,47.0,42.0,33.0,72.0,53.68663594470046,0
2020-05-30,44.0,59.0,38.0,53.0,46.0,45.0,48.0,42.0,38.0,50.0,53.3410138248848,0
2020-05-31,69.0,58.0,53.0,56.0,57.0,46.0,59.0,53.0,55.0,53.0,64.40092165898618,0
2020-06-01,55.0,46.0,51.0,42.0,38.0,35.0,52.0,53.0,37.0,47.0,52.534562211981566,0
2020-06-02,95.0,66.0,46.0,45.0,41.0,51.0,61.0,52.0,69.0,47.0,66.01382488479263,0
2020-06-03,58.0,56.0,70.0,51.0,55.0,51.0,86.0,79.0,51.0,68.0,72.00460829493088,0
2020-06-04,66.0,44.0,41.0,58.0,49.0,40.0,43.0,54.0,64.0,54.0,59.10138248847927,0
2020-06-05,62.0,49.0,67.0,62.0,53.0,45.0,46.0,50.0,45.0,40.0,59.7926267281106,0
2020-06-06,48.0,33.0,51.0,43.0,41.0,47.0,56.0,51.0,50.0,40.0,52.995391705069125,0
2020-06-07,72.0,54.0,42.0,52.0,58.0,39.0,43.0,61.0,65.0,50.0,61.75115207373272,0
2020-06-08,96.0,59.0,78.0,58.0,66.0,45.0,79.0,65.0,73.0,79.0,80.4147465437788,0
2020-06-09,65.0,52.0,51.0,69.0,45.0,54.0,23.0,53.0,49.0,63.0,60.36866359447005,0
2020-06-10,71.0,48.0,50.0,50.0,83.0,55.0,37.0,61.0,50.0,63.0,65.43778801843318,0
2020-06-11,47.0,40.0,48.0,43.0,48.0,42.0,49.0,37.0,48.0,33.0,50.11520737327189,0
2020-06-12,78.0,45.0,69.0,60.0,49.0,61.0,55.0,60.0,66.0,48.0,68.08755760368663,0
2020-06-13,57.0,36.0,55.0,51.0,51.0,41.0,36.0,43.0,41.0,37.0,51.612903225806456,0
2020-06-14,74.0,81.0,77.0,67.0,66.0,52.0,45.0,67.0,55.0,56.0,73.73271889400922,0
2020-06-15,57.0,61.0,57.0,53.0,54.0,29.0,55.0,53.0,54.0,51.0,60.36866359447005,0
2020-06-16,52.0,43.0,62.0,41.0,35.0,36.0,41.0,46.0,41.0,44.0,50.806451612903224,0
2020-06-17,51.0,52.0,53.0,39.0,44.0,53.0,49.0,68.0,59.0,64.0,61.29032258064516,0
2020-06-18,51.0,42.0,68.0,53.0,52.0,53.0,47.0,58.0,46.0,64.0,61.52073732718894,0
2020-06-19,45.0,47.0,54.0,43.0,48.0,36.0,43.0,42.0,38.0,49.0,51.26728110599078,0
2020-06-20,60.0,62.0,45.0,63.0,64.0,32.0,76.0,58.0,68.0,45.0,66.01382488479263,0
2020-06-21,76.0,51.0,67.0,40.0,56.0,51.0,67.0,57.0,63.0,47.0,66.24423963133641,0
2020-06-22,60.0,54.0,57.0,56.0,50.0,38.0,33.0,51.0,66.0,49.0,59.21658986175115,0
2020-06-23,60.0,57.0,81.0,58.0,78.0,52.0,49.0,63.0,59.0,76.0,72.92626728110599,0
2020-06-24,47.0,52.0,52.0,40.0,53.0,45.0,69.0,46.0,49.0,51.0,58.06451612903226,0
2020-06-25,53.0,59.0,51.0,47.0,35.0,47.0,56.0,70.0,64.0,58.0,62.21198156682028,0
2020-06-26,66.0,44.0,66.0,47.0,55.0,49.0,56.0,61.0,58.0,59.0,64.63133640552995,0
2020-06-27,89.0,41.0,70.0,54.0,54.0,49.0,65.0,49.0,47.0,47.0,65.09216589861751,0
2020-06-28,54.0,67.0,50.0,44.0,67.0,42.0,29.0,53.0,71.0,55.0,61.29032258064516,0
2020-06-29,57.0,57.0,72.0,38.0,51.0,46.0,47.0,36.0,47.0,68.0,59.7926267281106,0
2020-06-30,34.0,29.0,41.0,29.0,28.0,21.0,45.0,39.0,42.0,30.0,38.94009216589861,0
2020-07-01,48.0,51.0,47.0,35.0,55.0,46.0,33.0,41.0,37.0,28.0,48.50230414746544,0
2020-07-02,38.0,48.0,46.0,41.0,56.0,21.0,41.0,66.0,44.0,62.0,53.3410138248848,0
2020-07-03,47.0,45.0,43.0,40.0,34.0,37.0,46.0,45.0,40.0,41.0,48.15668202764977,0
2020-07-04,59.0,61.0,82.0,45.0,41.0,43.0,43.0,60.0,40.0,50.0,60.36866359447005,0
2020-07-05,58.0,43.0,76.0,60.0,67.0,46.0,49.0,43.0,50.0,71.0,64.86175115207374,0
2020-07-06,52.0,30.0,33.0,43.0,47.0,49.0,57.0,44.0,45.0,34.0,50.0,0
2020-07-07,63.0,50.0,39.0,57.0,31.0,46.0,45.0,35.0,45.0,38.0,51.72811059907834,0
2020-07-08,56.0,53.0,46.0,43.0,46.0,44.0,39.0,42.0,60.0,64.0,56.79723502304147,0
2020-07-09,46.0,34.0,35.0,44.0,49.0,47.0,54.0,43.0,44.0,43.0,50.57603686635945,0
2020-07-10,75.0,69.0,72.0,73.0,60.0,54.0,68.0,73.0,73.0,68.0,78.91705069124424,0
2020-07-11,35.0,48.0,35.0,38.0,41.0,45.0,24.0,39.0,55.0,62.0,48.61751152073733,0
2020-07-12,67.0,43.0,64.0,62.0,61.0,60.0,46.0,48.0,50.0,73.0,66.12903225806451,0
2020-07-13,46.0,45.0,43.0,35.0,47.0,39.0,49.0,46.0,47.0,53.0,51.843317972350235,0
2020-07-14,57.0,28.0,40.0,37.0,25.0,35.0,37.0,38.0,49.0,30.0,43.31797235023041,0
2020-07-15,59.0,49.0,67.0,43.0,42.0,36.0,35.0,36.0,49.0,41.0,52.64976958525346,0
2020-07-16,47.0,34.0,52.0,46.0,49.0,51.0,46.0,52.0,37.0,37.0,51.95852534562212,0
2020-07-17,67.0,60.0,52.0,53.0,51.0,50.0,64.0,54.0,38.0,58.0,63.0184331797235,0
2020-07-18,26.0,30.0,40.0,34.0,14.0,29.0,31.0,23.0,42.0,32.0,34.67741935483871,0
2020-07-19,49.0,54.0,48.0,52.0,45.0,49.0,37.0,43.0,59.0,71.0,58.41013824884793,0
2020-07-20,54.0,58.0,55.0,44.0,31.0,51.0,61.0,52.0,79.0,56.0,62.32718894009217,0
2020-07-21,45.0,40.0,36.0,36.0,34.0,46.0,34.0,37.0,26.0,45.0,43.663594470046085,0
2020-07-22,43.0,41.0,40.0,39.0,38.0,22.0,30.0,48.0,57.0,41.0,45.96774193548387,0
2020-07-23,60.0,39.0,60.0,42.0,45.0,50.0,54.0,48.0,43.0,44.0,55.87557603686636,0
2020-07-24,33.0,37.0,28.0,36.0,29.0,31.0,38.0,34.0,33.0,35.0,38.47926267281106,0
2020-07-25,74.0,43.0,65.0,33.0,64.0,62.0,66.0,48.0,65.0,54.0,66.12903225806451,0
2020-07-26,73.0,53.0,71.0,74.0,68.0,62.0,58.0,69.0,55.0,51.0,73.04147465437788,0
2020-07-27,44.0,32.0,47.0,51.0,56.0,42.0,64.0,50.0,40.0,44.0,54.14746543778802,0
2020-07-28,50.0,33.0,44.0,38.0,54.0,36.0,54.0,42.0,55.0,40.0,51.382488479262676,0
2020-07-29,48.0,63.0,42.0,44.0,37.0,48.0,35.0,62.0,66.0,34.0,55.184331797235025,0
2020-07-30,33.0,41.0,53.0,47.0,45.0,44.0,40.0,36.0,65.0,51.0,52.41935483870968,0
2020-07-31,41.0,58.0,50.0,59.0,52.0,40.0,69.0,46.0,58.0,46.0,59.7926267281106,0
2020-08-01,62.0,56.0,62.0,68.0,70.0,54.0,50.0,54.0,58.0,42.0,66.3594470046083,0
2020-08-02,72.0,55.0,61.0,64.0,53.0,53.0,65.0,66.0,66.0,56.0,70.39170506912443,0
2020-08-03,41.0,45.0,44.0,46.0,40.0,43.0,53.0,52.0,35.0,36.0,50.11520737327189,0
2020-08-04,42.0,43.0,50.0,53.0,52.0,42.0,52.0,44.0,64.0,37.0,55.184331797235025,0
2020-08-05,27.0,25.0,55.0,28.0,34.0,37.0,40.0,36.0,52.0,36.0,42.62672811059908,0
2020-08-06,53.0,39.0,41.0,48.0,53.0,44.0,43.0,27.0,53.0,47.0,51.612903225806456,0
2020-08-07,29.0,34.0,48.0,42.0,40.0,44.0,49.0,36.0,37.0,46.0,46.65898617511521,0
2020-08-08,72.0,38.0,39.0,34.0,51.0,53.0,65.0,69.0,62.0,56.0,62.09677419354839,0
2020-08-09,60.0,56.0,61.0,67.0,64.0,64.0,52.0,48.0,44.0,65.0,66.93548387096774,0
2020-08-10,72.0,45.0,66.0,72.0,62.0,64.0,54.0,64.0,68.0,61.0,72.35023041474655,0
2020-08-11,50.0,46.0,53.0,64.0,45.0,63.0,42.0,46.0,62.0,67.0,61.9815668202765,0
2020-08-12,74.0,62.0,53.0,47.0,49.0,59.0,63.0,56.0,60.0,47.0,65.66820276497695,0
2020-08-13,63.0,55.0,55.0,40.0,52.0,34.0,62.0,46.0,40.0,53.0,57.603686635944705,0
2020-08-14,74.0,52.0,48.0,58.0,69.0,46.0,63.0,72.0,66.0,59.0,69.93087557603687,0
2020-08-15,50.0,51.0,74.0,58.0,62.0,34.0,42.0,54.0,53.0,71.0,63.24884792626728,0
2020-08-16,70.0,54.0,68.0,68.0,62.0,62.0,64.0,55.0,60.0,84.0,74.53917050691244,0
2020-08-17,62.0,43.0,47.0,48.0,44.0,39.0,50.0,36.0,37.0,50.0,52.534562211981566,0
2020-08-18,46.0,49.0,57.0,54.0,47.0,43.0,42.0,36.0,47.0,41.0,53.225806451612904,0
2020-08-19,50.0,38.0,54.0,42.0,51.0,51.0,32.0,47.0,52.0,59.0,54.83870967741936,0
2020-08-20,54.0,61.0,77.0,48.0,47.0,58.0,51.0,47.0,64.0,67.0,66.12903225806451,0
2020-08-21,56.0,65.0,44.0,45.0,55.0,40.0,48.0,54.0,63.0,64.0,61.52073732718894,0
2020-08-22,74.0,60.0,51.0,45.0,54.0,57.0,66.0,52.0,76.0,58.0,68.31797235023042,0
2020-08-23,74.0,55.0,44.0,63.0,44.0,64.0,51.0,60.0,57.0,71.0,67.16589861751152,0
2020-08-24,52.0,52.0,59.0,55.0,52.0,37.0,53.0,64.0,54.0,53.0,61.175115207373274,0
2020-08-25,56.0,42.0,41.0,54.0,60.0,49.0,45.0,44.0,41.0,45.0,54.953917050691246,0
2020-08-26,66.0,43.0,55.0,65.0,70.0,42.0,44.0,53.0,59.0,41.0,61.9815668202765,0
2020-08-27,57.0,45.0,52.0,50.0,47.0,33.0,48.0,52.0,59.0,43.0,55.99078341013825,0
2020-08-28,27.0,38.0,35.0,19.0,14.0,30.0,28.0,22.0,27.0,31.0,31.22119815668203,0
