date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-02-06,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.3,0
2020-02-07,3.0,7.0,0.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,0
2020-02-08,6.0,5.0,6.0,1.0,6.0,4.0,3.0,5.0,3.0,5.0,4.4,0
2020-02-09,4.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.3,0
2020-02-10,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0
2020-02-11,5.0,3.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,2.0,3.5,0
2020-02-12,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1.1,0
2020-02-13,3.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,1.8,0
2020-02-14,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2.2,0
2020-02-15,5.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,3.0,1.0,2.3,0
2020-02-16,5.0,5.0,4.0,7.0,2.0,5.0,3.0,2.0,6.0,3.0,4.2,0
2020-02-17,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8,0
2020-02-18,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.3,0
2020-02-19,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.5,0
2020-02-20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0
2020-02-21,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.8,0
2020-02-22,9.0,4.0,5.0,5.0,5.0,2.0,6.0,9.0,4.0,4.0,5.3,0
2020-02-23,2.0,8.0,9.0,3.0,4.0,6.0,4.0,2.0,5.0,7.0,5.0,0
2020-02-24,9.0,11.0,8.0,10.0,12.0,7.0,12.0,7.0,11.0,11.0,9.8,0
2020-02-25,20.0,18.0,25.0,15.0,21.0,17.0,6.0,21.0,19.0,16.0,17.8,0
2020-02-26,16.0,15.0,25.0,19.0,25.0,18.0,20.0,9.0,15.0,23.0,18.5,0
2020-02-27,18.0,19.0,21.0,11.0,20.0,18.0,16.0,16.0,18.0,15.0,17.2,0
2020-02-28,19.0,19.0,28.0,21.0,13.0,15.0,21.0,20.0,21.0,20.0,19.7,0
2020-02-29,10.0,8.0,10.0,11.0,13.0,15.0,10.0,15.0,11.0,10.0,11.3,0
2020-03-01,9.0,10.0,14.0,18.0,15.0,14.0,9.0,6.0,13.0,13.0,12.1,0
2020-03-02,7.0,15.0,11.0,9.0,11.0,9.0,8.0,7.0,13.0,11.0,10.1,0
2020-03-03,7.0,5.0,9.0,8.0,7.0,11.0,6.0,9.0,11.0,6.0,7.9,0
2020-03-04,10.0,5.0,7.0,6.0,7.0,8.0,4.0,5.0,5.0,7.0,6.4,0
2020-03-05,8.0,3.0,13.0,4.0,10.0,7.0,9.0,9.0,2.0,6.0,7.1,0
2020-03-06,12.0,10.0,14.0,8.0,13.0,11.0,8.0,9.0,8.0,7.0,10.0,0
2020-03-07,10.0,8.0,9.0,9.0,13.0,5.0,5.0,12.0,8.0,5.0,8.4,0
2020-03-08,13.0,15.0,21.0,18.0,16.0,12.0,17.0,16.0,13.0,13.0,15.4,0
2020-03-09,8.0,5.0,20.0,12.0,13.0,11.0,9.0,15.0,15.0,12.0,12.0,0
2020-03-10,13.0,12.0,14.0,13.0,10.0,9.0,15.0,13.0,13.0,8.0,12.0,0
2020-03-11,37.0,50.0,61.0,40.0,40.0,38.0,37.0,50.0,37.0,43.0,43.3,0
2020-03-12,47.0,39.0,64.0,50.0,44.0,43.0,46.0,64.0,45.0,39.0,48.1,0
2020-03-13,46.0,59.0,66.0,57.0,54.0,46.0,47.0,72.0,41.0,48.0,53.6,0
2020-03-14,41.0,39.0,55.0,44.0,33.0,40.0,43.0,37.0,31.0,30.0,39.3,0
2020-03-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-16,50.0,63.0,73.0,63.0,52.0,55.0,55.0,58.0,55.0,59.0,58.3,0
2020-03-17,52.0,61.0,74.0,54.0,61.0,45.0,59.0,67.0,53.0,51.0,57.7,0
2020-03-18,42.0,52.0,74.0,51.0,42.0,38.0,43.0,61.0,43.0,43.0,48.9,0
2020-03-19,43.0,45.0,68.0,62.0,57.0,41.0,46.0,51.0,42.0,45.0,50.0,0
2020-03-20,39.0,41.0,66.0,52.0,54.0,49.0,36.0,47.0,46.0,48.0,47.8,0
2020-03-21,52.0,51.0,54.0,44.0,51.0,41.0,51.0,68.0,50.0,48.0,51.0,0
2020-03-22,47.0,60.0,58.0,68.0,71.0,59.0,50.0,55.0,45.0,52.0,56.5,0
2020-03-23,26.0,29.0,40.0,34.0,23.0,27.0,30.0,33.0,25.0,30.0,29.7,0
2020-03-24,18.0,16.0,30.0,27.0,16.0,16.0,13.0,24.0,21.0,17.0,19.8,0
2020-03-25,19.0,21.0,32.0,18.0,24.0,22.0,16.0,21.0,21.0,19.0,21.3,0
2020-03-26,20.0,15.0,31.0,25.0,20.0,17.0,20.0,29.0,17.0,15.0,20.9,0
2020-03-27,19.0,29.0,28.0,22.0,21.0,30.0,28.0,21.0,23.0,25.0,24.6,0
2020-03-28,27.0,37.0,27.0,32.0,42.0,40.0,37.0,41.0,27.0,28.0,33.8,0
2020-03-29,37.0,36.0,44.0,34.0,40.0,39.0,31.0,37.0,31.0,33.0,36.2,0
2020-03-30,20.0,16.0,26.0,20.0,23.0,19.0,19.0,27.0,19.0,15.0,20.4,0
2020-03-31,19.0,16.0,19.0,19.0,21.0,12.0,16.0,13.0,13.0,21.0,16.9,0
2020-04-01,12.0,11.0,21.0,17.0,13.0,13.0,15.0,19.0,10.0,17.0,14.8,0
2020-04-02,15.0,15.0,15.0,20.0,16.0,15.0,14.0,9.0,12.0,18.0,14.9,0
2020-04-03,17.0,20.0,20.0,15.0,27.0,24.0,16.0,18.0,16.0,20.0,19.3,0
2020-04-04,26.0,35.0,47.0,38.0,38.0,38.0,30.0,32.0,25.0,35.0,34.4,0
2020-04-05,25.0,26.0,36.0,23.0,29.0,32.0,28.0,29.0,19.0,25.0,27.2,0
2020-04-06,16.0,15.0,25.0,18.0,21.0,19.0,15.0,17.0,14.0,17.0,17.7,0
2020-04-07,16.0,13.0,15.0,15.0,13.0,15.0,14.0,13.0,11.0,13.0,13.8,0
2020-04-08,6.0,11.0,13.0,10.0,5.0,5.0,9.0,12.0,5.0,8.0,8.4,0
2020-04-09,15.0,16.0,21.0,14.0,18.0,16.0,14.0,18.0,13.0,13.0,15.8,0
2020-04-10,14.0,18.0,15.0,9.0,9.0,11.0,12.0,10.0,10.0,21.0,12.9,0
2020-04-11,9.0,14.0,18.0,20.0,18.0,10.0,14.0,13.0,14.0,20.0,15.0,0
2020-04-12,16.0,18.0,18.0,20.0,22.0,19.0,15.0,20.0,22.0,15.0,18.5,0
2020-04-13,17.0,7.0,19.0,13.0,16.0,13.0,15.0,10.0,12.0,16.0,13.8,0
2020-04-14,8.0,9.0,7.0,7.0,7.0,7.0,7.0,9.0,3.0,4.0,6.8,0
2020-04-15,10.0,12.0,10.0,10.0,12.0,6.0,9.0,9.0,10.0,9.0,9.7,0
2020-04-16,13.0,13.0,8.0,12.0,18.0,14.0,14.0,10.0,11.0,13.0,12.6,0
2020-04-17,7.0,11.0,14.0,15.0,9.0,12.0,14.0,13.0,8.0,12.0,11.5,0
2020-04-18,12.0,14.0,20.0,9.0,16.0,10.0,8.0,10.0,13.0,15.0,12.7,0
2020-04-19,13.0,27.0,40.0,19.0,25.0,27.0,19.0,23.0,20.0,16.0,22.9,0
2020-04-20,12.0,12.0,14.0,8.0,13.0,10.0,11.0,10.0,8.0,8.0,10.6,0
2020-04-21,11.0,17.0,18.0,17.0,13.0,16.0,10.0,12.0,14.0,13.0,14.1,0
2020-04-22,6.0,4.0,4.0,8.0,5.0,4.0,8.0,5.0,8.0,4.0,5.6,0
2020-04-23,2.0,5.0,10.0,6.0,3.0,5.0,3.0,3.0,4.0,4.0,4.5,0
2020-04-24,4.0,12.0,6.0,8.0,7.0,9.0,5.0,10.0,9.0,10.0,8.0,0
2020-04-25,24.0,24.0,19.0,17.0,12.0,15.0,13.0,13.0,16.0,16.0,16.9,0
2020-04-26,11.0,13.0,14.0,12.0,14.0,11.0,14.0,19.0,9.0,13.0,13.0,0
2020-04-27,7.0,7.0,6.0,6.0,13.0,8.0,11.0,9.0,10.0,11.0,8.8,0
2020-04-28,4.0,15.0,14.0,13.0,10.0,11.0,10.0,13.0,9.0,10.0,10.9,0
2020-04-29,6.0,8.0,15.0,11.0,11.0,10.0,6.0,11.0,6.0,12.0,9.6,0
2020-04-30,6.0,7.0,7.0,6.0,10.0,6.0,5.0,10.0,2.0,11.0,7.0,0
2020-05-01,7.0,5.0,11.0,9.0,3.0,5.0,9.0,5.0,5.0,12.0,7.1,0
2020-05-02,3.0,3.0,5.0,6.0,9.0,4.0,8.0,7.0,7.0,5.0,5.7,0
2020-05-03,9.0,12.0,8.0,11.0,12.0,8.0,11.0,5.0,10.0,19.0,10.5,0
2020-05-04,5.0,7.0,11.0,3.0,6.0,9.0,6.0,5.0,11.0,6.0,6.9,0
2020-05-05,4.0,5.0,7.0,6.0,8.0,3.0,8.0,9.0,6.0,5.0,6.1,0
2020-05-06,5.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,9.0,6.0,5.6,0
2020-05-07,5.0,4.0,8.0,4.0,6.0,3.0,5.0,7.0,3.0,5.0,5.0,0
2020-05-08,5.0,5.0,9.0,8.0,9.0,6.0,5.0,4.0,3.0,8.0,6.2,0
2020-05-09,4.0,7.0,11.0,7.0,9.0,9.0,8.0,5.0,4.0,6.0,7.0,0
2020-05-10,10.0,8.0,11.0,9.0,9.0,6.0,11.0,6.0,9.0,9.0,8.8,0
2020-05-11,13.0,10.0,13.0,12.0,15.0,6.0,11.0,11.0,11.0,11.0,11.3,0
2020-05-12,11.0,7.0,10.0,11.0,13.0,11.0,12.0,9.0,12.0,9.0,10.5,0
2020-05-13,4.0,6.0,8.0,4.0,9.0,2.0,6.0,4.0,4.0,3.0,5.0,0
2020-05-14,4.0,5.0,9.0,3.0,7.0,4.0,4.0,3.0,7.0,7.0,5.3,0
2020-05-15,5.0,5.0,9.0,5.0,7.0,4.0,1.0,5.0,6.0,11.0,5.8,0
2020-05-16,6.0,8.0,6.0,8.0,7.0,5.0,6.0,5.0,6.0,6.0,6.3,0
2020-05-17,5.0,8.0,10.0,10.0,10.0,7.0,5.0,10.0,10.0,3.0,7.8,0
2020-05-18,4.0,5.0,8.0,2.0,3.0,5.0,5.0,6.0,3.0,3.0,4.4,0
2020-05-19,4.0,5.0,6.0,5.0,3.0,7.0,7.0,5.0,3.0,4.0,4.9,0
2020-05-20,5.0,6.0,5.0,5.0,6.0,3.0,5.0,3.0,3.0,1.0,4.2,0
2020-05-21,4.0,2.0,6.0,7.0,2.0,2.0,1.0,4.0,3.0,5.0,3.6,0
2020-05-22,6.0,9.0,2.0,5.0,7.0,4.0,6.0,6.0,6.0,5.0,5.6,0
2020-05-23,6.0,4.0,5.0,6.0,5.0,7.0,7.0,7.0,5.0,5.0,5.7,0
2020-05-24,8.0,7.0,9.0,15.0,7.0,8.0,6.0,8.0,4.0,9.0,8.1,0
2020-05-25,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.1,0
2020-05-26,4.0,4.0,6.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.4,0
2020-05-27,4.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,3.1,0
2020-05-28,8.0,5.0,5.0,5.0,7.0,9.0,4.0,3.0,5.0,6.0,5.7,0
2020-05-29,5.0,1.0,8.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.3,0
2020-05-30,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.2,0
2020-05-31,3.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.1,0
2020-06-01,1.0,3.0,5.0,6.0,5.0,4.0,7.0,3.0,5.0,4.0,4.3,0
2020-06-02,3.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,3.5,0
2020-06-03,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.5,0
2020-06-04,5.0,3.0,7.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3.1,0
2020-06-05,2.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.6,0
2020-06-06,5.0,4.0,5.0,7.0,2.0,3.0,4.0,1.0,4.0,3.0,3.8,0
2020-06-07,4.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.8,0
2020-06-08,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.7,0
2020-06-09,3.0,6.0,6.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,3.5,0
2020-06-10,1.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,4.0,3.1,0
2020-06-11,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.1,0
2020-06-12,1.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.7,0
2020-06-13,3.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.6,0
2020-06-14,6.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.7,0
2020-06-15,2.0,0.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.3,0
2020-06-16,6.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,3.4,0
2020-06-17,1.0,5.0,4.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0
2020-06-18,1.0,1.0,4.0,4.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0,0
2020-06-19,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7,0
2020-06-20,3.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.5,0
2020-06-21,4.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2.3,0
2020-06-22,5.0,4.0,5.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,3.3,0
2020-06-23,2.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.5,0
2020-06-24,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,0
2020-06-25,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.3,0
2020-06-26,4.0,2.0,4.0,4.0,3.0,4.0,0.0,1.0,3.0,3.0,2.8,0
2020-06-27,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,2.4,0
2020-06-28,3.0,3.0,5.0,6.0,4.0,2.0,5.0,3.0,5.0,3.0,3.9,0
2020-06-29,2.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1.5,0
2020-06-30,0.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.4,0
2020-07-01,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.2,0
2020-07-02,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.5,0
2020-07-03,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0
2020-07-04,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,3.4,0
2020-07-05,2.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.7,0
2020-07-06,2.0,5.0,2.0,0.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,0
2020-07-07,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.7,0
2020-07-08,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.6,0
2020-07-09,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.6,0
2020-07-10,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.9,0
2020-07-11,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0
2020-07-12,3.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,2.4,0
2020-07-13,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,1.7,0
2020-07-14,2.0,4.0,5.0,3.0,4.0,6.0,6.0,2.0,1.0,3.0,3.6,0
2020-07-15,2.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,2.4,0
2020-07-16,3.0,3.0,3.0,5.0,4.0,5.0,1.0,2.0,1.0,6.0,3.3,0
2020-07-17,4.0,3.0,6.0,5.0,3.0,2.0,5.0,9.0,4.0,4.0,4.5,0
2020-07-18,7.0,7.0,5.0,4.0,4.0,7.0,6.0,3.0,2.0,5.0,5.0,0
2020-07-19,2.0,4.0,9.0,4.0,2.0,6.0,2.0,2.0,3.0,6.0,4.0,0
2020-07-20,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.5,0
2020-07-21,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.1,0
2020-07-22,3.0,1.0,4.0,6.0,3.0,0.0,2.0,1.0,2.0,6.0,2.8,0
2020-07-23,4.0,3.0,6.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,3.3,0
2020-07-24,7.0,7.0,4.0,7.0,8.0,3.0,4.0,6.0,5.0,4.0,5.5,0
2020-07-25,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.6,0
2020-07-26,1.0,4.0,7.0,5.0,5.0,5.0,2.0,4.0,1.0,3.0,3.7,0
2020-07-27,3.0,3.0,1.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,3.2,0
2020-07-28,5.0,7.0,3.0,7.0,2.0,6.0,3.0,2.0,4.0,4.0,4.3,0
2020-07-29,5.0,5.0,0.0,5.0,5.0,3.0,2.0,5.0,1.0,4.0,3.5,0
2020-07-30,3.0,0.0,3.0,4.0,4.0,2.0,1.0,0.0,2.0,0.0,1.9,0
2020-07-31,5.0,3.0,2.0,5.0,5.0,6.0,5.0,5.0,2.0,5.0,4.3,0
2020-08-01,3.0,5.0,5.0,4.0,0.0,1.0,2.0,4.0,2.0,2.0,2.8,0
2020-08-02,2.0,4.0,5.0,1.0,2.0,1.0,2.0,5.0,4.0,3.0,2.9,0
2020-08-03,5.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.2,0
2020-08-04,4.0,6.0,6.0,1.0,6.0,2.0,5.0,7.0,6.0,5.0,4.8,0
2020-08-05,0.0,4.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,4.0,3.5,0
2020-08-06,5.0,1.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0
2020-08-07,6.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,3.1,0
2020-08-08,2.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,2.0,4.0,2.8,0
2020-08-09,1.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,2.8,0
2020-08-10,4.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.4,0
2020-08-11,5.0,4.0,7.0,7.0,4.0,2.0,6.0,7.0,5.0,6.0,5.3,0
2020-08-12,0.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.6,0
2020-08-13,1.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.9,0
2020-08-14,2.0,3.0,4.0,3.0,3.0,3.0,2.0,6.0,3.0,3.0,3.2,0
2020-08-15,4.0,4.0,3.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,0
2020-08-16,2.0,5.0,7.0,6.0,6.0,5.0,3.0,1.0,5.0,3.0,4.3,0
2020-08-17,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,2.0,0
2020-08-18,1.0,4.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,3.0,2.8,0
2020-08-19,1.0,3.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,5.0,3.2,0
2020-08-20,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.9,0
2020-08-21,5.0,6.0,7.0,3.0,7.0,2.0,8.0,8.0,2.0,3.0,5.1,0
2020-08-22,2.0,0.0,1.0,4.0,5.0,2.0,4.0,5.0,3.0,6.0,3.2,0
2020-08-23,4.0,6.0,11.0,6.0,6.0,4.0,5.0,2.0,4.0,4.0,5.2,0
2020-08-24,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,1.7,0
2020-08-25,3.0,4.0,2.0,2.0,4.0,0.0,4.0,7.0,4.0,2.0,3.2,0
2020-08-26,2.0,3.0,3.0,0.0,4.0,1.0,2.0,2.0,3.0,0.0,2.0,0
2020-08-27,0.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.4,0
2020-08-28,1.0,3.0,4.0,1.0,1.0,3.0,0.0,4.0,4.0,3.0,2.4,0
2020-08-29,1.0,1.0,6.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.6,0
2020-08-30,3.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.3,0
2020-08-31,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0
2020-09-01,5.0,4.0,8.0,3.0,2.0,3.0,4.0,6.0,1.0,1.0,3.7,0
2020-09-02,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
2020-09-03,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0
2020-09-04,2.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.4,0
2020-09-05,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
2020-09-06,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0
2020-09-07,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.7,0
2020-09-08,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.9,0
2020-09-09,3.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,2.7,0
2020-09-10,1.0,4.0,4.0,3.0,2.0,1.0,5.0,3.0,3.0,4.0,3.0,0
2020-09-11,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,1.3,0
2020-09-12,2.0,1.0,3.0,4.0,5.0,1.0,4.0,1.0,3.0,6.0,3.0,0
2020-09-13,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.6,0
2020-09-14,0.0,2.0,3.0,3.0,0.0,2.0,2.0,4.0,1.0,1.0,1.8,0
2020-09-15,3.0,5.0,3.0,2.0,1.0,3.0,4.0,0.0,2.0,2.0,2.5,0
2020-09-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0
