,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-10-05,24.0,21.0,77.0,16.0,34.0,15.0,35.0,0.0,15.0,15.0,10.0,15.0,36.0,0.0,34.177215189873415,0.0,30.0,0.0,32.0,48.0,36.708277331138
2020-10-06,0.0,0.0,38.0,0.0,17.0,14.0,17.0,38.04347826086956,15.0,15.0,10.0,45.0,36.0,16.161616161616163,34.177215189873415,35.1063829787234,30.0,45.0,16.0,32.0,36.412113598563636
2020-10-07,61.0,63.0,58.0,16.0,68.0,29.0,68.0,57.608695652173914,14.0,58.0,28.0,45.0,89.0,33.333333333333336,34.177215189873415,34.04255319148936,44.0,30.0,32.0,32.0,71.79522107859175
2020-10-08,0.0,45.0,42.0,51.0,37.0,31.0,19.0,42.391304347826086,47.0,16.0,31.0,17.0,0.0,36.36363636363637,0.0,55.319148936170215,16.0,32.0,17.0,17.0,44.32786262479017
2020-10-09,100.0,73.0,90.0,73.0,80.0,49.0,20.0,44.56521739130435,68.0,50.0,22.0,70.0,42.0,38.38383838383838,98.73417721518987,78.72340425531915,52.0,34.0,37.0,55.0,94.37730355602687
2020-10-10,15.0,77.0,24.0,58.0,42.0,0.0,21.0,96.73913043478261,18.0,55.0,0.0,37.0,44.0,81.81818181818181,63.29113924050633,85.1063829787234,37.0,55.0,20.0,39.0,69.77127029130423
2020-10-11,43.0,48.0,0.0,37.0,60.0,0.0,100.0,90.21739130434783,17.0,17.0,0.0,52.0,63.0,38.38383838383838,20.253164556962027,40.42553191489362,70.0,52.0,76.0,37.0,69.15502640719787
2020-10-12,27.0,69.0,86.0,52.0,58.0,48.0,38.0,84.78260869565217,32.0,49.0,43.0,83.0,80.0,37.37373737373738,37.9746835443038,56.38297872340426,66.0,49.0,71.0,87.0,92.69976497652168
2020-10-13,27.0,46.0,43.0,17.0,19.0,48.0,38.0,0.0,16.0,64.0,22.0,0.0,41.0,0.0,37.9746835443038,19.148936170212767,33.0,33.0,18.0,53.0,46.17858596343287
2020-10-14,26.0,23.0,84.0,34.0,37.0,63.0,56.0,20.652173913043477,32.0,47.0,31.0,83.0,20.0,36.36363636363637,74.68354430379746,18.085106382978722,16.0,16.0,0.0,35.0,60.44356508917695
2020-10-15,28.0,0.0,66.0,0.0,19.0,48.0,20.0,21.73913043478261,33.0,16.0,22.0,51.0,21.0,37.37373737373738,18.9873417721519,57.4468085106383,34.0,33.0,18.0,35.0,46.5337553134496
2020-10-16,29.0,48.0,22.0,18.0,40.0,33.0,61.0,22.82608695652174,67.0,17.0,0.0,34.0,62.0,57.57575757575758,0.0,19.148936170212767,17.0,34.0,37.0,55.0,54.08162969005996
2020-10-17,15.0,80.0,73.0,60.0,65.0,36.0,87.0,100.0,55.0,18.0,60.0,38.0,46.0,0.0,65.82278481012658,64.8936170212766,76.0,37.0,20.0,100.0,88.05900314895366
2020-10-18,16.0,54.0,25.0,20.0,0.0,36.0,44.0,23.91304347826087,18.0,18.0,12.0,39.0,0.0,0.0,21.518987341772153,43.61702127659574,19.0,0.0,21.0,20.0,34.610360319718936
2020-10-19,13.0,23.0,63.0,87.0,38.0,64.0,76.0,42.391304347826086,32.0,16.0,31.0,49.0,39.0,0.0,55.69620253164557,75.53191489361703,33.0,16.0,17.0,34.0,64.60556628614914
2020-10-20,26.0,67.0,62.0,34.0,75.0,31.0,37.0,82.6086956521739,79.0,47.0,31.0,33.0,77.0,35.35353535353536,18.9873417721519,37.234042553191486,64.0,64.0,35.0,52.0,79.34454517947368
2020-10-21,0.0,22.0,21.0,33.0,36.0,15.0,37.0,20.652173913043477,31.0,15.0,10.0,63.0,38.0,70.70707070707071,35.44303797468354,55.319148936170215,79.0,47.0,17.0,0.0,51.879236125930234
2020-10-22,0.0,45.0,21.0,17.0,0.0,61.0,18.0,20.652173913043477,47.0,63.0,0.0,65.0,58.0,53.535353535353536,18.9873417721519,18.085106382978722,48.0,47.0,0.0,50.0,52.29182689954405
2020-10-23,29.0,73.0,67.0,54.0,100.0,50.0,20.0,67.3913043478261,68.0,34.0,45.0,70.0,42.0,38.38383838383838,79.74683544303798,80.85106382978724,0.0,35.0,76.0,56.0,87.14820710628499
2020-10-24,47.0,27.0,49.0,20.0,22.0,19.0,45.0,25.0,19.0,37.0,12.0,39.0,46.0,0.0,21.518987341772153,22.340425531914892,19.0,38.0,83.0,41.0,50.73409127010906
2020-10-25,0.0,75.0,47.0,58.0,83.0,18.0,42.0,94.56521739130434,18.0,18.0,23.0,37.0,65.0,100.0,20.253164556962027,41.48936170212766,73.0,36.0,39.0,77.0,77.50776544954688
2020-10-26,68.0,70.0,43.0,35.0,19.0,63.0,57.0,20.652173913043477,16.0,49.0,11.0,16.0,40.0,18.181818181818183,18.9873417721519,38.297872340425535,17.0,32.0,53.0,18.0,56.455776798922116
2020-10-27,71.0,24.0,67.0,36.0,39.0,100.0,20.0,88.04347826086956,100.0,100.0,100.0,52.0,63.0,94.94949494949495,58.22784810126582,20.21276595744681,51.0,69.0,55.0,37.0,100.0
2020-10-28,57.0,24.0,67.0,73.0,40.0,0.0,60.0,89.1304347826087,51.0,84.0,44.0,70.0,63.0,19.19191919191919,39.24050632911393,79.7872340425532,87.0,17.0,19.0,36.0,81.84700531333618
2020-10-29,42.0,95.0,66.0,0.0,39.0,0.0,59.0,66.30434782608695,17.0,0.0,22.0,52.0,62.0,37.37373737373738,18.9873417721519,58.51063829787234,68.0,34.0,0.0,54.0,63.52615453423726
2020-10-30,63.0,43.0,100.0,32.0,53.0,45.0,71.0,59.78260869565217,60.0,15.0,20.0,31.0,74.0,34.343434343434346,35.44303797468354,87.23404255319149,16.0,61.0,66.0,16.0,78.91252762196673
2020-10-31,27.0,46.0,0.0,17.0,56.0,16.0,38.0,20.652173913043477,32.0,47.0,10.0,17.0,39.0,72.72727272727273,18.9873417721519,0.0,16.0,32.0,35.0,35.0,46.19811078598763
2020-11-01,41.0,70.0,43.0,35.0,38.0,65.0,38.0,64.1304347826087,32.0,64.0,53.0,84.0,80.0,36.36363636363637,74.68354430379746,95.74468085106383,100.0,100.0,53.0,70.0,99.31660017402984
2020-11-02,66.0,44.0,82.0,100.0,18.0,31.0,18.0,41.30434782608695,31.0,0.0,51.0,32.0,57.0,17.171717171717173,89.87341772151899,55.319148936170215,48.0,63.0,34.0,34.0,73.281196282553
2020-11-03,52.0,0.0,61.0,0.0,18.0,15.0,19.0,60.869565217391305,15.0,46.0,20.0,16.0,19.0,35.35353535353536,72.15189873417721,0.0,47.0,62.0,67.0,17.0,51.578422637024815
2020-11-04,12.0,40.0,0.0,31.0,33.0,0.0,67.0,0.0,42.0,28.0,9.0,15.0,53.0,32.323232323232325,65.82278481012658,32.97872340425532,44.0,29.0,31.0,15.0,46.58014256783311
2020-11-05,25.0,21.0,20.0,16.0,0.0,15.0,17.0,19.565217391304348,30.0,0.0,10.0,0.0,37.0,0.0,51.89873417721519,17.02127659574468,31.0,15.0,0.0,16.0,27.41898336892098
2020-11-06,13.0,65.0,20.0,33.0,54.0,45.0,36.0,59.78260869565217,75.0,30.0,10.0,62.0,75.0,51.515151515151516,35.44303797468354,35.1063829787234,93.0,62.0,100.0,66.0,81.9672113872143
2020-11-07,12.0,41.0,39.0,32.0,17.0,44.0,70.0,57.608695652173914,29.0,15.0,19.0,15.0,36.0,33.333333333333336,0.0,0.0,15.0,30.0,49.0,16.0,45.762538830773536
2020-11-08,13.0,0.0,0.0,0.0,0.0,15.0,0.0,41.30434782608695,0.0,0.0,0.0,0.0,39.0,0.0,17.72151898734177,18.085106382978722,32.0,16.0,0.0,0.0,15.425228222538829
2020-11-09,13.0,22.0,0.0,16.0,18.0,30.0,18.0,20.652173913043477,15.0,15.0,10.0,0.0,0.0,34.343434343434346,17.72151898734177,0.0,16.0,31.0,17.0,33.0,26.23320348700633
2020-11-10,13.0,23.0,41.0,34.0,0.0,0.0,0.0,20.652173913043477,0.0,16.0,10.0,17.0,20.0,35.35353535353536,55.69620253164557,19.148936170212767,16.0,48.0,17.0,17.0,32.34623283701445
2020-11-11,26.0,22.0,41.0,17.0,36.0,31.0,37.0,20.652173913043477,46.0,16.0,10.0,16.0,58.0,17.171717171717173,17.72151898734177,73.40425531914893,48.0,16.0,17.0,34.0,48.17195164190088
