date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,37.0,23.0,29.0,28.0,26.0,21.0,34.0,40.0,24.0,47.0,32.59493670886076,0.0
2020-01-02,30.0,43.0,39.0,43.0,41.0,33.0,39.0,35.0,44.0,34.0,40.18987341772152,0.0
2020-01-03,25.0,34.0,28.0,31.0,20.0,36.0,27.0,28.0,30.0,29.0,30.37974683544304,0.0
2020-01-04,14.0,26.0,31.0,18.0,21.0,23.0,29.0,26.0,28.0,23.0,25.210970464135023,0.0
2020-01-05,26.0,29.0,27.0,19.0,28.0,24.0,28.0,26.0,24.0,28.0,27.320675105485233,0.0
2020-01-06,24.0,16.0,29.0,22.0,20.0,22.0,22.0,27.0,29.0,28.0,25.210970464135023,0.0
2020-01-07,22.0,30.0,27.0,24.0,17.0,22.0,34.0,29.0,28.0,23.0,27.0042194092827,0.0
2020-01-08,28.0,36.0,37.0,36.0,31.0,26.0,39.0,40.0,37.0,32.0,36.07594936708861,0.0
2020-01-09,20.0,20.0,28.0,22.0,24.0,22.0,22.0,30.0,32.0,19.0,25.210970464135023,0.0
2020-01-10,40.0,23.0,39.0,24.0,19.0,25.0,24.0,29.0,24.0,23.0,28.48101265822785,0.0
2020-01-11,19.0,16.0,26.0,21.0,33.0,18.0,21.0,20.0,15.0,14.0,21.41350210970464,0.0
2020-01-12,15.0,23.0,29.0,21.0,24.0,16.0,24.0,24.0,23.0,23.0,23.417721518987342,0.0
2020-01-13,25.0,34.0,41.0,31.0,24.0,27.0,40.0,25.0,41.0,35.0,34.0717299578059,0.0
2020-01-14,33.0,27.0,32.0,35.0,31.0,29.0,32.0,30.0,36.0,37.0,33.966244725738406,0.0
2020-01-15,29.0,24.0,23.0,23.0,32.0,29.0,31.0,26.0,32.0,27.0,29.113924050632914,0.0
2020-01-16,30.0,37.0,28.0,37.0,34.0,25.0,32.0,34.0,33.0,33.0,34.0717299578059,0.0
2020-01-17,37.0,35.0,30.0,30.0,27.0,28.0,40.0,35.0,39.0,31.0,35.02109704641351,0.0
2020-01-18,16.0,20.0,14.0,23.0,15.0,11.0,30.0,17.0,31.0,30.0,21.835443037974684,0.0
2020-01-19,35.0,32.0,29.0,49.0,42.0,39.0,48.0,39.0,31.0,35.0,39.9789029535865,0.0
2020-01-20,35.0,42.0,37.0,41.0,33.0,28.0,37.0,33.0,34.0,25.0,36.39240506329114,0.0
2020-01-21,34.0,39.0,45.0,30.0,41.0,34.0,48.0,26.0,47.0,34.0,39.87341772151898,0.0
2020-01-22,23.0,35.0,23.0,34.0,32.0,19.0,20.0,34.0,29.0,25.0,28.90295358649789,0.0
2020-01-23,29.0,38.0,29.0,32.0,37.0,20.0,32.0,29.0,36.0,28.0,32.70042194092827,0.0
2020-01-24,33.0,18.0,20.0,14.0,30.0,33.0,44.0,23.0,22.0,26.0,27.742616033755276,0.0
2020-01-25,19.0,34.0,28.0,24.0,31.0,21.0,43.0,35.0,30.0,32.0,31.329113924050635,0.0
2020-01-26,29.0,26.0,39.0,29.0,22.0,20.0,27.0,23.0,30.0,29.0,28.90295358649789,0.0
2020-01-27,36.0,36.0,27.0,38.0,45.0,37.0,40.0,42.0,38.0,39.0,39.87341772151898,0.0
2020-01-28,30.0,37.0,45.0,29.0,27.0,30.0,31.0,39.0,35.0,35.0,35.654008438818565,0.0
2020-01-29,29.0,38.0,41.0,37.0,39.0,29.0,31.0,45.0,37.0,40.0,38.607594936708864,0.0
2020-01-30,37.0,40.0,36.0,29.0,40.0,30.0,35.0,39.0,38.0,17.0,35.970464135021096,0.0
2020-01-31,35.0,31.0,31.0,38.0,34.0,30.0,38.0,42.0,48.0,48.0,39.55696202531646,0.0
2020-02-01,42.0,28.0,27.0,31.0,31.0,21.0,45.0,31.0,23.0,35.0,33.12236286919831,0.0
2020-02-02,23.0,40.0,38.0,38.0,41.0,28.0,30.0,44.0,31.0,32.0,36.39240506329114,0.0
2020-02-03,64.0,45.0,47.0,43.0,57.0,49.0,47.0,50.0,63.0,38.0,53.05907172995781,0.0
2020-02-04,47.0,41.0,47.0,51.0,32.0,41.0,57.0,64.0,49.0,44.0,49.89451476793249,0.0
2020-02-05,41.0,42.0,50.0,49.0,47.0,52.0,51.0,42.0,42.0,32.0,47.257383966244724,0.0
2020-02-06,40.0,37.0,47.0,38.0,30.0,40.0,43.0,40.0,44.0,38.0,41.877637130801695,0.0
