date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,0.0,22.0,14.0,0.0,0.0,0.0,16.0,0.0,23.0,31.0,0.0,36.0,15.0,20.0,17.0,20.0,14.0,17.0,0.0,0.0,16.097240473061767
2020-10-06,17.0,0.0,14.0,37.0,16.0,18.0,0.0,20.0,0.0,16.0,14.0,18.0,15.0,20.0,34.0,40.0,28.0,17.0,16.0,22.0,23.784494086728
2020-10-07,66.0,90.0,57.0,37.0,0.0,35.0,16.0,19.0,71.0,47.0,70.0,75.0,59.0,41.0,51.0,20.0,0.0,52.0,81.0,22.0,59.72404730617609
2020-10-08,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,11.0,2.693823915900132
2020-10-09,18.0,25.0,16.0,20.0,17.0,40.0,36.0,45.0,26.0,17.0,32.0,41.0,0.0,45.0,18.0,22.0,0.0,19.0,0.0,24.0,30.289093298291725
2020-10-10,56.0,77.0,51.0,86.0,18.0,62.0,55.0,70.0,81.0,37.0,32.0,62.0,17.0,24.0,38.0,46.0,33.0,39.0,0.0,38.0,60.57818659658345
2020-10-11,34.0,23.0,0.0,40.0,16.0,0.0,17.0,21.0,0.0,0.0,15.0,19.0,0.0,21.0,18.0,42.0,15.0,0.0,0.0,0.0,18.462549277266763
2020-10-12,35.0,24.0,31.0,0.0,16.0,0.0,34.0,21.0,51.0,0.0,30.0,39.0,0.0,43.0,18.0,21.0,0.0,18.0,0.0,35.0,27.33245729303548
2020-10-13,50.0,68.0,45.0,19.0,32.0,18.0,0.0,40.0,49.0,49.0,29.0,37.0,15.0,42.0,34.0,62.0,44.0,53.0,67.0,22.0,50.91984231274639
2020-10-14,0.0,22.0,0.0,38.0,16.0,18.0,49.0,20.0,24.0,0.0,0.0,19.0,30.0,21.0,17.0,20.0,14.0,52.0,16.0,11.0,25.427069645203687
2020-10-15,18.0,0.0,47.0,61.0,17.0,39.0,52.0,43.0,51.0,35.0,0.0,59.0,33.0,22.0,37.0,22.0,15.0,19.0,18.0,12.0,39.421813403416564
2020-10-16,18.0,0.0,16.0,0.0,0.0,20.0,0.0,44.0,0.0,18.0,31.0,0.0,33.0,0.0,19.0,22.0,16.0,19.0,18.0,12.0,18.79106438896189
2020-10-17,19.0,0.0,16.0,0.0,36.0,42.0,0.0,0.0,27.0,18.0,33.0,0.0,0.0,0.0,0.0,23.0,0.0,20.0,19.0,0.0,16.622864651773984
2020-10-18,55.0,73.0,16.0,41.0,0.0,41.0,70.0,0.0,26.0,35.0,48.0,61.0,49.0,44.0,37.0,88.0,15.0,38.0,54.0,24.0,53.547963206307486
2020-10-19,34.0,47.0,15.0,39.0,33.0,19.0,34.0,20.0,25.0,0.0,0.0,0.0,16.0,21.0,0.0,21.0,30.0,37.0,34.0,23.0,29.434954007884365
2020-10-20,17.0,23.0,0.0,0.0,16.0,19.0,17.0,0.0,0.0,17.0,15.0,19.0,31.0,21.0,35.0,20.0,0.0,17.0,17.0,0.0,18.65965834428384
2020-10-21,0.0,0.0,15.0,19.0,0.0,19.0,0.0,62.0,24.0,16.0,15.0,19.0,0.0,42.0,35.0,21.0,29.0,0.0,17.0,11.0,22.601839684625496
2020-10-22,17.0,70.0,15.0,59.0,33.0,38.0,35.0,63.0,0.0,34.0,30.0,20.0,0.0,43.0,53.0,43.0,15.0,36.0,35.0,35.0,44.28383705650461
2020-10-23,18.0,74.0,16.0,61.0,34.0,20.0,54.0,22.0,26.0,34.0,47.0,60.0,32.0,0.0,55.0,22.0,0.0,19.0,54.0,24.0,44.15243101182654
2020-10-24,36.0,24.0,15.0,20.0,34.0,59.0,52.0,0.0,76.0,17.0,0.0,19.0,16.0,66.0,0.0,22.0,0.0,36.0,17.0,12.0,34.23127463863338
2020-10-25,66.0,89.0,73.0,75.0,62.0,92.0,16.0,100.0,71.0,64.0,14.0,0.0,90.0,81.0,34.0,81.0,28.0,51.0,33.0,32.0,75.68988173455979
2020-10-26,100.0,66.0,43.0,55.0,0.0,54.0,64.0,41.0,94.0,80.0,15.0,0.0,15.0,81.0,51.0,39.0,28.0,68.0,16.0,43.0,62.614980289093296
2020-10-27,17.0,22.0,14.0,37.0,31.0,36.0,32.0,59.0,0.0,16.0,28.0,0.0,45.0,41.0,34.0,40.0,0.0,34.0,16.0,22.0,34.42838370565046
2020-10-28,33.0,88.0,0.0,76.0,47.0,18.0,49.0,81.0,47.0,64.0,43.0,55.0,60.0,83.0,34.0,60.0,14.0,68.0,67.0,22.0,66.29434954007885
2020-10-29,16.0,0.0,14.0,36.0,15.0,18.0,48.0,0.0,71.0,0.0,28.0,0.0,0.0,60.0,0.0,20.0,14.0,33.0,49.0,21.0,29.106438896189232
2020-10-30,14.0,38.0,12.0,17.0,27.0,16.0,28.0,0.0,0.0,14.0,12.0,16.0,39.0,18.0,15.0,17.0,37.0,59.0,43.0,9.0,28.318002628120894
2020-10-31,30.0,20.0,39.0,34.0,28.0,50.0,15.0,73.0,66.0,14.0,53.0,17.0,41.0,0.0,59.0,36.0,26.0,32.0,45.0,20.0,45.86070959264126
2020-11-01,59.0,80.0,51.0,100.0,41.0,48.0,57.0,53.0,42.0,100.0,51.0,97.0,26.0,91.0,59.0,88.0,50.0,31.0,59.0,29.0,79.63206307490145
2020-11-02,30.0,82.0,53.0,69.0,86.0,50.0,89.0,72.0,65.0,15.0,38.0,100.0,27.0,38.0,46.0,37.0,13.0,16.0,60.0,39.0,67.3455978975033
2020-11-03,15.0,20.0,26.0,51.0,14.0,16.0,29.0,36.0,64.0,29.0,0.0,68.0,13.0,37.0,46.0,18.0,13.0,63.0,45.0,10.0,40.275952693823925
2020-11-04,42.0,57.0,49.0,48.0,13.0,31.0,14.0,68.0,100.0,27.0,37.0,31.0,51.0,51.0,58.0,51.0,24.0,30.0,42.0,28.0,55.97897503285152
2020-11-05,43.0,39.0,77.0,49.0,0.0,32.0,29.0,53.0,21.0,0.0,38.0,48.0,13.0,18.0,44.0,36.0,25.0,31.0,88.0,10.0,45.59789750328516
2020-11-06,15.0,20.0,13.0,17.0,0.0,0.0,0.0,18.0,22.0,29.0,13.0,0.0,27.0,0.0,0.0,0.0,13.0,32.0,15.0,20.0,16.68856767411301
2020-11-07,29.0,39.0,38.0,33.0,14.0,16.0,15.0,18.0,21.0,28.0,0.0,33.0,26.0,19.0,0.0,0.0,0.0,15.0,14.0,10.0,24.178712220762158
2020-11-08,0.0,20.0,26.0,17.0,28.0,16.0,0.0,0.0,42.0,28.0,0.0,0.0,13.0,18.0,15.0,18.0,25.0,46.0,0.0,0.0,20.49934296977661
2020-11-09,30.0,60.0,26.0,17.0,42.0,16.0,0.0,55.0,21.0,14.0,52.0,0.0,27.0,36.0,15.0,55.0,26.0,47.0,46.0,20.0,39.750328515111704
2020-11-10,76.0,60.0,40.0,70.0,100.0,0.0,91.0,56.0,66.0,30.0,53.0,50.0,27.0,37.0,62.0,72.0,38.0,47.0,30.0,31.0,68.0683311432326
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,3.613666228646518
2020-11-12,0.0,20.0,26.0,17.0,14.0,0.0,15.0,18.0,22.0,14.0,13.0,17.0,0.0,37.0,15.0,0.0,13.0,0.0,0.0,0.0,15.834428383705651
2020-11-13,30.0,20.0,13.0,17.0,14.0,33.0,0.0,0.0,43.0,0.0,0.0,33.0,14.0,19.0,15.0,0.0,38.0,15.0,15.0,20.0,22.27332457293036
2020-11-14,74.0,100.0,52.0,67.0,43.0,49.0,30.0,35.0,21.0,43.0,51.0,49.0,27.0,0.0,30.0,36.0,51.0,31.0,73.0,20.0,57.950065703022354
2020-11-15,44.0,81.0,13.0,33.0,14.0,0.0,58.0,36.0,43.0,29.0,39.0,16.0,53.0,91.0,30.0,18.0,64.0,62.0,59.0,29.0,53.35085413929041
2020-11-16,0.0,20.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,18.0,13.0,15.0,0.0,0.0,8.081471747700395
