,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-02-12,10.0,5.0,9.0,6.0,5.0,14.0,8.0,8.0,8.0,12.0,17.0,12.0,5.0,6.0,8.0,10.0,11.0,11.0,9.0,16.0,9.5
2020-02-13,14.0,9.0,12.0,18.0,15.0,11.0,7.0,11.0,15.0,12.0,16.0,13.0,15.0,16.0,9.0,11.0,15.0,13.0,14.0,16.0,13.1
2020-02-14,15.0,11.0,16.0,13.0,9.0,9.0,11.0,16.0,14.0,11.0,16.0,13.0,12.0,10.0,14.0,12.0,14.0,8.0,13.0,9.0,12.3
2020-02-15,12.0,15.0,19.0,20.0,14.0,8.0,13.0,19.0,13.0,21.0,17.0,16.0,16.0,17.0,11.0,14.0,16.0,5.0,8.0,10.0,14.2
2020-02-16,7.0,11.0,5.0,9.0,6.0,14.0,4.0,7.0,15.0,9.0,18.0,12.0,5.0,8.0,7.0,14.0,10.0,12.0,14.0,9.0,9.8
2020-02-17,15.0,10.0,17.0,13.0,8.0,16.0,9.0,10.0,18.0,11.0,14.0,10.0,8.0,12.0,9.0,19.0,19.0,15.0,15.0,8.0,12.8
2020-02-18,10.0,13.0,9.0,16.0,11.0,11.0,12.0,16.0,17.0,16.0,16.0,12.0,14.0,13.0,8.0,18.0,17.0,7.0,11.0,7.0,12.7
2020-02-19,8.0,5.0,10.0,7.0,9.0,13.0,8.0,8.0,12.0,6.0,9.0,7.0,8.0,8.0,7.0,5.0,6.0,9.0,11.0,12.0,8.4
2020-02-20,8.0,5.0,10.0,13.0,9.0,8.0,3.0,8.0,6.0,10.0,14.0,8.0,14.0,5.0,7.0,13.0,10.0,10.0,10.0,6.0,8.85
2020-02-21,11.0,5.0,12.0,13.0,8.0,17.0,10.0,7.0,14.0,15.0,17.0,16.0,11.0,16.0,6.0,16.0,11.0,12.0,15.0,17.0,12.45
2020-02-22,11.0,12.0,6.0,16.0,5.0,18.0,8.0,13.0,21.0,12.0,10.0,13.0,11.0,11.0,13.0,15.0,14.0,13.0,13.0,8.0,12.15
2020-02-23,10.0,6.0,10.0,10.0,10.0,17.0,14.0,12.0,21.0,15.0,20.0,15.0,11.0,10.0,13.0,11.0,11.0,16.0,17.0,20.0,13.45
2020-02-24,13.0,7.0,9.0,14.0,10.0,9.0,8.0,12.0,15.0,14.0,21.0,9.0,13.0,10.0,6.0,9.0,13.0,12.0,15.0,13.0,11.6
2020-02-25,12.0,10.0,8.0,12.0,12.0,16.0,12.0,12.0,15.0,17.0,14.0,13.0,13.0,12.0,11.0,13.0,8.0,16.0,16.0,20.0,13.1
2020-02-26,10.0,9.0,10.0,8.0,13.0,13.0,8.0,9.0,12.0,15.0,9.0,12.0,9.0,12.0,13.0,13.0,17.0,11.0,11.0,16.0,11.5
2020-02-27,12.0,17.0,16.0,19.0,14.0,20.0,13.0,13.0,16.0,10.0,14.0,17.0,12.0,8.0,11.0,13.0,15.0,14.0,11.0,17.0,14.1
2020-02-28,15.0,13.0,14.0,9.0,13.0,14.0,11.0,9.0,19.0,9.0,18.0,13.0,10.0,10.0,15.0,19.0,18.0,11.0,20.0,10.0,13.5
2020-02-29,9.0,10.0,10.0,15.0,12.0,20.0,13.0,10.0,14.0,14.0,10.0,15.0,11.0,10.0,10.0,16.0,9.0,15.0,15.0,9.0,12.35
2020-03-01,9.0,7.0,9.0,9.0,9.0,11.0,10.0,13.0,14.0,12.0,11.0,12.0,10.0,8.0,10.0,9.0,14.0,11.0,9.0,9.0,10.3
2020-03-02,9.0,9.0,12.0,9.0,7.0,18.0,5.0,9.0,16.0,13.0,17.0,14.0,10.0,11.0,14.0,7.0,18.0,12.0,13.0,16.0,11.95
2020-03-03,5.0,9.0,8.0,9.0,2.0,21.0,8.0,8.0,17.0,10.0,17.0,10.0,10.0,6.0,3.0,3.0,6.0,17.0,16.0,16.0,10.05
2020-03-04,8.0,8.0,10.0,10.0,7.0,8.0,5.0,14.0,7.0,5.0,12.0,10.0,9.0,9.0,17.0,11.0,14.0,11.0,12.0,6.0,9.65
2020-03-05,14.0,11.0,13.0,19.0,12.0,19.0,9.0,4.0,13.0,11.0,28.0,16.0,5.0,11.0,7.0,12.0,15.0,15.0,16.0,15.0,13.25
2020-03-06,6.0,12.0,9.0,13.0,14.0,10.0,15.0,10.0,10.0,10.0,11.0,15.0,9.0,14.0,8.0,6.0,9.0,9.0,11.0,10.0,10.55
2020-03-07,13.0,15.0,12.0,9.0,16.0,19.0,15.0,15.0,10.0,14.0,21.0,14.0,18.0,17.0,13.0,14.0,13.0,17.0,8.0,11.0,14.2
2020-03-08,11.0,5.0,12.0,18.0,17.0,10.0,13.0,13.0,6.0,16.0,11.0,14.0,8.0,15.0,13.0,13.0,9.0,9.0,11.0,11.0,11.75
2020-03-09,7.0,12.0,11.0,11.0,7.0,16.0,11.0,10.0,11.0,9.0,15.0,11.0,12.0,12.0,13.0,9.0,13.0,6.0,17.0,17.0,11.5
2020-03-10,13.0,9.0,12.0,13.0,9.0,17.0,8.0,15.0,8.0,10.0,16.0,17.0,12.0,13.0,13.0,14.0,11.0,12.0,12.0,15.0,12.45
2020-03-11,11.0,10.0,13.0,17.0,10.0,16.0,9.0,6.0,13.0,12.0,7.0,16.0,8.0,8.0,10.0,11.0,13.0,10.0,7.0,12.0,10.95
2020-03-12,13.0,12.0,13.0,16.0,12.0,10.0,13.0,12.0,17.0,16.0,21.0,14.0,14.0,11.0,10.0,8.0,11.0,8.0,20.0,11.0,13.1
2020-03-13,17.0,15.0,15.0,20.0,17.0,21.0,10.0,18.0,13.0,17.0,22.0,19.0,13.0,17.0,14.0,16.0,18.0,22.0,16.0,18.0,16.9
2020-03-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-15,59.0,62.0,46.0,72.0,57.0,65.0,54.0,60.0,66.0,59.0,77.0,59.0,45.0,57.0,59.0,47.0,70.0,67.0,50.0,56.0,59.35
2020-03-16,55.0,44.0,47.0,61.0,42.0,64.0,34.0,46.0,52.0,55.0,63.0,71.0,39.0,50.0,48.0,47.0,52.0,55.0,63.0,62.0,52.5
2020-03-17,51.0,46.0,58.0,79.0,63.0,68.0,48.0,58.0,74.0,57.0,80.0,73.0,48.0,63.0,43.0,52.0,61.0,64.0,72.0,78.0,61.8
2020-03-18,42.0,30.0,30.0,43.0,35.0,59.0,40.0,43.0,61.0,38.0,72.0,42.0,34.0,37.0,37.0,43.0,47.0,62.0,57.0,42.0,44.7
2020-03-19,36.0,22.0,30.0,36.0,33.0,33.0,29.0,33.0,34.0,32.0,45.0,32.0,30.0,37.0,30.0,31.0,36.0,28.0,33.0,44.0,33.2
2020-03-20,23.0,24.0,23.0,26.0,29.0,29.0,29.0,19.0,29.0,26.0,33.0,38.0,24.0,24.0,23.0,28.0,29.0,37.0,22.0,35.0,27.5
2020-03-21,33.0,30.0,18.0,27.0,19.0,35.0,21.0,25.0,39.0,26.0,26.0,36.0,19.0,27.0,22.0,27.0,33.0,27.0,31.0,30.0,27.55
2020-03-22,32.0,22.0,29.0,31.0,32.0,36.0,31.0,30.0,24.0,29.0,38.0,32.0,27.0,33.0,29.0,34.0,29.0,26.0,21.0,25.0,29.5
2020-03-23,24.0,20.0,23.0,26.0,30.0,21.0,22.0,20.0,32.0,20.0,33.0,29.0,19.0,23.0,24.0,23.0,20.0,17.0,27.0,32.0,24.25
2020-03-24,23.0,18.0,23.0,18.0,21.0,31.0,21.0,17.0,30.0,20.0,31.0,21.0,19.0,16.0,22.0,25.0,14.0,24.0,24.0,26.0,22.2
2020-03-25,13.0,14.0,19.0,25.0,19.0,23.0,13.0,17.0,24.0,14.0,16.0,18.0,19.0,21.0,18.0,20.0,23.0,23.0,18.0,19.0,18.8
2020-03-26,18.0,23.0,11.0,22.0,17.0,13.0,19.0,27.0,21.0,24.0,31.0,16.0,16.0,17.0,18.0,19.0,19.0,20.0,20.0,21.0,19.6
2020-03-27,16.0,13.0,21.0,18.0,14.0,23.0,13.0,12.0,16.0,22.0,23.0,25.0,18.0,17.0,19.0,18.0,23.0,21.0,18.0,17.0,18.35
2020-03-28,18.0,19.0,12.0,16.0,17.0,21.0,19.0,16.0,22.0,19.0,32.0,26.0,20.0,22.0,16.0,17.0,17.0,24.0,28.0,27.0,20.4
2020-03-29,16.0,12.0,16.0,17.0,16.0,12.0,16.0,17.0,21.0,17.0,17.0,17.0,11.0,13.0,23.0,24.0,19.0,26.0,25.0,18.0,17.65
2020-03-30,17.0,13.0,15.0,15.0,16.0,17.0,12.0,11.0,19.0,18.0,18.0,16.0,16.0,17.0,12.0,14.0,11.0,17.0,18.0,17.0,15.45
2020-03-31,12.0,13.0,12.0,12.0,13.0,21.0,8.0,12.0,18.0,7.0,20.0,19.0,13.0,10.0,10.0,9.0,19.0,16.0,20.0,15.0,13.95
2020-04-01,11.0,13.0,13.0,15.0,11.0,12.0,16.0,11.0,14.0,11.0,5.0,18.0,12.0,13.0,10.0,12.0,10.0,9.0,11.0,8.0,11.75
2020-04-02,14.0,16.0,13.0,25.0,16.0,23.0,17.0,22.0,21.0,17.0,30.0,24.0,16.0,18.0,21.0,23.0,9.0,16.0,13.0,19.0,18.65
2020-04-03,9.0,16.0,8.0,15.0,16.0,10.0,14.0,10.0,10.0,15.0,12.0,10.0,12.0,13.0,10.0,14.0,15.0,13.0,11.0,15.0,12.4
2020-04-04,17.0,9.0,11.0,22.0,16.0,13.0,11.0,16.0,17.0,13.0,17.0,13.0,9.0,10.0,16.0,14.0,21.0,10.0,18.0,7.0,14.0
2020-04-05,17.0,14.0,21.0,18.0,13.0,18.0,13.0,12.0,17.0,17.0,14.0,18.0,15.0,17.0,17.0,15.0,24.0,13.0,12.0,12.0,15.85
2020-04-06,10.0,9.0,10.0,17.0,8.0,25.0,10.0,4.0,12.0,12.0,22.0,13.0,9.0,8.0,9.0,11.0,8.0,15.0,17.0,14.0,12.15
2020-04-07,17.0,12.0,12.0,17.0,10.0,17.0,11.0,10.0,12.0,14.0,12.0,13.0,11.0,8.0,9.0,15.0,20.0,11.0,9.0,15.0,12.75
2020-04-08,16.0,6.0,12.0,15.0,8.0,8.0,11.0,13.0,12.0,13.0,13.0,12.0,8.0,12.0,15.0,11.0,18.0,12.0,9.0,14.0,11.9
2020-04-09,10.0,10.0,9.0,11.0,11.0,6.0,8.0,11.0,13.0,11.0,8.0,12.0,7.0,10.0,11.0,12.0,11.0,10.0,12.0,7.0,10.0
2020-04-10,10.0,13.0,11.0,11.0,14.0,14.0,10.0,9.0,14.0,13.0,16.0,11.0,15.0,8.0,10.0,10.0,12.0,14.0,17.0,14.0,12.3
2020-04-11,10.0,18.0,13.0,14.0,10.0,19.0,14.0,22.0,13.0,18.0,21.0,9.0,21.0,17.0,18.0,19.0,12.0,21.0,17.0,16.0,16.1
2020-04-12,12.0,4.0,9.0,13.0,4.0,12.0,11.0,6.0,19.0,10.0,17.0,9.0,16.0,12.0,10.0,11.0,8.0,15.0,21.0,13.0,11.6
2020-04-13,10.0,9.0,13.0,12.0,10.0,15.0,8.0,8.0,11.0,9.0,15.0,16.0,8.0,5.0,10.0,9.0,17.0,14.0,18.0,15.0,11.6
2020-04-14,15.0,8.0,9.0,15.0,13.0,5.0,8.0,12.0,10.0,8.0,8.0,3.0,13.0,13.0,11.0,11.0,15.0,7.0,5.0,11.0,10.0
2020-04-15,9.0,7.0,8.0,11.0,10.0,12.0,11.0,9.0,8.0,14.0,13.0,10.0,6.0,13.0,7.0,9.0,11.0,13.0,11.0,10.0,10.1
2020-04-16,17.0,12.0,12.0,15.0,11.0,12.0,16.0,14.0,4.0,17.0,11.0,7.0,14.0,11.0,17.0,19.0,19.0,10.0,10.0,5.0,12.65
2020-04-17,9.0,12.0,13.0,13.0,15.0,6.0,12.0,11.0,7.0,16.0,9.0,6.0,15.0,14.0,10.0,12.0,13.0,6.0,7.0,9.0,10.75
2020-04-18,12.0,7.0,11.0,14.0,10.0,20.0,8.0,9.0,17.0,13.0,14.0,18.0,10.0,13.0,8.0,10.0,12.0,21.0,17.0,16.0,13.0
2020-04-19,3.0,9.0,6.0,8.0,9.0,12.0,5.0,3.0,10.0,6.0,9.0,15.0,7.0,8.0,7.0,5.0,7.0,13.0,14.0,12.0,8.4
