date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-01-29,15.0,18.0,29.0,21.0,20.0,24.0,21.0,30.0,25.0,16.0,21.0,19.0,11.0,25.0,30.0,17.0,15.0,21.0,41.0,14.0,22.599164926931106
2020-01-30,22.0,24.0,27.0,18.0,13.0,23.0,24.0,16.0,20.0,21.0,15.0,34.0,21.0,20.0,21.0,23.0,22.0,16.0,21.0,16.0,21.764091858037578
2020-01-31,22.0,25.0,22.0,30.0,26.0,18.0,22.0,25.0,16.0,21.0,21.0,30.0,18.0,13.0,31.0,23.0,22.0,19.0,24.0,28.0,23.799582463465555
2020-02-01,10.0,29.0,17.0,20.0,19.0,18.0,22.0,20.0,17.0,25.0,19.0,24.0,25.0,23.0,10.0,24.0,20.0,19.0,20.0,25.0,21.189979123173277
2020-02-02,18.0,17.0,19.0,20.0,14.0,18.0,12.0,19.0,19.0,19.0,15.0,26.0,15.0,14.0,14.0,17.0,23.0,13.0,18.0,16.0,18.058455114822547
2020-02-03,23.0,22.0,24.0,22.0,20.0,14.0,17.0,29.0,28.0,17.0,25.0,12.0,25.0,18.0,23.0,26.0,16.0,18.0,22.0,19.0,21.920668058455117
2020-02-04,23.0,16.0,21.0,25.0,27.0,18.0,21.0,20.0,23.0,21.0,15.0,11.0,24.0,21.0,22.0,32.0,32.0,13.0,21.0,17.0,22.077244258872653
2020-02-05,20.0,27.0,27.0,16.0,31.0,31.0,30.0,23.0,21.0,32.0,23.0,11.0,21.0,23.0,29.0,19.0,29.0,24.0,23.0,22.0,25.156576200417536
2020-02-06,21.0,13.0,12.0,23.0,17.0,21.0,16.0,20.0,15.0,19.0,21.0,22.0,21.0,14.0,19.0,20.0,17.0,24.0,27.0,18.0,19.832985386221296
2020-02-07,18.0,18.0,17.0,24.0,20.0,19.0,13.0,20.0,18.0,20.0,20.0,21.0,21.0,18.0,10.0,16.0,16.0,17.0,12.0,18.0,18.580375782881003
2020-02-08,15.0,20.0,22.0,12.0,17.0,23.0,16.0,13.0,20.0,16.0,18.0,18.0,20.0,22.0,15.0,20.0,12.0,14.0,11.0,31.0,18.52818371607516
2020-02-09,16.0,21.0,12.0,14.0,21.0,22.0,12.0,24.0,7.0,13.0,17.0,26.0,17.0,18.0,19.0,18.0,13.0,18.0,19.0,21.0,18.162839248434235
2020-02-10,27.0,18.0,25.0,16.0,24.0,22.0,22.0,24.0,18.0,24.0,20.0,19.0,30.0,13.0,23.0,28.0,15.0,33.0,25.0,24.0,23.486430062630482
2020-02-11,24.0,27.0,21.0,19.0,22.0,19.0,27.0,27.0,26.0,17.0,23.0,15.0,22.0,21.0,21.0,23.0,13.0,23.0,22.0,17.0,22.390396659707726
2020-02-12,19.0,21.0,27.0,16.0,11.0,14.0,18.0,16.0,17.0,16.0,15.0,24.0,21.0,13.0,9.0,22.0,18.0,17.0,10.0,13.0,17.58872651356994
2020-02-13,17.0,15.0,8.0,31.0,14.0,8.0,15.0,6.0,17.0,22.0,15.0,18.0,16.0,18.0,10.0,19.0,11.0,10.0,23.0,13.0,15.970772442588727
2020-02-14,16.0,19.0,18.0,12.0,13.0,10.0,9.0,21.0,16.0,15.0,16.0,22.0,13.0,9.0,14.0,24.0,5.0,12.0,8.0,15.0,14.979123173277662
2020-02-15,19.0,15.0,13.0,19.0,15.0,16.0,13.0,20.0,18.0,16.0,8.0,11.0,24.0,13.0,9.0,20.0,13.0,22.0,15.0,14.0,16.336116910229645
2020-02-16,18.0,15.0,8.0,16.0,20.0,16.0,19.0,24.0,18.0,9.0,15.0,12.0,13.0,14.0,10.0,19.0,14.0,12.0,21.0,10.0,15.81419624217119
2020-02-17,11.0,24.0,9.0,21.0,16.0,19.0,15.0,15.0,20.0,19.0,18.0,15.0,16.0,18.0,21.0,12.0,12.0,20.0,20.0,23.0,17.954070981210858
2020-02-18,25.0,24.0,23.0,21.0,14.0,13.0,16.0,9.0,11.0,17.0,14.0,12.0,16.0,11.0,17.0,23.0,19.0,20.0,22.0,14.0,17.79749478079332
2020-02-19,17.0,17.0,23.0,19.0,15.0,19.0,13.0,14.0,18.0,7.0,21.0,18.0,19.0,10.0,19.0,29.0,21.0,17.0,19.0,22.0,18.63256784968685
