,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-02-13,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.4017008504252124
2020-02-14,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.3511755877938967
2020-02-15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9514757378689342
2020-02-16,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.001000500250125
2020-02-17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1010505252626315
2020-02-18,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9509754877438719
2020-02-19,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.4507253626813406
2020-02-20,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.7508754377188593
2020-02-21,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.1010505252626315
2020-02-22,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.15207603801901
2020-02-23,8.0,8.0,8.0,8.0,8.0,10.0,9.0,9.0,9.0,10.0,8.0,10.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.65432716358179
2020-02-24,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0,14.0,14.0,13.0,12.0,15.0,14.0,13.0,14.0,13.256628314157078
2020-02-25,19.0,18.0,19.0,17.0,19.0,20.0,18.0,18.0,19.0,17.0,17.0,20.0,18.0,18.0,19.0,17.0,19.0,18.0,18.0,17.0,18.25912956478239
2020-02-26,17.0,18.0,19.0,19.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,20.0,19.0,19.0,18.0,17.0,20.0,20.0,18.0,17.0,18.509254627313656
2020-02-27,17.0,17.0,17.0,17.0,16.0,19.0,18.0,17.0,19.0,19.0,18.0,18.0,16.0,16.0,18.0,15.0,17.0,18.0,17.0,17.0,17.30865432716358
2020-02-28,20.0,19.0,19.0,18.0,18.0,21.0,20.0,19.0,20.0,19.0,19.0,19.0,19.0,18.0,19.0,18.0,19.0,19.0,19.0,18.0,19.009504752376188
2020-02-29,16.0,16.0,17.0,16.0,17.0,17.0,17.0,16.0,18.0,17.0,17.0,18.0,17.0,15.0,15.0,15.0,16.0,18.0,15.0,16.0,16.458229114557277
2020-03-01,26.0,27.0,28.0,29.0,28.0,28.0,27.0,27.0,27.0,28.0,29.0,28.0,28.0,28.0,28.0,27.0,29.0,29.0,27.0,26.0,27.71385692846423
2020-03-02,30.0,31.0,31.0,32.0,30.0,31.0,32.0,32.0,32.0,31.0,33.0,31.0,31.0,32.0,32.0,29.0,32.0,33.0,32.0,30.0,31.36568284142071
2020-03-03,28.0,28.0,31.0,28.0,26.0,31.0,29.0,27.0,31.0,29.0,27.0,30.0,29.0,27.0,29.0,27.0,27.0,29.0,28.0,27.0,28.414207103551774
2020-03-04,26.0,26.0,28.0,27.0,26.0,28.0,29.0,26.0,28.0,27.0,27.0,28.0,27.0,25.0,28.0,26.0,27.0,27.0,25.0,27.0,26.91345672836418
2020-03-05,32.0,31.0,30.0,31.0,30.0,31.0,31.0,33.0,31.0,29.0,31.0,30.0,31.0,31.0,31.0,30.0,31.0,32.0,31.0,30.0,30.86543271635818
2020-03-06,28.0,29.0,31.0,27.0,28.0,33.0,31.0,27.0,31.0,31.0,27.0,30.0,28.0,26.0,28.0,27.0,28.0,28.0,28.0,28.0,28.714357178589292
2020-03-07,26.0,26.0,27.0,27.0,25.0,27.0,25.0,26.0,27.0,26.0,26.0,26.0,26.0,27.0,25.0,27.0,26.0,26.0,25.0,25.0,26.063031515757878
2020-03-08,27.0,28.0,28.0,28.0,27.0,28.0,29.0,28.0,30.0,29.0,30.0,30.0,29.0,27.0,28.0,26.0,30.0,31.0,27.0,27.0,28.36418209104552
2020-03-09,32.0,32.0,30.0,30.0,31.0,34.0,35.0,32.0,34.0,30.0,31.0,33.0,31.0,33.0,31.0,30.0,31.0,31.0,31.0,31.0,31.66583291645823
2020-03-10,38.0,40.0,39.0,41.0,39.0,41.0,39.0,40.0,43.0,39.0,40.0,40.0,39.0,37.0,41.0,36.0,40.0,40.0,37.0,38.0,39.36968484242121
2020-03-11,51.0,52.0,52.0,54.0,52.0,54.0,51.0,53.0,55.0,51.0,53.0,51.0,54.0,51.0,53.0,52.0,50.0,53.0,52.0,54.0,52.42621310655328
2020-03-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-13,96.0,100.0,96.0,99.0,97.0,100.0,98.0,99.0,99.0,94.0,100.0,96.0,100.0,99.0,97.0,97.0,100.0,98.0,97.0,100.0,98.14907453726863
2020-03-14,85.0,88.0,87.0,85.0,83.0,88.0,86.0,88.0,85.0,87.0,84.0,88.0,88.0,87.0,89.0,82.0,84.0,89.0,85.0,84.0,86.14307153576789
2020-03-15,90.0,90.0,91.0,92.0,92.0,92.0,93.0,89.0,99.0,92.0,93.0,89.0,92.0,92.0,91.0,90.0,93.0,92.0,92.0,94.0,91.94597298649325
2020-03-16,85.0,86.0,81.0,87.0,82.0,83.0,82.0,84.0,83.0,82.0,84.0,81.0,84.0,89.0,83.0,82.0,85.0,87.0,83.0,82.0,83.79189594797398
2020-03-17,81.0,80.0,78.0,82.0,78.0,80.0,81.0,82.0,79.0,79.0,80.0,79.0,80.0,82.0,77.0,78.0,79.0,82.0,78.0,78.0,79.68984492246123
2020-03-18,67.0,71.0,71.0,70.0,69.0,73.0,73.0,67.0,72.0,73.0,68.0,71.0,70.0,69.0,67.0,67.0,70.0,71.0,68.0,65.0,69.63481740870434
2020-03-19,70.0,70.0,66.0,69.0,67.0,66.0,65.0,71.0,68.0,66.0,69.0,66.0,67.0,68.0,70.0,67.0,70.0,71.0,68.0,67.0,68.0840420210105
2020-03-20,65.0,65.0,63.0,63.0,61.0,67.0,67.0,66.0,65.0,63.0,64.0,63.0,63.0,67.0,64.0,63.0,64.0,65.0,62.0,64.0,64.232116058029
2020-03-21,67.0,65.0,65.0,67.0,65.0,62.0,63.0,66.0,64.0,62.0,66.0,63.0,67.0,68.0,66.0,64.0,64.0,69.0,65.0,66.0,65.23261630815408
2020-03-22,65.0,67.0,66.0,67.0,65.0,64.0,68.0,68.0,68.0,64.0,67.0,65.0,67.0,69.0,66.0,62.0,65.0,69.0,67.0,65.0,66.23311655827914
2020-03-23,52.0,55.0,54.0,54.0,53.0,56.0,53.0,54.0,55.0,54.0,56.0,52.0,53.0,53.0,54.0,53.0,53.0,55.0,54.0,53.0,53.82691345672836
2020-03-24,53.0,52.0,50.0,54.0,50.0,53.0,50.0,53.0,52.0,48.0,52.0,50.0,54.0,54.0,51.0,51.0,51.0,52.0,50.0,51.0,51.57578789394697
2020-03-25,48.0,49.0,49.0,49.0,49.0,50.0,50.0,48.0,52.0,48.0,52.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,50.0,50.0,49.324662331165584
2020-03-26,51.0,49.0,51.0,52.0,50.0,53.0,51.0,50.0,52.0,49.0,50.0,50.0,51.0,51.0,50.0,47.0,49.0,52.0,49.0,49.0,50.32516258129064
2020-03-27,56.0,59.0,56.0,57.0,53.0,56.0,56.0,55.0,59.0,55.0,56.0,60.0,55.0,56.0,56.0,53.0,56.0,57.0,55.0,55.0,56.07803901950975
2020-03-28,49.0,50.0,49.0,51.0,45.0,49.0,51.0,52.0,49.0,48.0,52.0,49.0,52.0,52.0,50.0,49.0,52.0,52.0,48.0,49.0,49.92496248124062
2020-03-29,46.0,46.0,47.0,46.0,47.0,47.0,47.0,48.0,47.0,45.0,47.0,48.0,45.0,47.0,48.0,45.0,46.0,47.0,45.0,46.0,46.523261630815405
2020-03-30,39.0,39.0,39.0,38.0,37.0,40.0,41.0,39.0,40.0,39.0,38.0,38.0,39.0,40.0,37.0,38.0,39.0,40.0,39.0,37.0,38.81940970485242
2020-03-31,40.0,40.0,39.0,42.0,39.0,42.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,38.0,39.0,39.0,40.0,41.0,40.0,39.0,39.86993496748374
2020-04-01,35.0,35.0,36.0,35.0,35.0,38.0,37.0,35.0,36.0,36.0,35.0,36.0,36.0,37.0,36.0,35.0,35.0,37.0,36.0,35.0,35.81790895447723
2020-04-02,34.0,34.0,34.0,36.0,34.0,37.0,35.0,35.0,34.0,33.0,36.0,34.0,35.0,36.0,34.0,33.0,36.0,36.0,36.0,36.0,34.91745872936468
2020-04-03,46.0,45.0,46.0,45.0,43.0,46.0,46.0,45.0,46.0,44.0,46.0,45.0,45.0,47.0,44.0,46.0,47.0,49.0,44.0,46.0,45.572786393196594
2020-04-04,40.0,44.0,44.0,42.0,41.0,47.0,43.0,44.0,43.0,44.0,44.0,45.0,41.0,43.0,44.0,41.0,43.0,44.0,43.0,43.0,43.171585792896444
2020-04-05,43.0,46.0,42.0,45.0,42.0,42.0,43.0,43.0,43.0,42.0,43.0,43.0,44.0,42.0,43.0,41.0,44.0,43.0,41.0,43.0,42.92146073036518
2020-04-06,37.0,35.0,37.0,35.0,34.0,37.0,37.0,35.0,36.0,34.0,35.0,37.0,37.0,35.0,36.0,36.0,36.0,39.0,34.0,36.0,35.91795897948975
2020-04-07,30.0,31.0,32.0,30.0,31.0,31.0,33.0,29.0,33.0,32.0,32.0,32.0,30.0,30.0,32.0,29.0,30.0,33.0,30.0,31.0,31.06553276638319
2020-04-08,27.0,27.0,27.0,27.0,28.0,27.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,29.0,26.0,27.0,29.0,27.0,27.0,27.2136068034017
2020-04-09,29.0,29.0,30.0,30.0,28.0,29.0,30.0,32.0,30.0,30.0,31.0,30.0,30.0,28.0,28.0,30.0,29.0,29.0,31.0,29.0,29.61480740370185
2020-04-10,31.0,30.0,31.0,31.0,30.0,31.0,29.0,31.0,31.0,30.0,31.0,30.0,29.0,31.0,28.0,29.0,31.0,31.0,30.0,29.0,30.21510755377689
2020-04-11,28.0,27.0,30.0,28.0,26.0,30.0,28.0,27.0,29.0,29.0,28.0,29.0,27.0,28.0,26.0,25.0,29.0,28.0,28.0,27.0,27.863931965982992
2020-04-12,25.0,26.0,28.0,27.0,26.0,28.0,28.0,26.0,28.0,27.0,25.0,28.0,26.0,27.0,25.0,25.0,27.0,26.0,26.0,27.0,26.56328164082041
2020-04-13,29.0,32.0,31.0,32.0,30.0,31.0,30.0,32.0,32.0,31.0,30.0,31.0,31.0,32.0,32.0,31.0,32.0,33.0,30.0,28.0,31.01550775387694
2020-04-14,28.0,27.0,28.0,29.0,27.0,27.0,28.0,30.0,28.0,27.0,30.0,28.0,28.0,27.0,28.0,28.0,30.0,29.0,27.0,28.0,28.114057028514257
2020-04-15,40.0,41.0,41.0,41.0,38.0,42.0,40.0,41.0,41.0,39.0,40.0,41.0,40.0,38.0,39.0,37.0,40.0,41.0,39.0,38.0,39.86993496748374
2020-04-16,27.0,27.0,27.0,27.0,26.0,28.0,28.0,27.0,27.0,25.0,27.0,27.0,27.0,26.0,28.0,27.0,27.0,27.0,28.0,26.0,26.963481740870435
2020-04-17,22.0,23.0,22.0,25.0,22.0,25.0,24.0,24.0,24.0,23.0,24.0,22.0,22.0,23.0,23.0,22.0,24.0,25.0,24.0,24.0,23.36168084042021
2020-04-18,20.0,21.0,20.0,20.0,19.0,20.0,20.0,22.0,21.0,21.0,21.0,21.0,20.0,21.0,19.0,19.0,21.0,20.0,19.0,19.0,20.210105052526263
2020-04-19,20.0,22.0,20.0,21.0,22.0,24.0,22.0,21.0,21.0,21.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,21.0,21.560780390195095
2020-04-20,20.0,20.0,20.0,20.0,19.0,20.0,19.0,22.0,19.0,19.0,20.0,19.0,21.0,20.0,20.0,18.0,22.0,20.0,19.0,18.0,19.759879939969984
2020-04-21,19.0,22.0,20.0,20.0,21.0,23.0,21.0,20.0,22.0,20.0,22.0,21.0,21.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.560280140070034
2020-04-22,22.0,20.0,19.0,21.0,19.0,20.0,19.0,20.0,20.0,19.0,22.0,20.0,20.0,20.0,19.0,20.0,21.0,21.0,21.0,19.0,20.11005502751376
2020-04-23,18.0,18.0,19.0,18.0,19.0,20.0,18.0,19.0,18.0,19.0,18.0,20.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,18.0,18.809404702351173
2020-04-24,27.0,29.0,29.0,29.0,29.0,31.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,29.0,29.0,26.0,29.0,28.0,28.0,29.0,28.764382191095546
2020-04-25,41.0,41.0,41.0,43.0,40.0,44.0,44.0,42.0,44.0,43.0,42.0,42.0,41.0,41.0,42.0,41.0,40.0,41.0,42.0,42.0,41.870935467733865
2020-04-26,34.0,33.0,35.0,36.0,34.0,36.0,35.0,36.0,36.0,35.0,34.0,34.0,36.0,36.0,35.0,34.0,35.0,37.0,37.0,34.0,35.1175587793897
2020-04-27,19.0,20.0,21.0,19.0,20.0,20.0,20.0,19.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,20.0,19.0,20.0,19.0,19.0,19.50975487743872
2020-04-28,19.0,18.0,19.0,19.0,19.0,20.0,19.0,18.0,19.0,18.0,19.0,20.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,18.0,18.759379689844923
2020-04-29,18.0,19.0,18.0,19.0,18.0,18.0,18.0,19.0,18.0,17.0,18.0,18.0,20.0,19.0,20.0,17.0,17.0,19.0,18.0,18.0,18.309154577288645
2020-04-30,16.0,17.0,17.0,15.0,16.0,17.0,16.0,17.0,16.0,15.0,16.0,16.0,17.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,16.358179089544773
2020-05-01,16.0,15.0,15.0,16.0,16.0,16.0,16.0,17.0,16.0,15.0,16.0,16.0,16.0,17.0,17.0,15.0,17.0,16.0,15.0,16.0,15.957978989494746
2020-05-02,16.0,17.0,16.0,17.0,16.0,18.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,18.0,16.0,18.0,16.858429214607305
2020-05-03,18.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,18.0,17.608804402201102
2020-05-04,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,18.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,18.0,17.0,17.0,16.95847923961981
2020-05-05,15.0,17.0,16.0,17.0,15.0,17.0,17.0,16.0,17.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,15.0,16.0,17.0,16.0,16.05802901450725
2020-05-06,16.0,17.0,18.0,18.0,17.0,19.0,19.0,17.0,20.0,18.0,18.0,18.0,17.0,18.0,17.0,16.0,18.0,18.0,16.0,17.0,17.608804402201102
2020-05-07,15.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,17.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,15.0,16.0,15.607803901950975
2020-05-08,15.0,15.0,14.0,14.0,14.0,15.0,14.0,16.0,14.0,15.0,16.0,16.0,15.0,15.0,14.0,15.0,16.0,15.0,14.0,15.0,14.857428714357178
2020-05-09,14.0,14.0,16.0,15.0,15.0,16.0,15.0,14.0,15.0,15.0,14.0,12.0,15.0,15.0,14.0,13.0,14.0,15.0,15.0,15.0,14.557278639319659
2020-05-10,15.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,14.0,14.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,14.207103551775887
2020-05-11,13.0,14.0,15.0,14.0,13.0,14.0,14.0,15.0,15.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,14.0,14.0,14.207103551775887
