date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,40.0,49.0,45.0,30.0,41.0,56.0,46.0,27.0,51.0,47.0,22.0,33.0,38.0,37.0,31.0,42.0,47.0,27.0,46.0,29.0,40.349974266598046
2020-10-06,24.0,24.0,23.0,16.0,24.0,16.0,22.0,23.0,28.0,24.0,14.0,27.0,23.0,20.0,29.0,20.0,42.0,20.0,33.0,16.0,24.08646423057128
2020-10-07,40.0,43.0,31.0,27.0,35.0,30.0,55.0,25.0,29.0,50.0,18.0,48.0,41.0,35.0,31.0,42.0,45.0,28.0,37.0,24.0,36.74729799279465
2020-10-08,23.0,52.0,16.0,53.0,34.0,31.0,40.0,19.0,17.0,25.0,14.0,35.0,32.0,21.0,27.0,26.0,44.0,29.0,26.0,29.0,30.519814719505916
2020-10-09,37.0,55.0,32.0,35.0,37.0,31.0,37.0,28.0,48.0,33.0,30.0,51.0,49.0,25.0,71.0,61.0,33.0,42.0,47.0,24.0,41.482243952650535
2020-10-10,48.0,35.0,31.0,53.0,53.0,42.0,37.0,25.0,38.0,36.0,51.0,30.0,28.0,25.0,44.0,45.0,47.0,49.0,46.0,26.0,40.60730828615543
2020-10-11,33.0,36.0,41.0,39.0,43.0,29.0,34.0,36.0,54.0,50.0,38.0,46.0,32.0,45.0,29.0,29.0,40.0,31.0,36.0,25.0,38.394235717961905
2020-10-12,43.0,47.0,45.0,46.0,45.0,27.0,58.0,42.0,46.0,50.0,36.0,38.0,28.0,39.0,43.0,36.0,47.0,32.0,39.0,36.0,42.35717961914565
2020-10-13,42.0,73.0,57.0,80.0,77.0,59.0,66.0,48.0,58.0,73.0,41.0,62.0,36.0,51.0,31.0,46.0,52.0,57.0,53.0,33.0,56.35615028306742
2020-10-14,57.0,71.0,71.0,52.0,63.0,22.0,57.0,34.0,54.0,54.0,35.0,51.0,64.0,39.0,80.0,54.0,62.0,46.0,55.0,27.0,53.937210499227994
2020-10-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,95.0,76.0,100.0,88.0,100.0,95.0,100.0,100.0,90.0,100.0
2020-10-16,49.0,68.0,46.0,59.0,66.0,44.0,46.0,43.0,52.0,80.0,48.0,60.0,51.0,48.0,57.0,71.0,79.0,39.0,50.0,27.0,55.73854863612969
2020-10-17,47.0,39.0,48.0,37.0,51.0,42.0,26.0,45.0,36.0,49.0,29.0,51.0,46.0,51.0,59.0,38.0,54.0,37.0,30.0,27.0,43.335048893463714
2020-10-18,41.0,70.0,66.0,82.0,61.0,39.0,66.0,46.0,52.0,53.0,56.0,36.0,28.0,50.0,28.0,51.0,54.0,72.0,33.0,46.0,53.01080802882141
2020-10-19,44.0,39.0,49.0,54.0,40.0,25.0,34.0,23.0,48.0,52.0,35.0,50.0,48.0,17.0,72.0,69.0,47.0,31.0,33.0,27.0,43.07771487390633
2020-10-20,47.0,56.0,37.0,44.0,68.0,54.0,60.0,40.0,64.0,64.0,41.0,30.0,45.0,48.0,61.0,61.0,64.0,50.0,45.0,35.0,52.18733916623778
2020-10-21,69.0,78.0,60.0,85.0,71.0,58.0,66.0,68.0,68.0,52.0,42.0,69.0,68.0,56.0,94.0,66.0,69.0,75.0,57.0,48.0,67.88471435923829
2020-10-22,79.0,83.0,71.0,81.0,80.0,54.0,86.0,72.0,73.0,82.0,92.0,61.0,61.0,66.0,71.0,77.0,74.0,71.0,53.0,63.0,74.62686567164178
2020-10-23,56.0,69.0,60.0,73.0,64.0,40.0,47.0,54.0,59.0,64.0,67.0,46.0,31.0,52.0,44.0,61.0,59.0,54.0,58.0,55.0,57.28255275347401
2020-10-24,45.0,87.0,68.0,59.0,64.0,49.0,65.0,53.0,81.0,85.0,56.0,51.0,31.0,54.0,48.0,73.0,78.0,57.0,47.0,36.0,61.091096242923314
2020-10-25,62.0,78.0,49.0,66.0,88.0,48.0,48.0,49.0,54.0,79.0,42.0,97.0,48.0,58.0,57.0,40.0,70.0,33.0,55.0,35.0,59.49562532166752
2020-10-26,70.0,82.0,73.0,94.0,69.0,58.0,69.0,55.0,68.0,93.0,65.0,61.0,60.0,65.0,61.0,89.0,90.0,79.0,72.0,52.0,73.34019557385486
2020-10-27,49.0,56.0,75.0,100.0,54.0,54.0,59.0,42.0,56.0,53.0,74.0,89.0,66.0,59.0,68.0,67.0,100.0,68.0,58.0,48.0,66.64951106536283
2020-10-28,81.0,89.0,62.0,98.0,76.0,63.0,93.0,84.0,90.0,94.0,74.0,80.0,100.0,82.0,90.0,89.0,95.0,75.0,70.0,100.0,86.72156459083891
2020-10-29,69.0,69.0,66.0,64.0,77.0,61.0,80.0,68.0,69.0,67.0,65.0,72.0,84.0,76.0,100.0,83.0,58.0,81.0,65.0,64.0,74.00926402470407
2020-10-30,58.0,62.0,48.0,90.0,58.0,50.0,56.0,53.0,62.0,74.0,56.0,52.0,52.0,47.0,71.0,49.0,58.0,61.0,45.0,51.0,59.34122490993309
2020-10-31,50.0,74.0,60.0,68.0,57.0,56.0,55.0,45.0,56.0,62.0,44.0,100.0,78.0,47.0,69.0,62.0,57.0,56.0,69.0,36.0,61.81163149768399
2020-11-01,38.0,61.0,42.0,63.0,31.0,43.0,51.0,45.0,61.0,52.0,48.0,41.0,50.0,47.0,32.0,46.0,37.0,29.0,46.0,48.0,46.88625836335563
2020-11-02,39.0,64.0,60.0,51.0,62.0,53.0,55.0,62.0,53.0,56.0,39.0,58.0,36.0,35.0,51.0,48.0,50.0,45.0,49.0,36.0,51.56973751930005
2020-11-03,47.0,48.0,42.0,42.0,37.0,28.0,37.0,38.0,47.0,43.0,37.0,54.0,42.0,41.0,35.0,41.0,40.0,34.0,41.0,41.0,41.945445187853835
2020-11-04,38.0,54.0,36.0,46.0,52.0,43.0,46.0,36.0,55.0,49.0,33.0,33.0,32.0,27.0,34.0,42.0,36.0,38.0,46.0,36.0,41.7910447761194
2020-11-05,54.0,55.0,43.0,63.0,56.0,47.0,51.0,49.0,58.0,60.0,56.0,45.0,51.0,50.0,37.0,56.0,42.0,52.0,45.0,34.0,51.672671127123
