date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,0.0,17.0,13.0,20.0,31.0,17.0,0.0,11.0,81.0,0.0,13.0,33.0,25.0,22.0,17.0,13.0,52.577319587628864,29.166666666666668,0.0,17.0,33.36094443903051
2020-10-06,23.0,71.0,13.0,43.0,17.0,56.0,20.0,46.0,28.0,13.0,27.0,0.0,26.0,24.0,55.0,14.0,36.08247422680412,61.111111111111114,0.0,36.0,49.359004700848764
2020-10-07,22.0,0.0,0.0,42.0,32.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,18.0,0.0,12.882738650443404
2020-10-08,0.0,54.0,27.0,22.0,17.0,0.0,41.0,37.0,28.0,41.0,71.0,24.0,27.0,24.0,77.0,14.0,37.11340206185567,30.555555555555557,19.0,37.0,50.85594427661224
2020-10-09,100.0,57.0,15.0,93.0,36.0,20.0,43.0,25.0,0.0,14.0,31.0,0.0,15.0,26.0,0.0,45.0,19.587628865979383,100.0,42.0,39.0,58.38454149322716
2020-10-10,0.0,21.0,15.0,0.0,19.0,42.0,0.0,26.0,32.0,31.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,70.83333333333333,22.0,0.0,24.77969121966839
2020-10-11,25.0,19.0,0.0,23.0,18.0,39.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,20.0,38.0,20.012807840625918
2020-10-12,0.0,19.0,41.0,45.0,52.0,19.0,84.0,24.0,29.0,14.0,28.0,36.0,14.0,25.0,0.0,15.0,18.556701030927837,31.944444444444443,20.0,19.0,43.30716078944561
2020-10-13,24.0,19.0,27.0,23.0,0.0,19.0,0.0,0.0,29.0,14.0,0.0,37.0,14.0,25.0,38.0,0.0,0.0,63.888888888888886,20.0,19.0,30.13174441861221
2020-10-14,70.0,0.0,14.0,22.0,0.0,0.0,21.0,12.0,57.0,0.0,14.0,12.0,41.0,0.0,19.0,0.0,18.556701030927837,63.888888888888886,19.0,0.0,31.068108940893676
2020-10-15,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,30.0,29.0,0.0,0.0,14.0,51.0,39.0,16.0,19.587628865979383,65.27777777777777,0.0,38.0,29.400630182882974
2020-10-16,52.0,20.0,30.0,48.0,19.0,42.0,22.0,39.0,61.0,46.0,31.0,0.0,30.0,80.0,82.0,49.0,40.20618556701031,34.72222222222222,42.0,40.0,65.46119827558203
2020-10-17,52.0,41.0,15.0,73.0,37.0,43.0,23.0,27.0,32.0,16.0,16.0,13.0,15.0,55.0,0.0,16.0,0.0,36.111111111111114,0.0,0.0,41.330994510262514
2020-10-18,52.0,41.0,15.0,25.0,57.0,86.0,68.0,13.0,32.0,31.0,16.0,0.0,15.0,55.0,41.0,49.0,20.61855670103093,36.111111111111114,66.0,41.0,61.55596701516987
2020-10-19,48.0,38.0,14.0,46.0,18.0,0.0,0.0,12.0,59.0,29.0,14.0,12.0,14.0,0.0,39.0,30.0,18.556701030927837,0.0,20.0,0.0,33.34576993220198
2020-10-20,24.0,0.0,68.0,0.0,0.0,0.0,0.0,24.0,57.0,14.0,43.0,36.0,14.0,25.0,76.0,0.0,56.70103092783505,0.0,0.0,0.0,35.464075399200915
2020-10-21,24.0,19.0,41.0,66.0,52.0,38.0,20.0,48.0,57.0,84.0,56.0,36.0,40.0,24.0,37.0,29.0,0.0,63.888888888888886,76.0,37.0,68.69893685641762
2020-10-22,24.0,57.0,14.0,91.0,36.0,40.0,63.0,0.0,0.0,100.0,15.0,25.0,14.0,100.0,20.0,46.0,39.175257731958766,0.0,100.0,38.0,66.61552811460233
2020-10-23,25.0,19.0,14.0,23.0,18.0,0.0,22.0,13.0,60.0,30.0,15.0,25.0,0.0,0.0,0.0,31.0,38.144329896907216,66.66666666666667,62.0,20.0,39.03801979646671
2020-10-24,25.0,39.0,72.0,23.0,0.0,40.0,21.0,38.0,61.0,29.0,15.0,51.0,29.0,25.0,100.0,15.0,39.175257731958766,65.27777777777777,20.0,19.0,58.85977734775608
2020-10-25,48.0,19.0,14.0,66.0,52.0,0.0,61.0,12.0,29.0,28.0,43.0,12.0,14.0,49.0,19.0,60.0,0.0,95.83333333333333,20.0,56.0,56.54090852139049
2020-10-26,46.0,36.0,53.0,22.0,17.0,0.0,40.0,35.0,28.0,13.0,14.0,24.0,40.0,47.0,55.0,43.0,54.63917525773196,61.111111111111114,0.0,18.0,52.40198057477506
