date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,45.0,56.0,0.0,27.0,25.0,42.0,0.0,22.0,23.0,17.0,24.050632911392405,0.0,46.0,21.0,19.0,19.0,30.76923076923077,23.0,21.0,0.0,33.5394905528401
2020-10-06,0.0,28.0,23.0,28.0,25.0,22.0,25.0,0.0,24.0,18.0,25.31645569620253,26.0,24.0,44.0,20.0,38.0,32.05128205128205,0.0,0.0,42.0,32.342068380320505
2020-10-07,23.0,28.0,67.0,54.0,25.0,42.0,24.0,44.0,46.0,17.0,75.9493670886076,100.0,47.0,43.0,0.0,55.0,0.0,23.0,22.0,21.0,55.09245183936319
2020-10-08,73.0,88.0,71.0,88.0,78.0,22.0,77.0,23.0,25.0,19.0,26.582278481012658,27.0,50.0,0.0,0.0,58.0,65.38461538461539,49.0,23.0,44.0,66.01105977850678
2020-10-09,26.0,31.0,25.0,62.0,0.0,24.0,27.0,49.0,26.0,20.0,55.69620253164557,29.0,27.0,48.0,22.0,21.0,0.0,26.0,25.0,23.0,41.245405046847786
2020-10-10,0.0,0.0,27.0,0.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,37.17948717948718,0.0,27.0,0.0,12.895515590300146
2020-10-11,53.0,31.0,26.0,0.0,55.0,73.0,0.0,49.0,0.0,20.0,0.0,57.0,27.0,24.0,23.0,21.0,35.8974358974359,0.0,0.0,23.0,37.69372270519282
2020-10-12,74.0,60.0,49.0,88.0,27.0,92.0,26.0,24.0,0.0,37.0,53.164556962025316,27.0,52.0,70.0,21.0,59.0,33.333333333333336,50.0,0.0,44.0,64.52128035279412
2020-10-13,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,9.995424240469983
2020-10-14,0.0,29.0,0.0,29.0,26.0,46.0,0.0,24.0,25.0,19.0,26.582278481012658,27.0,50.0,0.0,21.0,40.0,32.05128205128205,0.0,23.0,44.0,33.59871321232256
2020-10-15,75.0,60.0,73.0,89.0,81.0,69.0,0.0,93.0,75.0,38.0,53.164556962025316,27.0,25.0,23.0,0.0,100.0,100.0,100.0,23.0,45.0,83.63874224961536
2020-10-16,26.0,0.0,25.0,0.0,28.0,0.0,27.0,24.0,0.0,20.0,0.0,56.0,54.0,0.0,44.0,41.0,0.0,26.0,0.0,23.0,28.676192845231842
2020-10-17,0.0,0.0,56.0,100.0,30.0,26.0,30.0,27.0,29.0,0.0,30.379746835443036,0.0,29.0,52.0,0.0,0.0,38.46153846153846,28.0,27.0,25.0,38.417458093531174
2020-10-18,55.0,67.0,27.0,0.0,90.0,78.0,29.0,0.0,29.0,42.0,0.0,30.0,29.0,26.0,0.0,23.0,75.64102564102564,0.0,0.0,50.0,47.35509523934388
2020-10-19,51.0,31.0,25.0,61.0,56.0,47.0,27.0,49.0,27.0,19.0,0.0,57.0,54.0,0.0,45.0,0.0,34.61538461538461,52.0,0.0,69.0,51.28346865722837
2020-10-20,75.0,60.0,49.0,30.0,27.0,23.0,27.0,71.0,26.0,0.0,54.43037974683544,54.0,78.0,23.0,21.0,20.0,67.94871794871794,77.0,47.0,45.0,63.712029995438414
2020-10-21,50.0,31.0,100.0,91.0,0.0,70.0,53.0,48.0,0.0,39.0,54.43037974683544,84.0,26.0,70.0,44.0,0.0,69.23076923076923,0.0,73.0,23.0,67.37166907974789
2020-10-22,100.0,61.0,0.0,30.0,27.0,23.0,53.0,24.0,0.0,58.0,82.27848101265823,27.0,51.0,24.0,63.0,20.0,67.94871794871794,51.0,70.0,45.0,63.846538899743614
2020-10-23,51.0,30.0,76.0,89.0,27.0,46.0,26.0,94.0,52.0,19.0,0.0,0.0,51.0,23.0,22.0,20.0,0.0,50.0,23.0,22.0,52.4759772624674
2020-10-24,28.0,100.0,82.0,0.0,30.0,25.0,58.0,80.0,57.0,42.0,59.49367088607595,0.0,29.0,52.0,93.0,88.0,37.17948717948718,56.0,26.0,100.0,75.88806232293146
2020-10-25,54.0,98.0,27.0,65.0,58.0,0.0,28.0,52.0,56.0,0.0,59.49367088607595,0.0,56.0,25.0,0.0,44.0,37.17948717948718,55.0,51.0,73.0,61.04049039291294
2020-10-26,49.0,0.0,24.0,0.0,26.0,22.0,26.0,23.0,50.0,37.0,25.31645569620253,53.0,50.0,45.0,0.0,39.0,0.0,0.0,23.0,22.0,37.43309103304681
2020-10-27,25.0,59.0,24.0,0.0,53.0,23.0,52.0,71.0,0.0,19.0,26.582278481012658,27.0,26.0,23.0,21.0,40.0,67.94871794871794,0.0,0.0,23.0,42.252331995567395
