date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-12-29,100.0,47.0,47.0,51.0,49.0,49.0,0.0,49.0,0.0,43.0,44.0,100.0,0.0,46.0,50.0,50.0,100.0,58.0,29.0,89.47368421052632,94.56786442025744
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,58.0,0.0,0.0,0.0,56.0,57.0,0.0,56.0,78.0,100.0,100.0,39.0,0.0,100.0,0.0,57.0,58.0,100.0,100.0,100.0,100.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,47.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,18.508026440037774
2021-01-04,49.0,0.0,0.0,49.0,0.0,0.0,85.0,0.0,0.0,0.0,42.0,33.0,49.0,0.0,48.0,0.0,49.0,0.0,0.0,0.0,38.14919735599622
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,51.0,0.0,91.0,51.0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,34.0,51.0,89.0,49.0,0.0,50.0,59.0,0.0,0.0,67.51652502360717
2021-01-08,52.0,0.0,46.0,52.0,0.0,0.0,0.0,0.0,0.0,45.0,46.0,35.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,30.87818696883853
2021-01-09,54.0,100.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,47.0,47.0,37.0,54.0,47.0,54.0,0.0,0.0,0.0,0.0,92.98245614035088,60.432715405132285
2021-01-10,55.0,50.0,100.0,55.0,0.0,0.0,96.0,0.0,0.0,94.0,0.0,0.0,56.0,0.0,55.0,55.0,54.0,0.0,32.0,0.0,66.28895184135978
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,0.0,0.0,47.0,52.0,50.0,0.0,0.0,51.0,0.0,0.0,0.0,34.0,51.0,0.0,100.0,51.0,0.0,60.0,0.0,0.0,46.83663833805477
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,47.0,0.0,51.0,49.0,0.0,89.0,0.0,0.0,0.0,44.0,0.0,50.0,44.0,0.0,50.0,0.0,29.0,0.0,0.0,42.77620396600566
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,0.0,49.0,0.0,0.0,53.0,0.0,0.0,0.0,37.0,0.0,0.0,36.0,53.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,26.44003777148253
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,45.0,50.0,49.0,0.0,85.0,0.0,33.0,43.0,0.0,0.0,50.0,0.0,0.0,49.0,0.0,0.0,28.0,0.0,40.79320113314447
2021-01-19,49.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,25.02360717658168
2021-01-20,47.0,43.0,42.0,0.0,0.0,46.0,82.0,46.0,0.0,81.0,0.0,0.0,95.0,41.0,0.0,92.0,0.0,28.0,27.0,0.0,63.26723323890462
