,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-05,21.0,25.0,12.0,12.0,52.0,14.0,16.0,19.0,43.0,16.0,22.0,16.0,30.0,21.0,23.0,23.0,17.0,38.0,8.0,17.0,24.49091909741332
2020-12-06,58.0,28.0,46.0,48.0,50.0,45.0,27.0,26.0,50.0,40.0,35.0,27.0,45.0,24.0,26.0,34.0,33.0,55.0,26.0,42.0,42.10236653824987
2020-12-07,29.0,38.0,41.0,32.0,27.0,35.0,37.0,22.0,29.0,31.0,28.0,27.0,33.0,28.0,47.0,26.0,28.0,53.0,40.0,41.0,36.98403962575674
2020-12-08,59.0,50.0,41.0,40.0,49.0,35.0,38.0,44.0,49.0,32.0,22.0,45.0,26.0,40.0,20.0,34.0,44.0,41.0,50.0,41.0,44.02861860209136
2020-12-09,45.0,37.0,28.0,52.0,34.0,45.0,62.0,51.0,38.0,44.0,38.0,35.0,45.0,33.0,37.0,31.0,34.0,45.0,51.0,34.0,45.07429829389104
2020-12-10,18.0,25.0,27.0,29.0,54.0,41.0,42.0,34.0,46.0,47.0,35.0,53.0,49.0,30.0,47.0,21.0,26.0,49.0,34.0,23.0,40.176114474408365
2020-12-11,23.0,48.0,25.0,19.0,56.0,23.0,39.0,28.0,47.0,15.0,20.0,44.0,43.0,39.0,28.0,35.0,15.0,39.0,24.0,20.0,34.67253714914695
2020-12-12,48.0,19.0,19.0,31.0,44.0,30.0,45.0,32.0,37.0,38.0,58.0,31.0,48.0,44.0,47.0,40.0,36.0,37.0,36.0,44.0,42.047330764997255
2020-12-13,33.0,24.0,15.0,20.0,28.0,21.0,42.0,19.0,38.0,16.0,28.0,23.0,29.0,28.0,26.0,26.0,41.0,38.0,11.0,17.0,28.78370941111723
2020-12-14,42.0,40.0,39.0,22.0,51.0,38.0,28.0,48.0,61.0,33.0,39.0,21.0,46.0,56.0,31.0,31.0,53.0,27.0,34.0,42.0,43.037974683544306
2020-12-15,35.0,30.0,42.0,49.0,35.0,33.0,36.0,31.0,27.0,30.0,20.0,29.0,27.0,26.0,24.0,28.0,43.0,23.0,21.0,23.0,33.68189323059989
2020-12-16,51.0,53.0,40.0,50.0,52.0,50.0,47.0,25.0,67.0,37.0,27.0,33.0,16.0,50.0,35.0,51.0,42.0,48.0,45.0,47.0,47.6609796367639
2020-12-17,65.0,54.0,63.0,60.0,62.0,44.0,48.0,47.0,37.0,78.0,45.0,45.0,68.0,48.0,51.0,37.0,56.0,69.0,40.0,62.0,59.38359933957072
2020-12-18,38.0,65.0,47.0,57.0,37.0,25.0,43.0,42.0,34.0,32.0,43.0,32.0,29.0,45.0,27.0,35.0,46.0,43.0,19.0,26.0,42.10236653824987
2020-12-19,48.0,33.0,36.0,21.0,53.0,52.0,28.0,43.0,30.0,25.0,44.0,53.0,43.0,34.0,55.0,32.0,39.0,35.0,54.0,35.0,43.64336818932306
2020-12-20,42.0,32.0,31.0,50.0,37.0,28.0,35.0,38.0,43.0,45.0,32.0,43.0,38.0,25.0,30.0,47.0,50.0,51.0,34.0,46.0,42.76279581728124
2020-12-21,33.0,52.0,43.0,37.0,56.0,50.0,31.0,38.0,52.0,41.0,29.0,39.0,38.0,41.0,30.0,38.0,42.0,51.0,11.0,30.0,43.037974683544306
2020-12-22,89.0,52.0,69.0,29.0,66.0,56.0,74.0,77.0,47.0,99.0,51.0,35.0,67.0,79.0,60.0,65.0,63.0,77.0,65.0,69.0,70.94111172261971
2020-12-23,51.0,73.0,27.0,53.0,74.0,46.0,39.0,42.0,47.0,41.0,57.0,28.0,38.0,58.0,38.0,35.0,50.0,43.0,53.0,52.0,52.00880572372042
