,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-02-19,5.0,0.0,6.0,6.0,4.0,4.0,7.0,12.0,5.0,5.0,8.0,2.0,8.0,7.0,7.0,4.0,2.0,3.0,7.0,10.0,5.873099108547457
2020-02-20,4.0,10.0,7.0,4.0,5.0,2.0,6.0,11.0,3.0,6.0,7.0,8.0,4.0,4.0,7.0,7.0,4.0,5.0,7.0,9.0,6.292606187729418
2020-02-21,4.0,4.0,7.0,0.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,7.0,2.0,2.0,7.0,7.0,5.0,4.247509176717357
2020-02-22,8.0,4.0,7.0,5.0,16.0,11.0,9.0,22.0,10.0,9.0,7.0,7.0,14.0,4.0,8.0,10.0,11.0,14.0,16.0,12.0,10.69743051914001
2020-02-23,19.0,17.0,17.0,17.0,24.0,16.0,5.0,22.0,24.0,19.0,22.0,17.0,32.0,27.0,22.0,23.0,18.0,26.0,19.0,18.0,21.185107498689042
2020-02-24,23.0,17.0,24.0,22.0,29.0,19.0,21.0,33.0,15.0,14.0,13.0,14.0,22.0,16.0,19.0,27.0,18.0,19.0,29.0,33.0,22.39119035133718
2020-02-25,13.0,16.0,20.0,28.0,38.0,24.0,18.0,29.0,26.0,25.0,39.0,28.0,23.0,22.0,25.0,27.0,24.0,20.0,28.0,28.0,26.27163083377032
2020-02-26,21.0,25.0,23.0,25.0,30.0,26.0,21.0,14.0,22.0,16.0,22.0,16.0,20.0,25.0,37.0,26.0,34.0,13.0,27.0,31.0,24.855794441531202
2020-02-27,31.0,29.0,14.0,28.0,16.0,13.0,30.0,24.0,22.0,18.0,29.0,20.0,31.0,30.0,36.0,17.0,22.0,16.0,43.0,32.0,26.27163083377032
2020-02-28,21.0,34.0,20.0,17.0,25.0,22.0,30.0,38.0,24.0,14.0,44.0,16.0,31.0,26.0,39.0,25.0,20.0,18.0,40.0,39.0,28.474042999475618
2020-02-29,40.0,22.0,36.0,52.0,56.0,38.0,31.0,28.0,36.0,37.0,32.0,33.0,28.0,27.0,43.0,45.0,32.0,31.0,15.0,33.0,36.44467750393288
2020-03-01,18.0,33.0,28.0,45.0,33.0,41.0,30.0,26.0,23.0,27.0,28.0,19.0,39.0,32.0,31.0,31.0,15.0,22.0,28.0,22.0,29.942317776612484
2020-03-02,34.0,30.0,37.0,44.0,43.0,47.0,47.0,29.0,40.0,40.0,54.0,36.0,46.0,39.0,58.0,49.0,22.0,36.0,61.0,36.0,43.418982695332986
2020-03-03,23.0,32.0,50.0,43.0,48.0,41.0,34.0,29.0,28.0,25.0,35.0,40.0,27.0,22.0,34.0,23.0,28.0,23.0,42.0,25.0,34.18982695332984
2020-03-04,47.0,39.0,46.0,41.0,50.0,41.0,44.0,40.0,36.0,50.0,46.0,38.0,39.0,44.0,41.0,45.0,44.0,37.0,54.0,53.0,45.88358678552701
2020-03-05,49.0,48.0,60.0,46.0,52.0,61.0,48.0,64.0,49.0,53.0,48.0,37.0,54.0,34.0,50.0,60.0,41.0,43.0,55.0,39.0,51.96643943366545
2020-03-06,50.0,51.0,41.0,34.0,43.0,51.0,48.0,64.0,41.0,29.0,51.0,30.0,54.0,40.0,69.0,45.0,26.0,44.0,59.0,59.0,48.715259570005244
2020-03-07,21.0,30.0,30.0,27.0,37.0,26.0,24.0,36.0,26.0,27.0,35.0,15.0,38.0,32.0,29.0,22.0,19.0,21.0,34.0,32.0,29.41793392763503
2020-03-08,18.0,25.0,43.0,31.0,33.0,23.0,23.0,30.0,38.0,31.0,32.0,44.0,26.0,17.0,28.0,50.0,31.0,24.0,39.0,17.0,31.620346093340327
2020-03-09,25.0,31.0,40.0,28.0,22.0,40.0,15.0,25.0,31.0,32.0,29.0,18.0,25.0,30.0,34.0,25.0,29.0,21.0,32.0,25.0,29.20818038804405
2020-03-10,20.0,40.0,37.0,22.0,11.0,34.0,38.0,27.0,37.0,29.0,29.0,36.0,43.0,26.0,50.0,39.0,21.0,31.0,26.0,41.0,33.40325117986366
2020-03-11,67.0,37.0,25.0,36.0,40.0,35.0,48.0,40.0,51.0,43.0,52.0,40.0,60.0,48.0,65.0,52.0,34.0,44.0,58.0,55.0,48.76769795490299
2020-03-12,49.0,49.0,69.0,64.0,78.0,84.0,54.0,66.0,52.0,67.0,59.0,80.0,71.0,59.0,51.0,62.0,81.0,56.0,77.0,51.0,67.06869428421605
2020-03-13,92.0,78.0,86.0,94.0,88.0,76.0,76.0,96.0,93.0,100.0,100.0,97.0,81.0,65.0,95.0,96.0,100.0,57.0,82.0,81.0,90.87572102779235
2020-03-14,93.0,87.0,90.0,100.0,100.0,68.0,92.0,100.0,100.0,80.0,94.0,93.0,100.0,100.0,98.0,100.0,96.0,65.0,90.0,100.0,96.80125852123756
2020-03-15,100.0,100.0,100.0,97.0,97.0,100.0,100.0,96.0,88.0,88.0,98.0,100.0,81.0,85.0,100.0,95.0,84.0,100.0,100.0,98.0,100.0
2020-03-16,49.0,41.0,82.0,71.0,70.0,72.0,58.0,56.0,59.0,57.0,77.0,61.0,76.0,51.0,78.0,74.0,62.0,60.0,83.0,70.0,68.5369690613529
2020-03-17,54.0,53.0,45.0,42.0,41.0,45.0,61.0,69.0,45.0,41.0,54.0,47.0,70.0,69.0,81.0,46.0,40.0,54.0,75.0,60.0,57.26271630833771
2020-03-18,52.0,55.0,68.0,73.0,72.0,85.0,60.0,66.0,75.0,64.0,81.0,60.0,58.0,70.0,75.0,67.0,66.0,63.0,83.0,73.0,71.63083377031988
2020-03-19,50.0,48.0,51.0,48.0,47.0,49.0,38.0,56.0,51.0,37.0,38.0,38.0,49.0,50.0,52.0,48.0,44.0,56.0,67.0,51.0,50.760356581017305
2020-03-20,20.0,53.0,54.0,53.0,46.0,55.0,45.0,64.0,52.0,52.0,56.0,45.0,60.0,43.0,72.0,56.0,49.0,48.0,66.0,49.0,54.431043523859465
2020-03-21,48.0,47.0,63.0,69.0,62.0,76.0,58.0,85.0,65.0,59.0,69.0,66.0,51.0,61.0,80.0,81.0,63.0,48.0,72.0,55.0,67.01625589931831
2020-03-22,71.0,61.0,49.0,46.0,80.0,56.0,55.0,60.0,63.0,63.0,57.0,48.0,53.0,48.0,72.0,64.0,44.0,55.0,66.0,64.0,61.615102254850555
2020-03-23,35.0,34.0,51.0,37.0,48.0,71.0,41.0,31.0,54.0,50.0,36.0,48.0,46.0,28.0,42.0,53.0,56.0,41.0,54.0,44.0,47.194546407970634
2020-03-24,52.0,49.0,33.0,57.0,45.0,39.0,64.0,67.0,52.0,48.0,57.0,44.0,40.0,58.0,62.0,59.0,52.0,47.0,73.0,63.0,55.63712637650761
2020-03-25,51.0,71.0,52.0,60.0,36.0,54.0,60.0,51.0,52.0,47.0,55.0,42.0,57.0,62.0,66.0,32.0,39.0,42.0,65.0,60.0,55.27005768222339
2020-03-26,55.0,66.0,56.0,53.0,61.0,49.0,43.0,69.0,46.0,49.0,56.0,45.0,56.0,44.0,62.0,43.0,47.0,39.0,53.0,56.0,54.95542737283692
2020-03-27,67.0,53.0,52.0,69.0,68.0,51.0,58.0,57.0,51.0,48.0,72.0,53.0,59.0,67.0,75.0,59.0,45.0,46.0,68.0,65.0,62.03460933403252
2020-03-28,46.0,43.0,52.0,44.0,54.0,54.0,45.0,49.0,37.0,34.0,49.0,28.0,34.0,35.0,54.0,39.0,39.0,47.0,61.0,49.0,46.82747771368642
2020-03-29,36.0,40.0,41.0,55.0,55.0,38.0,39.0,52.0,48.0,46.0,56.0,49.0,51.0,39.0,57.0,49.0,51.0,52.0,51.0,47.0,49.92134242265338
2020-03-30,32.0,30.0,30.0,50.0,42.0,35.0,24.0,34.0,37.0,29.0,42.0,36.0,21.0,26.0,41.0,37.0,37.0,23.0,25.0,35.0,34.92396434189827
2020-03-31,38.0,43.0,49.0,34.0,50.0,46.0,31.0,49.0,40.0,37.0,40.0,33.0,38.0,46.0,47.0,32.0,35.0,31.0,47.0,46.0,42.57996853696906
2020-04-01,39.0,39.0,42.0,44.0,48.0,35.0,33.0,32.0,42.0,28.0,28.0,25.0,43.0,45.0,35.0,33.0,34.0,38.0,40.0,35.0,38.699528054535925
2020-04-02,17.0,27.0,26.0,37.0,26.0,46.0,29.0,34.0,38.0,30.0,24.0,41.0,37.0,20.0,35.0,30.0,31.0,20.0,35.0,37.0,32.511798636601995
2020-04-03,18.0,29.0,34.0,37.0,44.0,24.0,31.0,28.0,37.0,32.0,22.0,27.0,30.0,33.0,33.0,33.0,35.0,23.0,40.0,27.0,32.35448348190876
2020-04-04,39.0,39.0,34.0,47.0,41.0,44.0,47.0,33.0,34.0,29.0,40.0,25.0,30.0,32.0,44.0,36.0,40.0,28.0,39.0,39.0,38.804404824331414
2020-04-05,36.0,29.0,34.0,29.0,30.0,28.0,27.0,48.0,32.0,25.0,41.0,23.0,32.0,33.0,35.0,33.0,29.0,37.0,43.0,38.0,34.71421080230729
2020-04-06,17.0,22.0,24.0,15.0,25.0,19.0,17.0,28.0,35.0,13.0,21.0,24.0,26.0,14.0,25.0,15.0,19.0,21.0,36.0,18.0,22.758259045621397
2020-04-07,14.0,17.0,33.0,26.0,32.0,24.0,18.0,14.0,20.0,26.0,14.0,21.0,15.0,20.0,17.0,28.0,18.0,11.0,26.0,22.0,21.814368117461985
2020-04-08,14.0,19.0,20.0,19.0,15.0,17.0,14.0,10.0,14.0,7.0,16.0,14.0,6.0,11.0,24.0,10.0,18.0,13.0,11.0,21.0,15.36444677503933
2020-04-09,14.0,14.0,20.0,23.0,11.0,22.0,14.0,18.0,17.0,16.0,32.0,18.0,15.0,7.0,28.0,16.0,23.0,19.0,25.0,20.0,19.5070791819612
2020-04-10,28.0,18.0,26.0,20.0,22.0,24.0,24.0,18.0,17.0,14.0,26.0,20.0,15.0,15.0,18.0,25.0,24.0,24.0,29.0,19.0,22.338751966439435
2020-04-11,16.0,18.0,18.0,20.0,15.0,15.0,14.0,25.0,16.0,16.0,22.0,14.0,23.0,18.0,29.0,23.0,18.0,22.0,17.0,18.0,19.769271106449924
2020-04-12,10.0,12.0,29.0,24.0,12.0,22.0,10.0,20.0,27.0,12.0,16.0,24.0,23.0,18.0,20.0,23.0,22.0,13.0,17.0,16.0,19.402202412165707
2020-04-13,24.0,21.0,10.0,16.0,21.0,23.0,17.0,21.0,23.0,28.0,21.0,19.0,16.0,23.0,16.0,17.0,17.0,18.0,23.0,17.0,20.503408495018355
2020-04-14,17.0,10.0,24.0,18.0,29.0,27.0,14.0,11.0,18.0,22.0,15.0,15.0,12.0,17.0,19.0,23.0,9.0,9.0,10.0,18.0,17.67173571054012
2020-04-15,12.0,16.0,31.0,25.0,28.0,26.0,13.0,10.0,18.0,30.0,20.0,29.0,22.0,11.0,26.0,21.0,34.0,13.0,31.0,13.0,22.496067121132672
2020-04-16,10.0,11.0,17.0,17.0,24.0,17.0,11.0,14.0,18.0,19.0,8.0,16.0,13.0,13.0,11.0,28.0,11.0,9.0,13.0,16.0,15.521761929732564
2020-04-17,3.0,14.0,16.0,12.0,17.0,15.0,9.0,16.0,9.0,10.0,16.0,12.0,17.0,16.0,20.0,12.0,11.0,16.0,11.0,10.0,13.73885684320923
2020-04-18,6.0,4.0,16.0,9.0,7.0,17.0,10.0,14.0,5.0,12.0,7.0,10.0,8.0,2.0,5.0,16.0,12.0,5.0,7.0,5.0,9.281594126900892
2020-04-19,9.0,15.0,8.0,18.0,18.0,14.0,8.0,13.0,14.0,2.0,13.0,11.0,12.0,8.0,14.0,11.0,17.0,12.0,19.0,15.0,13.162034609334034
