,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-10-18,39.0,34.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,18.085106382978722,15.07778219832068
2020-10-19,50.0,44.0,64.0,100.0,13.0,17.0,48.0,17.52577319587629,18.0,30.58823529411765,15.0,15.0,34.0,0.0,34.0,39.0,14.0,0.0,17.0,31.914893617021278,42.007803383614984
2020-10-20,32.0,28.0,30.0,80.0,25.0,32.0,59.0,100.0,17.0,28.235294117647058,27.0,14.0,0.0,48.0,16.0,37.0,38.0,15.0,47.0,45.744680851063826,50.16830474340459
2020-10-21,50.0,43.0,47.0,70.0,13.0,67.0,47.0,69.0721649484536,0.0,44.705882352941174,56.0,44.0,67.0,51.0,82.0,63.0,67.0,64.0,99.0,62.765957446808514,77.21138108834126
2020-10-22,50.0,43.0,62.0,55.0,39.0,100.0,62.0,34.02061855670103,35.0,44.705882352941174,55.0,43.0,66.0,33.0,65.0,37.0,39.0,15.0,49.0,62.765957446808514,69.04386898159066
2020-10-23,17.0,30.0,16.0,0.0,13.0,51.0,32.0,17.52577319587629,73.0,15.294117647058824,14.0,15.0,33.0,17.0,51.0,13.0,27.0,32.0,17.0,31.914893617021278,35.986454052057795
2020-10-24,56.0,16.0,35.0,32.0,75.0,95.0,17.0,0.0,80.0,100.0,32.0,80.0,75.0,76.0,19.0,57.0,45.0,18.0,37.0,36.170212765957444,68.46316719924756
2020-10-25,50.0,88.0,32.0,43.0,55.0,51.0,79.0,35.05154639175258,91.0,61.1764705882353,29.0,59.0,51.0,52.0,17.0,52.0,54.0,48.0,33.0,80.85106382978724,74.03897262261448
2020-10-26,48.0,56.0,76.0,41.0,39.0,49.0,76.0,84.5360824742268,52.0,72.94117647058823,55.0,43.0,32.0,83.0,32.0,62.0,39.0,91.0,97.0,0.0,78.74181895707058
2020-10-27,32.0,28.0,46.0,68.0,38.0,82.0,61.0,84.5360824742268,87.0,57.64705882352941,68.0,71.0,98.0,33.0,65.0,25.0,26.0,93.0,32.0,61.702127659574465,80.72404621385003
2020-10-28,33.0,29.0,16.0,28.0,13.0,17.0,47.0,34.02061855670103,53.0,15.294117647058824,0.0,29.0,50.0,51.0,49.0,38.0,40.0,16.0,50.0,0.0,42.44641037061165
2020-10-29,49.0,100.0,47.0,96.0,65.0,50.0,93.0,51.54639175257732,35.0,58.8235294117647,56.0,100.0,65.0,100.0,100.0,100.0,92.0,31.0,81.0,62.765957446808514,100.0
2020-10-30,31.0,40.0,29.0,52.0,12.0,78.0,29.0,47.422680412371136,50.0,68.23529411764706,26.0,40.0,46.0,16.0,0.0,47.0,50.0,44.0,77.0,28.72340425531915,56.61580251355131
2020-10-31,34.0,29.0,32.0,72.0,53.0,34.0,47.0,0.0,72.0,29.41176470588235,100.0,88.0,83.0,51.0,34.0,25.0,81.0,80.0,33.0,47.87234042553192,71.54130466156603
2020-11-01,68.0,44.0,32.0,28.0,67.0,52.0,47.0,17.52577319587629,18.0,30.58823529411765,43.0,44.0,51.0,52.0,34.0,52.0,54.0,16.0,17.0,63.829787234042556,57.98081034223375
2020-11-02,31.0,14.0,0.0,0.0,13.0,32.0,45.0,67.01030927835052,17.0,28.235294117647058,81.0,14.0,16.0,32.0,16.0,12.0,39.0,61.0,47.0,45.744680851063826,42.63310223167191
2020-11-03,62.0,67.0,29.0,26.0,25.0,78.0,29.0,16.49484536082474,66.0,28.235294117647058,52.0,54.0,31.0,31.0,93.0,23.0,38.0,59.0,46.0,88.29787234042553,65.73193971892009
2020-11-04,0.0,25.0,13.0,0.0,23.0,29.0,13.0,45.36082474226804,31.0,25.88235294117647,12.0,12.0,14.0,29.0,0.0,11.0,12.0,41.0,43.0,13.829787234042554,27.427473611114486
2020-11-05,30.0,26.0,14.0,38.0,12.0,0.0,14.0,46.391752577319586,16.0,40.0,25.0,26.0,15.0,30.0,45.0,23.0,24.0,28.0,0.0,0.0,31.566563877790266
2020-11-06,92.0,67.0,72.0,52.0,24.0,47.0,100.0,47.422680412371136,33.0,27.058823529411764,65.0,67.0,77.0,47.0,31.0,58.0,37.0,14.0,76.0,58.51063829787234,76.1959949881307
2020-11-07,44.0,13.0,0.0,13.0,24.0,15.0,0.0,30.927835051546392,0.0,12.941176470588236,0.0,26.0,15.0,15.0,15.0,11.0,24.0,0.0,15.0,28.72340425531915,21.11400742201051
2020-11-08,66.0,72.0,31.0,14.0,26.0,17.0,31.0,34.02061855670103,0.0,58.8235294117647,42.0,43.0,16.0,34.0,67.0,25.0,40.0,47.0,33.0,78.72340425531915,54.116819193403074
2020-11-09,79.0,41.0,0.0,26.0,12.0,48.0,15.0,32.98969072164948,34.0,0.0,53.0,54.0,47.0,32.0,47.0,36.0,0.0,30.0,16.0,29.78723404255319,44.15330982972987
2020-11-10,0.0,42.0,60.0,41.0,0.0,16.0,30.0,16.49484536082474,51.0,14.117647058823529,13.0,27.0,16.0,0.0,16.0,12.0,38.0,46.0,16.0,29.78723404255319,33.79998600911676
2020-11-11,63.0,41.0,15.0,40.0,63.0,32.0,30.0,65.97938144329896,51.0,42.35294117647059,67.0,41.0,64.0,32.0,47.0,36.0,38.0,30.0,47.0,60.638297872340424,63.21596116692609
2020-11-12,0.0,14.0,45.0,54.0,13.0,0.0,30.0,49.48453608247423,35.0,14.117647058823529,0.0,14.0,16.0,16.0,32.0,24.0,13.0,15.0,0.0,0.0,26.836407411278756
2020-11-13,16.0,28.0,30.0,13.0,13.0,16.0,15.0,0.0,17.0,28.235294117647058,13.0,14.0,16.0,16.0,16.0,0.0,13.0,15.0,16.0,0.0,20.60064914457093
2020-11-14,33.0,14.0,16.0,54.0,0.0,33.0,15.0,34.02061855670103,35.0,14.117647058823529,27.0,14.0,16.0,17.0,16.0,12.0,0.0,15.0,0.0,14.893617021276595,26.51750530487656
2020-11-15,16.0,0.0,31.0,14.0,13.0,33.0,0.0,16.49484536082474,35.0,43.529411764705884,14.0,0.0,16.0,17.0,16.0,25.0,26.0,15.0,48.0,30.851063829787233,28.599892520486428
2020-11-16,47.0,14.0,45.0,40.0,12.0,16.0,44.0,0.0,17.0,14.117647058823529,40.0,14.0,16.0,48.0,0.0,12.0,13.0,30.0,15.0,0.0,30.500781787867417
2020-11-17,16.0,42.0,0.0,40.0,13.0,32.0,15.0,49.48453608247423,50.0,28.235294117647058,14.0,42.0,64.0,33.0,32.0,37.0,26.0,30.0,16.0,29.78723404255319,42.52960750890884
2020-11-18,64.0,55.0,15.0,40.0,63.0,81.0,0.0,32.98969072164948,51.0,71.76470588235294,53.0,27.0,47.0,32.0,47.0,48.0,13.0,60.0,16.0,45.744680851063826,60.1826449485664
2020-11-19,31.0,27.0,30.0,13.0,12.0,0.0,15.0,32.98969072164948,17.0,14.117647058823529,13.0,14.0,31.0,48.0,16.0,24.0,51.0,15.0,16.0,45.744680851063826,32.50578159294939
2020-11-20,66.0,28.0,30.0,27.0,26.0,17.0,31.0,0.0,35.0,14.117647058823529,55.0,0.0,49.0,17.0,16.0,49.0,13.0,15.0,0.0,0.0,34.05941155641553
2020-11-21,33.0,43.0,0.0,28.0,39.0,34.0,47.0,34.02061855670103,35.0,58.8235294117647,56.0,43.0,17.0,33.0,17.0,38.0,27.0,16.0,16.0,62.765957446808514,47.281637109800435
2020-11-22,67.0,43.0,16.0,43.0,39.0,33.0,32.0,17.52577319587629,71.0,29.41176470588235,42.0,29.0,50.0,0.0,17.0,25.0,27.0,0.0,33.0,47.87234042553192,46.1791438065628
2020-11-23,64.0,42.0,30.0,27.0,13.0,65.0,31.0,67.01030927835052,52.0,14.117647058823529,28.0,14.0,0.0,33.0,33.0,12.0,39.0,16.0,33.0,0.0,42.78226269314779
2020-11-24,47.0,54.0,44.0,26.0,37.0,47.0,44.0,16.49484536082474,84.0,42.35294117647059,53.0,41.0,93.0,95.0,93.0,36.0,38.0,59.0,62.0,29.78723404255319,72.68222337642509
2020-11-25,31.0,40.0,29.0,26.0,24.0,15.0,15.0,64.94845360824742,33.0,55.294117647058826,52.0,27.0,0.0,47.0,31.0,23.0,12.0,44.0,15.0,58.51063829787234,44.84942559501543
2020-11-26,0.0,28.0,30.0,41.0,13.0,32.0,0.0,0.0,17.0,28.235294117647058,13.0,0.0,16.0,16.0,16.0,12.0,13.0,15.0,16.0,0.0,21.36819674170876
2020-11-27,31.0,13.0,59.0,52.0,49.0,16.0,0.0,16.49484536082474,33.0,42.35294117647059,13.0,14.0,31.0,32.0,31.0,12.0,38.0,30.0,16.0,29.78723404255319,38.97990615664586
2020-11-28,47.0,28.0,44.0,53.0,12.0,32.0,15.0,16.49484536082474,51.0,56.470588235294116,40.0,27.0,47.0,32.0,48.0,12.0,13.0,0.0,16.0,29.78723404255319,43.24451553325657
2020-11-29,50.0,29.0,0.0,14.0,39.0,17.0,31.0,34.02061855670103,52.0,72.94117647058823,0.0,29.0,16.0,33.0,16.0,50.0,26.0,16.0,50.0,0.0,40.11914038356809
2020-11-30,32.0,27.0,15.0,13.0,25.0,16.0,29.0,16.49484536082474,17.0,0.0,27.0,14.0,16.0,32.0,16.0,36.0,13.0,30.0,31.0,14.893617021276595,29.333468560531685
2020-12-01,16.0,27.0,30.0,27.0,25.0,16.0,15.0,16.49484536082474,17.0,14.117647058823529,13.0,14.0,0.0,16.0,0.0,12.0,0.0,15.0,46.0,0.0,22.30161823381215
2020-12-02,31.0,27.0,15.0,0.0,25.0,31.0,29.0,15.463917525773196,17.0,42.35294117647059,40.0,14.0,31.0,0.0,79.0,24.0,38.0,30.0,62.0,29.78723404255319,40.51284329769619
2020-12-03,16.0,0.0,30.0,13.0,25.0,0.0,15.0,83.50515463917526,33.0,28.235294117647058,26.0,28.0,31.0,32.0,31.0,0.0,13.0,15.0,16.0,14.893617021276595,31.443917670584565
2020-12-04,15.0,40.0,14.0,0.0,24.0,16.0,14.0,30.927835051546392,0.0,41.1764705882353,13.0,0.0,45.0,15.0,30.0,0.0,24.0,14.0,15.0,14.893617021276595,25.53825691781203
2020-12-05,0.0,13.0,0.0,26.0,25.0,31.0,0.0,31.95876288659794,50.0,14.117647058823529,13.0,0.0,0.0,0.0,16.0,0.0,25.0,15.0,31.0,14.893617021276595,21.349687181316895
2020-12-06,16.0,14.0,0.0,27.0,0.0,16.0,30.0,32.98969072164948,34.0,14.117647058823529,0.0,28.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,14.893617021276595,17.862992520279356
2020-12-07,0.0,27.0,0.0,13.0,0.0,16.0,29.0,31.95876288659794,16.0,27.058823529411764,0.0,27.0,31.0,16.0,0.0,12.0,25.0,29.0,61.0,14.893617021276595,26.229976448679885
2020-12-08,15.0,27.0,89.0,39.0,37.0,47.0,58.0,32.98969072164948,33.0,14.117647058823529,39.0,27.0,31.0,48.0,15.0,36.0,38.0,44.0,62.0,0.0,51.08429345094318
2020-12-09,47.0,41.0,29.0,39.0,50.0,32.0,29.0,16.49484536082474,51.0,56.470588235294116,53.0,68.0,46.0,31.0,16.0,47.0,62.0,30.0,46.0,74.46808510638297,60.317624560500356
2020-12-10,16.0,28.0,45.0,26.0,0.0,32.0,15.0,49.48453608247423,0.0,14.117647058823529,40.0,0.0,31.0,63.0,16.0,12.0,13.0,30.0,31.0,14.893617021276595,33.24847331464101
2020-12-11,32.0,42.0,30.0,27.0,25.0,33.0,15.0,32.98969072164948,34.0,29.41176470588235,27.0,28.0,32.0,33.0,16.0,12.0,13.0,31.0,0.0,29.78723404255319,36.43678853230143
2020-12-12,32.0,28.0,15.0,27.0,13.0,16.0,30.0,0.0,34.0,28.235294117647058,27.0,28.0,32.0,50.0,32.0,37.0,26.0,30.0,16.0,45.744680851063826,38.16665140634035
2020-12-13,50.0,0.0,16.0,14.0,39.0,17.0,16.0,0.0,0.0,15.294117647058824,28.0,14.0,0.0,50.0,16.0,13.0,0.0,47.0,16.0,15.957446808510639,25.6257323493619
2020-12-14,32.0,41.0,29.0,0.0,25.0,64.0,29.0,32.98969072164948,17.0,0.0,27.0,14.0,47.0,81.0,48.0,36.0,25.0,45.0,47.0,44.680851063829785,47.77429356168183
2020-12-15,49.0,57.0,31.0,41.0,39.0,33.0,45.0,16.49484536082474,35.0,29.41176470588235,28.0,0.0,16.0,50.0,16.0,12.0,26.0,62.0,65.0,30.851063829787233,47.57104222086635
2020-12-16,33.0,14.0,31.0,14.0,27.0,0.0,46.0,34.02061855670103,35.0,60.0,42.0,29.0,65.0,34.0,50.0,25.0,54.0,31.0,32.0,15.957446808510639,46.88864994549047
2020-12-17,0.0,0.0,48.0,28.0,27.0,52.0,16.0,52.577319587628864,19.0,15.294117647058824,15.0,0.0,17.0,17.0,17.0,26.0,42.0,65.0,34.0,32.97872340425532,36.55272109624422
2020-12-18,0.0,15.0,33.0,0.0,0.0,0.0,0.0,37.11340206185567,0.0,15.294117647058824,15.0,16.0,0.0,36.0,18.0,14.0,14.0,17.0,35.0,32.97872340425532,20.8205130836816
2020-12-19,70.0,15.0,0.0,0.0,56.0,72.0,33.0,37.11340206185567,77.0,47.05882352941177,30.0,31.0,18.0,36.0,17.0,27.0,42.0,84.0,35.0,51.06382978723404,54.303019482890114
2020-12-20,73.0,48.0,35.0,46.0,15.0,38.0,35.0,38.144329896907216,60.0,16.470588235294116,47.0,49.0,74.0,57.0,37.0,56.0,45.0,71.0,55.0,35.1063829787234,64.9429907520622
2020-12-21,33.0,0.0,32.0,14.0,0.0,50.0,0.0,35.05154639175258,36.0,45.88235294117647,14.0,44.0,50.0,34.0,34.0,39.0,13.0,0.0,17.0,15.957446808510639,35.36938497643833
2020-12-22,17.0,0.0,50.0,30.0,0.0,18.0,16.0,37.11340206185567,18.0,31.764705882352942,15.0,0.0,34.0,36.0,0.0,26.0,0.0,16.0,0.0,17.02127659574468,25.252273000845488
2020-12-23,0.0,30.0,17.0,89.0,14.0,35.0,50.0,18.556701030927837,19.0,15.294117647058824,59.0,46.0,18.0,36.0,71.0,27.0,57.0,67.0,18.0,32.97872340425532,50.22758503400442
2020-12-24,40.0,0.0,19.0,17.0,48.0,41.0,0.0,20.61855670103093,43.0,0.0,0.0,35.0,40.0,61.0,40.0,62.0,48.0,57.0,20.0,38.297872340425535,43.95371286440106
2020-12-25,42.0,55.0,19.0,18.0,100.0,42.0,59.0,21.649484536082475,89.0,37.64705882352941,53.0,54.0,41.0,64.0,21.0,16.0,17.0,40.0,63.0,78.72340425531915,64.96382942538433
2020-12-26,19.0,0.0,73.0,16.0,46.0,59.0,18.0,40.20618556701031,63.0,35.294117647058826,33.0,0.0,0.0,59.0,39.0,30.0,63.0,36.0,19.0,37.234042553191486,47.848522669867464
2020-12-27,17.0,46.0,33.0,15.0,14.0,36.0,17.0,73.19587628865979,76.0,15.294117647058824,60.0,46.0,87.0,18.0,71.0,54.0,43.0,50.0,70.0,100.0,65.69439841587909
2020-12-28,0.0,14.0,47.0,28.0,26.0,0.0,0.0,51.54639175257732,18.0,29.41176470588235,14.0,29.0,16.0,0.0,0.0,13.0,0.0,16.0,0.0,15.957446808510639,22.18321430728967
2020-12-29,34.0,15.0,96.0,28.0,27.0,52.0,63.0,35.05154639175258,55.0,60.0,43.0,88.0,50.0,86.0,68.0,13.0,54.0,63.0,68.0,15.957446808510639,70.75456056427376
2020-12-30,17.0,45.0,50.0,30.0,14.0,36.0,33.0,18.556701030927837,0.0,30.58823529411765,30.0,15.0,35.0,35.0,35.0,40.0,42.0,33.0,52.0,32.97872340425532,43.54951048564481
2020-12-31,38.0,49.0,0.0,16.0,15.0,76.0,53.0,0.0,100.0,50.588235294117645,16.0,49.0,75.0,19.0,74.0,14.0,46.0,53.0,76.0,35.1063829787234,59.63807277654119
2021-01-01,40.0,35.0,57.0,50.0,32.0,0.0,18.0,61.855670103092784,43.0,35.294117647058826,50.0,17.0,100.0,0.0,61.0,30.0,48.0,19.0,39.0,19.148936170212767,52.702520060576745
2021-01-02,75.0,16.0,35.0,15.0,30.0,57.0,35.0,39.175257731958766,40.0,16.470588235294116,32.0,65.0,18.0,57.0,19.0,28.0,30.0,18.0,74.0,18.085106382978722,50.08115162435144
2021-01-03,36.0,16.0,17.0,30.0,58.0,55.0,17.0,75.25773195876289,39.0,48.23529411764706,15.0,62.0,18.0,36.0,36.0,28.0,59.0,69.0,36.0,0.0,52.36719262124059
2021-01-04,16.0,29.0,46.0,55.0,52.0,0.0,15.0,86.5979381443299,36.0,43.529411764705884,0.0,14.0,49.0,33.0,33.0,0.0,26.0,31.0,0.0,0.0,39.43292177268632
2021-01-05,33.0,14.0,16.0,28.0,40.0,33.0,15.0,51.54639175257732,35.0,29.41176470588235,14.0,29.0,0.0,34.0,33.0,38.0,13.0,0.0,16.0,31.914893617021278,35.15877716799495
2021-01-06,100.0,43.0,31.0,28.0,53.0,34.0,31.0,34.02061855670103,35.0,30.58823529411765,84.0,43.0,17.0,17.0,49.0,38.0,27.0,79.0,83.0,31.914893617021278,61.99856976080361
2021-01-07,34.0,44.0,32.0,14.0,54.0,52.0,48.0,0.0,36.0,44.705882352941174,29.0,30.0,51.0,17.0,34.0,26.0,41.0,0.0,34.0,31.914893617021278,45.53795531254274
2021-01-08,0.0,15.0,48.0,57.0,13.0,17.0,0.0,70.10309278350516,36.0,15.294117647058824,15.0,15.0,34.0,34.0,17.0,0.0,0.0,16.0,17.0,0.0,29.26430191929889
2021-01-09,18.0,15.0,17.0,60.0,0.0,0.0,0.0,37.11340206185567,19.0,48.23529411764706,0.0,0.0,0.0,36.0,18.0,14.0,14.0,17.0,0.0,17.02127659574468,23.05224352455738
2021-01-10,0.0,32.0,0.0,15.0,29.0,56.0,17.0,18.556701030927837,19.0,16.470588235294116,16.0,16.0,0.0,0.0,18.0,0.0,29.0,17.0,36.0,17.02127659574468,24.564911891197383
2021-01-11,33.0,44.0,16.0,14.0,26.0,51.0,47.0,0.0,36.0,30.58823529411765,28.0,29.0,50.0,17.0,33.0,25.0,13.0,16.0,50.0,31.914893617021278,41.20356888164676
2021-01-12,50.0,15.0,48.0,14.0,53.0,51.0,63.0,52.577319587628864,71.0,75.29411764705883,28.0,29.0,50.0,68.0,34.0,51.0,54.0,48.0,100.0,31.914893617021278,68.85504337578945
2021-01-13,33.0,29.0,0.0,69.0,26.0,0.0,31.0,51.54639175257732,0.0,14.117647058823529,28.0,29.0,0.0,0.0,33.0,0.0,0.0,16.0,66.0,15.957446808510639,30.815046375636484
2021-01-14,33.0,43.0,47.0,70.0,13.0,17.0,46.0,17.52577319587629,0.0,29.41176470588235,28.0,0.0,33.0,50.0,0.0,25.0,26.0,16.0,33.0,31.914893617021278,38.995076451533876
2021-01-15,52.0,30.0,32.0,29.0,69.0,0.0,98.0,71.1340206185567,36.0,15.294117647058824,15.0,15.0,17.0,71.0,0.0,40.0,42.0,65.0,17.0,15.957446808510639,50.96415461888663
2021-01-16,72.0,63.0,34.0,15.0,14.0,37.0,33.0,18.556701030927837,19.0,32.94117647058823,15.0,47.0,36.0,18.0,54.0,41.0,14.0,17.0,18.0,34.04255319148936,44.1368079700858
2021-01-17,88.0,46.0,100.0,44.0,42.0,71.0,65.0,54.63917525773196,74.0,45.88235294117647,30.0,92.0,35.0,88.0,34.0,27.0,71.0,67.0,52.0,64.8936170212766,83.13343926430645
