date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-01,3.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.1,0
2020-01-02,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.5,0
2020-01-03,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.2,0
2020-01-04,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.6,0
2020-01-05,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.5,0
2020-01-06,0.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.7,0
2020-01-07,5.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.4,0
2020-01-08,7.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,4.0,4.0,3.7,0
2020-01-09,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,2.3,0
2020-01-10,2.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.2,0
2020-01-11,2.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.6,0
2020-01-12,3.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,2.4,0
2020-01-13,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0
2020-01-14,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1,0
2020-01-15,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.9,0
2020-01-16,3.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.6,0
2020-01-17,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.9,0
2020-01-18,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.7,0
2020-01-19,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.5,0
2020-01-20,5.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,6.0,7.0,4.7,0
2020-01-21,4.0,2.0,2.0,6.0,3.0,4.0,2.0,3.0,6.0,3.0,3.5,0
2020-01-22,3.0,5.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.7,0
2020-01-23,3.0,5.0,7.0,3.0,3.0,3.0,3.0,6.0,6.0,4.0,4.3,0
2020-01-24,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.7,0
2020-01-25,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.7,0
2020-01-26,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.6,0
2020-01-27,4.0,4.0,3.0,3.0,2.0,5.0,2.0,6.0,2.0,2.0,3.3,0
2020-01-28,3.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,2.4,0
2020-01-29,3.0,3.0,1.0,6.0,1.0,1.0,1.0,4.0,2.0,4.0,2.6,0
2020-01-30,3.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,3.8,0
2020-01-31,3.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,3.0,3.6,0
2020-02-01,8.0,5.0,7.0,6.0,4.0,2.0,3.0,6.0,1.0,2.0,4.4,0
2020-02-02,3.0,6.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.1,0
2020-02-03,4.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,4.0,3.2,0
2020-02-04,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,2.6,0
2020-02-05,3.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,4.0,2.0,2.9,0
2020-02-06,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.8,0
2020-02-07,3.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,2.3,0
2020-02-08,4.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.3,0
2020-02-09,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,2.5,0
2020-02-10,2.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.7,0
2020-02-11,1.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,2.5,0
2020-02-12,3.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,3.6,0
2020-02-13,2.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.9,0
2020-02-14,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.6,0
2020-02-15,1.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.9,0
2020-02-16,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,2.2,0
2020-02-17,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,2.8,0
2020-02-18,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,0
2020-02-19,1.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,1.4,0
2020-02-20,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.6,0
2020-02-21,6.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,5.8,0
2020-02-22,3.0,2.0,7.0,5.0,4.0,7.0,3.0,6.0,5.0,3.0,4.5,0
2020-02-23,5.0,5.0,5.0,5.0,6.0,8.0,5.0,8.0,7.0,8.0,6.2,0
2020-02-24,5.0,7.0,6.0,11.0,5.0,10.0,4.0,7.0,3.0,6.0,6.4,0
2020-02-25,5.0,11.0,5.0,7.0,6.0,9.0,7.0,6.0,7.0,7.0,7.0,0
2020-02-26,9.0,13.0,8.0,8.0,7.0,12.0,6.0,14.0,7.0,11.0,9.5,0
2020-02-27,8.0,5.0,5.0,11.0,7.0,8.0,6.0,5.0,7.0,8.0,7.0,0
2020-02-28,6.0,6.0,5.0,8.0,4.0,6.0,3.0,4.0,7.0,5.0,5.4,0
2020-02-29,7.0,3.0,5.0,7.0,3.0,7.0,7.0,4.0,5.0,5.0,5.3,0
2020-03-01,3.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,3.7,0
2020-03-02,4.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,6.7,0
