date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,50.0,48.0,59.0,64.0,54.0,19.0,24.0,17.0,40.0,8.0,45.978391356542616,0
2020-01-02,34.0,27.0,51.0,45.0,47.0,50.0,41.0,14.0,61.0,36.0,48.73949579831933,0
2020-01-03,42.0,27.0,58.0,63.0,64.0,49.0,14.0,28.0,34.0,21.0,48.01920768307323,0
2020-01-04,47.0,15.0,27.0,49.0,70.0,45.0,30.0,39.0,28.0,48.0,47.77911164465786,0
2020-01-05,27.0,44.0,9.0,29.0,60.0,62.0,15.0,23.0,19.0,16.0,36.49459783913566,0
2020-01-06,18.0,22.0,36.0,19.0,20.0,35.0,37.0,15.0,18.0,39.0,31.092436974789916,0
2020-01-07,25.0,26.0,32.0,60.0,36.0,55.0,20.0,7.0,33.0,7.0,36.134453781512605,0
2020-01-08,57.0,19.0,48.0,34.0,18.0,32.0,20.0,34.0,33.0,41.0,40.33613445378151,0
2020-01-09,25.0,7.0,33.0,9.0,28.0,25.0,7.0,14.0,43.0,29.0,26.410564225690276,0
2020-01-10,34.0,7.0,34.0,27.0,28.0,25.0,21.0,22.0,17.0,28.0,29.17166866746699,0
2020-01-11,38.0,37.0,28.0,30.0,51.0,36.0,38.0,0.0,28.0,40.0,39.13565426170468,0
2020-01-12,65.0,14.0,71.0,58.0,40.0,79.0,75.0,23.0,64.0,39.0,63.38535414165666,0
2020-01-13,38.0,24.0,45.0,40.0,41.0,52.0,37.0,6.0,38.0,26.0,41.65666266506604,0
2020-01-14,30.0,6.0,22.0,39.0,40.0,43.0,37.0,31.0,30.0,25.0,36.37454981992797,0
2020-01-15,66.0,39.0,72.0,59.0,54.0,55.0,40.0,61.0,41.0,41.0,63.38535414165666,0
2020-01-16,25.0,40.0,0.0,44.0,27.0,40.0,27.0,14.0,34.0,43.0,35.294117647058826,0
2020-01-17,34.0,27.0,33.0,54.0,46.0,25.0,28.0,35.0,26.0,36.0,41.29651860744298,0
2020-01-18,47.0,44.0,37.0,70.0,51.0,54.0,31.0,16.0,19.0,55.0,50.90036014405762,0
2020-01-19,47.0,30.0,55.0,59.0,71.0,54.0,53.0,39.0,75.0,16.0,59.903961584633855,0
2020-01-20,41.0,26.0,24.0,52.0,44.0,39.0,33.0,34.0,16.0,34.0,41.17647058823529,0
2020-01-21,25.0,26.0,24.0,17.0,18.0,32.0,20.0,14.0,16.0,0.0,23.04921968787515,0
2020-01-22,50.0,33.0,41.0,44.0,36.0,32.0,34.0,42.0,25.0,21.0,42.977190876350534,0
2020-01-23,8.0,20.0,33.0,9.0,36.0,16.0,20.0,21.0,25.0,21.0,25.09003601440576,0
2020-01-24,59.0,27.0,49.0,53.0,45.0,65.0,40.0,42.0,34.0,35.0,53.901560624249704,0
2020-01-25,67.0,15.0,37.0,80.0,10.0,64.0,46.0,24.0,47.0,48.0,52.581032412965186,0
2020-01-26,46.0,22.0,55.0,38.0,50.0,53.0,8.0,54.0,55.0,46.0,51.260504201680675,0
2020-01-27,56.0,63.0,23.0,42.0,78.0,54.0,33.0,74.0,40.0,54.0,62.06482593037215,0
2020-01-28,33.0,59.0,49.0,52.0,54.0,48.0,40.0,35.0,58.0,42.0,56.42256902761105,0
2020-01-29,50.0,53.0,82.0,61.0,91.0,56.0,40.0,56.0,83.0,56.0,75.39015606242498,0
2020-01-30,8.0,33.0,49.0,35.0,82.0,24.0,48.0,35.0,68.0,78.0,55.222088835534215,0
2020-01-31,17.0,47.0,59.0,45.0,46.0,74.0,41.0,28.0,25.0,64.0,53.54141656662665,0
2020-02-01,56.0,36.0,36.0,39.0,50.0,18.0,53.0,47.0,28.0,32.0,47.418967587034814,0
2020-02-02,55.0,65.0,36.0,39.0,71.0,54.0,30.0,62.0,74.0,55.0,64.94597839135655,0
2020-02-03,39.0,37.0,38.0,65.0,51.0,45.0,19.0,52.0,31.0,53.0,51.62064825930372,0
