,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-27,43.0,26.0,45.0,22.0,40.0,0.0,21.05263157894737,19.0,44.0,0.0,18.0,19.791666666666668,20.0,18.181818181818183,37.0,19.0,23.25581395348837,20.0,24.731182795698924,51.282051282051285,40.961384663957816
2020-11-28,22.0,50.0,45.0,0.0,19.0,19.0,21.05263157894737,19.0,22.0,15.0,17.0,18.75,19.0,18.181818181818183,18.0,0.0,0.0,38.0,24.731182795698924,25.641025641025642,32.95501205912463
2020-11-29,23.0,26.0,0.0,23.0,20.0,40.0,0.0,20.0,23.0,16.0,36.0,39.583333333333336,40.0,0.0,19.0,0.0,23.25581395348837,20.0,51.61290322580645,0.0,33.68367113745646
2020-11-30,43.0,50.0,22.0,44.0,39.0,18.0,21.05263157894737,18.0,43.0,0.0,0.0,18.75,38.0,18.181818181818183,0.0,36.0,0.0,19.0,24.731182795698924,25.641025641025642,38.32258242406402
2020-12-01,43.0,49.0,68.0,67.0,39.0,37.0,21.05263157894737,19.0,65.0,15.0,35.0,37.5,19.0,72.72727272727273,36.0,18.0,23.25581395348837,19.0,49.46236559139785,25.641025641025642,60.776847787969814
2020-12-02,0.0,25.0,0.0,22.0,20.0,0.0,21.05263157894737,0.0,43.0,15.0,17.0,18.75,19.0,0.0,0.0,36.0,0.0,19.0,74.19354838709677,0.0,26.436980837745438
2020-12-03,22.0,0.0,46.0,23.0,0.0,39.0,22.80701754385965,19.0,0.0,0.0,18.0,0.0,40.0,19.48051948051948,0.0,0.0,47.674418604651166,20.0,25.806451612903224,25.641025641025642,29.5143814045776
2020-12-04,21.0,24.0,22.0,43.0,19.0,0.0,21.05263157894737,18.0,21.0,15.0,17.0,18.75,37.0,0.0,17.0,18.0,22.093023255813954,37.0,0.0,24.358974358974358,31.6650303621702
2020-12-05,67.0,26.0,23.0,46.0,60.0,39.0,0.0,0.0,0.0,31.0,36.0,0.0,40.0,18.181818181818183,19.0,19.0,0.0,40.0,0.0,25.641025641025642,39.24117284438555
2020-12-06,23.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,28.205128205128204,10.911800144874872
2020-12-07,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,22.0,15.0,0.0,39.583333333333336,0.0,19.48051948051948,19.0,0.0,46.51162790697674,0.0,50.53763440860215,0.0,20.03730962166286
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,43.85964912280702,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,51.282051282051285,12.348752583499753
2020-12-09,22.0,26.0,46.0,0.0,20.0,19.0,22.80701754385965,0.0,22.0,15.0,18.0,19.791666666666668,0.0,37.66233766233766,55.0,19.0,23.25581395348837,20.0,0.0,0.0,30.88490661442885
2020-12-10,0.0,52.0,23.0,0.0,20.0,39.0,45.6140350877193,59.0,23.0,0.0,18.0,39.583333333333336,40.0,38.96103896103896,19.0,0.0,23.25581395348837,20.0,51.61290322580645,26.923076923076923,43.1769123830764
2020-12-11,46.0,26.0,71.0,69.0,41.0,100.0,0.0,20.0,70.0,16.0,55.0,100.0,41.0,38.96103896103896,77.0,19.0,96.51162790697674,20.0,25.806451612903224,80.76923076923077,81.15833280128169
2020-12-12,48.0,55.0,0.0,49.0,63.0,21.0,0.0,41.0,24.0,100.0,77.0,61.458333333333336,42.0,19.48051948051948,100.0,80.0,100.0,21.0,26.881720430107528,28.205128205128204,76.67019094900688
2020-12-13,0.0,57.0,0.0,49.0,43.0,42.0,0.0,21.0,48.0,34.0,39.0,63.541666666666664,0.0,20.77922077922078,41.0,61.0,51.16279069767442,22.0,27.956989247311828,28.205128205128204,51.96495447438257
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,22.80701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8271383803145347
2020-12-15,45.0,26.0,47.0,47.0,21.0,59.0,22.80701754385965,0.0,23.0,65.0,55.0,39.583333333333336,20.0,0.0,19.0,19.0,24.41860465116279,41.0,52.68817204301075,0.0,50.19055844286149
2020-12-16,0.0,27.0,96.0,47.0,41.0,60.0,45.6140350877193,100.0,23.0,16.0,0.0,0.0,0.0,19.48051948051948,19.0,0.0,24.41860465116279,0.0,26.881720430107528,82.05128205128206,50.26658840507665
2020-12-17,24.0,28.0,25.0,0.0,22.0,21.0,49.12280701754386,21.0,0.0,0.0,38.0,0.0,21.0,41.55844155844156,20.0,20.0,25.58139534883721,0.0,27.956989247311828,56.41025641025641,35.30017816759637
2020-12-18,25.0,29.0,26.0,52.0,23.0,22.0,50.87719298245614,22.0,0.0,0.0,20.0,22.916666666666668,0.0,0.0,0.0,0.0,53.48837209302326,0.0,29.032258064516128,0.0,30.067566164456522
2020-12-19,24.0,29.0,0.0,25.0,44.0,64.0,0.0,0.0,73.0,0.0,60.0,42.708333333333336,22.0,41.55844155844156,41.0,62.0,79.06976744186046,22.0,83.87096774193549,29.487179487179485,59.4994926252967
2020-12-20,24.0,86.0,51.0,0.0,44.0,43.0,24.56140350877193,84.0,0.0,17.0,20.0,0.0,22.0,0.0,41.0,21.0,25.58139534883721,43.0,27.956989247311828,29.487179487179485,48.35515701359688
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,24.56140350877193,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.652885050480815
2020-12-22,50.0,29.0,0.0,0.0,23.0,44.0,75.43859649122807,21.0,0.0,18.0,41.0,66.66666666666667,67.0,20.77922077922078,0.0,43.0,26.74418604651163,22.0,56.98924731182796,58.97435897435897,53.162361738933235
