date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,16.0,12.0,80.0,60.0,40.0,28.0,65.0,54.0,27.0,64.0,12.0,57.0,42.0,25.0,60.0,0.0,15.0,57.0,15.662650602409638,56.0,68.75645810927648
2020-10-06,16.0,23.0,48.0,20.0,0.0,0.0,49.0,36.0,13.0,32.0,12.0,19.0,14.0,38.0,15.0,36.666666666666664,31.0,14.0,15.662650602409638,19.0,39.497620604092425
2020-10-07,82.0,24.0,33.0,100.0,41.0,28.0,50.0,55.0,14.0,33.0,24.0,57.0,57.0,39.0,31.0,94.44444444444444,31.0,59.0,49.397590361445786,38.0,82.24930820616277
2020-10-08,18.0,64.0,35.0,22.0,73.0,60.0,36.0,58.0,15.0,35.0,53.0,61.0,15.0,42.0,83.0,61.111111111111114,33.0,16.0,53.01204819277108,21.0,74.7477090552943
2020-10-09,19.0,28.0,38.0,47.0,47.0,16.0,38.0,21.0,0.0,56.0,28.0,44.0,16.0,15.0,35.0,22.22222222222222,0.0,17.0,75.90361445783132,22.0,51.20668527070754
2020-10-10,0.0,43.0,20.0,24.0,50.0,34.0,40.0,44.0,49.0,19.0,30.0,69.0,17.0,46.0,18.0,45.55555555555556,38.0,70.0,0.0,23.0,59.470604912497734
2020-10-11,57.0,14.0,38.0,46.0,16.0,32.0,19.0,0.0,31.0,56.0,42.0,45.0,33.0,30.0,0.0,43.333333333333336,72.0,17.0,19.27710843373494,44.0,57.28755895770509
2020-10-12,18.0,53.0,54.0,22.0,59.0,31.0,37.0,20.0,46.0,55.0,27.0,64.0,31.0,57.0,17.0,21.11111111111111,35.0,16.0,19.27710843373494,42.0,63.394089350943915
2020-10-13,36.0,26.0,73.0,66.0,60.0,46.0,54.0,80.0,59.0,53.0,27.0,63.0,62.0,14.0,100.0,82.22222222222223,34.0,63.0,54.21686746987952,63.0,97.61650370557815
2020-10-14,18.0,13.0,35.0,0.0,14.0,15.0,0.0,20.0,14.0,34.0,26.0,41.0,30.0,0.0,32.0,21.11111111111111,34.0,47.0,18.072289156626507,42.0,39.7473927397379
2020-10-15,19.0,14.0,37.0,46.0,46.0,16.0,19.0,62.0,46.0,18.0,14.0,43.0,32.0,45.0,17.0,43.333333333333336,0.0,34.0,38.55421686746988,44.0,55.47401643435047
2020-10-16,58.0,27.0,19.0,23.0,31.0,16.0,19.0,21.0,32.0,57.0,0.0,22.0,49.0,46.0,0.0,0.0,18.0,34.0,19.27710843373494,44.0,46.84422513232534
2020-10-17,0.0,15.0,81.0,50.0,49.0,70.0,21.0,23.0,67.0,80.0,45.0,95.0,35.0,16.0,19.0,23.333333333333332,0.0,18.0,61.44578313253012,48.0,71.47958358814309
2020-10-18,41.0,15.0,20.0,25.0,0.0,17.0,20.0,23.0,0.0,60.0,30.0,24.0,18.0,32.0,0.0,46.666666666666664,39.0,18.0,20.481927710843372,48.0,43.50744747404455
2020-10-19,54.0,39.0,90.0,87.0,30.0,45.0,36.0,40.0,30.0,36.0,39.0,63.0,31.0,85.0,50.0,20.0,34.0,80.0,54.21686746987952,21.0,84.38244659539022
2020-10-20,33.0,49.0,50.0,20.0,42.0,43.0,100.0,37.0,14.0,67.0,25.0,77.0,72.0,26.0,46.0,0.0,32.0,45.0,16.867469879518072,98.0,78.13837751207271
2020-10-21,35.0,0.0,17.0,0.0,14.0,15.0,17.0,0.0,0.0,17.0,26.0,21.0,30.0,14.0,16.0,20.0,33.0,16.0,16.867469879518072,41.0,30.53077750363763
2020-10-22,70.0,38.0,53.0,42.0,70.0,45.0,34.0,76.0,57.0,17.0,51.0,61.0,59.0,27.0,48.0,100.0,33.0,93.0,68.67469879518072,100.0,100.0
2020-10-23,0.0,13.0,90.0,44.0,0.0,46.0,37.0,20.0,60.0,18.0,26.0,63.0,15.0,28.0,34.0,20.0,17.0,32.0,0.0,41.0,52.85843824465954
2020-10-24,40.0,29.0,39.0,97.0,49.0,34.0,20.0,87.0,83.0,78.0,59.0,69.0,68.0,47.0,37.0,44.44444444444444,19.0,53.0,79.51807228915662,23.0,92.32395867747293
2020-10-25,36.0,13.0,36.0,44.0,44.0,61.0,54.0,79.0,59.0,36.0,40.0,42.0,31.0,100.0,50.0,20.0,34.0,47.0,72.28915662650603,21.0,80.45064422934988
2020-10-26,17.0,25.0,17.0,83.0,55.0,72.0,68.0,75.0,42.0,50.0,25.0,20.0,58.0,27.0,47.0,58.888888888888886,33.0,46.0,50.602409638554214,59.0,81.25596020515994
2020-10-27,34.0,25.0,34.0,21.0,28.0,15.0,51.0,38.0,29.0,33.0,25.0,60.0,44.0,40.0,48.0,20.0,66.0,0.0,51.80722891566265,60.0,63.25573058349677
2020-10-28,36.0,0.0,17.0,21.0,28.0,29.0,18.0,58.0,29.0,0.0,13.0,0.0,0.0,14.0,0.0,20.0,50.0,15.0,16.867469879518072,41.0,35.519073828050864
2020-10-29,0.0,0.0,17.0,0.0,57.0,30.0,17.0,19.0,14.0,0.0,13.0,20.0,15.0,27.0,32.0,0.0,0.0,0.0,51.80722891566265,0.0,27.37500263596297
2020-10-30,16.0,12.0,0.0,20.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,13.0,15.0,36.666666666666664,31.0,14.0,15.662650602409638,57.0,24.095161777834008
2020-10-31,18.0,0.0,18.0,65.0,15.0,60.0,54.0,79.0,29.0,52.0,39.0,41.0,15.0,28.0,33.0,20.0,17.0,16.0,71.08433734939759,0.0,58.641741000822414
2020-11-01,36.0,39.0,36.0,43.0,44.0,0.0,18.0,20.0,44.0,18.0,0.0,41.0,16.0,43.0,49.0,0.0,34.0,32.0,18.072289156626507,0.0,46.476244701714435
2020-11-02,0.0,73.0,17.0,41.0,28.0,14.0,51.0,37.0,55.0,100.0,25.0,39.0,14.0,53.0,78.0,38.888888888888886,16.0,30.0,67.46987951807229,20.0,69.78003181900189
2020-11-03,83.0,24.0,33.0,40.0,41.0,56.0,66.0,72.0,27.0,33.0,37.0,38.0,57.0,52.0,45.0,37.77777777777778,79.0,15.0,48.19277108433735,38.0,80.68530351063406
2020-11-04,30.0,33.0,30.0,0.0,25.0,0.0,30.0,0.0,13.0,0.0,22.0,17.0,0.0,24.0,28.0,34.44444444444444,43.0,0.0,30.120481927710845,35.0,34.529943367800016
2020-11-05,63.0,23.0,16.0,38.0,13.0,27.0,16.0,35.0,26.0,15.0,23.0,37.0,13.0,25.0,29.0,72.22222222222223,45.0,14.0,15.662650602409638,74.0,54.24858653807853
2020-11-06,49.0,23.0,65.0,59.0,13.0,0.0,32.0,18.0,0.0,32.0,24.0,38.0,28.0,13.0,30.0,56.666666666666664,77.0,43.0,32.53012048192771,76.0,62.06462678278963
2020-11-07,16.0,57.0,79.0,58.0,78.0,27.0,63.0,69.0,65.0,31.0,47.0,18.0,27.0,50.0,59.0,0.0,44.0,70.0,62.65060240963855,0.0,80.5697897555935
2020-11-08,71.0,50.0,52.0,43.0,29.0,30.0,53.0,39.0,14.0,69.0,38.0,100.0,30.0,14.0,33.0,40.0,100.0,31.0,18.072289156626507,41.0,78.33133000147615
2020-11-09,16.0,48.0,83.0,61.0,80.0,70.0,33.0,0.0,54.0,49.0,0.0,39.0,72.0,39.0,45.0,0.0,0.0,29.0,33.734939759036145,0.0,65.78730941987726
2020-11-10,34.0,12.0,51.0,41.0,42.0,29.0,85.0,38.0,28.0,34.0,25.0,0.0,29.0,13.0,31.0,57.77777777777778,16.0,30.0,50.602409638554214,58.0,61.643107015410436
2020-11-11,100.0,12.0,67.0,82.0,41.0,28.0,34.0,0.0,69.0,49.0,37.0,19.0,71.0,39.0,31.0,95.55555555555556,79.0,45.0,83.13253012048193,39.0,89.32446712544136
2020-11-12,34.0,37.0,50.0,21.0,14.0,14.0,51.0,93.0,28.0,0.0,25.0,39.0,44.0,13.0,0.0,57.77777777777778,49.0,30.0,16.867469879518072,60.0,59.21591231264161
2020-11-13,67.0,25.0,0.0,61.0,0.0,15.0,0.0,37.0,14.0,33.0,49.0,39.0,14.0,0.0,0.0,38.888888888888886,0.0,30.0,33.734939759036145,40.0,43.4615231414118
2020-11-14,0.0,37.0,17.0,42.0,43.0,44.0,34.0,38.0,71.0,17.0,13.0,60.0,44.0,14.0,95.0,58.888888888888886,48.0,61.0,68.67469879518072,20.0,72.2483475441026
2020-11-15,34.0,12.0,34.0,63.0,14.0,73.0,17.0,38.0,42.0,17.0,13.0,59.0,44.0,54.0,16.0,78.88888888888889,32.0,0.0,0.0,40.0,59.58729020663606
2020-11-16,50.0,24.0,17.0,41.0,27.0,43.0,49.0,37.0,28.0,33.0,61.0,39.0,43.0,26.0,31.0,57.77777777777778,64.0,30.0,16.867469879518072,58.0,67.87979540241197
2020-11-17,34.0,36.0,33.0,83.0,69.0,0.0,50.0,56.0,69.0,66.0,86.0,59.0,43.0,39.0,47.0,18.88888888888889,32.0,75.0,100.0,20.0,88.90447035888928
2020-11-18,84.0,37.0,34.0,21.0,0.0,29.0,0.0,19.0,42.0,33.0,25.0,78.0,29.0,13.0,31.0,38.888888888888886,64.0,0.0,0.0,78.0,57.39944094154254
2020-11-19,0.0,12.0,17.0,82.0,69.0,0.0,67.0,55.0,28.0,0.0,25.0,39.0,100.0,53.0,62.0,18.88888888888889,32.0,75.0,0.0,39.0,67.72608947278397
2020-11-20,17.0,0.0,17.0,21.0,14.0,29.0,17.0,19.0,14.0,34.0,13.0,20.0,15.0,13.0,0.0,20.0,16.0,0.0,0.0,20.0,26.166677210518547
