date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-01,28.0,22.0,21.0,21.0,14.0,25.0,16.0,20.0,22.0,12.0,21.405750798722046,0.0
2020-01-02,26.0,31.0,20.0,28.0,21.0,32.0,11.0,28.0,19.0,22.0,25.346112886048985,0.0
2020-01-03,19.0,28.0,15.0,20.0,19.0,34.0,22.0,23.0,28.0,14.0,23.64217252396166,0.0
2020-01-04,32.0,35.0,31.0,29.0,34.0,33.0,28.0,35.0,22.0,21.0,31.948881789137374,0.0
2020-01-05,22.0,24.0,31.0,31.0,17.0,25.0,18.0,17.0,14.0,19.0,23.216187433439828,0.0
2020-01-06,22.0,22.0,31.0,21.0,13.0,20.0,36.0,22.0,24.0,26.0,25.23961661341853,0.0
2020-01-07,35.0,32.0,19.0,19.0,20.0,27.0,25.0,22.0,20.0,19.0,25.346112886048985,0.0
2020-01-08,24.0,22.0,33.0,28.0,9.0,17.0,21.0,20.0,15.0,19.0,22.15122470713525,0.0
2020-01-09,24.0,20.0,23.0,28.0,26.0,20.0,19.0,22.0,20.0,15.0,23.10969116080937,0.0
2020-01-10,27.0,30.0,24.0,19.0,16.0,30.0,15.0,23.0,23.0,19.0,24.06815761448349,0.0
2020-01-11,25.0,33.0,32.0,24.0,23.0,37.0,31.0,28.0,23.0,19.0,29.28647497337593,0.0
2020-01-12,32.0,43.0,31.0,31.0,33.0,43.0,27.0,34.0,34.0,28.0,35.78274760383386,0.0
2020-01-13,24.0,31.0,34.0,30.0,12.0,22.0,11.0,24.0,18.0,7.0,22.68370607028754,0.0
2020-01-14,16.0,9.0,25.0,23.0,24.0,25.0,30.0,22.0,18.0,19.0,22.47071352502662,0.0
2020-01-15,25.0,27.0,29.0,17.0,20.0,25.0,21.0,36.0,38.0,13.0,26.730564430244943,0.0
2020-01-16,13.0,45.0,21.0,29.0,29.0,28.0,32.0,39.0,25.0,34.0,31.41640042598509,0.0
2020-01-17,25.0,37.0,22.0,29.0,23.0,23.0,27.0,25.0,18.0,21.0,26.624068157614477,0.0
2020-01-18,22.0,30.0,19.0,27.0,25.0,25.0,16.0,15.0,17.0,19.0,22.896698615548452,0.0
2020-01-19,28.0,23.0,38.0,30.0,21.0,16.0,11.0,33.0,26.0,12.0,25.346112886048985,0.0
2020-01-20,35.0,29.0,21.0,30.0,28.0,51.0,23.0,33.0,24.0,20.0,31.30990415335463,0.0
2020-01-21,20.0,24.0,28.0,33.0,22.0,20.0,23.0,27.0,33.0,23.0,26.943556975505857,0.0
2020-01-22,22.0,34.0,24.0,26.0,26.0,22.0,21.0,29.0,13.0,21.0,25.346112886048985,0.0
2020-01-23,18.0,25.0,14.0,34.0,18.0,18.0,19.0,21.0,13.0,13.0,20.55378061767838,0.0
2020-01-24,30.0,30.0,29.0,22.0,23.0,28.0,19.0,16.0,16.0,17.0,24.494142705005327,0.0
2020-01-25,12.0,22.0,21.0,21.0,20.0,20.0,21.0,18.0,7.0,28.0,20.234291799787005,0.0
2020-01-26,14.0,37.0,25.0,15.0,26.0,29.0,25.0,31.0,19.0,12.0,24.813631522896696,0.0
