,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-10-18,0.0,0.0,53.0,0.0,36.0,53.06122448979592,0.0,0.0,0.0,30.0,31.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,50.68493150684932,0.0,26.204904796690567
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,51.61290322580645,48.0,0.0,0.0,18.561899028571347
2020-10-20,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.087544886184646
2020-10-21,52.0,0.0,50.0,94.0,66.0,0.0,84.21052631578948,84.0,0.0,0.0,0.0,0.0,42.0,39.0,0.0,0.0,50.53763440860215,0.0,46.57534246575342,47.0,57.4825471974419
2020-10-22,53.0,33.0,100.0,0.0,33.0,100.0,85.96491228070175,0.0,0.0,57.0,57.0,47.0,43.0,38.0,43.0,25.0,51.61290322580645,0.0,46.57534246575342,48.0,75.53716112178516
2020-10-23,0.0,34.0,0.0,0.0,100.0,50.0,85.96491228070175,0.0,0.0,29.0,29.0,47.0,43.0,0.0,43.0,100.0,0.0,48.0,47.945205479452056,0.0,57.62171914299352
2020-10-24,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,0.0,96.0,0.0,39.0,87.0,51.0,52.68817204301075,47.0,0.0,49.0,50.58494759656191
2020-10-25,52.0,0.0,0.0,0.0,0.0,98.9795918367347,0.0,0.0,74.0,28.0,28.0,0.0,0.0,76.0,0.0,24.0,50.53763440860215,46.0,93.15068493150685,48.0,54.26725461645324
2020-10-26,0.0,0.0,47.0,0.0,0.0,0.0,80.70175438596492,0.0,0.0,26.0,0.0,0.0,0.0,0.0,40.0,24.0,48.38709677419355,0.0,87.67123287671232,0.0,31.030522525483324
2020-10-27,55.0,34.0,51.0,49.0,0.0,0.0,87.71929824561404,89.0,0.0,0.0,59.0,0.0,43.0,0.0,44.0,26.0,52.68817204301075,49.0,47.945205479452056,0.0,60.29202742429676
2020-10-28,54.0,0.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,26.0,0.0,48.0,0.0,0.0,23.94654748152428
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,40.0,0.0,41.83673469387755,0.0,72.0,31.0,0.0,0.0,39.0,0.0,0.0,0.0,21.0,43.01075268817204,0.0,39.726027397260275,0.0,28.733533792500147
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,75.43859649122807,0.0,33.0,0.0,0.0,41.0,38.0,34.0,0.0,0.0,0.0,42.0,0.0,0.0,23.10785662763117
2020-11-01,0.0,59.0,0.0,84.0,0.0,0.0,75.43859649122807,0.0,100.0,25.0,26.0,0.0,38.0,0.0,0.0,23.0,0.0,42.0,42.465753424657535,86.0,52.709100905184016
2020-11-02,92.0,29.0,0.0,0.0,58.0,43.87755102040816,75.43859649122807,0.0,65.0,25.0,0.0,41.0,0.0,0.0,37.0,54.0,0.0,41.0,41.0958904109589,41.0,56.437717642116205
2020-11-03,46.0,29.0,44.0,41.0,0.0,86.73469387755102,73.6842105263158,75.0,32.0,0.0,50.0,41.0,37.0,100.0,0.0,33.0,45.16129032258065,41.0,0.0,41.0,71.539669809552
2020-11-04,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,31.0,0.0,20.0,0.0,38.0,75.34246575342466,38.0,26.60807604149098
2020-11-05,0.0,0.0,41.0,0.0,0.0,0.0,0.0,71.0,0.0,24.0,0.0,39.0,35.0,0.0,0.0,21.0,0.0,0.0,38.35616438356164,0.0,23.626923735722414
2020-11-06,0.0,29.0,0.0,41.0,0.0,43.87755102040816,0.0,74.0,0.0,49.0,0.0,41.0,37.0,67.0,37.0,22.0,0.0,41.0,41.0958904109589,0.0,45.87329064766443
2020-11-07,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543772443092323
2020-11-08,47.0,29.0,88.0,42.0,0.0,44.89795918367347,73.6842105263158,0.0,0.0,25.0,25.0,41.0,37.0,34.0,0.0,45.0,45.16129032258065,0.0,0.0,0.0,50.58979725395069
2020-11-09,0.0,29.0,0.0,0.0,29.0,42.857142857142854,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,17.35529474720624
2020-11-10,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.473530848196844
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,46.0,29.0,0.0,0.0,29.0,43.87755102040816,75.43859649122807,76.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22.0,0.0,0.0,41.0958904109589,0.0,35.12265889482536
2020-11-13,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.473530848196844
2020-11-14,0.0,0.0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16129032258065,0.0,0.0,42.0,15.276782447447665
2020-11-15,92.0,88.0,45.0,42.0,0.0,43.87755102040816,75.43859649122807,76.0,66.0,100.0,25.0,83.0,37.0,68.0,0.0,45.0,45.16129032258065,41.0,83.56164383561644,84.0,100.0
2020-11-16,45.0,29.0,44.0,41.0,29.0,43.87755102040816,73.6842105263158,74.0,0.0,0.0,25.0,80.0,73.0,66.0,74.0,43.0,44.086021505376344,40.0,0.0,41.0,75.93141296385842
2020-11-17,0.0,0.0,0.0,40.0,0.0,0.0,71.9298245614035,73.0,0.0,0.0,0.0,40.0,0.0,0.0,37.0,0.0,44.086021505376344,40.0,0.0,41.0,33.94759462981845
2020-11-18,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.473530848196844
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,30.0,90.0,0.0,0.0,44.89795918367347,77.19298245614036,0.0,0.0,26.0,0.0,83.0,38.0,35.0,39.0,23.0,0.0,42.0,42.465753424657535,0.0,50.0471171767873
2020-11-21,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,0.0,22.0,45.16129032258065,0.0,0.0,0.0,15.101349865165435
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,29.0,0.0,42.0,0.0,43.87755102040816,0.0,0.0,0.0,25.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,42.0,0.0,43.0,22.970927508628215
2020-11-24,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.017303291289167
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,46.93877551020408,78.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,47.31182795698925,0.0,43.83561643835616,0.0,22.54603306670162
2020-11-30,48.0,30.0,0.0,43.0,0.0,0.0,0.0,78.0,33.0,0.0,0.0,43.0,0.0,0.0,39.0,23.0,46.236559139784944,0.0,0.0,0.0,33.61608959742436
2020-12-01,0.0,29.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,25.0,25.0,0.0,0.0,0.0,38.0,0.0,0.0,41.0,0.0,0.0,20.350179544738584
2020-12-02,0.0,29.0,0.0,42.0,0.0,0.0,73.6842105263158,0.0,33.0,25.0,25.0,40.0,0.0,34.0,0.0,0.0,44.086021505376344,41.0,0.0,0.0,33.926050277608354
2020-12-03,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.561247139337959
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,31.0,93.0,0.0,0.0,0.0,78.94736842105263,0.0,34.0,53.0,27.0,0.0,39.0,0.0,40.0,23.0,95.6989247311828,0.0,87.67123287671232,0.0,52.83305947255104
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.1929072785278647
2020-12-09,0.0,0.0,50.0,0.0,0.0,48.97959183673469,84.21052631578948,83.0,0.0,0.0,29.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,47.0,37.383816485332844
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.473530848196844
2020-12-11,0.0,31.0,47.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,27.0,0.0,40.0,0.0,40.0,24.0,0.0,44.0,0.0,0.0,29.209524949991152
2020-12-12,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.736679721620187
2020-12-13,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,44.0,0.0,0.0,13.946890291437219
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,49.0,62.0,47.0,0.0,0.0,93.87755102040816,0.0,81.0,35.0,0.0,0.0,44.0,80.0,0.0,40.0,23.0,48.38709677419355,88.0,89.04109589041096,45.0,72.39275889350866
2020-12-17,0.0,63.0,96.0,0.0,0.0,0.0,82.45614035087719,0.0,72.0,27.0,0.0,0.0,81.0,0.0,0.0,24.0,100.0,45.0,90.41095890410959,0.0,59.72313670665658
2020-12-18,52.0,0.0,0.0,0.0,0.0,0.0,85.96491228070175,87.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.53763440860215,47.0,46.57534246575342,0.0,40.00546090815
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,100.0,63.0,48.0,0.0,0.0,47.95918367346939,0.0,0.0,35.0,54.0,55.0,44.0,40.0,73.0,41.0,24.0,0.0,44.0,45.205479452054796,45.0,66.59110861476466
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53763440860215,0.0,0.0,47.0,17.064119777688656
