date,/m/0cjf0,isPartial
2020-01-06,32,False
2020-01-07,38,False
2020-01-08,33,False
2020-01-09,33,False
2020-01-10,38,False
2020-01-11,36,False
2020-01-12,45,False
2020-01-13,47,False
2020-01-14,41,False
2020-01-15,45,False
2020-01-16,56,False
2020-01-17,36,False
2020-01-18,54,False
2020-01-19,62,False
2020-01-20,52,False
2020-01-21,36,False
2020-01-22,49,False
2020-01-23,41,False
2020-01-24,55,False
2020-01-25,33,False
2020-01-26,60,False
2020-01-27,57,False
2020-01-28,71,False
2020-01-29,60,False
2020-01-30,54,False
2020-01-31,55,False
2020-02-01,73,False
2020-02-02,85,False
2020-02-03,59,False
2020-02-04,47,False
2020-02-05,49,False
2020-02-06,56,False
2020-02-07,46,False
2020-02-08,38,False
2020-02-09,40,False
2020-02-10,62,False
2020-02-11,52,False
2020-02-12,53,False
2020-02-13,33,False
2020-02-14,58,False
2020-02-15,62,False
2020-02-16,49,False
2020-02-17,45,False
2020-02-18,44,False
2020-02-19,50,False
2020-02-20,40,False
2020-02-21,57,False
2020-02-22,50,False
2020-02-23,48,False
2020-02-24,38,False
2020-02-25,50,False
2020-02-26,64,False
2020-02-27,50,False
2020-02-28,51,False
2020-02-29,60,False
2020-03-01,94,False
2020-03-02,79,False
2020-03-03,66,False
2020-03-04,76,False
2020-03-05,77,False
2020-03-06,63,False
2020-03-07,62,False
2020-03-08,70,False
2020-03-09,93,False
2020-03-10,100,False
