date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,44.0,52.0,29.0,86.0,16.0,30.0,81.0,39.0,49.0,26.0,53.0,40.0,22.0,54.0,28.0,44.0,39.0,30.0,42.0,62.0,55.01905972045744
2020-10-06,51.0,44.0,30.0,44.0,11.0,30.0,24.0,19.0,28.0,14.0,32.0,21.0,22.0,15.0,35.0,43.0,32.0,30.0,21.0,28.0,36.46759847522236
2020-10-07,22.0,81.0,38.0,61.0,28.0,30.0,33.0,57.0,35.0,48.0,52.0,47.0,23.0,39.0,35.0,67.0,39.0,45.0,35.0,49.0,54.891994917407885
2020-10-08,47.0,83.0,64.0,74.0,41.0,48.0,25.0,80.0,37.0,66.0,48.0,43.0,64.0,40.0,90.0,93.0,75.0,39.0,58.0,73.0,75.47649301143585
2020-10-09,24.0,40.0,17.0,47.0,25.0,25.0,27.0,22.0,62.0,31.0,58.0,45.0,35.0,26.0,47.0,41.0,58.0,33.0,47.0,39.0,47.585768742058455
2020-10-10,59.0,46.0,42.0,78.0,57.0,95.0,64.0,36.0,40.0,46.0,45.0,78.0,44.0,80.0,40.0,75.0,65.0,51.0,32.0,23.0,69.63151207115631
2020-10-11,31.0,42.0,8.0,36.0,23.0,23.0,58.0,69.0,52.0,43.0,48.0,71.0,46.0,56.0,45.0,39.0,27.0,63.0,29.0,50.0,54.57433290978399
2020-10-12,38.0,42.0,49.0,74.0,23.0,39.0,42.0,20.0,29.0,37.0,47.0,49.0,73.0,57.0,58.0,54.0,46.0,23.0,58.0,29.0,56.35324015247776
2020-10-13,100.0,77.0,38.0,91.0,83.0,63.0,74.0,47.0,67.0,21.0,55.0,100.0,16.0,81.0,88.0,100.0,100.0,94.0,81.0,67.0,91.67725540025414
2020-10-14,59.0,94.0,45.0,54.0,47.0,70.0,51.0,47.0,80.0,35.0,53.0,55.0,60.0,56.0,64.0,61.0,66.0,60.0,50.0,64.0,74.39644218551462
2020-10-15,55.0,66.0,56.0,92.0,53.0,65.0,61.0,28.0,66.0,29.0,70.0,29.0,87.0,91.0,75.0,76.0,55.0,65.0,39.0,60.0,77.38246505717916
2020-10-16,71.0,43.0,16.0,47.0,42.0,49.0,34.0,36.0,30.0,44.0,35.0,38.0,33.0,42.0,46.0,63.0,35.0,24.0,46.0,53.0,52.54129606099111
2020-10-17,69.0,60.0,68.0,69.0,83.0,70.0,82.0,52.0,16.0,23.0,74.0,70.0,52.0,61.0,80.0,59.0,51.0,85.0,71.0,65.0,80.05082592121983
2020-10-18,50.0,57.0,18.0,51.0,46.0,53.0,56.0,60.0,25.0,24.0,53.0,16.0,26.0,71.0,66.0,79.0,53.0,60.0,58.0,82.0,63.78653113087674
2020-10-19,31.0,37.0,80.0,72.0,18.0,31.0,51.0,27.0,37.0,15.0,21.0,28.0,49.0,41.0,66.0,24.0,28.0,31.0,22.0,29.0,46.88691232528589
2020-10-20,38.0,46.0,38.0,36.0,40.0,46.0,24.0,47.0,43.0,29.0,26.0,28.0,32.0,31.0,43.0,30.0,20.0,46.0,22.0,29.0,44.09148665819568
2020-10-21,70.0,76.0,37.0,45.0,76.0,86.0,92.0,60.0,73.0,42.0,68.0,35.0,46.0,40.0,80.0,92.0,95.0,98.0,50.0,79.0,85.13341804320203
2020-10-22,53.0,97.0,86.0,74.0,29.0,47.0,57.0,34.0,44.0,100.0,54.0,55.0,71.0,64.0,43.0,30.0,68.0,55.0,74.0,95.0,78.14485387547649
2020-10-23,61.0,50.0,62.0,73.0,59.0,61.0,34.0,74.0,51.0,49.0,54.0,42.0,48.0,64.0,37.0,53.0,47.0,69.0,51.0,15.0,66.96315120711563
2020-10-24,64.0,59.0,33.0,49.0,57.0,91.0,71.0,50.0,70.0,37.0,59.0,53.0,74.0,93.0,80.0,57.0,66.0,48.0,46.0,70.0,77.95425667090215
2020-10-25,62.0,69.0,40.0,74.0,46.0,93.0,51.0,74.0,81.0,71.0,81.0,85.0,55.0,80.0,44.0,38.0,60.0,62.0,65.0,37.0,80.55908513341805
2020-10-26,73.0,79.0,95.0,88.0,49.0,68.0,64.0,25.0,35.0,61.0,51.0,67.0,83.0,54.0,51.0,52.0,53.0,44.0,65.0,55.0,77.0012706480305
2020-10-27,75.0,80.0,53.0,87.0,39.0,95.0,88.0,88.0,98.0,75.0,65.0,74.0,53.0,100.0,84.0,88.0,77.0,66.0,90.0,95.0,99.74587039390087
2020-10-28,66.0,100.0,62.0,97.0,58.0,68.0,83.0,53.0,71.0,63.0,100.0,84.0,82.0,71.0,72.0,52.0,99.0,90.0,100.0,71.0,97.96696315120708
2020-10-29,58.0,92.0,50.0,85.0,100.0,66.0,96.0,76.0,62.0,66.0,26.0,88.0,45.0,53.0,42.0,66.0,45.0,80.0,69.0,76.0,85.19695044472681
2020-10-30,53.0,80.0,47.0,69.0,66.0,67.0,36.0,52.0,70.0,55.0,41.0,86.0,100.0,91.0,38.0,33.0,40.0,67.0,63.0,56.0,76.87420584498093
2020-10-31,48.0,76.0,50.0,76.0,48.0,100.0,95.0,100.0,100.0,78.0,43.0,66.0,29.0,80.0,100.0,56.0,55.0,100.0,73.0,68.0,91.55019059720458
2020-11-01,35.0,71.0,49.0,24.0,57.0,78.0,60.0,54.0,73.0,58.0,49.0,75.0,63.0,58.0,53.0,61.0,48.0,49.0,26.0,92.0,71.98221092757306
2020-11-02,83.0,96.0,79.0,100.0,78.0,100.0,100.0,55.0,59.0,52.0,62.0,72.0,86.0,73.0,66.0,83.0,68.0,83.0,79.0,100.0,100.0
2020-11-03,61.0,73.0,68.0,83.0,47.0,56.0,60.0,48.0,46.0,37.0,31.0,50.0,84.0,29.0,46.0,60.0,48.0,55.0,40.0,52.0,68.23379923761118
2020-11-04,31.0,72.0,59.0,74.0,48.0,69.0,62.0,50.0,49.0,53.0,50.0,75.0,26.0,26.0,35.0,38.0,50.0,51.0,35.0,65.0,64.67598475222364
2020-11-05,53.0,84.0,100.0,78.0,51.0,68.0,58.0,46.0,63.0,55.0,65.0,55.0,60.0,55.0,57.0,72.0,75.0,66.0,57.0,88.0,82.9733163913596
2020-11-06,83.0,70.0,62.0,49.0,21.0,56.0,52.0,77.0,46.0,37.0,42.0,49.0,68.0,56.0,59.0,48.0,67.0,56.0,26.0,0.0,65.0571791613723
2020-11-07,46.0,73.0,86.0,69.0,20.0,52.0,58.0,62.0,43.0,90.0,23.0,24.0,74.0,54.0,67.0,38.0,62.0,53.0,56.0,68.0,71.02922490470141
2020-11-08,68.0,57.0,98.0,48.0,36.0,90.0,44.0,35.0,52.0,51.0,48.0,56.0,48.0,35.0,38.0,41.0,35.0,55.0,51.0,19.0,63.85006353240152
2020-11-09,61.0,33.0,64.0,56.0,32.0,56.0,46.0,30.0,52.0,72.0,61.0,19.0,48.0,57.0,19.0,27.0,49.0,54.0,46.0,51.0,59.27573062261753
2020-11-10,21.0,49.0,56.0,66.0,42.0,43.0,67.0,42.0,41.0,33.0,31.0,19.0,28.0,44.0,53.0,27.0,62.0,35.0,33.0,41.0,52.92249047013977
2020-11-11,47.0,40.0,66.0,31.0,30.0,47.0,64.0,35.0,31.0,36.0,34.0,18.0,55.0,14.0,19.0,53.0,47.0,59.0,43.0,62.0,52.795425667090214
2020-11-12,14.0,29.0,35.0,25.0,5.0,21.0,16.0,25.0,27.0,32.0,32.0,26.0,49.0,52.0,27.0,0.0,12.0,29.0,20.0,26.0,31.89326556543837
2020-11-13,48.0,55.0,35.0,42.0,32.0,28.0,54.0,12.0,40.0,39.0,13.0,52.0,35.0,52.0,40.0,40.0,44.0,21.0,13.0,13.0,44.98094027954257
2020-11-14,34.0,37.0,28.0,72.0,10.0,21.0,38.0,24.0,26.0,45.0,30.0,37.0,14.0,50.0,39.0,27.0,24.0,40.0,26.0,13.0,40.34307496823379
2020-11-15,41.0,42.0,42.0,16.0,26.0,57.0,67.0,30.0,53.0,25.0,48.0,37.0,14.0,58.0,32.0,34.0,37.0,28.0,46.0,45.0,49.428208386277
2020-11-16,41.0,29.0,14.0,56.0,21.0,34.0,52.0,24.0,33.0,19.0,37.0,13.0,21.0,21.0,46.0,27.0,30.0,34.0,38.0,39.0,39.96188055908513
2020-11-17,48.0,62.0,61.0,49.0,36.0,35.0,30.0,24.0,20.0,57.0,18.0,19.0,36.0,65.0,20.0,27.0,30.0,34.0,26.0,19.0,45.48919949174078
2020-11-18,27.0,25.0,21.0,49.0,5.0,21.0,30.0,29.0,40.0,44.0,43.0,25.0,28.0,42.0,26.0,21.0,18.0,21.0,33.0,26.0,36.46759847522236
2020-11-19,21.0,37.0,27.0,42.0,37.0,35.0,45.0,42.0,47.0,26.0,37.0,25.0,27.0,22.0,45.0,40.0,35.0,35.0,40.0,32.0,44.28208386277
2020-11-20,48.0,45.0,42.0,65.0,37.0,41.0,82.0,73.0,51.0,26.0,31.0,38.0,34.0,58.0,59.0,35.0,49.0,28.0,71.0,39.0,60.48284625158831
2020-11-21,41.0,41.0,28.0,41.0,26.0,28.0,30.0,42.0,46.0,31.0,24.0,31.0,21.0,34.0,33.0,55.0,24.0,41.0,26.0,32.0,42.884371029224894
2020-11-22,28.0,52.0,73.0,17.0,11.0,35.0,15.0,12.0,33.0,51.0,12.0,26.0,79.0,0.0,7.0,14.0,6.0,27.0,7.0,0.0,32.083862770012715
2020-11-23,14.0,17.0,28.0,8.0,16.0,14.0,15.0,6.0,13.0,19.0,12.0,25.0,28.0,8.0,0.0,0.0,6.0,7.0,20.0,13.0,17.090216010165182
2020-11-24,33.0,20.0,28.0,8.0,5.0,13.0,22.0,18.0,19.0,13.0,12.0,12.0,41.0,14.0,6.0,13.0,12.0,20.0,25.0,19.0,22.426937738246497
2020-11-25,32.0,28.0,27.0,39.0,25.0,0.0,14.0,23.0,6.0,24.0,6.0,24.0,7.0,55.0,37.0,33.0,52.0,26.0,31.0,31.0,33.03684879288437
2020-11-26,63.0,46.0,28.0,42.0,21.0,42.0,23.0,25.0,33.0,25.0,49.0,45.0,43.0,36.0,33.0,42.0,24.0,49.0,41.0,39.0,47.585768742058455
2020-11-27,48.0,16.0,20.0,16.0,25.0,27.0,7.0,35.0,6.0,19.0,18.0,57.0,41.0,21.0,13.0,21.0,6.0,34.0,19.0,26.0,30.17789072426937
2020-11-28,13.0,28.0,20.0,46.0,10.0,42.0,51.0,41.0,58.0,18.0,35.0,43.0,7.0,35.0,45.0,59.0,29.0,27.0,38.0,51.0,44.21855146124522
2020-11-29,46.0,24.0,34.0,31.0,10.0,27.0,42.0,29.0,25.0,24.0,29.0,18.0,13.0,48.0,19.0,32.0,24.0,40.0,13.0,25.0,35.133418043202035
2020-11-30,34.0,43.0,34.0,31.0,31.0,21.0,30.0,35.0,26.0,36.0,30.0,30.0,21.0,35.0,13.0,26.0,35.0,20.0,45.0,31.0,38.56416772554002
2020-12-01,40.0,37.0,7.0,32.0,20.0,28.0,22.0,6.0,32.0,25.0,12.0,25.0,20.0,28.0,20.0,26.0,36.0,20.0,32.0,20.0,31.00381194409148
2020-12-02,7.0,23.0,7.0,23.0,10.0,35.0,44.0,17.0,19.0,18.0,17.0,18.0,20.0,28.0,26.0,0.0,12.0,13.0,19.0,6.0,22.998729351969505
2020-12-03,14.0,16.0,41.0,25.0,10.0,21.0,8.0,18.0,20.0,18.0,18.0,32.0,35.0,14.0,13.0,34.0,12.0,21.0,33.0,27.0,27.318932655654386
2020-12-04,21.0,24.0,27.0,32.0,21.0,34.0,37.0,30.0,40.0,25.0,48.0,57.0,13.0,57.0,32.0,62.0,35.0,27.0,32.0,19.0,42.75730622617535
2020-12-05,13.0,33.0,36.0,33.0,16.0,28.0,8.0,30.0,46.0,45.0,25.0,19.0,70.0,36.0,13.0,14.0,37.0,28.0,33.0,6.0,36.149936467598465
2020-12-06,21.0,44.0,34.0,16.0,21.0,20.0,15.0,29.0,13.0,25.0,30.0,25.0,34.0,14.0,6.0,20.0,18.0,20.0,59.0,19.0,30.6861499364676
2020-12-07,34.0,52.0,14.0,55.0,25.0,40.0,36.0,17.0,33.0,19.0,30.0,43.0,14.0,42.0,38.0,26.0,35.0,33.0,38.0,31.0,41.61372299872935
2020-12-08,27.0,21.0,34.0,8.0,10.0,21.0,14.0,30.0,13.0,25.0,30.0,19.0,21.0,21.0,26.0,14.0,18.0,48.0,26.0,26.0,28.71664548919949
2020-12-09,34.0,37.0,28.0,8.0,16.0,27.0,22.0,18.0,26.0,37.0,24.0,37.0,34.0,28.0,19.0,34.0,36.0,34.0,26.0,26.0,35.00635324015248
2020-12-10,41.0,25.0,21.0,49.0,16.0,41.0,45.0,25.0,32.0,32.0,43.0,56.0,14.0,50.0,26.0,55.0,48.0,28.0,46.0,39.0,46.50571791613723
2020-12-11,14.0,21.0,29.0,25.0,11.0,7.0,23.0,13.0,14.0,13.0,13.0,13.0,14.0,7.0,7.0,28.0,18.0,14.0,28.0,13.0,20.64803049555273
2020-12-12,28.0,29.0,0.0,43.0,38.0,42.0,53.0,55.0,20.0,25.0,37.0,39.0,21.0,36.0,61.0,49.0,43.0,42.0,60.0,59.0,49.55527318932656
2020-12-13,43.0,43.0,43.0,59.0,22.0,29.0,55.0,19.0,27.0,33.0,19.0,40.0,51.0,52.0,41.0,43.0,32.0,29.0,34.0,34.0,47.522236340533674
2020-12-14,63.0,42.0,57.0,42.0,16.0,65.0,39.0,49.0,81.0,38.0,37.0,52.0,14.0,60.0,13.0,69.0,51.0,56.0,35.0,40.0,58.38627700127065
2020-12-15,50.0,35.0,21.0,52.0,17.0,22.0,39.0,13.0,49.0,0.0,25.0,33.0,15.0,30.0,34.0,36.0,19.0,22.0,49.0,28.0,37.42058449809403
2020-12-16,29.0,39.0,7.0,44.0,23.0,22.0,24.0,13.0,35.0,40.0,45.0,34.0,37.0,46.0,42.0,38.0,26.0,44.0,35.0,35.0,41.80432020330368
2020-12-17,53.0,41.0,8.0,63.0,18.0,47.0,57.0,48.0,51.0,28.0,34.0,35.0,24.0,56.0,51.0,30.0,53.0,31.0,51.0,14.0,50.381194409148655
2020-12-18,56.0,24.0,31.0,58.0,18.0,48.0,35.0,14.0,46.0,44.0,14.0,22.0,8.0,41.0,15.0,40.0,21.0,41.0,15.0,31.0,39.51715374841169
2020-12-19,47.0,42.0,15.0,54.0,41.0,48.0,51.0,48.0,30.0,28.0,13.0,36.0,39.0,64.0,43.0,53.0,35.0,23.0,43.0,52.0,51.143583227446
2020-12-20,38.0,66.0,56.0,35.0,35.0,23.0,66.0,47.0,52.0,94.0,67.0,21.0,55.0,64.0,57.0,52.0,47.0,77.0,51.0,64.0,67.78907242693774
2020-12-21,29.0,22.0,29.0,26.0,39.0,30.0,40.0,33.0,21.0,20.0,26.0,14.0,22.0,38.0,34.0,22.0,13.0,22.0,28.0,27.0,33.98983481575603
2020-12-22,45.0,32.0,54.0,36.0,23.0,23.0,57.0,13.0,57.0,34.0,39.0,28.0,31.0,63.0,50.0,23.0,13.0,38.0,21.0,29.0,45.044472681067354
2020-12-23,29.0,13.0,15.0,26.0,33.0,30.0,63.0,19.0,36.0,7.0,13.0,27.0,23.0,45.0,28.0,36.0,26.0,36.0,21.0,21.0,34.752223634053365
2020-12-24,17.0,10.0,42.0,19.0,13.0,9.0,0.0,15.0,0.0,16.0,15.0,8.0,34.0,27.0,16.0,17.0,22.0,25.0,16.0,16.0,21.410419313850067
2020-12-25,53.0,42.0,26.0,32.0,20.0,18.0,0.0,31.0,16.0,49.0,15.0,24.0,26.0,37.0,25.0,34.0,16.0,53.0,25.0,17.0,35.514612452350704
2020-12-26,31.0,29.0,32.0,38.0,18.0,16.0,17.0,7.0,8.0,36.0,28.0,22.0,63.0,17.0,30.0,30.0,14.0,24.0,7.0,30.0,31.575603557814485
2020-12-27,43.0,30.0,37.0,34.0,5.0,22.0,16.0,32.0,14.0,7.0,12.0,20.0,22.0,30.0,7.0,14.0,26.0,28.0,21.0,34.0,28.84371029224905
2020-12-28,28.0,37.0,50.0,57.0,31.0,35.0,15.0,18.0,27.0,19.0,24.0,44.0,28.0,21.0,39.0,34.0,18.0,28.0,46.0,20.0,39.32655654383736
2020-12-29,29.0,26.0,15.0,34.0,5.0,29.0,55.0,25.0,56.0,32.0,38.0,7.0,43.0,15.0,28.0,30.0,6.0,49.0,21.0,34.0,36.658195679796705
2020-12-30,38.0,59.0,61.0,44.0,23.0,15.0,41.0,13.0,36.0,35.0,40.0,49.0,30.0,0.0,44.0,30.0,27.0,15.0,21.0,49.0,42.56670902160101
2020-12-31,47.0,62.0,16.0,18.0,18.0,32.0,52.0,14.0,53.0,37.0,35.0,30.0,32.0,25.0,30.0,40.0,20.0,55.0,52.0,51.0,45.679796696315115
2021-01-01,43.0,35.0,26.0,60.0,45.0,0.0,27.0,51.0,55.0,31.0,30.0,39.0,26.0,80.0,24.0,57.0,44.0,59.0,49.0,39.0,52.09656925031766
2021-01-02,31.0,32.0,31.0,64.0,18.0,31.0,17.0,14.0,15.0,64.0,27.0,35.0,31.0,16.0,15.0,31.0,21.0,15.0,15.0,22.0,34.62515883100381
2021-01-03,38.0,32.0,44.0,35.0,23.0,38.0,80.0,39.0,64.0,48.0,26.0,34.0,30.0,47.0,21.0,52.0,52.0,15.0,50.0,43.0,51.524777636594656
2021-01-04,34.0,51.0,29.0,33.0,27.0,49.0,38.0,29.0,68.0,20.0,36.0,64.0,44.0,81.0,40.0,41.0,31.0,35.0,52.0,46.0,53.875476493011426
2021-01-05,29.0,57.0,22.0,53.0,17.0,15.0,32.0,50.0,21.0,48.0,26.0,40.0,22.0,23.0,35.0,28.0,19.0,44.0,28.0,42.0,41.359593392630224
