,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-03-05,0.0,7.0,18.0,14.0,6.0,14.0,7.0,14.0,6.0,8.0,20.0,10.0,0.0,7.0,15.0,0.0,24.0,25.0,0.0,8.0,11.941176470588236
2020-03-06,0.0,13.0,6.0,14.0,31.0,14.0,13.0,14.0,12.0,0.0,13.0,0.0,20.0,13.0,11.0,13.0,24.0,34.0,16.0,15.0,16.235294117647058
2020-03-07,8.0,8.0,7.0,32.0,0.0,8.0,8.0,16.0,7.0,9.0,15.0,16.0,23.0,15.0,8.0,15.0,9.0,19.0,12.0,18.0,14.882352941176471
2020-03-08,31.0,22.0,20.0,24.0,21.0,23.0,30.0,16.0,7.0,26.0,23.0,27.0,22.0,15.0,25.0,30.0,18.0,19.0,18.0,17.0,25.529411764705884
2020-03-09,7.0,26.0,23.0,28.0,12.0,7.0,19.0,7.0,12.0,22.0,20.0,5.0,19.0,19.0,11.0,27.0,31.0,25.0,5.0,8.0,19.588235294117645
2020-03-10,7.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,35.0,0.0,8.0,6.0588235294117645
2020-03-11,14.0,27.0,6.0,7.0,13.0,21.0,27.0,14.0,25.0,8.0,21.0,5.0,27.0,13.0,15.0,7.0,33.0,17.0,11.0,31.0,20.117647058823533
2020-03-12,28.0,60.0,47.0,63.0,37.0,42.0,53.0,63.0,56.0,68.0,81.0,38.0,39.0,66.0,54.0,61.0,63.0,67.0,33.0,46.0,62.64705882352941
2020-03-13,76.0,100.0,63.0,100.0,95.0,97.0,71.0,100.0,100.0,81.0,65.0,51.0,92.0,77.0,78.0,51.0,68.0,100.0,100.0,100.0,97.94117647058823
2020-03-14,87.0,97.0,67.0,65.0,71.0,86.0,82.0,56.0,57.0,87.0,100.0,100.0,75.0,76.0,100.0,100.0,100.0,87.0,69.0,70.0,95.99999999999999
2020-03-15,100.0,87.0,100.0,93.0,100.0,77.0,100.0,64.0,88.0,100.0,68.0,63.0,100.0,59.0,100.0,95.0,73.0,86.0,77.0,70.0,100.0
2020-03-16,12.0,41.0,31.0,44.0,27.0,18.0,47.0,44.0,44.0,60.0,47.0,34.0,47.0,41.0,49.0,66.0,42.0,63.0,39.0,41.0,49.23529411764706
2020-03-17,44.0,54.0,32.0,52.0,29.0,50.0,42.0,45.0,68.0,48.0,43.0,30.0,66.0,30.0,57.0,25.0,36.0,54.0,25.0,35.0,50.88235294117647
2020-03-18,61.0,52.0,23.0,55.0,31.0,34.0,52.0,55.0,42.0,44.0,52.0,19.0,45.0,51.0,54.0,67.0,70.0,50.0,54.0,60.0,57.11764705882353
2020-03-19,55.0,33.0,41.0,29.0,32.0,34.0,33.0,49.0,25.0,38.0,27.0,14.0,33.0,39.0,40.0,20.0,56.0,42.0,33.0,45.0,42.23529411764706
2020-03-20,74.0,45.0,56.0,34.0,30.0,100.0,83.0,81.0,59.0,43.0,65.0,28.0,32.0,100.0,67.0,71.0,62.0,44.0,26.0,95.0,70.29411764705883
2020-03-21,54.0,29.0,20.0,55.0,14.0,23.0,67.0,39.0,34.0,42.0,45.0,16.0,22.0,43.0,70.0,30.0,62.0,79.0,31.0,17.0,46.588235294117645
2020-03-22,90.0,49.0,64.0,84.0,34.0,37.0,78.0,38.0,40.0,66.0,37.0,31.0,42.0,55.0,59.0,37.0,60.0,90.0,53.0,100.0,67.29411764705883
2020-03-23,24.0,34.0,35.0,30.0,38.0,30.0,28.0,24.0,48.0,71.0,35.0,29.0,67.0,34.0,41.0,29.0,40.0,43.0,19.0,60.0,44.64705882352942
2020-03-24,46.0,31.0,28.0,34.0,30.0,53.0,50.0,54.0,47.0,43.0,38.0,23.0,44.0,50.0,42.0,32.0,53.0,68.0,47.0,73.0,52.11764705882353
2020-03-25,26.0,31.0,38.0,39.0,29.0,26.0,54.0,39.0,45.0,35.0,12.0,31.0,31.0,24.0,31.0,31.0,37.0,47.0,25.0,36.0,39.23529411764706
2020-03-26,33.0,43.0,22.0,39.0,35.0,26.0,55.0,33.0,46.0,49.0,37.0,22.0,37.0,49.0,38.0,25.0,30.0,43.0,56.0,29.0,43.94117647058823
2020-03-27,38.0,36.0,21.0,32.0,29.0,44.0,24.0,32.0,22.0,21.0,31.0,17.0,54.0,12.0,30.0,56.0,22.0,31.0,40.0,28.0,36.470588235294116
2020-03-28,45.0,64.0,51.0,53.0,41.0,82.0,35.0,38.0,53.0,81.0,73.0,26.0,56.0,63.0,55.0,51.0,59.0,40.0,30.0,58.0,62.0
2020-03-29,43.0,27.0,30.0,29.0,46.0,50.0,55.0,37.0,32.0,46.0,42.0,40.0,21.0,34.0,34.0,35.0,33.0,48.0,34.0,32.0,44.0
2020-03-30,25.0,18.0,5.0,44.0,17.0,25.0,23.0,19.0,16.0,27.0,12.0,13.0,18.0,12.0,26.0,42.0,7.0,53.0,24.0,27.0,26.647058823529413
2020-03-31,51.0,18.0,32.0,26.0,12.0,19.0,18.0,19.0,17.0,21.0,31.0,26.0,0.0,12.0,30.0,12.0,7.0,19.0,15.0,28.0,24.294117647058822
2020-04-01,26.0,36.0,21.0,0.0,12.0,19.0,12.0,19.0,39.0,21.0,12.0,9.0,18.0,18.0,20.0,37.0,22.0,23.0,25.0,28.0,24.529411764705884
2020-04-02,13.0,18.0,27.0,26.0,12.0,13.0,18.0,19.0,23.0,42.0,31.0,18.0,6.0,12.0,30.0,25.0,37.0,23.0,5.0,21.0,24.647058823529413
2020-04-03,13.0,25.0,23.0,34.0,18.0,13.0,19.0,20.0,29.0,36.0,26.0,14.0,19.0,12.0,14.0,13.0,15.0,20.0,21.0,59.0,26.058823529411764
2020-04-04,15.0,0.0,0.0,8.0,7.0,0.0,0.0,15.0,7.0,0.0,15.0,5.0,0.0,0.0,20.0,15.0,0.0,28.0,6.0,25.0,9.764705882352942
2020-04-05,8.0,14.0,6.0,31.0,21.0,15.0,36.0,31.0,27.0,8.0,15.0,10.0,22.0,7.0,24.0,0.0,17.0,37.0,29.0,16.0,22.0
2020-04-06,32.0,18.0,5.0,19.0,17.0,19.0,6.0,19.0,5.0,20.0,24.0,13.0,24.0,24.0,20.0,12.0,28.0,38.0,10.0,21.0,22.0
2020-04-07,51.0,31.0,22.0,20.0,29.0,58.0,48.0,19.0,23.0,42.0,19.0,22.0,18.0,18.0,13.0,19.0,37.0,31.0,20.0,21.0,33.0
2020-04-08,33.0,18.0,16.0,33.0,18.0,46.0,44.0,46.0,40.0,42.0,19.0,36.0,49.0,30.0,27.0,44.0,53.0,28.0,36.0,58.0,42.11764705882352
2020-04-09,20.0,32.0,6.0,14.0,6.0,20.0,32.0,27.0,12.0,22.0,33.0,19.0,19.0,13.0,25.0,20.0,15.0,12.0,0.0,30.0,22.176470588235297
2020-04-10,21.0,26.0,6.0,7.0,18.0,13.0,26.0,21.0,18.0,8.0,20.0,24.0,26.0,13.0,14.0,13.0,31.0,21.0,16.0,8.0,20.58823529411765
2020-04-11,22.0,20.0,12.0,15.0,19.0,43.0,27.0,22.0,13.0,31.0,14.0,5.0,13.0,34.0,15.0,21.0,25.0,26.0,0.0,8.0,22.647058823529413
2020-04-12,37.0,34.0,18.0,30.0,7.0,7.0,27.0,44.0,20.0,31.0,42.0,5.0,7.0,27.0,31.0,28.0,8.0,26.0,29.0,24.0,28.352941176470587
2020-04-13,34.0,19.0,23.0,7.0,30.0,20.0,25.0,40.0,30.0,29.0,45.0,23.0,19.0,19.0,14.0,39.0,30.0,41.0,16.0,30.0,31.352941176470587
2020-04-14,20.0,12.0,11.0,20.0,18.0,7.0,12.0,20.0,17.0,7.0,6.0,14.0,38.0,25.0,25.0,13.0,8.0,32.0,10.0,29.0,20.235294117647058
2020-04-15,0.0,6.0,6.0,7.0,18.0,7.0,12.0,20.0,17.0,14.0,25.0,14.0,6.0,12.0,27.0,19.0,0.0,20.0,10.0,29.0,15.823529411764707
2020-04-16,0.0,12.0,11.0,0.0,12.0,7.0,6.0,13.0,0.0,7.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,8.0,5.0,15.0,6.764705882352941
2020-04-17,20.0,19.0,16.0,13.0,6.0,6.0,12.0,7.0,17.0,14.0,6.0,13.0,0.0,0.0,14.0,25.0,7.0,24.0,10.0,15.0,14.352941176470589
2020-04-18,28.0,27.0,18.0,22.0,19.0,14.0,13.0,14.0,6.0,23.0,0.0,20.0,0.0,20.0,37.0,14.0,16.0,17.0,23.0,8.0,19.941176470588236
2020-04-19,7.0,7.0,12.0,7.0,12.0,7.0,7.0,14.0,6.0,15.0,7.0,9.0,0.0,6.0,21.0,0.0,24.0,29.0,5.0,0.0,11.470588235294118
