,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.415655332649282
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25893689039852
2020-10-18,0.0,60.0,0.0,0.0,59.0,55.0,0.0,0.0,0.0,39.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12244897959184,39.61615640842899
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507660191770158
2020-10-20,0.0,0.0,50.0,46.0,0.0,48.0,42.0,0.0,74.0,0.0,0.0,42.0,47.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,42.71544657915531
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,25.0,0.0,50.0,0.0,0.0,47.0,40.0,91.0,72.0,33.0,49.0,0.0,47.0,0.0,50.0,0.0,47.0,0.0,49.45054945054945,0.0,64.44350092582765
2020-10-23,0.0,54.0,0.0,49.0,0.0,0.0,44.0,100.0,39.0,36.0,55.0,45.0,51.0,52.0,54.0,36.0,0.0,53.0,0.0,0.0,71.69326209767776
2020-10-24,0.0,61.0,0.0,55.0,0.0,0.0,100.0,0.0,45.0,0.0,0.0,51.0,0.0,57.0,0.0,0.0,0.0,0.0,60.43956043956044,0.0,46.08970503249242
2020-10-25,28.0,0.0,0.0,0.0,56.0,0.0,47.0,0.0,42.0,38.0,57.0,47.0,0.0,53.0,56.0,0.0,54.0,56.0,0.0,0.0,57.31167958107773
2020-10-26,0.0,52.0,0.0,0.0,0.0,0.0,85.0,94.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,50.54945054945055,0.0,43.31104270601139
2020-10-27,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,40.0,35.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,18.996567951031384
2020-10-28,0.0,0.0,0.0,100.0,0.0,0.0,45.0,0.0,40.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68480581207468
2020-10-29,26.0,0.0,0.0,48.0,0.0,100.0,44.0,0.0,39.0,35.0,53.0,44.0,100.0,50.0,52.0,35.0,100.0,53.0,52.747252747252745,100.0,100.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.771703876682116
2020-10-31,0.0,0.0,0.0,0.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,51.0,0.0,0.0,0.0,50.54945054945055,47.95918367346939,31.71553587645297
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507660191770158
2020-11-02,0.0,50.0,100.0,45.0,0.0,0.0,0.0,92.0,0.0,0.0,99.0,0.0,0.0,93.0,49.0,66.0,47.0,0.0,49.45054945054945,0.0,74.10277276533512
2020-11-03,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,42.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,45.91836734693877,27.68115136228925
2020-11-04,0.0,0.0,45.0,42.0,0.0,43.0,0.0,0.0,100.0,0.0,0.0,38.0,0.0,0.0,45.0,0.0,43.0,44.0,45.05494505494506,41.83673469387755,52.255767678758865
2020-11-05,24.0,0.0,0.0,43.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,44.89795918367347,20.273519307592125
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,46.0,0.0,0.0,0.0,19.64051940699855
2020-11-07,0.0,0.0,48.0,43.0,0.0,0.0,39.0,86.0,35.0,0.0,47.0,0.0,0.0,45.0,0.0,31.0,0.0,0.0,0.0,0.0,40.13964075528665
2020-11-08,0.0,51.0,0.0,46.0,50.0,0.0,41.0,0.0,37.0,0.0,50.0,0.0,0.0,0.0,98.0,0.0,47.0,49.0,0.0,92.85714285714286,60.30145419806815
2020-11-09,0.0,0.0,49.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,49.0,0.0,0.0,46.0,49.0,33.0,0.0,0.0,0.0,0.0,33.914776680937386
2020-11-10,25.0,51.0,100.0,0.0,50.0,48.0,42.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,47.95918367346939,71.25958050488354
2020-11-11,0.0,0.0,0.0,46.0,0.0,0.0,41.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.201004847326894
2020-11-12,100.0,50.0,0.0,0.0,50.0,48.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,46.0,0.0,100.0,0.0,97.0,100.0,93.87755102040816,80.69544061476978
2020-11-13,0.0,51.0,0.0,46.0,0.0,48.0,0.0,94.0,0.0,33.0,50.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,39.710339784641874
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.478694170234347
2020-11-15,0.0,51.0,0.0,0.0,51.0,0.0,42.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.64835164835165,0.0,31.837856325702624
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,25.0,51.0,0.0,0.0,0.0,49.0,0.0,95.0,0.0,0.0,0.0,43.0,47.0,0.0,0.0,34.0,0.0,0.0,50.54945054945055,0.0,42.345115522060645
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,25.0,51.0,51.0,0.0,0.0,48.0,0.0,95.0,0.0,33.0,50.0,0.0,47.0,48.0,100.0,67.0,0.0,100.0,51.64835164835165,0.0,82.28072037646393
2020-11-20,25.0,0.0,0.0,46.0,0.0,48.0,0.0,0.0,38.0,33.0,50.0,0.0,0.0,0.0,0.0,34.0,0.0,49.0,0.0,0.0,34.66605337956574
2020-11-21,0.0,0.0,0.0,48.0,0.0,0.0,86.0,0.0,38.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18225241481796
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,25.0,0.0,50.0,46.0,0.0,47.0,41.0,92.0,0.0,33.0,49.0,41.0,46.0,0.0,50.0,0.0,47.0,0.0,49.45054945054945,0.0,66.16070480840676
2020-11-24,23.0,0.0,0.0,0.0,46.0,0.0,0.0,86.0,0.0,31.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,29.72909221715081
2020-11-25,0.0,0.0,0.0,40.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.156718442250764
2020-11-26,0.0,0.0,47.0,0.0,46.0,0.0,0.0,0.0,0.0,31.0,46.0,0.0,0.0,44.0,46.0,0.0,0.0,0.0,0.0,0.0,27.904563091910507
2020-11-27,0.0,0.0,92.0,42.0,90.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,42.0,43.0,44.0,0.0,86.0,0.0,45.05494505494506,0.0,56.78095035912676
2020-11-28,0.0,0.0,0.0,41.0,0.0,0.0,37.0,84.0,0.0,30.0,0.0,38.0,0.0,0.0,44.0,0.0,0.0,45.0,0.0,42.857142857142854,38.83640566582929
2020-11-29,0.0,97.0,49.0,45.0,48.0,46.0,0.0,90.0,0.0,0.0,49.0,0.0,91.0,0.0,0.0,0.0,46.0,0.0,49.45054945054945,44.89795918367347,70.33543771681973
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.371368927573153
2020-12-01,0.0,0.0,0.0,48.0,53.0,50.0,0.0,99.0,0.0,0.0,53.0,0.0,50.0,51.0,0.0,36.0,0.0,0.0,0.0,50.0,52.58936890398519
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507660191770158
2020-12-03,0.0,0.0,0.0,49.0,0.0,0.0,45.0,0.0,40.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.103893193692578
2020-12-04,0.0,51.0,51.0,46.0,51.0,0.0,85.0,0.0,38.0,34.0,51.0,0.0,0.0,49.0,0.0,33.0,49.0,0.0,50.54945054945055,46.93877551020408,68.2039280701843
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,26.0,0.0,0.0,0.0,53.0,0.0,45.0,0.0,0.0,36.0,0.0,0.0,50.0,50.0,53.0,0.0,50.0,0.0,0.0,0.0,38.95906308601351
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,38.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.415655332649282
2020-12-08,0.0,48.0,0.0,44.0,0.0,46.0,0.0,88.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,32.0,0.0,47.0,0.0,44.89795918367347,42.70449502378172
2020-12-09,24.0,0.0,0.0,67.0,0.0,0.0,40.0,0.0,71.0,0.0,0.0,0.0,45.0,0.0,48.0,0.0,46.0,0.0,0.0,45.91836734693877,41.526107665583304
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,49.45054945054945,44.89795918367347,25.58081152710173
2020-12-11,25.0,99.0,50.0,45.0,100.0,47.0,0.0,0.0,0.0,33.0,0.0,0.0,47.0,48.0,49.0,33.0,46.0,0.0,50.54945054945055,0.0,72.18153298187265
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,25.0,100.0,50.0,45.0,50.0,48.0,0.0,92.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,33.0,95.0,48.0,49.45054945054945,0.0,78.7177581997665
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.093679604665699
2020-12-17,52.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,40.0,0.0,52.0,0.0,0.0,100.0,52.0,0.0,0.0,51.0,0.0,48.97959183673469,47.65021743049554
2020-12-18,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59623300192242
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,27.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,18.030640767080634
2020-12-23,0.0,55.0,54.0,0.0,0.0,52.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,53.0,54.94505494505494,0.0,45.07070492634657
