date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,51.0,31.0,13.0,43.0,61.0,49.0,26.0,13.0,53.0,0.0,46.07046070460705,0
2020-01-02,33.0,26.0,32.0,27.0,31.0,42.0,15.0,81.0,91.0,38.0,56.36856368563686,0
2020-01-03,33.0,39.0,32.0,27.0,10.0,31.0,30.0,11.0,11.0,25.0,33.739837398373986,0
2020-01-04,58.0,55.0,57.0,39.0,44.0,22.0,32.0,24.0,61.0,27.0,56.77506775067751,0
2020-01-05,12.0,42.0,23.0,10.0,22.0,22.0,41.0,38.0,25.0,55.0,39.29539295392954,0
2020-01-06,43.0,52.0,53.0,27.0,20.0,30.0,29.0,34.0,33.0,49.0,50.13550135501355,0
2020-01-07,32.0,65.0,42.0,53.0,20.0,20.0,37.0,68.0,89.0,37.0,62.737127371273715,0
2020-01-08,53.0,26.0,21.0,35.0,31.0,20.0,29.0,34.0,78.0,50.0,51.08401084010841,0
2020-01-09,33.0,26.0,42.0,18.0,21.0,41.0,15.0,11.0,11.0,0.0,29.53929539295393,0
2020-01-10,22.0,40.0,11.0,9.0,43.0,32.0,31.0,23.0,12.0,13.0,31.978319783197833,0
2020-01-11,0.0,15.0,12.0,10.0,12.0,0.0,0.0,40.0,26.0,0.0,15.582655826558266,0
2020-01-12,36.0,43.0,23.0,30.0,11.0,45.0,16.0,0.0,25.0,14.0,32.926829268292686,0
2020-01-13,19.0,23.0,29.0,0.0,28.0,9.0,13.0,41.0,30.0,22.0,28.99728997289973,0
2020-01-14,19.0,34.0,37.0,39.0,9.0,53.0,7.0,40.0,39.0,77.0,47.96747967479675,0
2020-01-15,54.0,39.0,63.0,45.0,41.0,30.0,22.0,46.0,45.0,12.0,53.79403794037941,0
2020-01-16,11.0,0.0,11.0,9.0,21.0,21.0,15.0,35.0,0.0,13.0,18.428184281842817,0
2020-01-17,23.0,14.0,33.0,10.0,22.0,21.0,23.0,12.0,23.0,26.0,28.04878048780488,0
2020-01-18,37.0,58.0,36.0,20.0,47.0,23.0,25.0,76.0,38.0,57.0,56.50406504065041,0
2020-01-19,36.0,42.0,46.0,39.0,44.0,45.0,8.0,12.0,37.0,82.0,52.981029810298104,0
2020-01-20,62.0,38.0,51.0,44.0,50.0,30.0,21.0,77.0,33.0,24.0,58.26558265582656,0
2020-01-21,75.0,77.0,10.0,80.0,31.0,20.0,15.0,0.0,22.0,100.0,58.26558265582656,0
2020-01-22,11.0,13.0,32.0,0.0,21.0,21.0,22.0,34.0,11.0,26.0,25.88075880758808,0
2020-01-23,66.0,65.0,54.0,100.0,84.0,52.0,38.0,34.0,45.0,51.0,79.81029810298104,0
2020-01-24,35.0,14.0,0.0,38.0,0.0,21.0,0.0,0.0,48.0,13.0,22.89972899728997,0
2020-01-25,25.0,30.0,99.0,42.0,36.0,59.0,35.0,67.0,52.0,59.0,68.29268292682927,0
2020-01-26,36.0,71.0,70.0,39.0,57.0,22.0,0.0,50.0,74.0,27.0,60.43360433604336,0
2020-01-27,31.0,38.0,41.0,35.0,20.0,49.0,14.0,33.0,32.0,24.0,42.953929539295395,0
2020-01-28,43.0,76.0,31.0,35.0,61.0,40.0,22.0,11.0,55.0,74.0,60.704607046070464,0
2020-01-29,22.0,13.0,53.0,36.0,10.0,21.0,30.0,46.0,45.0,25.0,40.78590785907859,0
2020-01-30,33.0,40.0,11.0,0.0,21.0,21.0,15.0,35.0,34.0,39.0,33.739837398373986,0
2020-01-31,34.0,27.0,22.0,29.0,44.0,21.0,8.0,84.0,24.0,40.0,45.12195121951219,0
2020-02-01,76.0,76.0,62.0,53.0,48.0,96.0,43.0,40.0,39.0,89.0,84.28184281842819,0
2020-02-02,47.0,98.0,34.0,0.0,22.0,22.0,32.0,37.0,85.0,40.0,56.50406504065041,0
2020-02-03,29.0,69.0,37.0,16.0,9.0,9.0,13.0,10.0,20.0,11.0,30.21680216802168,0
2020-02-04,11.0,13.0,31.0,18.0,10.0,39.0,22.0,0.0,11.0,0.0,21.00271002710027,0
2020-02-05,77.0,78.0,64.0,46.0,52.0,52.0,45.0,35.0,34.0,64.0,74.11924119241192,0
2020-02-06,44.0,27.0,22.0,18.0,10.0,21.0,23.0,35.0,12.0,78.0,39.29539295392954,0
2020-02-07,46.0,41.0,22.0,38.0,22.0,43.0,16.0,36.0,36.0,53.0,47.8319783197832,0
2020-02-08,63.0,31.0,62.0,64.0,74.0,60.0,35.0,67.0,79.0,45.0,78.59078590785909,0
2020-02-09,36.0,43.0,46.0,59.0,56.0,22.0,65.0,76.0,49.0,41.0,66.80216802168022,0
2020-02-10,40.0,72.0,29.0,42.0,38.0,38.0,20.0,42.0,51.0,47.0,56.77506775067751,0
2020-02-11,84.0,100.0,71.0,26.0,100.0,50.0,28.0,55.0,77.0,36.0,84.95934959349594,0
2020-02-12,0.0,51.0,42.0,18.0,50.0,20.0,14.0,22.0,22.0,24.0,35.636856368563684,0
2020-02-13,43.0,65.0,11.0,27.0,63.0,31.0,22.0,69.0,45.0,38.0,56.09756097560976,0
2020-02-14,22.0,27.0,0.0,9.0,43.0,21.0,15.0,12.0,35.0,13.0,26.693766937669377,0
2020-02-15,38.0,45.0,36.0,10.0,47.0,12.0,17.0,39.0,52.0,44.0,46.07046070460705,0
2020-02-16,23.0,0.0,11.0,19.0,11.0,44.0,8.0,37.0,36.0,0.0,25.609756097560975,0
2020-02-17,31.0,50.0,31.0,26.0,30.0,50.0,22.0,33.0,43.0,48.0,49.32249322493225,0
2020-02-18,21.0,25.0,30.0,26.0,20.0,20.0,50.0,55.0,43.0,86.0,50.94850948509485,0
2020-02-19,53.0,25.0,41.0,26.0,20.0,50.0,36.0,22.0,43.0,36.0,47.69647696476966,0
2020-02-20,11.0,39.0,11.0,18.0,20.0,41.0,15.0,23.0,11.0,25.0,28.99728997289973,0
2020-02-21,22.0,80.0,0.0,28.0,10.0,32.0,23.0,35.0,34.0,26.0,39.29539295392954,0
2020-02-22,0.0,30.0,0.0,10.0,24.0,24.0,9.0,13.0,39.0,15.0,22.22222222222222,0
2020-02-23,22.0,27.0,0.0,18.0,0.0,31.0,8.0,23.0,0.0,26.0,21.00271002710027,0
2020-02-24,10.0,37.0,30.0,43.0,10.0,38.0,21.0,43.0,42.0,35.0,41.869918699187,0
2020-02-25,50.0,48.0,30.0,42.0,68.0,47.0,42.0,42.0,52.0,12.0,58.67208672086721,0
2020-02-26,61.0,37.0,40.0,34.0,58.0,39.0,50.0,86.0,85.0,71.0,76.01626016260163,0
2020-02-27,21.0,63.0,72.0,43.0,50.0,20.0,7.0,100.0,54.0,72.0,68.02168021680217,0
2020-02-28,22.0,13.0,54.0,37.0,53.0,31.0,30.0,58.0,57.0,26.0,51.6260162601626,0
2020-02-29,47.0,57.0,68.0,30.0,23.0,78.0,8.0,50.0,49.0,41.0,61.111111111111114,0
2020-03-01,57.0,41.0,22.0,28.0,65.0,11.0,16.0,36.0,12.0,53.0,46.205962059620596,0
2020-03-02,21.0,25.0,20.0,9.0,10.0,19.0,21.0,11.0,22.0,24.0,24.661246612466126,0
2020-03-03,10.0,0.0,0.0,17.0,19.0,19.0,21.0,11.0,21.0,47.0,22.357723577235774,0
2020-03-04,42.0,50.0,10.0,18.0,20.0,10.0,7.0,0.0,33.0,61.0,34.010840108401084,0
2020-03-05,86.0,26.0,52.0,36.0,51.0,61.0,37.0,79.0,67.0,50.0,73.84823848238483,0
2020-03-06,21.0,25.0,31.0,35.0,20.0,20.0,22.0,33.0,22.0,37.0,36.043360433604335,0
2020-03-07,35.0,41.0,23.0,39.0,77.0,66.0,24.0,61.0,60.0,67.0,66.80216802168022,0
2020-03-08,35.0,56.0,45.0,29.0,55.0,55.0,31.0,24.0,72.0,54.0,61.78861788617886,0
2020-03-09,40.0,36.0,20.0,41.0,38.0,0.0,34.0,42.0,10.0,23.0,38.48238482384824,0
2020-03-10,29.0,59.0,58.0,41.0,38.0,65.0,34.0,31.0,41.0,68.0,62.87262872628727,0
2020-03-11,67.0,69.0,56.0,56.0,56.0,100.0,13.0,51.0,40.0,56.0,76.42276422764228,0
2020-03-12,58.0,46.0,19.0,16.0,28.0,36.0,26.0,62.0,50.0,67.0,55.28455284552845,0
2020-03-13,81.0,60.0,59.0,67.0,97.0,57.0,48.0,54.0,74.0,47.0,87.2628726287263,0
2020-03-14,57.0,27.0,45.0,38.0,43.0,54.0,24.0,36.0,84.0,53.0,62.46612466124662,0
2020-03-15,32.0,39.0,52.0,26.0,51.0,60.0,51.0,34.0,99.0,25.0,63.550135501355015,0
2020-03-16,93.0,44.0,100.0,46.0,44.0,44.0,51.0,68.0,48.0,76.0,83.19783197831978,0
2020-03-17,58.0,71.0,48.0,48.0,65.0,46.0,33.0,41.0,61.0,45.0,69.91869918699187,0
