,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-10-15,22.0,57.0,26.373626373626372,49.0,34.0,62.0,37.0,10.0,46.0,13.0,12.0,0.0,45.0,38.0,20.0,46.0,13.0,28.0,28.0,13.0,38.79606512600559
2020-10-16,23.0,24.0,27.47252747252747,62.0,95.0,79.0,39.0,0.0,12.0,27.0,49.0,80.0,35.0,29.0,42.0,12.0,81.0,30.0,19.0,26.0,51.2301815931545
2020-10-17,25.0,39.0,45.05494505494506,69.0,26.0,29.0,58.0,44.0,26.0,29.0,53.0,14.0,64.0,43.0,23.0,39.0,44.0,11.0,10.0,14.0,45.63657185128282
2020-10-18,37.0,26.0,58.24175824175824,68.0,50.0,14.0,14.0,32.0,39.0,14.0,52.0,57.0,25.0,21.0,46.0,51.0,72.0,42.0,31.0,28.0,50.30905689634324
2020-10-19,44.0,23.0,38.46153846153846,36.0,33.0,62.0,62.0,38.0,57.0,51.0,46.0,12.0,45.0,28.0,51.0,45.0,25.0,28.0,55.0,74.0,55.24258654660037
2020-10-20,65.0,57.0,50.54945054945055,96.0,44.0,49.0,86.0,38.0,56.0,63.0,57.0,87.0,100.0,56.0,50.0,100.0,87.0,64.0,63.0,85.0,87.61211759099217
2020-10-21,75.0,78.0,62.637362637362635,47.0,44.0,36.0,73.0,37.0,99.0,62.0,89.0,73.0,43.0,100.0,50.0,55.0,49.0,27.0,27.0,97.0,79.20320935492819
2020-10-22,63.0,33.0,74.72527472527473,47.0,11.0,95.0,47.0,46.0,77.0,50.0,33.0,72.0,32.0,45.0,39.0,65.0,62.0,27.0,71.0,48.0,67.16955096060146
2020-10-23,64.0,78.0,100.0,93.0,44.0,59.0,60.0,100.0,55.0,99.0,56.0,84.0,87.0,81.0,58.0,65.0,61.0,90.0,44.0,84.0,94.63187020321645
2020-10-24,96.0,100.0,41.75824175824176,66.0,73.0,81.0,95.0,72.0,50.0,84.0,50.0,68.0,85.0,31.0,77.0,49.0,14.0,61.0,100.0,41.0,86.39580621527999
2020-10-25,56.0,92.0,65.93406593406593,86.0,91.0,100.0,87.0,96.0,69.0,53.0,47.0,64.0,78.0,75.0,82.0,68.0,77.0,74.0,84.0,100.0,100.0
2020-10-26,40.0,0.0,12.087912087912088,78.0,20.0,45.0,34.0,17.0,31.0,23.0,42.0,46.0,30.0,9.0,28.0,21.0,23.0,34.0,17.0,22.0,37.029924105015326
2020-10-27,64.0,67.0,74.72527472527473,58.0,66.0,85.0,73.0,37.0,100.0,100.0,100.0,49.0,43.0,91.0,79.0,55.0,100.0,100.0,45.0,72.0,94.41990482896954
2020-10-28,99.0,80.0,51.64835164835165,61.0,22.0,49.0,75.0,47.0,34.0,52.0,58.0,100.0,78.0,38.0,30.0,56.0,38.0,47.0,37.0,62.0,72.14860337579755
2020-10-29,52.0,43.0,84.61538461538461,34.0,32.0,35.0,59.0,55.0,54.0,36.0,43.0,12.0,21.0,62.0,38.0,53.0,36.0,27.0,18.0,70.0,55.96454914680381
2020-10-30,28.0,50.0,43.956043956043956,42.0,48.0,54.0,75.0,50.0,59.0,78.0,60.0,75.0,68.0,41.0,26.0,58.0,67.0,56.0,39.0,43.0,68.67322478999068
2020-10-31,72.0,53.0,95.6043956043956,100.0,21.0,81.0,81.0,62.0,64.0,12.0,43.0,70.0,52.0,44.0,57.0,95.0,12.0,35.0,52.0,93.0,77.32397271479277
2020-11-01,20.0,43.0,48.35164835164835,78.0,42.0,46.0,58.0,26.0,32.0,48.0,32.0,70.0,31.0,44.0,28.0,21.0,48.0,43.0,51.0,35.0,54.65292448200072
2020-11-02,49.0,31.0,68.13186813186813,75.0,20.0,0.0,44.0,67.0,71.0,70.0,51.0,45.0,20.0,34.0,27.0,40.0,45.0,17.0,16.0,33.0,53.279417308608785
2020-11-03,19.0,40.0,21.978021978021978,53.0,49.0,54.0,43.0,41.0,29.0,45.0,50.0,55.0,49.0,41.0,26.0,39.0,56.0,49.0,40.0,65.0,55.98802182247544
2020-11-04,53.0,28.0,51.64835164835165,78.0,45.0,30.0,69.0,61.0,36.0,52.0,36.0,50.0,45.0,52.0,41.0,55.0,52.0,30.0,59.0,49.0,62.957272617345595
2020-11-05,65.0,77.0,54.94505494505494,31.0,76.0,63.0,42.0,40.0,86.0,88.0,68.0,74.0,29.0,24.0,78.0,76.0,32.0,47.0,70.0,63.0,76.63401830868702
2020-11-06,19.0,40.0,89.01098901098901,10.0,98.0,33.0,65.0,25.0,60.0,34.0,61.0,66.0,68.0,66.0,61.0,30.0,89.0,40.0,72.0,43.0,69.19460270718193
2020-11-07,29.0,40.0,45.05494505494506,64.0,39.0,43.0,54.0,25.0,40.0,22.0,20.0,22.0,39.0,16.0,9.0,20.0,44.0,24.0,16.0,65.0,43.759469090753896
2020-11-08,68.0,60.0,45.05494505494506,21.0,59.0,54.0,33.0,17.0,30.0,23.0,10.0,22.0,10.0,33.0,18.0,40.0,67.0,33.0,16.0,33.0,44.79511199311467
2020-11-09,76.0,70.0,57.142857142857146,32.0,30.0,44.0,54.0,42.0,80.0,68.0,60.0,55.0,77.0,16.0,54.0,60.0,34.0,25.0,16.0,65.0,65.70784343014033
2020-11-10,100.0,84.0,46.15384615384615,11.0,71.0,56.0,56.0,77.0,83.0,59.0,83.0,57.0,91.0,51.0,55.0,51.0,47.0,67.0,66.0,78.0,83.4439394262709
2020-11-11,38.0,60.0,89.01098901098901,31.0,29.0,32.0,64.0,49.0,49.0,22.0,60.0,43.0,67.0,57.0,61.0,29.0,44.0,48.0,32.0,64.0,62.65710688602949
2020-11-12,49.0,31.0,35.16483516483517,55.0,20.0,22.0,22.0,34.0,41.0,58.0,51.0,56.0,30.0,25.0,46.0,40.0,81.0,17.0,42.0,55.0,52.44009133004716
2020-11-13,50.0,62.0,46.15384615384615,43.0,50.0,78.0,67.0,34.0,60.0,46.0,41.0,44.0,90.0,42.0,100.0,71.0,57.0,67.0,33.0,56.0,73.60533185384348
2020-11-14,51.0,53.0,59.34065934065934,44.0,31.0,57.0,58.0,53.0,53.0,48.0,54.0,70.0,21.0,35.0,28.0,31.0,48.0,35.0,26.0,35.0,57.629686533085795
2020-11-15,29.0,21.0,46.15384615384615,54.0,40.0,33.0,33.0,51.0,52.0,81.0,41.0,11.0,40.0,34.0,27.0,82.0,34.0,42.0,33.0,33.0,52.89247380662783
2020-11-16,48.0,20.0,23.076923076923077,11.0,49.0,43.0,44.0,25.0,30.0,57.0,50.0,33.0,39.0,25.0,9.0,20.0,22.0,25.0,40.0,77.0,44.66707921672392
2020-11-17,49.0,41.0,35.16483516483517,65.0,10.0,22.0,45.0,26.0,0.0,0.0,21.0,33.0,30.0,17.0,18.0,41.0,11.0,25.0,0.0,23.0,33.15124227357759
2020-11-18,20.0,0.0,23.076923076923077,11.0,20.0,22.0,45.0,17.0,21.0,23.0,51.0,22.0,30.0,17.0,18.0,31.0,12.0,8.0,8.0,22.0,27.255332920783278
2020-11-19,50.0,41.0,58.24175824175824,22.0,40.0,34.0,33.0,9.0,62.0,82.0,52.0,34.0,10.0,34.0,55.0,31.0,35.0,42.0,17.0,33.0,50.11487385215059
2020-11-20,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,10.0,26.0,9.0,10.0,12.0,9.0,17.0,11.0,13.139719323702423
2020-11-21,31.0,11.0,24.175824175824175,11.0,63.0,23.0,23.0,9.0,0.0,24.0,32.0,35.0,31.0,18.0,28.0,32.0,24.0,26.0,26.0,12.0,31.274850806250843
2020-11-22,41.0,32.0,24.175824175824175,56.0,42.0,58.0,35.0,27.0,53.0,60.0,43.0,81.0,52.0,26.0,19.0,53.0,24.0,17.0,26.0,23.0,51.27570435809344
2020-11-23,20.0,31.0,23.076923076923077,55.0,41.0,22.0,0.0,26.0,10.0,24.0,11.0,23.0,10.0,0.0,37.0,0.0,12.0,9.0,8.0,11.0,24.148404213700925
2020-11-24,19.0,40.0,23.076923076923077,21.0,29.0,33.0,33.0,25.0,30.0,56.0,40.0,44.0,49.0,50.0,18.0,30.0,45.0,33.0,24.0,44.0,44.40816849113372
2020-11-25,9.0,38.0,32.967032967032964,31.0,57.0,74.0,63.0,16.0,57.0,77.0,39.0,64.0,57.0,40.0,34.0,29.0,32.0,32.0,23.0,42.0,54.8222122641174
2020-11-26,49.0,41.0,57.142857142857146,43.0,50.0,33.0,34.0,34.0,72.0,57.0,41.0,45.0,30.0,25.0,27.0,40.0,34.0,33.0,17.0,11.0,50.043744531933505
2020-11-27,48.0,30.0,34.065934065934066,75.0,10.0,33.0,22.0,42.0,20.0,46.0,20.0,44.0,50.0,42.0,36.0,30.0,23.0,25.0,33.0,44.0,45.76673850728008
2020-11-28,58.0,40.0,45.05494505494506,74.0,20.0,22.0,65.0,25.0,30.0,22.0,50.0,54.0,49.0,17.0,35.0,59.0,68.0,16.0,24.0,55.0,53.59807666318133
2020-11-29,60.0,21.0,47.252747252747255,22.0,31.0,34.0,11.0,26.0,31.0,59.0,31.0,46.0,20.0,9.0,28.0,42.0,23.0,42.0,33.0,46.0,42.866084828827276
2020-11-30,19.0,40.0,10.989010989010989,31.0,29.0,32.0,21.0,25.0,0.0,23.0,10.0,32.0,39.0,16.0,26.0,20.0,33.0,32.0,8.0,32.0,31.00384809622374
2020-12-01,29.0,29.0,21.978021978021978,42.0,29.0,11.0,22.0,17.0,40.0,45.0,20.0,11.0,10.0,16.0,0.0,10.0,34.0,24.0,16.0,21.0,28.99657867969756
2020-12-02,0.0,20.0,21.978021978021978,43.0,20.0,22.0,54.0,17.0,20.0,34.0,30.0,11.0,49.0,25.0,9.0,30.0,22.0,8.0,8.0,11.0,29.449672449480396
2020-12-03,10.0,52.0,58.24175824175824,22.0,30.0,11.0,56.0,9.0,31.0,23.0,52.0,34.0,20.0,43.0,28.0,10.0,12.0,50.0,50.0,34.0,41.117726137891296
2020-12-04,46.0,48.0,43.956043956043956,20.0,28.0,42.0,73.0,24.0,38.0,54.0,39.0,21.0,28.0,39.0,17.0,57.0,21.0,31.0,16.0,10.0,45.04762107988534
2020-12-05,10.0,41.0,47.252747252747255,66.0,20.0,33.0,11.0,17.0,21.0,35.0,51.0,34.0,20.0,25.0,28.0,41.0,46.0,25.0,33.0,22.0,40.53588829851552
2020-12-06,20.0,11.0,47.252747252747255,34.0,63.0,46.0,81.0,26.0,63.0,24.0,32.0,70.0,52.0,26.0,38.0,42.0,48.0,34.0,35.0,12.0,52.05741558727922
2020-12-07,30.0,62.0,35.16483516483517,98.0,41.0,11.0,11.0,8.0,21.0,34.0,10.0,0.0,30.0,25.0,18.0,20.0,34.0,25.0,33.0,45.0,38.264729103983946
2020-12-08,87.0,72.0,34.065934065934066,32.0,30.0,55.0,66.0,59.0,61.0,46.0,41.0,66.0,59.0,25.0,36.0,50.0,11.0,41.0,33.0,44.0,61.36610972408936
2020-12-09,40.0,40.0,69.23076923076923,64.0,60.0,77.0,22.0,59.0,71.0,68.0,62.0,89.0,40.0,33.0,62.0,90.0,34.0,58.0,41.0,77.0,74.8401368528121
2020-12-10,20.0,31.0,0.0,44.0,31.0,23.0,23.0,17.0,0.0,24.0,0.0,34.0,40.0,26.0,27.0,21.0,46.0,17.0,25.0,11.0,29.774733442872485
2020-12-11,51.0,42.0,36.26373626373626,33.0,21.0,46.0,23.0,17.0,43.0,83.0,53.0,81.0,41.0,17.0,28.0,10.0,36.0,17.0,17.0,11.0,45.71481410352161
2020-12-12,21.0,22.0,37.362637362637365,35.0,11.0,24.0,12.0,18.0,0.0,25.0,11.0,12.0,0.0,18.0,29.0,22.0,12.0,9.0,9.0,0.0,21.18942449267012
2020-12-13,32.0,34.0,37.362637362637365,23.0,44.0,73.0,48.0,28.0,44.0,51.0,34.0,61.0,33.0,37.0,40.0,55.0,25.0,55.0,54.0,36.0,54.65363577520288
2020-12-14,30.0,31.0,23.076923076923077,33.0,41.0,34.0,23.0,51.0,61.0,47.0,41.0,78.0,51.0,17.0,28.0,41.0,69.0,42.0,58.0,33.0,53.85840997517586
2020-12-15,61.0,32.0,59.34065934065934,22.0,31.0,34.0,35.0,61.0,21.0,48.0,32.0,23.0,41.0,69.0,47.0,41.0,24.0,26.0,34.0,23.0,49.47399867699465
2020-12-16,20.0,11.0,12.087912087912088,34.0,10.0,34.0,23.0,9.0,0.0,0.0,43.0,47.0,10.0,9.0,38.0,31.0,36.0,35.0,17.0,34.0,29.32733001870701
2020-12-17,65.0,55.0,25.274725274725274,47.0,33.0,36.0,49.0,28.0,56.0,50.0,55.0,97.0,65.0,27.0,30.0,55.0,49.0,45.0,18.0,36.0,59.63197689719679
2020-12-18,56.0,12.0,65.93406593406593,61.0,46.0,38.0,13.0,29.0,23.0,26.0,35.0,39.0,34.0,29.0,21.0,35.0,39.0,28.0,28.0,13.0,43.42800645854228
2020-12-19,65.0,23.0,64.83516483516483,24.0,56.0,49.0,74.0,28.0,34.0,65.0,46.0,49.0,78.0,65.0,30.0,56.0,26.0,74.0,36.0,87.0,66.6588424414428
2020-12-20,54.0,57.0,51.64835164835165,35.0,100.0,98.0,62.0,19.0,68.0,51.0,45.0,37.0,33.0,9.0,30.0,45.0,13.0,37.0,46.0,25.0,59.26779477768531
2020-12-21,76.0,34.0,64.83516483516483,48.0,68.0,25.0,50.0,57.0,57.0,90.0,93.0,63.0,68.0,9.0,61.0,68.0,52.0,56.0,65.0,100.0,77.98618668601385
2020-12-22,56.0,47.0,65.93406593406593,48.0,23.0,25.0,51.0,48.0,23.0,27.0,47.0,26.0,57.0,19.0,21.0,58.0,78.0,66.0,28.0,63.0,56.76190882643734
