date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-02-21,20.0,23.0,22.0,23.0,24.0,19.0,20.0,17.0,19.0,21.0,20.8,0
2020-02-22,40.0,44.0,52.0,49.0,45.0,50.0,47.0,49.0,37.0,45.0,45.8,0
2020-02-23,56.0,64.0,61.0,60.0,66.0,54.0,57.0,60.0,58.0,61.0,59.7,0
2020-02-24,34.0,39.0,38.0,39.0,37.0,37.0,37.0,47.0,43.0,37.0,38.8,0
2020-02-25,31.0,29.0,32.0,25.0,31.0,25.0,25.0,26.0,29.0,23.0,27.6,0
2020-02-26,20.0,19.0,17.0,16.0,15.0,12.0,18.0,17.0,17.0,21.0,17.2,0
2020-02-27,14.0,14.0,13.0,12.0,13.0,13.0,15.0,15.0,18.0,12.0,13.9,0
2020-02-28,14.0,13.0,12.0,13.0,15.0,16.0,13.0,16.0,12.0,13.0,13.7,0
2020-02-29,14.0,15.0,19.0,16.0,13.0,15.0,14.0,23.0,14.0,14.0,15.7,0
2020-03-01,17.0,14.0,12.0,15.0,10.0,11.0,15.0,15.0,12.0,14.0,13.5,0
2020-03-02,16.0,14.0,16.0,16.0,14.0,16.0,17.0,17.0,16.0,12.0,15.4,0
2020-03-03,20.0,17.0,14.0,14.0,18.0,15.0,23.0,21.0,15.0,14.0,17.1,0
2020-03-04,23.0,19.0,23.0,22.0,19.0,23.0,26.0,18.0,21.0,21.0,21.5,0
2020-03-05,23.0,16.0,23.0,19.0,21.0,22.0,21.0,25.0,22.0,20.0,21.2,0
2020-03-06,28.0,30.0,24.0,34.0,23.0,24.0,25.0,27.0,24.0,28.0,26.7,0
2020-03-07,35.0,37.0,33.0,42.0,34.0,36.0,37.0,38.0,34.0,34.0,36.0,0
2020-03-08,39.0,36.0,37.0,39.0,33.0,36.0,33.0,38.0,41.0,41.0,37.3,0
2020-03-09,24.0,24.0,24.0,22.0,23.0,19.0,24.0,25.0,24.0,25.0,23.4,0
2020-03-10,24.0,24.0,26.0,26.0,22.0,22.0,27.0,21.0,23.0,26.0,24.1,0
2020-03-11,48.0,37.0,49.0,46.0,43.0,41.0,47.0,42.0,41.0,44.0,43.8,0
2020-03-12,72.0,66.0,68.0,74.0,67.0,67.0,74.0,71.0,68.0,73.0,70.0,0
2020-03-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-14,73.0,75.0,76.0,85.0,75.0,73.0,73.0,71.0,88.0,75.0,76.4,0
2020-03-15,69.0,66.0,73.0,70.0,58.0,67.0,69.0,74.0,65.0,71.0,68.2,0
2020-03-16,43.0,45.0,44.0,46.0,49.0,30.0,49.0,54.0,49.0,41.0,45.0,0
2020-03-17,32.0,36.0,35.0,36.0,31.0,35.0,33.0,38.0,36.0,31.0,34.3,0
2020-03-18,27.0,26.0,27.0,31.0,30.0,27.0,32.0,32.0,29.0,33.0,29.4,0
2020-03-19,32.0,33.0,31.0,32.0,30.0,26.0,33.0,37.0,24.0,30.0,30.8,0
2020-03-20,45.0,41.0,40.0,36.0,41.0,36.0,44.0,34.0,36.0,37.0,39.0,0
2020-03-21,45.0,51.0,44.0,45.0,45.0,39.0,51.0,51.0,46.0,48.0,46.5,0
2020-03-22,35.0,39.0,36.0,33.0,36.0,34.0,35.0,38.0,33.0,36.0,35.5,0
2020-03-23,24.0,22.0,23.0,28.0,23.0,24.0,20.0,26.0,25.0,24.0,23.9,0
2020-03-24,25.0,26.0,26.0,27.0,30.0,31.0,32.0,30.0,25.0,22.0,27.4,0
2020-03-25,27.0,37.0,26.0,35.0,27.0,29.0,29.0,29.0,24.0,30.0,29.3,0
2020-03-26,21.0,25.0,23.0,25.0,24.0,21.0,21.0,24.0,23.0,25.0,23.2,0
2020-03-27,33.0,34.0,31.0,26.0,26.0,26.0,32.0,37.0,30.0,34.0,30.9,0
2020-03-28,38.0,44.0,44.0,37.0,37.0,33.0,36.0,44.0,41.0,40.0,39.4,0
2020-03-29,39.0,37.0,30.0,44.0,27.0,31.0,34.0,36.0,36.0,33.0,34.7,0
2020-03-30,21.0,18.0,25.0,22.0,17.0,16.0,18.0,23.0,19.0,17.0,19.6,0
2020-03-31,21.0,18.0,27.0,24.0,20.0,24.0,22.0,21.0,17.0,22.0,21.6,0
2020-04-01,19.0,18.0,19.0,19.0,19.0,15.0,17.0,16.0,15.0,17.0,17.4,0
2020-04-02,21.0,21.0,23.0,22.0,18.0,18.0,18.0,17.0,15.0,20.0,19.3,0
2020-04-03,33.0,31.0,33.0,32.0,33.0,28.0,32.0,36.0,24.0,31.0,31.3,0
2020-04-04,37.0,33.0,37.0,38.0,34.0,39.0,35.0,40.0,36.0,34.0,36.3,0
2020-04-05,49.0,54.0,41.0,51.0,56.0,46.0,52.0,59.0,50.0,59.0,51.7,0
2020-04-06,27.0,32.0,27.0,33.0,32.0,28.0,30.0,29.0,25.0,25.0,28.8,0
2020-04-07,30.0,31.0,26.0,34.0,27.0,30.0,28.0,34.0,28.0,28.0,29.6,0
2020-04-08,30.0,37.0,30.0,38.0,40.0,33.0,31.0,30.0,33.0,28.0,33.0,0
2020-04-09,28.0,31.0,27.0,38.0,30.0,29.0,34.0,28.0,30.0,36.0,31.1,0
2020-04-10,31.0,29.0,27.0,28.0,34.0,27.0,30.0,26.0,29.0,27.0,28.8,0
2020-04-11,32.0,32.0,36.0,40.0,32.0,32.0,36.0,34.0,32.0,30.0,33.6,0
2020-04-12,38.0,53.0,32.0,48.0,38.0,42.0,41.0,36.0,34.0,43.0,40.5,0
2020-04-13,28.0,22.0,28.0,26.0,28.0,33.0,31.0,29.0,29.0,28.0,28.2,0
2020-04-14,22.0,22.0,28.0,29.0,27.0,22.0,19.0,28.0,26.0,22.0,24.5,0
2020-04-15,21.0,25.0,21.0,21.0,20.0,18.0,18.0,22.0,22.0,23.0,21.1,0
2020-04-16,16.0,23.0,20.0,24.0,18.0,19.0,15.0,19.0,18.0,26.0,19.8,0
2020-04-17,19.0,17.0,16.0,21.0,20.0,15.0,19.0,19.0,16.0,17.0,17.9,0
2020-04-18,26.0,26.0,24.0,28.0,21.0,23.0,25.0,30.0,22.0,25.0,25.0,0
2020-04-19,29.0,23.0,27.0,25.0,22.0,25.0,30.0,27.0,24.0,24.0,25.6,0
2020-04-20,20.0,22.0,17.0,25.0,24.0,20.0,19.0,27.0,20.0,21.0,21.5,0
2020-04-21,25.0,22.0,18.0,25.0,20.0,23.0,19.0,20.0,18.0,22.0,21.2,0
2020-04-22,27.0,28.0,28.0,34.0,22.0,24.0,24.0,27.0,23.0,22.0,25.9,0
2020-04-23,24.0,25.0,27.0,29.0,31.0,28.0,26.0,25.0,28.0,21.0,26.4,0
2020-04-24,21.0,20.0,21.0,28.0,17.0,17.0,21.0,22.0,19.0,23.0,20.9,0
2020-04-25,18.0,22.0,23.0,22.0,17.0,19.0,23.0,22.0,18.0,23.0,20.7,0
2020-04-26,39.0,38.0,37.0,32.0,34.0,30.0,35.0,31.0,36.0,33.0,34.5,0
2020-04-27,29.0,25.0,18.0,28.0,18.0,21.0,22.0,19.0,28.0,22.0,23.0,0
2020-04-28,23.0,22.0,22.0,25.0,23.0,24.0,24.0,27.0,22.0,24.0,23.6,0
2020-04-29,25.0,20.0,18.0,20.0,20.0,19.0,21.0,23.0,22.0,27.0,21.5,0
2020-04-30,18.0,19.0,16.0,17.0,18.0,16.0,14.0,19.0,18.0,17.0,17.2,0
2020-05-01,21.0,23.0,26.0,24.0,25.0,23.0,26.0,23.0,21.0,29.0,24.1,0
2020-05-02,19.0,21.0,22.0,22.0,18.0,22.0,19.0,20.0,22.0,18.0,20.3,0
2020-05-03,19.0,19.0,17.0,21.0,20.0,19.0,25.0,23.0,21.0,24.0,20.8,0
2020-05-04,10.0,14.0,12.0,16.0,16.0,8.0,10.0,15.0,11.0,15.0,12.7,0
2020-05-05,16.0,13.0,12.0,15.0,11.0,11.0,12.0,15.0,13.0,12.0,13.0,0
2020-05-06,5.0,11.0,10.0,11.0,6.0,8.0,6.0,8.0,9.0,7.0,8.1,0
2020-05-07,9.0,11.0,8.0,9.0,6.0,7.0,8.0,9.0,8.0,9.0,8.4,0
2020-05-08,10.0,12.0,9.0,10.0,10.0,10.0,7.0,9.0,8.0,10.0,9.5,0
2020-05-09,10.0,8.0,8.0,9.0,7.0,7.0,10.0,6.0,5.0,10.0,8.0,0
2020-05-10,12.0,14.0,12.0,14.0,17.0,12.0,18.0,13.0,11.0,15.0,13.8,0
2020-05-11,10.0,12.0,12.0,15.0,15.0,12.0,12.0,13.0,12.0,14.0,12.7,0
2020-05-12,10.0,9.0,9.0,8.0,7.0,9.0,9.0,7.0,10.0,5.0,8.3,0
2020-05-13,7.0,7.0,9.0,6.0,10.0,9.0,9.0,7.0,7.0,8.0,7.9,0
2020-05-14,10.0,9.0,11.0,8.0,8.0,8.0,9.0,9.0,12.0,9.0,9.3,0
2020-05-15,7.0,15.0,11.0,13.0,9.0,12.0,11.0,15.0,9.0,10.0,11.2,0
2020-05-16,10.0,12.0,14.0,15.0,15.0,13.0,19.0,10.0,15.0,14.0,13.7,0
2020-05-17,10.0,15.0,9.0,12.0,15.0,12.0,11.0,16.0,12.0,16.0,12.8,0
2020-05-18,12.0,9.0,11.0,8.0,8.0,6.0,9.0,9.0,11.0,9.0,9.2,0
2020-05-19,11.0,12.0,11.0,13.0,9.0,6.0,7.0,11.0,10.0,9.0,9.9,0
2020-05-20,9.0,10.0,6.0,9.0,10.0,8.0,8.0,10.0,9.0,3.0,8.2,0
2020-05-21,8.0,6.0,8.0,6.0,10.0,6.0,8.0,8.0,9.0,7.0,7.6,0
2020-05-22,13.0,9.0,9.0,12.0,7.0,10.0,8.0,10.0,10.0,14.0,10.2,0
2020-05-23,9.0,11.0,10.0,8.0,10.0,12.0,9.0,6.0,9.0,10.0,9.4,0
2020-05-24,12.0,11.0,15.0,9.0,12.0,12.0,9.0,9.0,10.0,9.0,10.8,0
2020-05-25,9.0,10.0,8.0,8.0,6.0,10.0,6.0,10.0,10.0,7.0,8.4,0
2020-05-26,11.0,8.0,7.0,8.0,6.0,7.0,9.0,6.0,10.0,7.0,7.9,0
2020-05-27,11.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,9.0,6.0,7.4,0
2020-05-28,4.0,7.0,6.0,8.0,6.0,4.0,7.0,8.0,6.0,6.0,6.2,0
2020-05-29,8.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,5.0,5.0,0
2020-05-30,4.0,3.0,6.0,5.0,6.0,4.0,6.0,7.0,8.0,7.0,5.6,0
2020-05-31,6.0,8.0,7.0,9.0,12.0,7.0,12.0,7.0,9.0,6.0,8.3,0
2020-06-01,8.0,4.0,3.0,4.0,6.0,4.0,5.0,7.0,6.0,5.0,5.2,0
2020-06-02,8.0,9.0,6.0,9.0,9.0,5.0,9.0,7.0,8.0,9.0,7.9,0
2020-06-03,8.0,4.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,8.0,5.8,0
2020-06-04,5.0,4.0,6.0,5.0,6.0,3.0,3.0,4.0,5.0,3.0,4.4,0
2020-06-05,4.0,6.0,9.0,7.0,5.0,3.0,4.0,8.0,5.0,5.0,5.6,0
2020-06-06,4.0,3.0,7.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.1,0
2020-06-07,9.0,14.0,8.0,8.0,4.0,7.0,8.0,9.0,10.0,9.0,8.6,0
2020-06-08,6.0,6.0,5.0,9.0,7.0,5.0,6.0,6.0,3.0,6.0,5.9,0
2020-06-09,2.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,2.7,0
2020-06-10,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,3.6,0
2020-06-11,3.0,4.0,3.0,4.0,6.0,3.0,2.0,5.0,5.0,3.0,3.8,0
2020-06-12,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.4,0
2020-06-13,5.0,7.0,10.0,7.0,5.0,4.0,4.0,9.0,3.0,3.0,5.7,0
2020-06-14,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,0
2020-06-15,4.0,5.0,5.0,7.0,6.0,2.0,3.0,8.0,5.0,8.0,5.3,0
2020-06-16,4.0,3.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,3.0,4.2,0
2020-06-17,3.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,3.3,0
2020-06-18,3.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,2.3,0
2020-06-19,3.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.6,0
2020-06-20,4.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,6.0,3.5,0
2020-06-21,4.0,6.0,4.0,5.0,5.0,7.0,6.0,8.0,5.0,7.0,5.7,0
2020-06-22,4.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,3.7,0
2020-06-23,2.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,1.7,0
2020-06-24,4.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,3.0,3.5,0
2020-06-25,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.2,0
2020-06-26,29.0,31.0,33.0,32.0,26.0,27.0,29.0,32.0,30.0,29.0,29.8,0
2020-06-27,26.0,24.0,22.0,22.0,17.0,23.0,21.0,17.0,25.0,21.0,21.8,0
2020-06-28,17.0,15.0,18.0,18.0,12.0,15.0,15.0,15.0,11.0,17.0,15.3,0
2020-06-29,4.0,6.0,5.0,6.0,5.0,6.0,6.0,9.0,7.0,5.0,5.9,0
2020-06-30,7.0,4.0,7.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.2,0
2020-07-01,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.4,0
2020-07-02,3.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,0
2020-07-03,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.1,0
2020-07-04,4.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,5.0,5.2,0
2020-07-05,5.0,2.0,6.0,8.0,4.0,5.0,5.0,6.0,7.0,7.0,5.5,0
2020-07-06,3.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,3.0,2.1,0
2020-07-07,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.1,0
2020-07-08,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.8,0
2020-07-09,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.6,0
2020-07-10,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,2.2,0
2020-07-11,5.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.6,0
2020-07-12,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.4,0
2020-07-13,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.8,0
2020-07-14,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.9,0
2020-07-15,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.7,0
2020-07-16,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.8,0
2020-07-17,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.9,0
2020-07-18,5.0,2.0,4.0,8.0,7.0,4.0,5.0,7.0,4.0,6.0,5.2,0
2020-07-19,4.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,3.0,3.1,0
2020-07-20,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.8,0
2020-07-21,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.4,0
2020-07-22,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.4,0
2020-07-23,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,0
2020-07-24,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.7,0
2020-07-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.1,0
2020-07-26,3.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,5.0,3.7,0
2020-07-27,5.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,1.0,3.1,0
2020-07-28,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,0
2020-07-29,4.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,3.5,0
2020-07-30,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.1,0
2020-07-31,2.0,4.0,4.0,4.0,7.0,5.0,3.0,4.0,4.0,4.0,4.1,0
2020-08-01,2.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.6,0
2020-08-02,4.0,4.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,3.1,0
2020-08-03,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,0
2020-08-04,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,0
2020-08-05,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.1,0
2020-08-06,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.5,0
2020-08-07,4.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,6.0,3.0,3.8,0
2020-08-08,4.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,3.0,2.0,2.8,0
2020-08-09,3.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.2,0
2020-08-10,2.0,2.0,2.0,6.0,3.0,3.0,3.0,5.0,3.0,3.0,3.2,0
2020-08-11,3.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,5.0,3.3,0
2020-08-12,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.8,0
2020-08-13,2.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,3.0,2.8,0
2020-08-14,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,8.0,3.9,0
2020-08-15,3.0,3.0,3.0,4.0,6.0,6.0,4.0,2.0,4.0,4.0,3.9,0
2020-08-16,9.0,4.0,5.0,5.0,2.0,5.0,6.0,7.0,3.0,4.0,5.0,0
2020-08-17,6.0,6.0,6.0,10.0,7.0,5.0,4.0,10.0,6.0,6.0,6.6,0
2020-08-18,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.3,0
2020-08-19,7.0,6.0,6.0,6.0,5.0,7.0,9.0,4.0,7.0,7.0,6.4,0
2020-08-20,6.0,8.0,6.0,7.0,4.0,5.0,4.0,6.0,7.0,2.0,5.5,0
2020-08-21,7.0,8.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,7.6,0
2020-08-22,8.0,10.0,6.0,8.0,14.0,9.0,11.0,9.0,12.0,12.0,9.9,0
2020-08-23,8.0,6.0,9.0,9.0,8.0,8.0,6.0,5.0,6.0,6.0,7.1,0
2020-08-24,3.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,3.4,0
2020-08-25,3.0,4.0,4.0,6.0,7.0,3.0,3.0,3.0,2.0,3.0,3.8,0
2020-08-26,5.0,5.0,2.0,5.0,6.0,4.0,6.0,3.0,4.0,3.0,4.3,0
2020-08-27,3.0,2.0,3.0,6.0,1.0,2.0,3.0,4.0,3.0,5.0,3.2,0
2020-08-28,6.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,6.0,5.1,0
2020-08-29,2.0,3.0,3.0,6.0,3.0,4.0,4.0,2.0,4.0,5.0,3.6,0
2020-08-30,3.0,5.0,3.0,7.0,3.0,4.0,3.0,6.0,4.0,3.0,4.1,0
2020-08-31,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.5,0
2020-09-01,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,0
2020-09-02,4.0,1.0,4.0,4.0,5.0,3.0,3.0,7.0,4.0,3.0,3.8,0
2020-09-03,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,3.4,0
2020-09-04,6.0,4.0,3.0,4.0,5.0,2.0,5.0,6.0,5.0,5.0,4.5,0
2020-09-05,3.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.9,0
2020-09-06,4.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,3.3,0
2020-09-07,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.1,0
2020-09-08,6.0,3.0,4.0,5.0,2.0,5.0,3.0,5.0,3.0,3.0,3.9,0
2020-09-09,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4,0
2020-09-10,5.0,3.0,6.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,3.7,0
2020-09-11,4.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,3.8,0
2020-09-12,4.0,4.0,7.0,5.0,5.0,3.0,5.0,6.0,3.0,3.0,4.5,0
2020-09-13,6.0,4.0,6.0,4.0,5.0,4.0,5.0,5.0,9.0,7.0,5.5,0
2020-09-14,7.0,5.0,3.0,5.0,6.0,5.0,3.0,5.0,4.0,9.0,5.2,0
2020-09-15,4.0,6.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,4.1,0
2020-09-16,4.0,3.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,5.0,4.1,0
