,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-03-22,62.0,77.0,71.0,82.0,74.0,84.0,62.0,64.0,60.0,72.0,68.0,69.0,80.0,55.0,74.0,84.0,66.0,74.0,85.0,71.0,77.1382463690156
2020-03-23,64.0,57.0,82.0,65.0,59.0,62.0,74.0,74.0,60.0,55.0,68.0,59.0,77.0,48.0,69.0,55.0,56.0,83.0,69.0,70.0,70.25282409897794
2020-03-24,60.0,64.0,56.0,55.0,36.0,39.0,53.0,43.0,57.0,49.0,45.0,50.0,51.0,54.0,62.0,56.0,42.0,46.0,63.0,55.0,55.72888649811726
2020-03-25,60.0,47.0,65.0,45.0,44.0,64.0,67.0,64.0,35.0,43.0,50.0,62.0,59.0,47.0,51.0,45.0,44.0,63.0,60.0,70.0,58.36471221086605
2020-03-26,61.0,53.0,55.0,50.0,56.0,56.0,59.0,54.0,33.0,44.0,55.0,50.0,60.0,33.0,35.0,36.0,52.0,54.0,51.0,62.0,54.276492738031195
2020-03-27,59.0,73.0,82.0,74.0,60.0,80.0,78.0,88.0,59.0,74.0,65.0,65.0,80.0,57.0,66.0,66.0,62.0,82.0,77.0,91.0,77.35341581495429
2020-03-28,76.0,57.0,53.0,66.0,55.0,56.0,62.0,57.0,58.0,56.0,47.0,44.0,65.0,52.0,67.0,70.0,70.0,64.0,66.0,76.0,65.46530392684238
2020-03-29,53.0,62.0,66.0,69.0,59.0,63.0,67.0,58.0,62.0,53.0,58.0,58.0,71.0,43.0,58.0,47.0,54.0,73.0,74.0,74.0,65.73426573426573
2020-03-30,40.0,29.0,60.0,40.0,53.0,48.0,62.0,54.0,34.0,32.0,49.0,45.0,63.0,43.0,50.0,39.0,52.0,66.0,55.0,57.0,52.23238300161377
2020-03-31,33.0,43.0,60.0,37.0,43.0,37.0,41.0,45.0,40.0,47.0,29.0,35.0,45.0,42.0,41.0,38.0,29.0,46.0,41.0,51.0,44.27111350188273
2020-04-01,36.0,30.0,33.0,42.0,31.0,42.0,37.0,42.0,38.0,50.0,41.0,32.0,40.0,31.0,39.0,26.0,37.0,47.0,43.0,35.0,40.45185583647122
2020-04-02,47.0,36.0,52.0,32.0,39.0,47.0,53.0,54.0,32.0,32.0,34.0,37.0,52.0,32.0,34.0,33.0,43.0,56.0,66.0,44.0,45.99246906939214
2020-04-03,29.0,29.0,47.0,26.0,38.0,35.0,46.0,41.0,27.0,27.0,40.0,30.0,45.0,24.0,30.0,29.0,36.0,36.0,41.0,35.0,37.170521785906395
2020-04-04,49.0,46.0,31.0,49.0,36.0,30.0,37.0,37.0,36.0,36.0,29.0,24.0,38.0,35.0,37.0,40.0,41.0,37.0,35.0,33.0,39.59117805271651
2020-04-05,46.0,34.0,29.0,38.0,37.0,39.0,35.0,41.0,32.0,20.0,43.0,24.0,32.0,34.0,35.0,28.0,27.0,31.0,44.0,38.0,36.955352339967725
2020-04-06,30.0,23.0,46.0,27.0,40.0,44.0,42.0,36.0,24.0,22.0,30.0,32.0,36.0,25.0,39.0,35.0,40.0,32.0,38.0,41.0,36.68639053254438
2020-04-07,15.0,21.0,29.0,10.0,23.0,33.0,30.0,20.0,18.0,17.0,25.0,22.0,35.0,23.0,22.0,15.0,28.0,20.0,25.0,28.0,24.69069392146315
2020-04-08,14.0,28.0,28.0,23.0,15.0,29.0,31.0,23.0,16.0,17.0,25.0,19.0,27.0,21.0,20.0,16.0,22.0,31.0,27.0,26.0,24.636901559978483
2020-04-09,17.0,17.0,31.0,22.0,24.0,31.0,38.0,27.0,23.0,12.0,34.0,26.0,30.0,16.0,22.0,21.0,34.0,25.0,33.0,30.0,27.595481441635286
2020-04-10,19.0,26.0,22.0,28.0,22.0,26.0,27.0,29.0,14.0,22.0,40.0,29.0,25.0,21.0,29.0,22.0,28.0,27.0,27.0,23.0,27.218934911242602
2020-04-11,26.0,28.0,22.0,23.0,31.0,21.0,22.0,26.0,19.0,14.0,22.0,29.0,36.0,18.0,26.0,16.0,26.0,26.0,18.0,22.0,25.336202259279183
2020-04-12,21.0,27.0,28.0,14.0,23.0,25.0,28.0,26.0,24.0,25.0,23.0,26.0,29.0,23.0,25.0,28.0,28.0,27.0,43.0,25.0,27.86444324905863
2020-04-13,27.0,19.0,26.0,19.0,28.0,29.0,22.0,18.0,26.0,18.0,24.0,29.0,26.0,27.0,26.0,25.0,23.0,26.0,37.0,27.0,27.003765465303925
2020-04-14,25.0,31.0,23.0,24.0,21.0,24.0,30.0,31.0,16.0,24.0,33.0,16.0,26.0,15.0,18.0,19.0,28.0,27.0,23.0,22.0,25.605164066702528
2020-04-15,23.0,17.0,25.0,15.0,12.0,25.0,24.0,10.0,19.0,20.0,20.0,22.0,19.0,18.0,15.0,26.0,25.0,27.0,27.0,18.0,21.893491124260358
2020-04-16,19.0,13.0,17.0,21.0,15.0,18.0,21.0,22.0,18.0,15.0,18.0,15.0,21.0,12.0,21.0,16.0,18.0,22.0,16.0,20.0,19.257665411511564
2020-04-17,25.0,23.0,14.0,28.0,22.0,13.0,16.0,23.0,28.0,24.0,20.0,23.0,21.0,26.0,28.0,26.0,17.0,25.0,20.0,21.0,23.830016137708444
2020-04-18,15.0,14.0,19.0,21.0,17.0,16.0,13.0,19.0,17.0,19.0,14.0,24.0,24.0,19.0,26.0,12.0,19.0,19.0,19.0,18.0,19.58041958041958
2020-04-19,13.0,16.0,21.0,14.0,15.0,23.0,28.0,22.0,17.0,15.0,19.0,21.0,14.0,9.0,14.0,12.0,17.0,16.0,23.0,25.0,19.04249596557289
