date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,24.0,42.0,44.0,43.0,41.0,30.0,47.0,37.0,48.0,47.0,44.67849223946784,0
2020-01-02,24.0,24.0,28.0,19.0,20.0,40.0,35.0,49.0,25.0,31.0,32.70509977827051,0
2020-01-03,41.0,47.0,38.0,32.0,41.0,45.0,57.0,34.0,43.0,57.0,48.22616407982262,0
2020-01-04,31.0,14.0,37.0,29.0,20.0,25.0,20.0,27.0,33.0,36.0,30.15521064301552,0
2020-01-05,27.0,62.0,45.0,35.0,34.0,40.0,40.0,67.0,54.0,90.0,54.76718403547672,0
2020-01-06,26.0,26.0,34.0,40.0,38.0,32.0,31.0,42.0,58.0,38.0,40.46563192904656,0
2020-01-07,36.0,39.0,33.0,37.0,27.0,29.0,43.0,35.0,18.0,43.0,37.6940133037694,0
2020-01-08,31.0,26.0,37.0,21.0,34.0,34.0,31.0,35.0,34.0,37.0,35.47671840354767,0
2020-01-09,15.0,15.0,23.0,21.0,20.0,13.0,20.0,29.0,22.0,24.0,22.394678492239468,0
2020-01-10,18.0,22.0,24.0,13.0,18.0,20.0,33.0,14.0,17.0,29.0,23.059866962305986,0
2020-01-11,32.0,18.0,31.0,30.0,30.0,22.0,21.0,15.0,19.0,24.0,26.829268292682926,0
2020-01-12,32.0,33.0,41.0,27.0,25.0,21.0,42.0,36.0,25.0,61.0,38.02660753880266,0
2020-01-13,28.0,22.0,26.0,25.0,34.0,22.0,26.0,35.0,34.0,28.0,31.042128603104214,0
2020-01-14,39.0,40.0,33.0,64.0,38.0,43.0,41.0,32.0,31.0,27.0,43.015521064301545,0
2020-01-15,20.0,43.0,35.0,38.0,23.0,35.0,44.0,66.0,67.0,39.0,45.45454545454545,0
2020-01-16,18.0,32.0,24.0,48.0,21.0,28.0,24.0,34.0,33.0,22.0,31.485587583148558,0
2020-01-17,23.0,29.0,15.0,17.0,8.0,11.0,15.0,24.0,13.0,15.0,18.8470066518847,0
2020-01-18,15.0,40.0,38.0,45.0,24.0,45.0,28.0,44.0,23.0,37.0,37.58314855875831,0
2020-01-19,30.0,37.0,28.0,24.0,20.0,33.0,39.0,44.0,31.0,50.0,37.250554323725055,0
2020-01-20,17.0,18.0,29.0,9.0,17.0,16.0,23.0,35.0,22.0,27.0,23.61419068736142,0
2020-01-21,10.0,31.0,20.0,38.0,31.0,33.0,29.0,27.0,46.0,42.0,34.035476718403544,0
2020-01-22,37.0,43.0,41.0,44.0,38.0,52.0,64.0,50.0,74.0,52.0,54.8780487804878,0
2020-01-23,18.0,41.0,15.0,29.0,31.0,19.0,30.0,37.0,20.0,21.0,28.935698447893568,0
2020-01-24,16.0,10.0,27.0,20.0,16.0,23.0,18.0,17.0,20.0,29.0,21.72949002217295,0
2020-01-25,35.0,39.0,34.0,40.0,42.0,32.0,45.0,27.0,45.0,33.0,41.24168514412417,0
2020-01-26,24.0,33.0,45.0,21.0,22.0,47.0,42.0,36.0,42.0,38.0,38.80266075388027,0
2020-01-27,21.0,27.0,28.0,30.0,34.0,32.0,25.0,26.0,28.0,20.0,30.044345898004433,0
2020-01-28,22.0,47.0,46.0,46.0,37.0,29.0,43.0,42.0,28.0,58.0,44.12416851441241,0
2020-01-29,27.0,42.0,46.0,50.0,35.0,46.0,49.0,62.0,35.0,65.0,50.66518847006652,0
2020-01-30,29.0,30.0,32.0,41.0,25.0,22.0,32.0,13.0,25.0,28.0,30.70953436807095,0
2020-01-31,30.0,37.0,15.0,32.0,26.0,28.0,44.0,34.0,29.0,36.0,34.47893569844789,0
2020-02-01,43.0,58.0,38.0,33.0,33.0,36.0,45.0,66.0,64.0,61.0,52.88248337028825,0
2020-02-02,48.0,46.0,47.0,41.0,19.0,41.0,32.0,60.0,41.0,52.0,47.33924611973392,0
2020-02-03,39.0,30.0,41.0,28.0,22.0,28.0,38.0,38.0,39.0,28.0,36.69623059866962,0
2020-02-04,43.0,44.0,48.0,30.0,37.0,37.0,43.0,39.0,37.0,57.0,46.008869179600886,0
2020-02-05,30.0,36.0,35.0,38.0,30.0,38.0,38.0,55.0,29.0,73.0,44.567627494456765,0
2020-02-06,40.0,30.0,34.0,44.0,23.0,41.0,50.0,33.0,41.0,56.0,43.4589800443459,0
2020-02-07,23.0,38.0,30.0,36.0,34.0,40.0,21.0,24.0,30.0,29.0,33.813747228381374,0
2020-02-08,42.0,44.0,49.0,42.0,31.0,37.0,28.0,48.0,39.0,51.0,45.56541019955654,0
2020-02-09,24.0,40.0,25.0,14.0,41.0,44.0,41.0,29.0,38.0,34.0,36.58536585365854,0
2020-02-10,32.0,34.0,46.0,30.0,28.0,23.0,30.0,34.0,39.0,49.0,38.248337028824835,0
2020-02-11,14.0,29.0,17.0,9.0,27.0,19.0,20.0,25.0,31.0,33.0,24.83370288248337,0
2020-02-12,17.0,42.0,40.0,9.0,20.0,29.0,32.0,42.0,38.0,41.0,34.368070953436806,0
2020-02-13,40.0,40.0,26.0,22.0,28.0,39.0,62.0,37.0,29.0,32.0,39.3569844789357,0
2020-02-14,31.0,38.0,30.0,26.0,32.0,28.0,37.0,38.0,30.0,33.0,35.80931263858093,0
2020-02-15,55.0,58.0,59.0,41.0,30.0,35.0,45.0,39.0,49.0,46.0,50.66518847006652,0
2020-02-16,29.0,16.0,29.0,27.0,22.0,26.0,41.0,32.0,17.0,34.0,30.266075388026607,0
2020-02-17,21.0,33.0,36.0,24.0,22.0,29.0,23.0,22.0,34.0,41.0,31.596452328159643,0
2020-02-18,31.0,35.0,39.0,24.0,41.0,29.0,45.0,38.0,37.0,47.0,40.57649667405765,0
2020-02-19,31.0,30.0,26.0,31.0,30.0,37.0,26.0,49.0,34.0,37.0,36.69623059866962,0
2020-02-20,27.0,43.0,20.0,45.0,20.0,25.0,27.0,26.0,36.0,35.0,33.70288248337029,0
2020-02-21,20.0,22.0,33.0,26.0,23.0,22.0,36.0,24.0,53.0,21.0,31.042128603104214,0
2020-02-22,23.0,71.0,47.0,29.0,41.0,57.0,40.0,46.0,48.0,52.0,50.332594235033255,0
2020-02-23,31.0,28.0,42.0,39.0,39.0,39.0,21.0,24.0,26.0,43.0,36.807095343680714,0
2020-02-24,28.0,43.0,22.0,38.0,31.0,43.0,24.0,25.0,39.0,49.0,37.91574279379158,0
2020-02-25,34.0,28.0,38.0,38.0,36.0,28.0,44.0,40.0,45.0,43.0,41.46341463414634,0
2020-02-26,25.0,48.0,38.0,26.0,39.0,20.0,43.0,33.0,36.0,29.0,37.36141906873615,0
2020-02-27,30.0,36.0,27.0,32.0,26.0,40.0,35.0,34.0,24.0,35.0,35.36585365853659,0
2020-02-28,27.0,30.0,32.0,41.0,22.0,40.0,35.0,42.0,44.0,24.0,37.36141906873615,0
2020-02-29,25.0,45.0,23.0,54.0,34.0,31.0,27.0,49.0,40.0,31.0,39.80044345898004,0
2020-03-01,28.0,57.0,51.0,52.0,47.0,54.0,9.0,65.0,50.0,47.0,50.99778270509977,0
2020-03-02,25.0,45.0,49.0,46.0,42.0,40.0,32.0,46.0,23.0,51.0,44.2350332594235,0
2020-03-03,35.0,43.0,46.0,38.0,38.0,46.0,53.0,19.0,36.0,52.0,45.011086474501106,0
2020-03-04,33.0,55.0,44.0,36.0,38.0,39.0,70.0,50.0,46.0,56.0,51.77383592017738,0
2020-03-05,34.0,45.0,46.0,37.0,37.0,24.0,26.0,45.0,59.0,51.0,44.789356984478935,0
2020-03-06,22.0,43.0,38.0,22.0,23.0,33.0,32.0,46.0,38.0,42.0,37.58314855875831,0
2020-03-07,36.0,48.0,46.0,39.0,43.0,52.0,33.0,30.0,29.0,47.0,44.67849223946784,0
2020-03-08,29.0,22.0,24.0,23.0,48.0,23.0,37.0,45.0,44.0,40.0,37.13968957871397,0
2020-03-09,36.0,25.0,35.0,23.0,30.0,22.0,29.0,54.0,32.0,48.0,37.028824833702885,0
2020-03-10,50.0,62.0,51.0,69.0,48.0,53.0,65.0,58.0,44.0,48.0,60.753880266075384,0
2020-03-11,54.0,64.0,56.0,55.0,56.0,43.0,40.0,72.0,62.0,58.0,62.08425720620843,0
2020-03-12,78.0,80.0,71.0,72.0,77.0,100.0,82.0,93.0,93.0,85.0,92.12860310421286,0
2020-03-13,61.0,100.0,100.0,69.0,65.0,86.0,78.0,89.0,77.0,100.0,91.46341463414633,0
2020-03-14,100.0,78.0,86.0,100.0,100.0,58.0,100.0,93.0,88.0,99.0,100.0,0
2020-03-15,82.0,74.0,55.0,97.0,61.0,52.0,85.0,100.0,74.0,77.0,83.92461197339246,0
2020-03-16,52.0,75.0,88.0,69.0,45.0,60.0,85.0,82.0,71.0,99.0,80.48780487804876,0
2020-03-17,45.0,97.0,74.0,74.0,64.0,45.0,66.0,84.0,93.0,82.0,80.26607538802662,0
2020-03-18,51.0,76.0,64.0,67.0,44.0,62.0,72.0,76.0,53.0,80.0,71.50776053215077,0
2020-03-19,64.0,64.0,66.0,71.0,39.0,69.0,85.0,66.0,72.0,57.0,72.39467849223946,0
2020-03-20,28.0,50.0,38.0,55.0,46.0,41.0,36.0,48.0,56.0,46.0,49.22394678492239,0
2020-03-21,47.0,68.0,50.0,71.0,43.0,50.0,62.0,50.0,75.0,80.0,66.07538802660754,0
2020-03-22,42.0,66.0,36.0,48.0,48.0,46.0,55.0,59.0,73.0,56.0,58.647450110864746,0
2020-03-23,44.0,62.0,55.0,73.0,46.0,75.0,46.0,54.0,48.0,81.0,64.7450110864745,0
2020-03-24,32.0,42.0,39.0,38.0,35.0,32.0,42.0,45.0,33.0,63.0,44.45676274944567,0
2020-03-25,53.0,47.0,43.0,38.0,52.0,60.0,67.0,73.0,100.0,57.0,65.41019955654102,0
2020-03-26,44.0,31.0,27.0,38.0,30.0,28.0,42.0,50.0,24.0,53.0,40.68736141906874,0
2020-03-27,27.0,49.0,35.0,38.0,22.0,28.0,33.0,26.0,27.0,38.0,35.80931263858093,0
2020-03-28,39.0,33.0,28.0,43.0,38.0,26.0,19.0,28.0,34.0,37.0,36.031042128603104,0
2020-03-29,47.0,44.0,43.0,34.0,42.0,35.0,40.0,36.0,47.0,41.0,45.34368070953437,0
2020-03-30,39.0,54.0,37.0,40.0,26.0,37.0,30.0,47.0,46.0,58.0,45.8980044345898,0
2020-03-31,18.0,39.0,48.0,39.0,36.0,24.0,35.0,32.0,41.0,27.0,37.58314855875831,0
2020-04-01,28.0,37.0,26.0,44.0,27.0,43.0,36.0,33.0,52.0,37.0,40.24390243902438,0
2020-04-02,41.0,20.0,29.0,31.0,27.0,43.0,41.0,38.0,40.0,32.0,37.91574279379158,0
2020-04-03,36.0,37.0,43.0,36.0,37.0,26.0,28.0,32.0,53.0,39.0,40.68736141906874,0
2020-04-04,28.0,41.0,40.0,40.0,29.0,32.0,27.0,42.0,51.0,29.0,39.80044345898004,0
2020-04-05,26.0,41.0,42.0,45.0,32.0,29.0,36.0,51.0,37.0,40.0,42.01773835920177,0
2020-04-06,23.0,21.0,17.0,32.0,11.0,21.0,25.0,25.0,22.0,21.0,24.16851441241685,0
2020-04-07,20.0,22.0,23.0,20.0,20.0,24.0,16.0,23.0,20.0,34.0,24.611973392461195,0
2020-04-08,18.0,30.0,26.0,14.0,21.0,22.0,37.0,30.0,32.0,34.0,29.268292682926827,0
2020-04-09,12.0,20.0,19.0,15.0,14.0,15.0,17.0,22.0,18.0,20.0,19.06873614190687,0
2020-04-10,13.0,28.0,30.0,3.0,18.0,35.0,33.0,23.0,32.0,28.0,26.94013303769401,0
2020-04-11,22.0,30.0,26.0,21.0,11.0,27.0,36.0,51.0,24.0,34.0,31.263858093126384,0
2020-04-12,22.0,17.0,25.0,17.0,6.0,21.0,29.0,37.0,21.0,19.0,23.725055432372503,0
2020-04-13,17.0,21.0,20.0,18.0,12.0,16.0,11.0,23.0,19.0,20.0,19.623059866962304,0
2020-04-14,15.0,16.0,19.0,24.0,19.0,18.0,15.0,19.0,27.0,26.0,21.95121951219512,0
2020-04-15,20.0,25.0,17.0,15.0,17.0,20.0,22.0,22.0,21.0,17.0,21.72949002217295,0
2020-04-16,11.0,15.0,30.0,37.0,22.0,30.0,20.0,39.0,27.0,33.0,29.268292682926827,0
2020-04-17,18.0,14.0,26.0,14.0,16.0,19.0,26.0,24.0,14.0,31.0,22.394678492239468,0
2020-04-18,11.0,23.0,16.0,28.0,28.0,30.0,6.0,29.0,18.0,30.0,24.279379157427936,0
2020-04-19,18.0,20.0,33.0,21.0,17.0,20.0,22.0,25.0,18.0,33.0,25.166297117516628,0
2020-04-20,27.0,18.0,22.0,35.0,19.0,28.0,25.0,19.0,30.0,38.0,28.935698447893568,0
2020-04-21,24.0,24.0,25.0,8.0,18.0,12.0,20.0,20.0,25.0,12.0,20.84257206208426,0
2020-04-22,6.0,19.0,15.0,11.0,16.0,14.0,23.0,17.0,17.0,19.0,17.405764966740577,0
2020-04-23,13.0,19.0,8.0,14.0,7.0,5.0,13.0,17.0,11.0,9.0,12.86031042128603,0
2020-04-24,18.0,17.0,21.0,20.0,18.0,18.0,19.0,18.0,18.0,26.0,21.396895787139687,0
2020-04-25,10.0,29.0,24.0,23.0,11.0,17.0,34.0,21.0,20.0,26.0,23.835920177383592,0
2020-04-26,17.0,24.0,23.0,18.0,15.0,26.0,20.0,29.0,34.0,20.0,25.055432372505543,0
2020-04-27,6.0,16.0,10.0,17.0,13.0,17.0,8.0,20.0,8.0,12.0,14.079822616407982,0
2020-04-28,15.0,11.0,15.0,23.0,18.0,10.0,26.0,23.0,20.0,6.0,18.514412416851442,0
2020-04-29,21.0,10.0,27.0,30.0,13.0,18.0,20.0,28.0,24.0,35.0,25.055432372505543,0
2020-04-30,6.0,16.0,13.0,14.0,7.0,10.0,15.0,14.0,6.0,6.0,11.862527716186252,0
