date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,35.0,53.0,39.0,48.0,42.0,40.0,23.0,36.0,36.0,36.0,43.644544431946,0.0
2020-01-02,21.0,37.0,36.0,23.0,44.0,28.0,28.0,20.0,36.0,35.0,34.64566929133858,0.0
2020-01-03,26.0,26.0,25.0,32.0,35.0,25.0,41.0,22.0,38.0,35.0,34.308211473565805,0.0
2020-01-04,15.0,22.0,37.0,14.0,29.0,32.0,17.0,18.0,32.0,40.0,28.796400449943754,0.0
2020-01-05,39.0,30.0,43.0,37.0,36.0,35.0,26.0,21.0,28.0,51.0,38.920134983127106,0.0
2020-01-06,33.0,34.0,23.0,28.0,33.0,24.0,41.0,19.0,29.0,31.0,33.18335208098988,0.0
2020-01-07,44.0,20.0,34.0,36.0,38.0,37.0,39.0,39.0,42.0,36.0,41.057367829021366,0.0
2020-01-08,25.0,30.0,26.0,32.0,18.0,13.0,10.0,33.0,21.0,31.0,26.884139482564677,0.0
2020-01-09,30.0,27.0,33.0,30.0,28.0,34.0,34.0,32.0,36.0,36.0,35.995500562429704,0.0
2020-01-10,23.0,23.0,27.0,28.0,31.0,19.0,26.0,38.0,27.0,24.0,29.921259842519678,0.0
2020-01-11,35.0,25.0,33.0,12.0,26.0,40.0,27.0,32.0,21.0,15.0,29.921259842519678,0.0
2020-01-12,37.0,35.0,23.0,35.0,39.0,43.0,34.0,23.0,40.0,33.0,38.470191226096745,0.0
2020-01-13,20.0,24.0,16.0,21.0,32.0,34.0,30.0,19.0,35.0,35.0,29.921259842519678,0.0
2020-01-14,25.0,29.0,40.0,36.0,30.0,40.0,30.0,19.0,45.0,46.0,38.245219347581546,0.0
2020-01-15,39.0,37.0,34.0,21.0,36.0,24.0,29.0,28.0,34.0,41.0,36.33295838020247,0.0
2020-01-16,22.0,40.0,47.0,31.0,42.0,21.0,31.0,41.0,37.0,23.0,37.68278965129359,0.0
2020-01-17,34.0,35.0,37.0,22.0,47.0,24.0,31.0,33.0,27.0,29.0,35.8830146231721,0.0
2020-01-18,22.0,17.0,26.0,19.0,26.0,12.0,29.0,24.0,44.0,29.0,27.896512935883013,0.0
2020-01-19,33.0,37.0,47.0,32.0,38.0,36.0,27.0,35.0,30.0,41.0,40.04499437570304,0.0
2020-01-20,41.0,24.0,36.0,36.0,30.0,41.0,18.0,32.0,38.0,25.0,36.107986501687286,0.0
2020-01-21,47.0,35.0,49.0,19.0,51.0,34.0,44.0,39.0,31.0,33.0,42.96962879640045,0.0
2020-01-22,44.0,39.0,36.0,36.0,28.0,40.0,26.0,42.0,36.0,46.0,41.95725534308211,0.0
2020-01-23,14.0,20.0,39.0,33.0,31.0,30.0,26.0,43.0,32.0,24.0,32.845894263217104,0.0
2020-01-24,37.0,23.0,29.0,29.0,21.0,30.0,19.0,36.0,30.0,37.0,32.7334083239595,0.0
2020-01-25,22.0,33.0,20.0,21.0,46.0,48.0,58.0,34.0,32.0,29.0,38.582677165354326,0.0
2020-01-26,33.0,21.0,39.0,25.0,22.0,28.0,36.0,30.0,25.0,22.0,31.60854893138357,0.0
2020-01-27,32.0,21.0,30.0,21.0,22.0,36.0,30.0,29.0,32.0,27.0,31.496062992125978,0.0
2020-01-28,43.0,52.0,27.0,29.0,37.0,39.0,33.0,22.0,38.0,42.0,40.719910011248594,0.0
2020-01-29,43.0,39.0,46.0,48.0,30.0,45.0,38.0,41.0,41.0,51.0,47.46906636670416,0.0
2020-01-30,28.0,35.0,47.0,36.0,31.0,46.0,29.0,42.0,45.0,52.0,43.98200224971878,0.0
2020-01-31,26.0,23.0,30.0,29.0,32.0,36.0,16.0,22.0,24.0,29.0,30.03374578177728,0.0
2020-02-01,28.0,33.0,37.0,26.0,31.0,33.0,32.0,29.0,18.0,23.0,32.62092238470191,0.0
2020-02-02,37.0,28.0,35.0,38.0,37.0,36.0,46.0,29.0,30.0,37.0,39.70753655793026,0.0
2020-02-03,37.0,26.0,47.0,39.0,34.0,36.0,33.0,33.0,37.0,37.0,40.382452193475814,0.0
2020-02-04,21.0,19.0,38.0,37.0,34.0,28.0,48.0,37.0,20.0,35.0,35.65804274465692,0.0
2020-02-05,36.0,35.0,26.0,26.0,38.0,35.0,26.0,38.0,45.0,29.0,37.570303712036,0.0
2020-02-06,37.0,38.0,48.0,35.0,31.0,46.0,53.0,38.0,53.0,21.0,44.99437570303712,0.0
2020-02-07,20.0,31.0,33.0,16.0,21.0,31.0,22.0,30.0,27.0,24.0,28.683914510686158,0.0
2020-02-08,28.0,31.0,21.0,24.0,38.0,49.0,24.0,24.0,36.0,26.0,33.85826771653543,0.0
2020-02-09,43.0,31.0,33.0,29.0,37.0,23.0,28.0,25.0,23.0,35.0,34.53318335208099,0.0
2020-02-10,59.0,37.0,44.0,34.0,36.0,40.0,42.0,33.0,53.0,27.0,45.55680539932508,0.0
2020-02-11,47.0,37.0,37.0,43.0,41.0,38.0,32.0,33.0,34.0,32.0,42.0697412823397,0.0
2020-02-12,62.0,58.0,41.0,42.0,35.0,52.0,44.0,25.0,38.0,30.0,48.03149606299213,0.0
2020-02-13,44.0,44.0,36.0,21.0,38.0,24.0,41.0,46.0,31.0,41.0,41.16985376827896,0.0
2020-02-14,49.0,46.0,46.0,22.0,40.0,22.0,40.0,31.0,43.0,51.0,43.86951631046119,0.0
2020-02-15,52.0,37.0,30.0,32.0,45.0,31.0,27.0,41.0,31.0,48.0,42.0697412823397,0.0
2020-02-16,26.0,18.0,27.0,25.0,27.0,26.0,36.0,25.0,50.0,22.0,31.72103487064117,0.0
2020-02-17,38.0,24.0,23.0,23.0,22.0,26.0,25.0,30.0,35.0,25.0,30.48368953880765,0.0
2020-02-18,41.0,29.0,26.0,31.0,33.0,42.0,36.0,25.0,18.0,28.0,34.758155230596174,0.0
2020-02-19,33.0,54.0,41.0,32.0,58.0,42.0,31.0,30.0,36.0,38.0,44.43194600674915,0.0
2020-02-20,31.0,23.0,40.0,35.0,42.0,33.0,37.0,29.0,27.0,21.0,35.770528683914506,0.0
2020-02-21,12.0,21.0,27.0,18.0,16.0,23.0,19.0,24.0,27.0,27.0,24.071991001124854,0.0
2020-02-22,51.0,32.0,46.0,25.0,33.0,28.0,42.0,38.0,42.0,30.0,41.282339707536565,0.0
2020-02-23,35.0,20.0,41.0,29.0,37.0,25.0,25.0,27.0,19.0,49.0,34.53318335208099,0.0
2020-02-24,30.0,29.0,28.0,36.0,38.0,42.0,28.0,36.0,38.0,25.0,37.120359955005625,0.0
2020-02-25,40.0,65.0,61.0,40.0,62.0,59.0,58.0,27.0,38.0,63.0,57.705286839145096,0.0
2020-02-26,50.0,47.0,40.0,45.0,51.0,56.0,47.0,55.0,52.0,47.0,55.11811023622047,0.0
2020-02-27,35.0,43.0,45.0,43.0,54.0,41.0,50.0,32.0,50.0,50.0,49.83127109111361,0.0
2020-02-28,61.0,35.0,42.0,36.0,28.0,54.0,37.0,33.0,39.0,44.0,46.006749156355454,0.0
2020-02-29,39.0,43.0,48.0,35.0,47.0,26.0,54.0,31.0,60.0,54.0,49.15635545556805,0.0
2020-03-01,57.0,41.0,46.0,47.0,40.0,41.0,57.0,53.0,38.0,46.0,52.418447694038235,0.0
2020-03-02,50.0,47.0,50.0,39.0,61.0,56.0,47.0,42.0,52.0,40.0,54.44319460067491,0.0
2020-03-03,45.0,40.0,40.0,35.0,56.0,51.0,22.0,42.0,63.0,47.0,49.60629921259842,0.0
2020-03-04,40.0,40.0,38.0,27.0,50.0,47.0,35.0,32.0,58.0,35.0,45.21934758155231,0.0
2020-03-05,68.0,38.0,66.0,44.0,45.0,47.0,38.0,48.0,69.0,52.0,57.930258717660294,0.0
2020-03-06,44.0,37.0,48.0,44.0,33.0,37.0,38.0,34.0,44.0,51.0,46.11923509561304,0.0
2020-03-07,30.0,29.0,31.0,19.0,19.0,29.0,34.0,18.0,22.0,34.0,29.80877390326209,0.0
2020-03-08,26.0,72.0,32.0,29.0,39.0,42.0,56.0,26.0,49.0,21.0,44.094488188976385,0.0
2020-03-09,65.0,51.0,64.0,39.0,57.0,53.0,66.0,47.0,40.0,33.0,57.930258717660294,0.0
2020-03-10,30.0,42.0,60.0,44.0,67.0,48.0,48.0,53.0,39.0,60.0,55.230596175478055,0.0
2020-03-11,82.0,66.0,58.0,57.0,84.0,68.0,58.0,50.0,82.0,76.0,76.60292463442069,0.0
2020-03-12,66.0,66.0,71.0,49.0,54.0,76.0,80.0,36.0,77.0,59.0,71.31608548931383,0.0
2020-03-13,91.0,88.0,94.0,74.0,100.0,92.0,79.0,73.0,72.0,96.0,96.62542182227223,0.0
2020-03-14,83.0,79.0,79.0,100.0,88.0,77.0,73.0,53.0,56.0,78.0,86.16422947131608,0.0
2020-03-15,60.0,100.0,74.0,69.0,100.0,86.0,94.0,88.0,95.0,94.0,96.73790776152978,0.0
2020-03-16,97.0,86.0,76.0,73.0,83.0,88.0,100.0,87.0,85.0,84.0,96.62542182227223,0.0
2020-03-17,95.0,55.0,82.0,79.0,82.0,100.0,86.0,100.0,87.0,100.0,97.41282339707537,0.0
2020-03-18,100.0,86.0,80.0,81.0,87.0,81.0,96.0,77.0,72.0,76.0,94.03824521934756,0.0
2020-03-19,79.0,87.0,93.0,79.0,80.0,76.0,88.0,78.0,75.0,71.0,90.66366704161976,0.0
2020-03-20,52.0,63.0,43.0,57.0,45.0,76.0,52.0,71.0,39.0,57.0,62.429696287964,0.0
2020-03-21,94.0,54.0,52.0,53.0,65.0,61.0,62.0,63.0,46.0,75.0,70.3037120359955,0.0
2020-03-22,63.0,60.0,52.0,54.0,41.0,63.0,61.0,57.0,50.0,52.0,62.20472440944882,0.0
2020-03-23,97.0,98.0,76.0,70.0,98.0,98.0,91.0,70.0,100.0,91.0,100.0,0.0
2020-03-24,61.0,63.0,60.0,53.0,36.0,69.0,48.0,48.0,60.0,59.0,62.654668166479176,0.0
2020-03-25,83.0,54.0,57.0,61.0,68.0,60.0,78.0,47.0,80.0,63.0,73.2283464566929,0.0
2020-03-26,83.0,56.0,71.0,60.0,81.0,80.0,74.0,66.0,76.0,81.0,81.88976377952756,0.0
2020-03-27,58.0,67.0,58.0,47.0,49.0,60.0,54.0,47.0,45.0,39.0,58.942632170978634,0.0
2020-03-28,53.0,47.0,55.0,61.0,70.0,56.0,52.0,72.0,52.0,63.0,65.35433070866141,0.0
2020-03-29,85.0,61.0,65.0,50.0,76.0,62.0,65.0,63.0,68.0,87.0,76.71541057367828,0.0
2020-03-30,88.0,64.0,82.0,53.0,59.0,59.0,55.0,68.0,73.0,68.0,75.25309336332958,0.0
2020-03-31,70.0,71.0,100.0,58.0,53.0,62.0,56.0,65.0,73.0,67.0,75.92800899887514,0.0
2020-04-01,62.0,64.0,54.0,59.0,53.0,74.0,44.0,50.0,65.0,60.0,65.80427446569179,0.0
2020-04-02,20.0,51.0,39.0,25.0,41.0,62.0,53.0,44.0,49.0,46.0,48.36895388076489,0.0
2020-04-03,50.0,41.0,40.0,43.0,48.0,56.0,47.0,51.0,57.0,49.0,54.218222722159716,0.0
2020-04-04,62.0,58.0,50.0,39.0,57.0,57.0,61.0,68.0,59.0,47.0,62.76715410573678,0.0
2020-04-05,65.0,60.0,57.0,43.0,49.0,40.0,66.0,50.0,77.0,52.0,62.87964004499438,0.0
2020-04-06,38.0,44.0,41.0,34.0,52.0,44.0,36.0,24.0,26.0,34.0,41.95725534308211,0.0
2020-04-07,60.0,40.0,56.0,40.0,62.0,35.0,39.0,44.0,44.0,49.0,52.75590551181103,0.0
2020-04-08,42.0,41.0,43.0,47.0,49.0,56.0,60.0,43.0,43.0,42.0,52.418447694038235,0.0
2020-04-09,90.0,51.0,61.0,59.0,53.0,65.0,62.0,49.0,54.0,40.0,65.69178852643421,0.0
2020-04-10,55.0,33.0,52.0,52.0,43.0,48.0,55.0,49.0,47.0,51.0,54.555680539932496,0.0
2020-04-11,47.0,37.0,51.0,44.0,29.0,52.0,50.0,48.0,42.0,51.0,50.73115860517435,0.0
2020-04-12,58.0,36.0,52.0,43.0,48.0,63.0,55.0,60.0,44.0,57.0,58.04274465691789,0.0
2020-04-13,70.0,58.0,53.0,67.0,58.0,60.0,81.0,69.0,59.0,45.0,69.74128233970754,0.0
2020-04-14,53.0,52.0,64.0,52.0,58.0,52.0,68.0,45.0,69.0,55.0,63.892013498312714,0.0
2020-04-15,49.0,43.0,43.0,28.0,40.0,42.0,55.0,29.0,41.0,50.0,47.24409448818897,0.0
2020-04-16,99.0,80.0,86.0,58.0,68.0,74.0,69.0,87.0,84.0,88.0,89.2013498312711,0.0
