,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,0.0,17.0,23.0,23.0,0.0,28.0,45.0,0.0,57.0,29.0,0.0,0.0,27.659574468085108,80.0,26.666666666666668,27.0,27.0,67.74193548387096,22.0,27.0,41.65533087005519
2020-10-06,30.0,34.0,48.0,24.0,0.0,28.0,30.0,28.0,0.0,0.0,0.0,0.0,54.255319148936174,53.0,26.666666666666668,27.0,0.0,34.40860215053763,22.0,53.0,38.909944574433595
2020-10-07,0.0,18.0,0.0,0.0,0.0,27.0,16.0,0.0,29.0,29.0,0.0,22.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,0.0,0.0,13.338870546026387
2020-10-08,0.0,18.0,0.0,0.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,28.0,0.0,23.0,0.0,11.933854556978183
2020-10-09,100.0,39.0,0.0,26.0,64.0,31.0,0.0,0.0,33.0,32.0,29.0,24.0,29.78723404255319,60.0,58.888888888888886,60.0,60.0,37.634408602150536,48.0,59.0,62.53897213726486
2020-10-10,0.0,0.0,53.0,27.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,25.0,31.914893617021278,31.0,0.0,0.0,31.0,39.784946236559136,0.0,0.0,24.00205111119335
2020-10-11,31.0,0.0,0.0,25.0,31.0,29.0,0.0,30.0,0.0,61.0,28.0,47.0,0.0,0.0,0.0,29.0,57.0,0.0,0.0,29.0,31.375763305432713
2020-10-12,0.0,0.0,72.0,25.0,0.0,29.0,32.0,0.0,31.0,31.0,0.0,23.0,28.72340425531915,0.0,28.88888888888889,57.0,29.0,73.11827956989248,23.0,0.0,38.15123473494607
2020-10-13,0.0,0.0,0.0,24.0,0.0,85.0,16.0,0.0,60.0,30.0,55.0,44.0,0.0,28.0,27.77777777777778,28.0,0.0,35.483870967741936,0.0,0.0,34.24159934599736
2020-10-14,31.0,18.0,50.0,0.0,30.0,0.0,31.0,0.0,29.0,30.0,27.0,0.0,0.0,28.0,0.0,0.0,56.0,35.483870967741936,22.0,27.0,32.7575512075652
2020-10-15,33.0,19.0,51.0,0.0,63.0,0.0,0.0,60.0,0.0,32.0,29.0,47.0,0.0,0.0,30.0,0.0,0.0,37.634408602150536,23.0,0.0,33.559770014215296
2020-10-16,33.0,0.0,26.0,26.0,32.0,0.0,17.0,30.0,32.0,0.0,0.0,24.0,30.851063829787233,0.0,0.0,30.0,0.0,0.0,0.0,30.0,24.567227712759088
2020-10-17,35.0,100.0,0.0,27.0,100.0,32.0,71.0,97.0,100.0,100.0,91.0,99.0,61.702127659574465,62.0,61.111111111111114,63.0,31.0,78.49462365591398,25.0,31.0,100.0
2020-10-18,0.0,19.0,50.0,26.0,0.0,0.0,17.0,0.0,32.0,0.0,0.0,49.0,30.851063829787233,29.0,0.0,30.0,59.0,75.26881720430107,0.0,0.0,32.96588074890631
2020-10-19,31.0,0.0,100.0,100.0,0.0,58.0,16.0,29.0,0.0,61.0,0.0,45.0,28.72340425531915,57.0,0.0,86.0,0.0,36.55913978494624,45.0,56.0,59.217409951384944
2020-10-20,61.0,18.0,24.0,50.0,0.0,29.0,16.0,0.0,30.0,31.0,27.0,0.0,56.38297872340426,28.0,0.0,28.0,0.0,34.40860215053763,22.0,27.0,38.077024191564334
2020-10-21,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,27.77777777777778,0.0,28.0,0.0,22.0,28.0,15.077577832473539
2020-10-22,0.0,19.0,24.0,0.0,30.0,0.0,17.0,29.0,0.0,31.0,28.0,24.0,0.0,29.0,28.88888888888889,0.0,28.0,0.0,0.0,29.0,25.04441000478424
2020-10-23,0.0,0.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,37.634408602150536,24.0,0.0,14.038829116376814
2020-10-24,98.0,38.0,24.0,78.0,94.0,60.0,100.0,60.0,62.0,31.0,85.0,23.0,59.57446808510638,88.0,58.888888888888886,59.0,58.0,36.55913978494624,0.0,29.0,90.25649256369732
2020-10-25,30.0,18.0,48.0,24.0,0.0,0.0,0.0,28.0,58.0,0.0,26.0,22.0,27.659574468085108,0.0,0.0,55.0,0.0,0.0,0.0,27.0,28.740797814269563
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8177394358311139
2020-10-28,30.0,17.0,47.0,0.0,29.0,0.0,0.0,28.0,29.0,29.0,0.0,0.0,27.659574468085108,0.0,0.0,27.0,0.0,0.0,22.0,0.0,22.57629016232057
2020-10-29,90.0,17.0,0.0,46.0,29.0,82.0,31.0,54.0,59.0,57.0,79.0,87.0,27.659574468085108,27.0,80.0,0.0,26.0,100.0,43.0,79.0,80.11169491384453
2020-10-30,0.0,15.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46808510638298,24.0,0.0,23.0,24.0,30.107526881720432,0.0,0.0,14.429343040511977
2020-10-31,0.0,0.0,0.0,0.0,26.0,0.0,14.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,31.182795698924732,0.0,0.0,7.601533077844468
2020-11-01,0.0,48.0,21.0,42.0,26.0,0.0,14.0,25.0,26.0,26.0,24.0,19.0,24.46808510638298,48.0,23.333333333333332,24.0,48.0,62.365591397849464,20.0,0.0,41.188948975475014
2020-11-02,27.0,33.0,0.0,0.0,0.0,26.0,14.0,0.0,0.0,27.0,24.0,20.0,24.46808510638298,25.0,0.0,50.0,0.0,0.0,20.0,24.0,24.853088678615972
2020-11-03,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7387072864471529
2020-11-04,26.0,45.0,20.0,40.0,76.0,24.0,13.0,0.0,74.0,75.0,46.0,19.0,46.808510638297875,45.0,46.666666666666664,0.0,69.0,59.13978494623656,19.0,23.0,60.58722821661691
2020-11-05,0.0,31.0,0.0,21.0,0.0,0.0,0.0,25.0,51.0,0.0,0.0,0.0,24.46808510638298,0.0,23.333333333333332,49.0,24.0,0.0,0.0,0.0,19.663310869069168
2020-11-06,27.0,0.0,42.0,42.0,27.0,50.0,14.0,26.0,27.0,26.0,0.0,0.0,50.0,0.0,0.0,25.0,24.0,0.0,40.0,49.0,37.06607806107793
2020-11-07,27.0,0.0,0.0,42.0,25.0,0.0,0.0,24.0,51.0,0.0,47.0,20.0,47.87234042553192,0.0,0.0,48.0,0.0,0.0,0.0,0.0,26.228584384915553
2020-11-08,0.0,0.0,0.0,0.0,26.0,25.0,0.0,24.0,26.0,26.0,0.0,0.0,0.0,0.0,24.444444444444443,25.0,0.0,30.107526881720432,0.0,0.0,16.324246253401192
2020-11-09,82.0,16.0,41.0,21.0,53.0,25.0,28.0,26.0,0.0,26.0,0.0,0.0,73.40425531914893,24.0,0.0,0.0,25.0,31.182795698924732,20.0,49.0,42.723756571095606
2020-11-10,56.0,48.0,0.0,66.0,0.0,78.0,73.0,26.0,54.0,0.0,25.0,100.0,50.0,74.0,100.0,0.0,49.0,93.54838709677419,80.0,100.0,84.76580435055921
2020-11-11,25.0,15.0,0.0,0.0,0.0,24.0,0.0,24.0,25.0,25.0,0.0,18.0,0.0,23.0,23.333333333333332,47.0,0.0,0.0,18.0,0.0,21.127927935312368
2020-11-12,0.0,0.0,43.0,0.0,0.0,0.0,0.0,25.0,27.0,0.0,25.0,0.0,25.53191489361702,0.0,24.444444444444443,26.0,25.0,0.0,0.0,0.0,17.464236641529624
2020-11-13,55.0,32.0,0.0,66.0,26.0,50.0,42.0,51.0,80.0,26.0,96.0,40.0,0.0,25.0,48.888888888888886,75.0,24.0,31.182795698924732,20.0,0.0,62.28299910161426
2020-11-14,27.0,16.0,0.0,0.0,27.0,0.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59030801745084
2020-11-15,27.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,24.46808510638298,24.0,24.444444444444443,25.0,0.0,0.0,0.0,24.0,16.194677646106413
2020-11-16,27.0,16.0,62.0,21.0,0.0,0.0,14.0,25.0,26.0,26.0,24.0,20.0,0.0,24.0,50.0,0.0,25.0,31.182795698924732,20.0,24.0,34.39343171900741
2020-11-17,27.0,33.0,63.0,43.0,53.0,76.0,14.0,100.0,53.0,53.0,0.0,41.0,75.53191489361703,50.0,73.33333333333333,76.0,49.0,62.365591397849464,39.0,97.0,85.2149007876214
2020-11-18,27.0,0.0,21.0,0.0,26.0,0.0,14.0,25.0,26.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,14.54191548664891
2020-11-19,54.0,0.0,21.0,66.0,54.0,78.0,43.0,52.0,81.0,27.0,100.0,41.0,100.0,100.0,50.0,50.0,100.0,94.6236559139785,0.0,25.0,89.82981056753798
2020-11-20,56.0,33.0,22.0,22.0,27.0,0.0,15.0,26.0,27.0,55.0,25.0,61.0,51.06382978723404,75.0,51.111111111111114,51.0,25.0,64.51612903225806,61.0,50.0,63.0432398010075
2020-11-21,0.0,16.0,42.0,0.0,0.0,26.0,14.0,25.0,0.0,26.0,24.0,0.0,51.06382978723404,0.0,0.0,50.0,0.0,0.0,20.0,0.0,23.240496524164506
2020-11-22,54.0,31.0,21.0,42.0,53.0,50.0,0.0,74.0,26.0,52.0,24.0,20.0,24.46808510638298,0.0,24.444444444444443,24.0,24.0,0.0,0.0,49.0,46.85915160708347
2020-11-23,27.0,16.0,0.0,21.0,53.0,0.0,0.0,76.0,0.0,79.0,24.0,41.0,50.0,49.0,0.0,24.0,0.0,61.29032258064516,20.0,49.0,46.651912954100354
2020-11-24,55.0,32.0,21.0,43.0,53.0,100.0,69.0,51.0,80.0,53.0,98.0,60.0,25.53191489361702,25.0,74.44444444444444,100.0,75.0,93.54838709677419,100.0,24.0,97.40907987966717
