date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,47.0,0.0,43.0,0.0,54.0,37.0,57.0,19.0,61.0,61.0,22.0,45.0,0.0,30.0,18.0,0.0,0.0,0.0,33.97524071526822
2020-10-06,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,36.0,0.0,5.295735900962861
2020-10-07,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3067400275103165
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,20.0,0.0,28.0,27.0,26.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,21.0,0.0,0.0,27.0,15.061898211829435
2020-10-10,0.0,0.0,0.0,28.0,27.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,10.45392022008253
2020-10-11,21.0,0.0,28.0,27.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,0.0,51.0,0.0,22.0,24.0,0.0,27.0,19.601100412654745
2020-10-12,20.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,10.9353507565337
2020-10-13,19.0,21.0,0.0,25.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,9.284731774415405
2020-10-14,0.0,0.0,0.0,25.0,24.0,32.0,20.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,11.141678129298489
2020-10-15,0.0,22.0,0.0,0.0,0.0,67.0,0.0,22.0,22.0,0.0,24.0,0.0,0.0,0.0,26.0,71.0,21.0,24.0,0.0,27.0,22.420907840440165
2020-10-16,0.0,0.0,0.0,0.0,26.0,34.0,43.0,0.0,22.0,45.0,73.0,24.0,27.0,27.0,26.0,36.0,0.0,24.0,0.0,0.0,27.99174690508941
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,38.0,23.0,26.0,0.0,0.0,9.559834938101787
2020-10-18,0.0,0.0,30.0,29.0,28.0,37.0,46.0,71.0,50.0,49.0,26.0,27.0,29.0,29.0,28.0,78.0,47.0,0.0,0.0,59.0,45.59834938101788
2020-10-19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,47.0,23.0,25.0,25.0,0.0,0.0,20.0,0.0,0.0,26.0,14.167812929848692
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,20.0,22.0,0.0,0.0,7.565337001375514
2020-10-22,0.0,20.0,51.0,0.0,0.0,0.0,20.0,20.0,0.0,21.0,44.0,0.0,49.0,25.0,23.0,33.0,19.0,43.0,0.0,25.0,27.028885832187065
2020-10-23,0.0,42.0,26.0,0.0,24.0,0.0,20.0,0.0,43.0,0.0,0.0,23.0,0.0,0.0,0.0,34.0,20.0,22.0,20.0,26.0,20.63273727647868
2020-10-24,43.0,47.0,58.0,29.0,54.0,71.0,0.0,91.0,47.0,24.0,0.0,25.0,55.0,56.0,0.0,37.0,22.0,100.0,0.0,57.0,56.121045392022
2020-10-25,0.0,42.0,53.0,0.0,0.0,95.0,40.0,41.0,21.0,21.0,0.0,23.0,50.0,26.0,49.0,0.0,20.0,68.0,41.0,26.0,42.36588720770289
2020-10-26,18.0,0.0,25.0,24.0,23.0,30.0,0.0,19.0,40.0,41.0,66.0,22.0,0.0,24.0,0.0,96.0,19.0,0.0,0.0,25.0,32.462173314993116
2020-10-27,19.0,0.0,50.0,49.0,23.0,61.0,19.0,20.0,41.0,41.0,0.0,66.0,72.0,49.0,23.0,65.0,39.0,22.0,0.0,49.0,48.69325997248969
2020-10-28,38.0,100.0,78.0,100.0,72.0,32.0,100.0,100.0,82.0,63.0,68.0,90.0,74.0,50.0,48.0,100.0,100.0,44.0,39.0,76.0,100.0
2020-10-29,37.0,40.0,0.0,49.0,70.0,31.0,59.0,20.0,41.0,21.0,45.0,44.0,48.0,49.0,0.0,98.0,39.0,22.0,39.0,100.0,58.59697386519945
2020-10-30,35.0,38.0,49.0,69.0,22.0,29.0,0.0,56.0,39.0,58.0,21.0,21.0,68.0,46.0,0.0,61.0,74.0,61.0,18.0,0.0,52.61348005502064
2020-10-31,0.0,0.0,53.0,0.0,24.0,0.0,20.0,20.0,0.0,0.0,46.0,23.0,49.0,0.0,24.0,33.0,20.0,22.0,100.0,26.0,31.636863823933968
2020-11-01,39.0,21.0,53.0,51.0,24.0,32.0,80.0,62.0,64.0,64.0,45.0,46.0,100.0,76.0,25.0,67.0,81.0,91.0,20.0,77.0,76.89133425034387
2020-11-02,18.0,58.0,50.0,0.0,0.0,30.0,0.0,78.0,60.0,60.0,43.0,43.0,48.0,48.0,23.0,63.0,38.0,43.0,19.0,49.0,53.0261348005502
2020-11-03,53.0,19.0,0.0,47.0,44.0,0.0,37.0,38.0,58.0,39.0,21.0,42.0,46.0,0.0,45.0,31.0,38.0,0.0,19.0,24.0,41.33425034387896
2020-11-04,17.0,35.0,67.0,43.0,21.0,0.0,34.0,17.0,36.0,55.0,19.0,38.0,0.0,21.0,41.0,0.0,35.0,19.0,17.0,44.0,38.44566712517194
2020-11-05,17.0,18.0,47.0,45.0,21.0,28.0,18.0,55.0,56.0,38.0,41.0,0.0,0.0,67.0,43.0,59.0,36.0,60.0,53.0,23.0,49.862448418156816
