,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-11-04,28.0,0.0,46.0,0.0,22.580645161290324,69.0,0.0,37.68115942028985,68.75,100.0,29.545454545454547,83.33333333333333,0.0,46.42857142857143,84.61538461538461,61.53846153846154,80.0,40.74074074074074,27.45098039215686,56.89655172413793,74.14137850306733
2020-11-05,56.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,59.09090909090909,28.333333333333332,32.075471698113205,23.214285714285715,0.0,30.76923076923077,0.0,40.74074074074074,29.41176470588235,27.586206896551722,34.90957696055638
2020-11-06,87.0,33.0,0.0,0.0,48.38709677419355,0.0,94.23076923076923,20.28985507246377,25.0,71.7948717948718,95.45454545454545,28.333333333333332,33.9622641509434,0.0,46.15384615384615,64.1025641025641,0.0,44.44444444444444,0.0,29.310344827586206,60.608063986866014
2020-11-07,33.0,72.0,0.0,47.36842105263158,26.881720430107528,27.0,51.92307692307692,0.0,55.208333333333336,79.48717948717949,34.09090909090909,65.0,35.84905660377358,83.92857142857143,100.0,35.8974358974359,0.0,96.29629629629629,100.0,100.0,87.69757402914894
2020-11-08,33.0,0.0,28.0,48.68421052631579,26.881720430107528,0.0,0.0,44.927536231884055,55.208333333333336,38.46153846153846,34.09090909090909,0.0,37.735849056603776,26.785714285714285,51.282051282051285,0.0,46.666666666666664,0.0,33.333333333333336,0.0,42.42842609324727
2020-11-09,90.0,66.0,25.0,86.84210526315789,0.0,100.0,96.15384615384616,40.57971014492754,25.0,0.0,0.0,30.0,100.0,25.0,46.15384615384615,64.1025641025641,0.0,44.44444444444444,31.372549019607842,62.06896551724138,78.35489942515515
2020-11-10,90.0,100.0,0.0,43.421052631578945,100.0,50.0,48.07692307692308,60.869565217391305,100.0,0.0,31.818181818181817,30.0,67.9245283018868,75.0,43.58974358974359,97.43589743589743,42.22222222222222,88.88888888888889,60.78431372549019,60.3448275862069,100.0
2020-11-11,31.0,0.0,26.0,0.0,0.0,26.0,50.0,0.0,26.041666666666668,0.0,0.0,0.0,0.0,0.0,46.15384615384615,0.0,0.0,0.0,0.0,31.03448275862069,19.84498737409322
2020-11-12,0.0,0.0,0.0,0.0,24.731182795698924,25.0,48.07692307692308,0.0,25.0,35.8974358974359,31.818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.005337847992653
2020-11-13,0.0,0.0,26.0,43.421052631578945,0.0,0.0,50.0,0.0,76.04166666666667,35.8974358974359,63.63636363636363,30.0,33.9622641509434,0.0,0.0,33.333333333333336,44.44444444444444,44.44444444444444,31.372549019607842,0.0,43.05811709982777
2020-11-14,100.0,37.0,0.0,48.68421052631579,0.0,0.0,53.84615384615385,0.0,28.125,79.48717948717949,72.72727272727273,100.0,75.47169811320755,0.0,0.0,38.46153846153846,0.0,100.0,35.294117647058826,67.24137931034483,70.25834262448949
2020-11-15,31.0,0.0,26.0,46.05263157894737,25.806451612903224,0.0,100.0,42.028985507246375,26.041666666666668,0.0,100.0,0.0,0.0,51.785714285714285,94.87179487179488,33.333333333333336,44.44444444444444,92.5925925925926,62.745098039215684,62.06896551724138,70.4627425817872
2020-11-16,29.0,33.0,0.0,0.0,24.731182795698924,25.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,43.58974358974359,0.0,42.22222222222222,44.44444444444444,0.0,0.0,24.949054500604834
2020-11-17,30.0,66.0,0.0,43.421052631578945,0.0,25.0,48.07692307692308,20.28985507246377,0.0,0.0,31.818181818181817,58.333333333333336,33.9622641509434,0.0,0.0,33.333333333333336,0.0,0.0,0.0,31.03448275862069,35.38960589253947
2020-11-18,30.0,34.0,0.0,0.0,24.731182795698924,0.0,0.0,0.0,0.0,35.8974358974359,31.818181818181817,0.0,33.9622641509434,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,19.729352792637986
2020-11-19,59.0,33.0,25.0,0.0,24.731182795698924,0.0,46.15384615384615,0.0,0.0,0.0,0.0,0.0,33.9622641509434,0.0,46.15384615384615,33.333333333333336,42.22222222222222,44.44444444444444,60.78431372549019,31.03448275862069,40.308262052936186
2020-11-20,31.0,35.0,0.0,0.0,25.806451612903224,26.0,100.0,42.028985507246375,26.041666666666668,38.46153846153846,34.09090909090909,31.666666666666668,69.81132075471699,0.0,48.717948717948715,33.333333333333336,44.44444444444444,0.0,31.372549019607842,31.03448275862069,54.50464544634939
2020-11-21,33.0,0.0,0.0,48.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.148148148148145,33.333333333333336,34.48275862068966,16.603865218790503
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,30.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,31.818181818181817,28.333333333333332,0.0,25.0,0.0,0.0,42.22222222222222,44.44444444444444,29.41176470588235,0.0,23.625300945820875
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,33.0,25.0,43.421052631578945,24.731182795698924,0.0,0.0,0.0,0.0,0.0,0.0,28.333333333333332,0.0,25.0,0.0,33.333333333333336,0.0,0.0,29.41176470588235,0.0,20.349086120396805
2020-11-26,30.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.818181818181817,30.0,33.9622641509434,25.0,46.15384615384615,33.333333333333336,42.22222222222222,44.44444444444444,0.0,0.0,30.825071034905484
2020-11-27,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.520211795133202
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,32.0,0.0,0.0,24.731182795698924,24.0,46.15384615384615,39.130434782608695,23.958333333333332,33.333333333333336,0.0,58.333333333333336,0.0,48.214285714285715,0.0,0.0,42.22222222222222,44.44444444444444,29.41176470588235,29.310344827586206,39.9238112965062
2020-12-01,59.0,0.0,100.0,0.0,50.53763440860215,49.0,48.07692307692308,100.0,25.0,35.8974358974359,95.45454545454545,88.33333333333333,66.0377358490566,100.0,46.15384615384615,0.0,0.0,85.18518518518519,60.78431372549019,29.310344827586206,87.26412258145528
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,34.0,0.0,57.0,100.0,0.0,0.0,0.0,0.0,29.166666666666668,41.02564102564103,36.36363636363637,33.333333333333336,75.47169811320755,28.571428571428573,0.0,38.46153846153846,48.888888888888886,0.0,0.0,34.48275862068966,46.772240238526095
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.818181818181817,0.0,0.0,0.0,46.15384615384615,0.0,0.0,0.0,0.0,0.0,9.070412614651897
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,26.041666666666668,0.0,0.0,0.0,33.9622641509434,25.0,46.15384615384615,33.333333333333336,0.0,44.44444444444444,0.0,0.0,22.59248524032369
2020-12-10,0.0,0.0,0.0,46.05263157894737,25.806451612903224,0.0,0.0,21.73913043478261,26.041666666666668,35.8974358974359,0.0,31.666666666666668,33.9622641509434,0.0,0.0,33.333333333333336,44.44444444444444,0.0,0.0,0.0,25.113408578352704
2020-12-11,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6042188549709753
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
