,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-16,43.0,74.0,56.25,31.0,43.0,67.0,30.0,42.0,48.0,44.0,59.0,56.0,72.0,34.0,74.73684210526316,55.0,50.0,58.16326530612245,42.0,30.0,68.40691460331063
2020-10-17,56.0,75.0,44.791666666666664,71.0,73.0,61.0,60.0,79.0,62.0,66.0,25.0,40.0,24.0,30.0,42.10526315789474,68.0,43.0,82.65306122448979,72.0,17.0,73.99252744913741
2020-10-18,22.0,26.0,64.58333333333333,47.0,59.0,48.0,80.0,33.0,38.0,87.0,35.0,34.0,33.0,40.0,35.78947368421053,45.0,45.0,8.16326530612245,59.0,34.0,59.2140921984727
2020-10-19,61.0,58.0,77.08333333333333,100.0,63.0,100.0,59.0,41.0,70.0,93.0,88.0,76.0,84.0,100.0,73.6842105263158,38.0,50.0,72.44897959183673,98.0,73.0,100.0
2020-10-20,29.0,49.0,22.916666666666668,75.0,40.0,57.0,99.0,78.0,38.0,62.0,63.0,47.0,67.0,51.0,49.473684210526315,31.0,59.0,55.10204081632653,40.0,49.0,71.95502319957765
2020-10-21,42.0,50.0,61.458333333333336,60.0,28.0,78.0,65.0,40.0,76.0,35.0,35.0,48.0,48.0,58.0,28.42105263157895,37.0,67.0,62.244897959183675,68.0,36.0,69.3541773468173
2020-10-22,42.0,65.0,38.541666666666664,46.0,77.0,33.0,44.0,74.0,54.0,42.0,65.0,54.0,42.0,33.0,57.89473684210526,37.0,25.0,21.428571428571427,42.0,51.0,63.98145356513718
2020-10-23,31.0,52.0,80.20833333333333,48.0,73.0,55.0,38.0,42.0,73.0,29.0,60.0,65.0,51.0,41.0,52.63157894736842,44.0,58.0,22.448979591836736,80.0,60.0,71.53450867019406
2020-10-24,84.0,59.0,44.791666666666664,71.0,64.0,100.0,77.0,39.0,88.0,100.0,100.0,88.0,40.0,84.0,42.10526315789474,100.0,50.0,57.142857142857146,64.0,33.0,93.88722027915702
2020-10-25,61.0,90.0,69.79166666666667,44.0,96.0,68.0,43.0,46.0,97.0,33.0,82.0,39.0,72.0,53.0,49.473684210526315,49.0,63.0,16.3265306122449,71.0,91.0,83.62107269536736
2020-10-26,54.0,71.0,77.08333333333333,84.0,56.0,33.0,67.0,41.0,62.0,57.0,65.0,55.0,42.0,53.0,57.89473684210526,59.0,74.0,42.857142857142854,55.0,72.0,79.84151440202575
2020-10-27,29.0,69.0,73.95833333333333,81.0,60.0,70.0,43.0,26.0,81.0,55.0,83.0,53.0,47.0,51.0,55.78947368421053,21.0,53.0,75.51020408163265,53.0,48.0,76.4808415011141
2020-10-28,58.0,55.0,51.041666666666664,80.0,67.0,63.0,100.0,71.0,74.0,75.0,56.0,46.0,54.0,44.0,76.84210526315789,36.0,47.0,54.08163265306123,53.0,42.0,81.54500613702261
2020-10-29,56.0,34.0,36.458333333333336,44.0,39.0,43.0,41.0,38.0,36.0,67.0,34.0,26.0,52.0,31.0,48.421052631578945,20.0,57.0,46.93877551020408,46.0,54.0,57.60633425436708
2020-10-30,34.0,20.0,21.875,21.0,39.0,25.0,28.0,25.0,50.0,27.0,33.0,38.0,26.0,6.0,40.0,25.0,23.0,33.673469387755105,26.0,40.0,39.42122801249115
2020-10-31,62.0,45.0,80.20833333333333,64.0,58.0,55.0,53.0,49.0,89.0,59.0,74.0,43.0,21.0,82.0,22.105263157894736,51.0,38.0,52.04081632653061,65.0,44.0,74.99606974502157
2020-11-01,38.0,90.0,72.91666666666667,40.0,44.0,62.0,62.0,57.0,49.0,52.0,53.0,50.0,58.0,41.0,68.42105263157895,68.0,65.0,52.04081632653061,94.0,30.0,77.70917132507813
2020-11-02,39.0,33.0,78.125,42.0,52.0,49.0,81.0,81.0,85.0,59.0,53.0,63.0,70.0,55.0,47.36842105263158,40.0,34.0,78.57142857142857,64.0,53.0,78.4335608522698
2020-11-03,50.0,33.0,35.416666666666664,50.0,51.0,36.0,55.0,32.0,64.0,40.0,40.0,31.0,19.0,30.0,53.68421052631579,50.0,45.0,13.26530612244898,19.0,33.0,52.8984166669751
2020-11-04,35.0,37.0,58.333333333333336,32.0,59.0,34.0,86.0,40.0,58.0,71.0,24.0,46.0,41.0,34.0,49.473684210526315,37.0,21.0,41.83673469387755,40.0,48.0,60.50933798851888
2020-11-05,47.0,19.0,33.333333333333336,60.0,43.0,34.0,51.0,53.0,47.0,31.0,37.0,48.0,43.0,41.0,56.8421052631579,33.0,48.0,18.367346938775512,42.0,81.0,58.74004064893895
2020-11-06,50.0,66.0,85.41666666666667,63.0,52.0,24.0,54.0,86.0,35.0,65.0,33.0,50.0,77.0,66.0,40.0,30.0,23.0,38.775510204081634,82.0,39.0,71.79909932086531
2020-11-07,35.0,42.0,44.791666666666664,30.0,27.0,45.0,88.0,53.0,45.0,70.0,42.0,34.0,34.0,32.0,43.1578947368421,21.0,24.0,48.97959183673469,41.0,49.0,57.546071355955874
2020-11-08,86.0,73.0,86.45833333333333,78.0,100.0,66.0,15.0,55.0,31.0,37.0,95.0,70.0,85.0,33.0,58.94736842105263,38.0,81.0,58.16326530612245,85.0,73.0,88.43237221938632
2020-11-09,100.0,74.0,100.0,71.0,71.0,79.0,54.0,25.0,64.0,33.0,87.0,71.0,84.0,61.0,100.0,55.0,57.0,73.46938775510205,71.0,100.0,96.96674115392288
2020-11-10,34.0,34.0,65.625,43.0,72.0,49.0,70.0,45.0,73.0,61.0,41.0,64.0,52.0,68.0,54.73684210526316,25.0,57.0,26.53061224489796,46.0,13.0,67.37264927217625
2020-11-11,35.0,56.0,52.083333333333336,66.0,34.0,38.0,50.0,72.0,45.0,62.0,49.0,46.0,54.0,63.0,34.73684210526316,42.0,36.0,27.551020408163264,33.0,62.0,64.89699516155427
2020-11-12,39.0,40.0,36.458333333333336,36.0,39.0,37.0,42.0,32.0,43.0,7.0,27.0,32.0,45.0,19.0,33.68421052631579,15.0,40.0,26.53061224489796,39.0,68.0,47.225145938209664
2020-11-13,34.0,48.0,51.041666666666664,65.0,40.0,25.0,70.0,45.0,37.0,40.0,48.0,58.0,33.0,25.0,42.10526315789474,26.0,35.0,46.93877551020408,33.0,41.0,57.14996354313078
2020-11-14,56.0,75.0,32.291666666666664,56.0,22.0,55.0,54.0,35.0,89.0,22.0,60.0,36.0,58.0,68.0,61.05263157894737,56.0,77.0,58.16326530612245,58.0,59.0,73.71850479327284
2020-11-15,12.0,30.0,55.208333333333336,56.0,58.0,41.0,30.0,49.0,40.0,81.0,52.0,64.0,29.0,28.0,29.473684210526315,50.0,51.0,81.63265306122449,43.0,30.0,61.707190512974286
2020-11-16,95.0,61.0,87.5,65.0,66.0,68.0,34.0,44.0,57.0,53.0,54.0,51.0,91.0,56.0,68.42105263157895,55.0,62.0,100.0,65.0,67.0,88.117305627124
2020-11-17,39.0,33.0,50.0,28.0,58.0,31.0,34.0,75.0,100.0,60.0,33.0,32.0,71.0,49.0,46.31578947368421,55.0,51.0,53.06122448979592,45.0,53.0,67.54106926841557
2020-11-18,51.0,34.0,21.875,36.0,20.0,25.0,63.0,51.0,36.0,60.0,55.0,52.0,40.0,19.0,27.36842105263158,46.0,53.0,39.795918367346935,46.0,14.0,53.55412760504916
2020-11-19,45.0,68.0,64.58333333333333,80.0,52.0,44.0,70.0,69.0,22.0,80.0,61.0,32.0,59.0,56.0,41.05263157894737,25.0,52.0,33.673469387755105,53.0,47.0,71.46811451334099
2020-11-20,6.0,42.0,44.791666666666664,22.0,14.0,19.0,14.0,20.0,30.0,62.0,14.0,13.0,27.0,19.0,13.68421052631579,10.0,18.0,13.26530612244898,27.0,28.0,30.960959022260568
2020-11-21,38.0,97.0,88.54166666666667,63.0,50.0,68.0,15.0,50.0,65.0,45.0,89.0,79.0,58.0,69.0,74.73684210526316,56.0,77.0,52.04081632653061,51.0,75.0,85.4328368116267
2020-11-22,38.0,68.0,47.916666666666664,88.0,52.0,63.0,46.0,64.0,81.0,68.0,84.0,43.0,44.0,41.0,68.42105263157895,39.0,39.0,44.89795918367347,73.0,53.0,77.63170085720515
2020-11-23,40.0,48.0,65.625,51.0,53.0,37.0,70.0,64.0,59.0,74.0,96.0,79.0,60.0,31.0,48.421052631578945,51.0,41.0,73.46938775510205,85.0,41.0,79.14197148870778
2020-11-24,50.0,33.0,28.125,57.0,65.0,42.0,41.0,38.0,50.0,26.0,40.0,32.0,38.0,49.0,40.0,39.0,40.0,45.91836734693877,64.0,66.0,59.92634662731336
2020-11-25,38.0,39.0,28.125,76.0,64.0,48.0,40.0,12.0,35.0,58.0,32.0,56.0,44.0,41.0,32.63157894736842,20.0,39.0,38.775510204081634,38.0,26.0,54.60432935409302
2020-11-26,50.0,33.0,35.416666666666664,57.0,26.0,37.0,49.0,31.0,21.0,46.0,40.0,38.0,45.0,36.0,27.36842105263158,40.0,34.0,60.204081632653065,45.0,20.0,52.26278021534824
2020-11-27,39.0,53.0,42.708333333333336,64.0,58.0,36.0,21.0,25.0,50.0,13.0,53.0,19.0,32.0,55.0,61.05263157894737,44.0,45.0,39.795918367346935,25.0,33.0,54.80937004338117
2020-11-28,24.0,51.0,45.833333333333336,38.0,35.0,26.0,44.0,48.0,39.0,43.0,15.0,35.0,35.0,40.0,36.8421052631579,21.0,37.0,28.571428571428573,42.0,51.0,49.83992895142619
2020-11-29,55.0,67.0,55.208333333333336,40.0,79.0,68.0,68.0,55.0,47.0,51.0,67.0,64.0,100.0,82.0,67.36842105263158,38.0,57.0,80.61224489795919,100.0,81.0,89.62677534213547
2020-11-30,38.0,33.0,35.416666666666664,56.0,25.0,42.0,61.0,49.0,42.0,52.0,66.0,50.0,44.0,36.0,38.94736842105263,10.0,34.0,32.6530612244898,38.0,26.0,54.84056634746706
2020-12-01,50.0,53.0,63.541666666666664,56.0,26.0,60.0,74.0,43.0,42.0,58.0,53.0,50.0,63.0,66.0,52.63157894736842,24.0,33.0,45.91836734693877,19.0,13.0,64.06460325903844
2020-12-02,16.0,39.0,70.83333333333333,27.0,44.0,30.0,20.0,37.0,49.0,26.0,32.0,37.0,44.0,42.0,45.26315789473684,19.0,28.0,13.26530612244898,31.0,19.0,45.37380016490386
2020-12-03,49.0,46.0,56.25,48.0,51.0,47.0,60.0,43.0,35.0,32.0,33.0,43.0,44.0,42.0,32.63157894736842,44.0,56.0,63.265306122448976,62.0,26.0,61.89917687021131
2020-12-04,60.0,33.0,35.416666666666664,41.0,25.0,48.0,20.0,6.0,69.0,32.0,46.0,43.0,25.0,42.0,32.63157894736842,44.0,50.0,44.89795918367347,69.0,59.0,55.92034739874156
2020-12-05,48.0,50.0,30.208333333333332,69.0,42.0,59.0,36.0,47.0,54.0,64.0,43.0,34.0,49.0,46.0,65.26315789473684,27.0,24.0,42.857142857142854,28.0,57.0,62.04707034758989
2020-12-06,61.0,73.0,79.16666666666667,31.0,99.0,40.0,37.0,34.0,86.0,51.0,65.0,49.0,49.0,87.0,36.8421052631579,43.0,43.0,78.57142857142857,63.0,73.0,79.89201461381357
2020-12-07,22.0,39.0,13.541666666666666,21.0,32.0,30.0,33.0,37.0,35.0,26.0,20.0,37.0,44.0,30.0,12.631578947368421,19.0,27.0,25.510204081632654,31.0,46.0,39.362591217258974
2020-12-08,55.0,72.0,77.08333333333333,83.0,25.0,54.0,53.0,12.0,35.0,45.0,52.0,82.0,70.0,96.0,72.63157894736842,19.0,56.0,58.16326530612245,57.0,59.0,76.79402715313203
2020-12-09,33.0,59.0,55.208333333333336,42.0,31.0,41.0,53.0,67.0,63.0,64.0,32.0,68.0,50.0,41.0,13.68421052631579,24.0,44.0,52.04081632653061,25.0,52.0,61.68134275348659
2020-12-10,22.0,53.0,57.291666666666664,49.0,45.0,36.0,54.0,50.0,78.0,33.0,33.0,63.0,45.0,36.0,20.0,49.0,56.0,38.775510204081634,32.0,33.0,59.860173936005204
2020-12-11,40.0,69.0,21.875,59.0,33.0,51.0,64.0,52.0,52.0,48.0,34.0,53.0,13.0,38.0,21.05263157894737,21.0,24.0,20.408163265306122,53.0,42.0,54.862169856306494
2020-12-12,55.0,52.0,63.541666666666664,40.0,72.0,27.0,15.0,14.0,71.0,22.0,37.0,28.0,57.0,60.0,73.6842105263158,39.0,51.0,36.734693877551024,64.0,44.0,62.49662720110207
2020-12-13,19.0,15.0,56.25,16.0,51.0,41.0,31.0,21.0,32.0,30.0,23.0,14.0,36.0,27.0,37.89473684210526,39.0,25.0,29.591836734693878,36.0,38.0,41.87429870508186
2020-12-14,39.0,33.0,35.416666666666664,43.0,39.0,36.0,34.0,43.0,36.0,19.0,47.0,63.0,26.0,43.0,47.36842105263158,10.0,28.0,39.795918367346935,45.0,27.0,49.727005793720686
2020-12-15,34.0,55.0,21.875,44.0,67.0,31.0,14.0,38.0,36.0,27.0,55.0,46.0,40.0,37.0,48.421052631578945,36.0,47.0,47.95918367346939,46.0,48.0,55.53457565593697
2020-12-16,34.0,69.0,59.375,52.0,40.0,57.0,21.0,32.0,37.0,55.0,35.0,40.0,33.0,44.0,28.42105263157895,26.0,35.0,68.36734693877551,53.0,28.0,57.42637681337051
2020-12-17,36.0,22.0,31.25,53.0,14.0,13.0,44.0,47.0,15.0,71.0,29.0,21.0,28.0,33.0,21.05263157894737,26.0,30.0,48.97959183673469,14.0,0.0,40.487766637690086
2020-12-18,38.0,45.0,32.291666666666664,32.0,44.0,56.0,55.0,14.0,73.0,30.0,23.0,58.0,37.0,41.0,37.89473684210526,45.0,64.0,29.591836734693878,88.0,82.0,62.68762758159807
2020-12-19,34.0,57.0,53.125,52.0,88.0,30.0,42.0,23.0,70.0,57.0,49.0,39.0,55.0,53.0,65.26315789473684,48.0,49.0,31.632653061224488,47.0,73.0,68.8726566442485
2020-12-20,35.0,43.0,45.833333333333336,45.0,25.0,31.0,44.0,96.0,64.0,77.0,51.0,40.0,41.0,23.0,60.0,32.0,29.0,59.183673469387756,41.0,42.0,62.63602610963492
2020-12-21,56.0,52.0,32.291666666666664,65.0,44.0,62.0,69.0,35.0,80.0,67.0,83.0,43.0,15.0,35.0,30.526315789473685,33.0,45.0,44.89795918367347,79.0,45.0,68.85199057175669
2020-12-22,19.0,15.0,8.333333333333334,16.0,30.0,7.0,71.0,57.0,17.0,83.0,23.0,15.0,22.0,0.0,0.0,11.0,7.0,7.142857142857143,0.0,23.0,29.24832955820537
2020-12-23,40.0,16.0,42.708333333333336,43.0,31.0,29.0,41.0,61.0,43.0,64.0,32.0,53.0,47.0,30.0,56.8421052631579,36.0,41.0,31.632653061224488,23.0,40.0,54.309525342302315
