date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,47.0,92.0,0.0,0.0,25.0,0.0,0.0,34.0,32.0,35.0,0.0,33.0,71.0,0.0,0.0,32.97872340425532,0.0,0.0,0.0,64.51612903225806,37.270496550979175
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,25.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,0.0,0.0,0.0,34.0,0.0,33.333333333333336,35.483870967741936,21.31729780233426
2020-10-08,26.0,97.0,24.0,0.0,27.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,34.343434343434346,0.0,25.194289541855976
2020-10-09,28.0,51.0,0.0,0.0,0.0,0.0,0.0,38.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,35.35353535353536,0.0,21.040568786164485
2020-10-10,0.0,0.0,0.0,37.0,0.0,41.0,0.0,43.0,39.0,44.0,0.0,40.0,43.0,0.0,0.0,0.0,41.0,0.0,0.0,39.784946236559136,29.384091804265374
2020-10-11,0.0,0.0,0.0,34.0,0.0,0.0,0.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,38.0,36.36363636363637,0.0,16.727058500722283
2020-10-12,0.0,0.0,25.0,32.0,0.0,35.0,38.0,0.0,33.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,36.0,37.0,0.0,0.0,24.687482346485034
2020-10-13,53.0,100.0,100.0,0.0,0.0,0.0,0.0,74.0,100.0,75.0,39.0,53.0,75.0,100.0,80.0,36.170212765957444,0.0,73.0,35.35353535353536,36.55913978494624,82.29823013125295
2020-10-14,0.0,0.0,25.0,0.0,27.0,34.0,0.0,0.0,34.0,37.0,0.0,36.0,0.0,33.0,0.0,35.1063829787234,35.0,0.0,35.35353535353536,35.483870967741936,29.316887768595766
2020-10-15,0.0,52.0,26.0,100.0,56.0,71.0,78.0,38.0,0.0,79.0,78.0,0.0,39.0,69.0,28.0,72.34042553191489,0.0,73.0,37.37373737373738,37.634408602150536,74.64955943224075
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,28.0,0.0,0.0,0.0,86.0,0.0,0.0,42.0,0.0,0.0,0.0,36.0,30.0,0.0,40.0,41.0,39.39393939393939,40.86021505376344,30.62000055710263
