date,/m/0cjf0,isPartial
2020-03-01,25,False
2020-03-02,31,False
2020-03-03,26,False
2020-03-04,30,False
2020-03-05,28,False
2020-03-06,28,False
2020-03-07,27,False
2020-03-08,30,False
2020-03-09,32,False
2020-03-10,41,False
2020-03-11,46,False
2020-03-12,63,False
2020-03-13,69,False
2020-03-14,78,False
2020-03-15,96,False
2020-03-16,100,False
2020-03-17,87,False
2020-03-18,81,False
2020-03-19,74,False
2020-03-20,65,False
2020-03-21,62,False
2020-03-22,68,False
2020-03-23,47,False
2020-03-24,52,False
2020-03-25,47,False
2020-03-26,37,False
2020-03-27,46,False
2020-03-28,46,False
2020-03-29,42,False
2020-03-30,43,False
2020-03-31,41,False
2020-04-01,39,False
2020-04-02,32,False
2020-04-03,28,False
2020-04-04,31,False
2020-04-05,27,False
2020-04-06,29,False
2020-04-07,23,False
2020-04-08,28,False
2020-04-09,28,False
2020-04-10,17,False
2020-04-11,21,False
2020-04-12,26,False
2020-04-13,22,False
2020-04-14,21,False
2020-04-15,21,False
2020-04-16,13,False
2020-04-17,15,False
2020-04-18,18,False
