,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-10-17,0.0,59.0,54.0,38.0,100.0,0.0,54.0,0.0,0.0,0.0,75.0,29.0,94.82758620689656,0.0,100.0,0.0,0.0,0.0,50.0,0.0,60.17217363858117
2020-10-18,0.0,61.0,57.0,40.0,52.0,41.0,55.0,0.0,59.09090909090909,59.79381443298969,40.0,0.0,0.0,57.0,52.0,47.0,41.0,40.0,100.0,54.054054054054056,78.77259668287797
2020-10-19,25.0,0.0,49.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,26.0,84.48275862068965,49.0,44.0,40.0,34.0,0.0,0.0,0.0,36.67262478600517
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.282757934533878
2020-10-21,0.0,51.0,48.0,33.0,87.0,35.0,46.0,51.54639175257732,0.0,0.0,100.0,51.0,0.0,0.0,43.0,39.0,0.0,0.0,43.0,45.945945945945944,61.98193337689127
2020-10-22,50.0,52.0,49.0,33.0,0.0,35.0,93.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,43.0,44.5945945945946,43.49318475773555
2020-10-23,50.0,50.0,0.0,33.0,44.0,35.0,46.0,0.0,0.0,49.48453608247423,0.0,26.0,0.0,49.0,0.0,0.0,34.0,0.0,44.0,47.2972972972973,46.731488993760685
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,36.0,0.0,0.0,0.0,8.006666003382747
2020-10-25,24.0,0.0,0.0,0.0,0.0,33.0,44.0,49.48453608247423,50.0,47.422680412371136,32.0,0.0,0.0,0.0,42.0,39.0,34.0,32.0,0.0,43.24324324324324,43.26824945356004
2020-10-26,0.0,49.0,0.0,0.0,0.0,33.0,44.0,0.0,48.484848484848484,47.422680412371136,32.0,0.0,79.3103448275862,0.0,0.0,0.0,33.0,32.0,0.0,0.0,36.64824725852606
2020-10-27,45.0,0.0,44.0,0.0,0.0,0.0,82.0,0.0,45.45454545454545,0.0,30.0,23.0,0.0,0.0,79.0,36.0,0.0,31.0,0.0,40.54054054054054,41.965521295936185
2020-10-28,48.0,98.0,46.0,32.0,0.0,100.0,45.0,0.0,96.96969696969697,48.45360824742268,0.0,25.0,0.0,46.0,43.0,78.0,33.0,32.0,41.0,44.5945945945946,78.8719089967004
2020-10-29,0.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,0.0,18.038006168540445
2020-10-30,22.0,43.0,42.0,57.0,0.0,29.0,40.0,88.65979381443299,0.0,43.29896907216495,0.0,0.0,70.6896551724138,41.0,38.0,100.0,45.0,29.0,37.0,78.37837837837837,73.99510364188495
2020-10-31,0.0,47.0,0.0,30.0,40.0,0.0,43.0,46.391752577319586,46.96969696969697,46.391752577319586,31.0,23.0,0.0,46.0,41.0,0.0,64.0,0.0,0.0,0.0,46.45276210974141
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,0.0,0.0,39.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,77.58620689655173,43.0,0.0,0.0,31.0,0.0,39.0,40.54054054054054,32.49848188034129
2020-11-03,22.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,0.0,11.227738533479256
2020-11-04,21.0,42.0,0.0,27.0,0.0,29.0,0.0,84.5360824742268,0.0,0.0,27.0,41.0,68.96551724137932,0.0,0.0,0.0,29.0,55.0,0.0,75.67567567567568,46.0316366268964
2020-11-05,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,70.6896551724138,0.0,0.0,0.0,29.0,29.0,0.0,39.189189189189186,20.78777544866011
2020-11-06,22.0,0.0,85.0,29.0,77.0,0.0,0.0,45.36082474226804,0.0,44.329896907216494,59.0,22.0,74.13793103448276,0.0,77.0,0.0,30.0,0.0,38.0,0.0,55.47870895758331
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,30.0,0.0,0.0,0.0,6.626206347627102
2020-11-08,46.0,0.0,45.0,30.0,40.0,32.0,43.0,95.87628865979381,46.96969696969697,46.391752577319586,0.0,23.0,75.86206896551724,0.0,0.0,0.0,32.0,0.0,80.0,0.0,58.5406747223563
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,0.0,0.0,29.0,0.0,0.0,41.0,0.0,43.93939393939394,0.0,0.0,22.0,0.0,0.0,0.0,34.0,0.0,29.0,0.0,39.189189189189186,21.915126792750915
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6812257486817233
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,30.0,0.0,0.0,0.0,10.491493383742911
2020-11-13,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,44.329896907216494,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,39.0,0.0,13.650895894853772
2020-11-14,0.0,0.0,44.0,31.0,39.0,0.0,0.0,0.0,0.0,47.422680412371136,0.0,0.0,75.86206896551724,44.0,41.0,0.0,32.0,0.0,40.0,0.0,36.28627929306006
2020-11-15,0.0,0.0,0.0,30.0,0.0,31.0,41.0,46.391752577319586,0.0,45.36082474226804,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,21.512400161239537
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,0.0,40.0,32.0,41.0,0.0,46.96969696969697,45.36082474226804,30.0,0.0,0.0,0.0,0.0,37.0,32.0,30.0,0.0,40.54054054054054,34.49962516998982
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233409610983982
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,47.0,50.0,90.0,31.0,41.0,65.0,43.0,48.45360824742268,0.0,47.422680412371136,0.0,24.0,0.0,0.0,0.0,74.0,33.0,32.0,0.0,41.891891891891895,61.45513550993027
2020-11-24,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,75.86206896551724,0.0,0.0,36.0,0.0,31.0,0.0,41.891891891891895,25.92999838753392
2020-11-25,0.0,45.0,0.0,29.0,39.0,0.0,0.0,0.0,45.45454545454545,44.329896907216494,29.0,22.0,0.0,42.0,38.0,0.0,0.0,0.0,38.0,0.0,34.21556155453485
2020-11-26,23.0,94.0,0.0,61.0,0.0,0.0,0.0,46.391752577319586,46.96969696969697,46.391752577319586,30.0,0.0,77.58620689655173,0.0,40.0,74.0,0.0,62.0,40.0,41.891891891891895,62.87821643063588
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,23.0,0.0,0.0,0.0,0.0,0.0,83.0,47.422680412371136,0.0,0.0,30.0,0.0,75.86206896551724,0.0,40.0,0.0,31.0,31.0,0.0,41.891891891891895,37.10460582773324
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,44.0,0.0,39.0,31.0,0.0,0.0,0.0,0.0,30.0,22.0,72.41379310344827,0.0,39.0,0.0,31.0,0.0,0.0,0.0,28.383519910525287
2020-12-04,22.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.54054054054054,12.657944483136008
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233409610983982
2020-12-06,0.0,0.0,46.0,0.0,41.0,33.0,0.0,0.0,46.96969696969697,0.0,0.0,0.0,79.3103448275862,0.0,0.0,37.0,0.0,0.0,40.0,0.0,29.751670347476566
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,24.0,0.0,0.0,32.0,41.0,66.0,0.0,48.45360824742268,0.0,47.422680412371136,0.0,24.0,81.03448275862068,0.0,84.0,38.0,67.0,0.0,0.0,43.24324324324324,54.864437723811896
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,24.0,0.0,94.0,32.0,0.0,0.0,44.0,100.0,48.484848484848484,48.45360824742268,65.0,24.0,81.03448275862068,0.0,43.0,0.0,0.0,33.0,42.0,87.83783783783784,70.57008944672917
2020-12-11,24.0,0.0,0.0,33.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,44.5945945945946,17.44851258581236
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,34.0,0.0,0.0,0.0,15.73724007561437
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.252412695254204
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,50.0,47.0,0.0,0.0,0.0,46.0,50.51546391752577,0.0,0.0,0.0,25.0,0.0,0.0,0.0,39.0,34.0,0.0,0.0,0.0,26.82835579780234
2020-12-17,0.0,54.0,0.0,35.0,0.0,0.0,48.0,53.608247422680414,0.0,0.0,34.0,0.0,84.48275862068965,0.0,0.0,42.0,0.0,35.0,0.0,0.0,35.532203819532114
2020-12-18,54.0,55.0,52.0,36.0,0.0,38.0,49.0,54.63917525773196,0.0,0.0,35.0,0.0,0.0,0.0,0.0,42.0,38.0,71.0,47.0,0.0,52.60832127284868
2020-12-19,26.0,0.0,52.0,0.0,47.0,0.0,50.0,54.63917525773196,54.54545454545455,52.577319587628864,35.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,0.0,0.0,40.93172850328367
2020-12-20,27.0,56.0,52.0,0.0,47.0,0.0,100.0,55.670103092783506,0.0,54.63917525773196,35.0,28.0,0.0,0.0,98.0,44.0,37.0,36.0,47.0,50.0,70.61596681665773
2020-12-21,100.0,51.0,0.0,100.0,43.0,0.0,46.0,0.0,100.0,100.0,98.0,100.0,0.0,0.0,87.0,39.0,35.0,100.0,43.0,44.5945945945946,100.0
2020-12-22,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.48453608247423,33.0,25.0,82.75862068965517,0.0,89.0,0.0,0.0,34.0,0.0,45.945945945945944,37.65793652514374
