,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-10-22,20.0,0.0,57.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,24.0,21.0,39.0,21.0,0.0,52.083333333333336,0.0,27.0,0.0,0.0,25.236728223145807
2020-10-23,0.0,0.0,29.0,0.0,20.0,46.0,84.0,40.0,0.0,32.0,23.0,0.0,39.0,42.0,61.8421052631579,52.083333333333336,21.0,53.0,0.0,0.0,46.12060052496567
2020-10-24,0.0,29.0,32.0,21.0,22.0,26.0,32.0,0.0,0.0,0.0,26.0,23.0,0.0,24.0,0.0,0.0,24.0,0.0,45.0,20.0,27.52325366945046
2020-10-25,64.0,28.0,62.0,41.0,88.0,76.0,31.0,86.0,47.0,0.0,100.0,0.0,42.0,23.0,68.42105263157895,28.125,24.0,57.0,67.0,100.0,87.71304608632313
2020-10-26,37.0,51.0,55.0,55.0,20.0,90.0,0.0,0.0,84.0,48.0,46.0,20.0,37.0,41.0,0.0,100.0,42.0,77.0,39.0,0.0,71.52648021505337
2020-10-27,19.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.0,21.0,0.0,26.041666666666668,21.0,26.0,20.0,19.0,18.267426978913818
2020-10-28,57.0,25.0,28.0,18.0,39.0,68.0,0.0,79.0,64.0,16.0,69.0,20.0,19.0,41.0,93.42105263157895,77.08333333333333,42.0,0.0,39.0,36.0,70.54994718673912
2020-10-29,37.0,100.0,83.0,18.0,38.0,45.0,0.0,76.0,42.0,47.0,45.0,100.0,55.0,100.0,89.47368421052632,50.0,61.0,26.0,97.0,52.0,98.66523099048615
2020-10-30,52.0,46.0,26.0,51.0,36.0,42.0,25.0,18.0,19.0,0.0,21.0,57.0,17.0,19.0,0.0,22.916666666666668,38.0,71.0,18.0,33.0,51.98128901614578
2020-10-31,19.0,0.0,85.0,37.0,58.0,23.0,55.0,59.0,42.0,32.0,23.0,61.0,38.0,82.0,31.57894736842105,52.083333333333336,63.0,52.0,40.0,18.0,73.96129263017491
2020-11-01,18.0,25.0,27.0,18.0,77.0,45.0,0.0,38.0,41.0,31.0,67.0,80.0,54.0,21.0,0.0,75.0,62.0,75.0,19.0,52.0,70.08235888054516
2020-11-02,36.0,24.0,53.0,52.0,37.0,22.0,26.0,56.0,100.0,15.0,65.0,39.0,0.0,20.0,0.0,95.83333333333333,59.0,73.0,38.0,17.0,70.32304576962986
2020-11-03,35.0,92.0,51.0,51.0,54.0,21.0,100.0,54.0,19.0,43.0,42.0,56.0,51.0,37.0,85.52631578947368,69.79166666666667,19.0,95.0,72.0,33.0,91.77119097163359
2020-11-04,16.0,85.0,23.0,15.0,17.0,38.0,0.0,49.0,0.0,26.0,38.0,34.0,16.0,0.0,0.0,42.708333333333336,35.0,43.0,33.0,45.0,47.206485878274286
2020-11-05,33.0,90.0,0.0,65.0,35.0,61.0,74.0,0.0,19.0,69.0,61.0,36.0,17.0,56.0,27.63157894736842,45.833333333333336,19.0,69.0,18.0,0.0,67.57340298101518
2020-11-06,0.0,47.0,26.0,17.0,0.0,0.0,51.0,0.0,20.0,15.0,43.0,19.0,0.0,19.0,57.89473684210526,23.958333333333332,0.0,0.0,37.0,17.0,33.372205880435246
2020-11-07,18.0,71.0,0.0,18.0,0.0,22.0,26.0,19.0,0.0,15.0,43.0,19.0,18.0,20.0,28.94736842105263,23.958333333333332,20.0,25.0,57.0,17.0,39.15316218235199
2020-11-08,0.0,25.0,27.0,18.0,19.0,23.0,0.0,19.0,0.0,0.0,22.0,0.0,36.0,40.0,0.0,25.0,0.0,0.0,20.0,17.0,24.719959314228657
2020-11-09,18.0,72.0,54.0,17.0,0.0,87.0,26.0,19.0,81.0,61.0,22.0,79.0,0.0,40.0,88.15789473684211,73.95833333333333,100.0,49.0,19.0,35.0,79.94623665929578
2020-11-10,37.0,24.0,27.0,18.0,0.0,0.0,0.0,0.0,20.0,15.0,44.0,20.0,36.0,39.0,30.263157894736842,23.958333333333332,20.0,49.0,38.0,17.0,38.92514302427175
2020-11-11,0.0,24.0,0.0,17.0,0.0,44.0,52.0,19.0,20.0,15.0,43.0,0.0,18.0,0.0,28.94736842105263,0.0,0.0,0.0,18.0,0.0,25.395074860701527
2020-11-12,36.0,24.0,27.0,18.0,0.0,22.0,27.0,57.0,61.0,15.0,66.0,20.0,36.0,59.0,0.0,0.0,40.0,25.0,38.0,34.0,51.39372984573312
2020-11-13,37.0,49.0,81.0,0.0,0.0,66.0,27.0,38.0,41.0,30.0,44.0,20.0,18.0,40.0,0.0,48.958333333333336,20.0,50.0,19.0,35.0,56.40214084653976
2020-11-14,38.0,26.0,28.0,38.0,0.0,23.0,83.0,59.0,42.0,16.0,47.0,41.0,19.0,42.0,61.8421052631579,52.083333333333336,42.0,52.0,20.0,18.0,63.535004852858705
2020-11-15,19.0,76.0,0.0,0.0,40.0,23.0,27.0,20.0,43.0,0.0,23.0,20.0,19.0,21.0,31.57894736842105,0.0,21.0,0.0,40.0,18.0,37.51138698614187
2020-11-16,18.0,24.0,27.0,35.0,37.0,89.0,52.0,74.0,59.0,45.0,65.0,39.0,53.0,0.0,28.94736842105263,48.958333333333336,0.0,0.0,57.0,17.0,65.31724283108885
2020-11-17,0.0,0.0,27.0,18.0,38.0,22.0,27.0,19.0,0.0,15.0,0.0,39.0,54.0,40.0,59.21052631578947,25.0,41.0,25.0,58.0,34.0,45.97492161841441
2020-11-18,36.0,24.0,54.0,0.0,19.0,0.0,0.0,19.0,41.0,31.0,22.0,0.0,18.0,20.0,0.0,0.0,20.0,0.0,38.0,35.0,32.025514300564275
2020-11-19,36.0,25.0,55.0,0.0,19.0,0.0,53.0,19.0,20.0,16.0,0.0,20.0,18.0,20.0,28.94736842105263,25.0,0.0,25.0,0.0,17.0,33.72000961257235
2020-11-20,19.0,0.0,28.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,26.0,0.0,0.0,13.84657514851983
2020-11-21,19.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,18.0,10.703487538119624
2020-11-22,19.0,25.0,28.0,18.0,39.0,45.0,27.0,0.0,21.0,47.0,0.0,41.0,19.0,41.0,30.263157894736842,25.0,21.0,26.0,39.0,36.0,46.489082465065934
2020-11-23,18.0,24.0,27.0,18.0,20.0,0.0,27.0,38.0,41.0,15.0,0.0,40.0,0.0,20.0,30.263157894736842,25.0,21.0,25.0,19.0,18.0,36.210336495919314
2020-11-24,36.0,48.0,53.0,70.0,56.0,43.0,0.0,37.0,40.0,75.0,43.0,59.0,72.0,59.0,86.84210526315789,94.79166666666667,20.0,100.0,19.0,51.0,90.26894710663434
2020-11-25,0.0,47.0,54.0,0.0,18.0,43.0,0.0,37.0,0.0,44.0,0.0,38.0,35.0,0.0,28.94736842105263,0.0,20.0,0.0,38.0,0.0,34.22969949533994
2020-11-26,18.0,0.0,28.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,18.0,14.781006600260431
2020-11-27,18.0,0.0,27.0,53.0,19.0,22.0,26.0,38.0,80.0,0.0,45.0,20.0,18.0,20.0,59.21052631578947,23.958333333333332,40.0,50.0,38.0,17.0,52.17260901234545
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,19.0,0.0,0.0,30.263157894736842,0.0,20.0,0.0,0.0,17.0,10.555945729950057
2020-11-29,18.0,49.0,54.0,0.0,38.0,0.0,27.0,0.0,41.0,15.0,23.0,39.0,18.0,60.0,59.21052631578947,48.958333333333336,21.0,25.0,0.0,0.0,45.54664053636664
2020-11-30,18.0,24.0,27.0,35.0,37.0,66.0,79.0,19.0,21.0,31.0,22.0,58.0,36.0,20.0,59.21052631578947,0.0,20.0,25.0,19.0,17.0,53.79016648751763
2020-12-01,0.0,0.0,0.0,17.0,19.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,18.0,0.0,28.94736842105263,0.0,20.0,25.0,19.0,0.0,15.96581202950091
2020-12-02,18.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,11.807815617449426
2020-12-03,37.0,50.0,81.0,36.0,38.0,45.0,27.0,19.0,63.0,30.0,45.0,80.0,56.0,20.0,59.21052631578947,25.0,40.0,0.0,39.0,18.0,68.65612140157266
2020-12-04,0.0,24.0,26.0,52.0,19.0,0.0,0.0,54.0,20.0,15.0,43.0,0.0,53.0,19.0,57.89473684210526,47.916666666666664,19.0,24.0,18.0,33.0,44.5818437882477
2020-12-05,0.0,0.0,0.0,0.0,20.0,0.0,55.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,51.0,0.0,0.0,17.75419758307144
2020-12-06,18.0,25.0,0.0,0.0,0.0,22.0,27.0,0.0,21.0,15.0,0.0,0.0,18.0,20.0,0.0,0.0,21.0,25.0,19.0,0.0,19.623060486552646
2020-12-07,18.0,24.0,54.0,0.0,19.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,39.0,0.0,23.958333333333332,20.0,0.0,19.0,0.0,21.403435563164475
2020-12-08,18.0,49.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,20.0,0.0,20.0,30.263157894736842,48.958333333333336,40.0,50.0,0.0,0.0,28.13670717235752
2020-12-09,0.0,24.0,27.0,36.0,0.0,22.0,26.0,19.0,0.0,0.0,22.0,39.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,17.0,23.445734607309653
2020-12-10,0.0,0.0,55.0,18.0,0.0,0.0,28.0,0.0,42.0,32.0,45.0,61.0,18.0,0.0,0.0,25.0,41.0,26.0,59.0,18.0,39.75581085587289
2020-12-11,0.0,26.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,18.0,10.618539224325025
2020-12-12,38.0,26.0,28.0,37.0,40.0,0.0,28.0,0.0,43.0,16.0,0.0,21.0,38.0,42.0,0.0,26.041666666666668,63.0,53.0,20.0,0.0,44.09171437247228
2020-12-13,37.0,0.0,83.0,37.0,20.0,0.0,55.0,20.0,21.0,32.0,23.0,21.0,19.0,20.0,0.0,26.041666666666668,21.0,77.0,20.0,18.0,46.725112100104894
2020-12-14,0.0,0.0,55.0,18.0,19.0,0.0,0.0,19.0,42.0,15.0,66.0,39.0,18.0,20.0,0.0,47.916666666666664,20.0,0.0,38.0,17.0,36.86048916070693
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,3.8226741207570085
2020-12-16,0.0,26.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,26.0,0.0,18.0,11.637918989860227
2020-12-17,39.0,27.0,29.0,38.0,62.0,24.0,57.0,41.0,44.0,33.0,24.0,21.0,20.0,64.0,64.47368421052632,80.20833333333333,22.0,81.0,41.0,74.0,75.23719394855038
2020-12-18,0.0,27.0,0.0,20.0,0.0,0.0,30.0,0.0,23.0,17.0,25.0,22.0,20.0,22.0,0.0,0.0,22.0,55.0,21.0,39.0,29.13727163154786
2020-12-19,21.0,82.0,30.0,61.0,22.0,0.0,59.0,0.0,23.0,51.0,0.0,44.0,41.0,46.0,0.0,83.33333333333333,0.0,0.0,0.0,19.0,49.46823473305551
2020-12-20,0.0,0.0,29.0,20.0,0.0,24.0,0.0,21.0,45.0,17.0,49.0,0.0,40.0,0.0,0.0,27.083333333333332,44.0,28.0,21.0,19.0,32.62723152327602
2020-12-21,39.0,26.0,58.0,58.0,0.0,23.0,58.0,40.0,44.0,16.0,24.0,21.0,19.0,0.0,0.0,53.125,0.0,53.0,20.0,19.0,48.51610571594104
2020-12-22,20.0,0.0,0.0,0.0,21.0,73.0,29.0,41.0,44.0,0.0,24.0,22.0,20.0,22.0,65.78947368421052,53.125,44.0,0.0,0.0,19.0,42.29699495339951
2020-12-23,20.0,53.0,29.0,19.0,0.0,23.0,58.0,20.0,44.0,33.0,70.0,43.0,19.0,21.0,63.1578947368421,26.041666666666668,43.0,0.0,0.0,18.0,51.15583730907587
2020-12-24,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,23.0,0.0,5.946381965622013
2020-12-25,0.0,30.0,0.0,43.0,0.0,27.0,96.0,0.0,25.0,37.0,27.0,71.0,0.0,49.0,35.526315789473685,61.458333333333336,0.0,31.0,24.0,42.0,50.882735931832705
2020-12-26,41.0,82.0,30.0,20.0,0.0,0.0,29.0,43.0,23.0,17.0,25.0,22.0,20.0,45.0,100.0,0.0,0.0,56.0,21.0,19.0,50.374350080197914
2020-12-27,19.0,0.0,0.0,19.0,20.0,71.0,0.0,0.0,22.0,32.0,47.0,42.0,58.0,43.0,63.1578947368421,53.125,65.0,53.0,63.0,56.0,61.69650724575584
2020-12-28,0.0,25.0,0.0,0.0,57.0,66.0,27.0,19.0,41.0,47.0,23.0,39.0,0.0,40.0,30.263157894736842,25.0,20.0,26.0,39.0,18.0,46.064340896092936
2020-12-29,0.0,24.0,53.0,35.0,37.0,22.0,53.0,18.0,20.0,0.0,21.0,38.0,53.0,19.0,28.94736842105263,47.916666666666664,20.0,25.0,37.0,17.0,48.32404055909402
2020-12-30,0.0,0.0,28.0,18.0,20.0,0.0,27.0,19.0,21.0,16.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,20.0,0.0,18.178939152044443
2020-12-31,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894736842105,0.0,0.0,0.0,0.0,0.0,6.080510882139803
2021-01-01,0.0,0.0,30.0,20.0,44.0,0.0,59.0,0.0,23.0,17.0,51.0,22.0,20.0,45.0,34.21052631578947,0.0,23.0,0.0,43.0,19.0,38.244625063105794
2021-01-02,38.0,50.0,83.0,0.0,59.0,23.0,83.0,0.0,21.0,32.0,46.0,40.0,56.0,42.0,30.263157894736842,25.0,63.0,52.0,39.0,18.0,67.98100585509978
2021-01-03,18.0,25.0,54.0,18.0,19.0,0.0,27.0,19.0,21.0,0.0,0.0,20.0,0.0,0.0,30.263157894736842,25.0,21.0,25.0,20.0,0.0,29.0746781371729
2021-01-04,34.0,46.0,100.0,33.0,36.0,21.0,72.0,0.0,19.0,28.0,0.0,36.0,33.0,37.0,81.57894736842105,44.791666666666664,18.0,46.0,0.0,48.0,62.29859704879125
2021-01-05,0.0,0.0,25.0,0.0,35.0,41.0,74.0,18.0,19.0,14.0,21.0,73.0,33.0,37.0,27.63157894736842,0.0,38.0,47.0,36.0,0.0,45.75584438810202
2021-01-06,0.0,22.0,72.0,16.0,52.0,100.0,24.0,17.0,55.0,14.0,61.0,54.0,49.0,54.0,53.94736842105263,66.66666666666667,55.0,45.0,52.0,16.0,74.63678075697145
2021-01-07,0.0,23.0,25.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,21.0,18.0,17.0,0.0,27.63157894736842,0.0,0.0,0.0,0.0,16.0,15.514244677224351
2021-01-08,0.0,24.0,27.0,0.0,0.0,22.0,0.0,19.0,0.0,0.0,22.0,0.0,37.0,0.0,0.0,25.0,21.0,0.0,0.0,18.0,18.26388746583904
2021-01-09,0.0,26.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,22.0,0.0,26.041666666666668,0.0,0.0,0.0,0.0,11.471561875345802
2021-01-10,0.0,0.0,30.0,20.0,43.0,0.0,59.0,42.0,0.0,0.0,24.0,0.0,20.0,0.0,67.10526315789474,28.125,23.0,28.0,43.0,39.0,39.605474695275866
2021-01-11,18.0,24.0,0.0,17.0,19.0,22.0,26.0,18.0,40.0,0.0,22.0,19.0,36.0,38.0,57.89473684210526,0.0,0.0,24.0,19.0,0.0,33.970383590072224
2021-01-12,0.0,25.0,27.0,0.0,19.0,22.0,0.0,38.0,41.0,15.0,22.0,0.0,18.0,39.0,60.526315789473685,23.958333333333332,20.0,50.0,19.0,0.0,37.333479881593966
2021-01-13,37.0,0.0,53.0,35.0,38.0,43.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,59.21052631578947,23.958333333333332,0.0,25.0,19.0,0.0,36.117377705166014
2021-01-14,36.0,49.0,28.0,54.0,19.0,45.0,54.0,38.0,41.0,62.0,22.0,0.0,18.0,40.0,0.0,25.0,61.0,76.0,39.0,53.0,64.56071848389615
2021-01-15,20.0,0.0,59.0,0.0,0.0,24.0,29.0,21.0,22.0,33.0,24.0,0.0,40.0,22.0,31.57894736842105,54.166666666666664,0.0,27.0,21.0,19.0,37.95028660741398
2021-01-16,21.0,55.0,31.0,20.0,43.0,50.0,30.0,64.0,47.0,0.0,50.0,22.0,21.0,0.0,68.42105263157895,85.41666666666667,0.0,0.0,22.0,20.0,55.202618494514695
2021-01-17,100.0,54.0,60.0,40.0,21.0,24.0,60.0,21.0,89.0,100.0,74.0,88.0,100.0,44.0,32.89473684210526,82.29166666666667,45.0,0.0,84.0,58.0,100.0
