,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-03-22,29.0,39.0,69.0,46.0,33.0,74.0,97.0,34.0,74.0,40.0,52.0,96.0,30.0,90.0,13.0,95.0,65.0,38.0,53.0,52.0,93.32777314428691
2020-03-23,0.0,15.0,22.0,19.0,13.0,0.0,25.0,13.0,59.0,10.0,21.0,13.0,24.0,12.0,10.0,26.0,26.0,10.0,8.0,21.0,28.94078398665555
2020-03-24,26.0,0.0,36.0,40.0,29.0,55.0,28.0,0.0,32.0,11.0,68.0,69.0,27.0,13.0,22.0,69.0,29.0,55.0,46.0,35.0,57.547956630525434
2020-03-25,25.0,16.0,59.0,39.0,14.0,43.0,28.0,43.0,16.0,11.0,22.0,55.0,13.0,53.0,22.0,28.0,14.0,11.0,27.0,12.0,45.954962468723934
2020-03-26,26.0,50.0,24.0,10.0,14.0,22.0,28.0,29.0,16.0,34.0,34.0,28.0,13.0,27.0,44.0,42.0,58.0,33.0,19.0,35.0,48.87406171809841
2020-03-27,48.0,80.0,82.0,29.0,27.0,52.0,68.0,54.0,47.0,32.0,66.0,26.0,51.0,51.0,43.0,53.0,41.0,53.0,18.0,45.0,80.56713928273561
2020-03-28,28.0,76.0,40.0,56.0,16.0,61.0,48.0,78.0,36.0,25.0,100.0,63.0,59.0,44.0,37.0,78.0,16.0,24.0,31.0,52.0,80.73394495412843
2020-03-29,0.0,18.0,13.0,32.0,32.0,12.0,30.0,0.0,0.0,12.0,12.0,30.0,57.0,41.0,36.0,45.0,15.0,24.0,20.0,50.0,39.94995829858215
2020-03-30,12.0,31.0,45.0,39.0,0.0,52.0,40.0,0.0,15.0,0.0,54.0,53.0,38.0,38.0,10.0,67.0,0.0,32.0,35.0,67.0,52.376980817347786
2020-03-31,60.0,0.0,23.0,19.0,27.0,10.0,13.0,0.0,31.0,11.0,32.0,39.0,13.0,25.0,10.0,26.0,27.0,32.0,35.0,11.0,37.03085904920767
2020-04-01,13.0,16.0,35.0,10.0,42.0,10.0,14.0,57.0,16.0,22.0,22.0,14.0,26.0,39.0,33.0,0.0,57.0,11.0,9.0,11.0,38.11509591326105
2020-04-02,12.0,32.0,34.0,29.0,41.0,10.0,27.0,14.0,15.0,42.0,33.0,0.0,37.0,13.0,11.0,13.0,13.0,21.0,18.0,11.0,35.52960800667223
2020-04-03,25.0,49.0,36.0,20.0,43.0,22.0,14.0,0.0,32.0,33.0,22.0,14.0,26.0,26.0,22.0,41.0,28.0,0.0,18.0,11.0,40.200166805671394
2020-04-04,14.0,0.0,14.0,23.0,17.0,0.0,32.0,0.0,0.0,0.0,13.0,48.0,0.0,0.0,25.0,0.0,0.0,13.0,11.0,13.0,18.59883236030025
2020-04-05,15.0,20.0,14.0,24.0,0.0,0.0,32.0,67.0,0.0,13.0,54.0,49.0,47.0,31.0,26.0,33.0,67.0,13.0,0.0,14.0,43.2860717264387
2020-04-06,34.0,59.0,0.0,9.0,38.0,19.0,25.0,13.0,44.0,0.0,0.0,0.0,12.0,12.0,30.0,0.0,13.0,0.0,8.0,0.0,26.355296080066722
2020-04-07,25.0,16.0,0.0,0.0,41.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,9.924937447873226
2020-04-08,13.0,0.0,0.0,10.0,14.0,22.0,28.0,15.0,32.0,22.0,11.0,28.0,13.0,13.0,22.0,28.0,14.0,22.0,9.0,0.0,26.355296080066722
2020-04-09,0.0,33.0,24.0,0.0,0.0,11.0,0.0,14.0,16.0,0.0,11.0,28.0,13.0,13.0,22.0,14.0,14.0,22.0,9.0,35.0,23.269391159299413
2020-04-10,13.0,0.0,0.0,21.0,0.0,22.0,29.0,15.0,0.0,11.0,47.0,14.0,54.0,41.0,11.0,57.0,15.0,11.0,9.0,12.0,31.859883236030026
2020-04-11,14.0,19.0,13.0,0.0,0.0,0.0,16.0,16.0,0.0,13.0,0.0,31.0,30.0,15.0,13.0,47.0,0.0,25.0,0.0,26.0,23.185988323603002
2020-04-12,29.0,0.0,26.0,11.0,32.0,12.0,16.0,49.0,37.0,26.0,13.0,31.0,15.0,15.0,25.0,15.0,16.0,12.0,10.0,13.0,33.611342785654706
2020-04-13,13.0,34.0,37.0,10.0,15.0,33.0,0.0,0.0,17.0,23.0,12.0,28.0,27.0,0.0,11.0,29.0,43.0,12.0,9.0,0.0,29.441201000834024
2020-04-14,13.0,33.0,12.0,20.0,0.0,11.0,14.0,0.0,32.0,11.0,23.0,14.0,40.0,26.0,11.0,14.0,28.0,22.0,9.0,0.0,27.77314428690575
2020-04-15,13.0,0.0,0.0,0.0,15.0,11.0,15.0,15.0,0.0,12.0,12.0,14.0,14.0,14.0,12.0,14.0,0.0,23.0,10.0,12.0,17.180984153461218
2020-04-16,0.0,0.0,0.0,21.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,8.924103419516262
2020-04-17,53.0,52.0,12.0,20.0,45.0,33.0,14.0,15.0,33.0,12.0,47.0,14.0,0.0,14.0,12.0,42.0,15.0,22.0,10.0,12.0,39.783152627189324
2020-04-18,0.0,35.0,0.0,21.0,0.0,11.0,15.0,15.0,35.0,12.0,0.0,14.0,14.0,0.0,12.0,0.0,15.0,12.0,20.0,0.0,19.26605504587156
2020-04-19,0.0,0.0,13.0,11.0,0.0,12.0,16.0,0.0,0.0,0.0,25.0,31.0,15.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,12.677231025854878
