date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-02-17,10.0,10.0,11.0,10.0,11.0,11.0,10.0,10.0,9.0,10.0,10.210210210210207,0.0
2020-02-18,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.01001001001001,0.0
2020-02-19,7.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.308308308308309,0.0
2020-02-20,10.0,10.0,9.0,11.0,10.0,9.0,9.0,9.0,10.0,10.0,9.709709709709708,0.0
2020-02-21,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.708708708708707,0.0
2020-02-22,11.0,14.0,13.0,13.0,12.0,12.0,11.0,12.0,12.0,12.0,12.212212212212211,0.0
2020-02-23,27.0,28.0,26.0,28.0,26.0,25.0,29.0,29.0,28.0,29.0,27.52752752752752,0.0
2020-02-24,33.0,35.0,36.0,36.0,38.0,34.0,34.0,36.0,34.0,35.0,35.13513513513513,0.0
2020-02-25,51.0,55.0,52.0,53.0,53.0,50.0,52.0,52.0,55.0,53.0,52.65265265265265,0.0
2020-02-26,86.0,94.0,90.0,90.0,92.0,88.0,89.0,91.0,89.0,89.0,89.88988988988989,0.0
2020-02-27,97.0,99.0,99.0,100.0,95.0,91.0,90.0,99.0,96.0,97.0,96.39639639639641,0.0
2020-02-28,93.0,99.0,98.0,93.0,94.0,95.0,97.0,94.0,98.0,95.0,95.69569569569569,0.0
2020-02-29,77.0,79.0,80.0,76.0,77.0,79.0,74.0,76.0,74.0,78.0,77.07707707707708,0.0
2020-03-01,64.0,66.0,66.0,66.0,67.0,64.0,64.0,67.0,64.0,69.0,65.76576576576576,0.0
2020-03-02,68.0,73.0,71.0,73.0,72.0,69.0,70.0,69.0,70.0,73.0,70.87087087087086,0.0
2020-03-03,58.0,60.0,60.0,58.0,60.0,59.0,56.0,59.0,61.0,58.0,58.95895895895895,0.0
2020-03-04,54.0,57.0,56.0,56.0,59.0,56.0,57.0,55.0,56.0,59.0,56.55655655655655,0.0
2020-03-05,53.0,58.0,55.0,55.0,54.0,56.0,56.0,55.0,54.0,56.0,55.25525525525525,0.0
2020-03-06,51.0,55.0,53.0,51.0,53.0,54.0,54.0,54.0,51.0,53.0,52.952952952952955,0.0
2020-03-07,40.0,41.0,44.0,42.0,45.0,40.0,40.0,45.0,44.0,42.0,42.34234234234234,0.0
2020-03-08,46.0,49.0,50.0,47.0,49.0,48.0,47.0,50.0,48.0,51.0,48.548548548548546,0.0
2020-03-09,55.0,59.0,59.0,56.0,59.0,56.0,53.0,55.0,56.0,57.0,56.55655655655655,0.0
2020-03-10,62.0,67.0,66.0,65.0,67.0,62.0,60.0,66.0,63.0,66.0,64.46446446446447,0.0
2020-03-11,68.0,70.0,72.0,71.0,69.0,68.0,68.0,71.0,70.0,71.0,69.86986986986986,0.0
2020-03-12,81.0,89.0,89.0,88.0,87.0,83.0,84.0,90.0,84.0,87.0,86.28628628628628,0.0
2020-03-13,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2020-03-14,90.0,96.0,98.0,96.0,98.0,91.0,91.0,97.0,93.0,97.0,94.79479479479478,0.0
2020-03-15,85.0,92.0,87.0,89.0,91.0,86.0,85.0,89.0,88.0,92.0,88.48848848848849,0.0
2020-03-16,79.0,80.0,80.0,82.0,81.0,78.0,77.0,84.0,78.0,81.0,80.08008008008008,0.0
2020-03-17,69.0,73.0,73.0,73.0,71.0,70.0,71.0,73.0,75.0,74.0,72.27227227227228,0.0
2020-03-18,63.0,67.0,66.0,66.0,67.0,67.0,62.0,67.0,63.0,65.0,65.36536536536536,0.0
2020-03-19,64.0,64.0,66.0,63.0,63.0,63.0,62.0,64.0,65.0,64.0,63.86386386386386,0.0
2020-03-20,58.0,61.0,57.0,62.0,61.0,57.0,57.0,62.0,60.0,60.0,59.55955955955957,0.0
2020-03-21,56.0,61.0,60.0,59.0,59.0,58.0,59.0,60.0,59.0,61.0,59.25925925925925,0.0
2020-03-22,57.0,60.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,59.0,58.058058058058045,0.0
2020-03-23,44.0,49.0,44.0,48.0,47.0,44.0,46.0,48.0,46.0,46.0,46.246246246246244,0.0
2020-03-24,49.0,55.0,54.0,52.0,55.0,53.0,55.0,55.0,53.0,53.0,53.453453453453456,0.0
2020-03-25,51.0,55.0,53.0,53.0,54.0,51.0,51.0,54.0,51.0,54.0,52.752752752752755,0.0
2020-03-26,37.0,38.0,37.0,38.0,37.0,37.0,36.0,39.0,37.0,38.0,37.43743743743744,0.0
2020-03-27,32.0,36.0,34.0,36.0,35.0,34.0,35.0,35.0,34.0,34.0,34.53453453453453,0.0
2020-03-28,35.0,38.0,37.0,36.0,35.0,36.0,34.0,37.0,37.0,38.0,36.33633633633632,0.0
2020-03-29,31.0,33.0,33.0,32.0,32.0,32.0,31.0,33.0,32.0,33.0,32.232232232232235,0.0
2020-03-30,27.0,27.0,29.0,26.0,27.0,27.0,26.0,29.0,27.0,27.0,27.227227227227225,0.0
2020-03-31,26.0,28.0,28.0,27.0,28.0,26.0,26.0,28.0,26.0,28.0,27.127127127127125,0.0
2020-04-01,26.0,27.0,25.0,26.0,27.0,25.0,25.0,26.0,25.0,25.0,25.725725725725727,0.0
2020-04-02,23.0,25.0,24.0,26.0,24.0,25.0,24.0,26.0,24.0,25.0,24.624624624624623,0.0
2020-04-03,24.0,23.0,23.0,22.0,23.0,22.0,22.0,23.0,22.0,24.0,22.822822822822822,0.0
2020-04-04,22.0,25.0,24.0,22.0,23.0,22.0,22.0,24.0,23.0,25.0,23.22322322322323,0.0
2020-04-05,22.0,21.0,21.0,22.0,23.0,22.0,22.0,23.0,21.0,22.0,21.92192192192192,0.0
2020-04-06,19.0,20.0,19.0,19.0,21.0,18.0,18.0,21.0,19.0,18.0,19.21921921921922,0.0
2020-04-07,17.0,21.0,19.0,20.0,18.0,19.0,18.0,18.0,18.0,18.0,18.618618618618623,0.0
2020-04-08,17.0,18.0,18.0,18.0,18.0,17.0,17.0,18.0,17.0,19.0,17.717717717717715,0.0
2020-04-09,15.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,17.0,17.0,16.416416416416414,0.0
2020-04-10,16.0,18.0,16.0,16.0,17.0,16.0,16.0,16.0,17.0,17.0,16.516516516516518,0.0
2020-04-11,15.0,16.0,17.0,18.0,18.0,17.0,16.0,17.0,17.0,17.0,16.816816816816814,0.0
2020-04-12,16.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,16.0,16.616616616616618,0.0
2020-04-13,16.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0,16.0,16.216216216216214,0.0
2020-04-14,13.0,15.0,14.0,14.0,14.0,13.0,13.0,14.0,14.0,14.0,13.813813813813812,0.0
2020-04-15,15.0,16.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,16.0,16.416416416416414,0.0
2020-04-16,15.0,14.0,15.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,14.514514514514511,0.0
2020-04-17,14.0,16.0,13.0,14.0,14.0,14.0,15.0,14.0,15.0,14.0,14.314314314314313,0.0
2020-04-18,14.0,14.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,14.0,13.413413413413412,0.0
2020-04-19,13.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.113113113113112,0.0
2020-04-20,13.0,14.0,13.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,13.213213213213212,0.0
2020-04-21,12.0,14.0,13.0,13.0,13.0,12.0,13.0,13.0,14.0,13.0,13.013013013013012,0.0
2020-04-22,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.812812812812812,0.0
2020-04-23,11.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,11.711711711711711,0.0
2020-04-24,11.0,11.0,12.0,11.0,12.0,11.0,12.0,12.0,11.0,12.0,11.511511511511511,0.0
2020-04-25,11.0,13.0,13.0,12.0,13.0,11.0,12.0,12.0,13.0,12.0,12.212212212212211,0.0
2020-04-26,11.0,12.0,11.0,12.0,12.0,11.0,11.0,11.0,12.0,11.0,11.411411411411411,0.0
2020-04-27,10.0,10.0,11.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,10.31031031031031,0.0
2020-04-28,11.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,10.0,10.41041041041041,0.0
2020-04-29,10.0,9.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.210210210210207,0.0
2020-04-30,9.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,9.709709709709708,0.0
2020-05-01,9.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.808808808808811,0.0
2020-05-02,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.008008008008009,0.0
2020-05-03,9.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,9.309309309309311,0.0
2020-05-04,9.0,10.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,9.50950950950951,0.0
2020-05-05,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.308308308308309,0.0
2020-05-06,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.808808808808811,0.0
2020-05-07,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,8.008008008008009,0.0
2020-05-08,8.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,9.0,8.108108108108107,0.0
2020-05-09,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.008008008008009,0.0
2020-05-10,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.508508508508509,0.0
2020-05-11,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,8.708708708708707,0.0
2020-05-12,8.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.008008008008009,0.0
2020-05-13,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.5075075075075075,0.0
2020-05-14,7.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.4074074074074066,0.0
2020-05-15,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,7.307307307307306,0.0
2020-05-16,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.506506506506506,0.0
2020-05-17,7.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.007007007007006,0.0
2020-05-18,6.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,5.905905905905906,0.0
2020-05-19,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.206206206206206,0.0
2020-05-20,6.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.905905905905906,0.0
2020-05-21,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.006006006006006,0.0
2020-05-22,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.8058058058058055,0.0
2020-05-23,5.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.8058058058058055,0.0
2020-05-24,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.905905905905906,0.0
2020-05-25,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,6.106106106106106,0.0
2020-05-26,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.305305305305304,0.0
2020-05-27,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.105105105105103,0.0
2020-05-28,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.8058058058058055,0.0
2020-05-29,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.704704704704705,0.0
2020-05-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.005005005005005,0.0
2020-05-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.005005005005005,0.0
2020-06-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.005005005005005,0.0
2020-06-02,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.904904904904906,0.0
2020-06-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.005005005005005,0.0
2020-06-04,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.4044044044044055,0.0
2020-06-05,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-06-06,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-06-07,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.804804804804805,0.0
2020-06-08,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.4044044044044055,0.0
2020-06-09,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.604604604604604,0.0
2020-06-10,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.304304304304304,0.0
2020-06-11,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.004004004004004,0.0
2020-06-12,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.004004004004004,0.0
2020-06-13,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-06-14,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.105105105105103,0.0
2020-06-15,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.904904904904906,0.0
2020-06-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.904904904904906,0.0
2020-06-17,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.604604604604604,0.0
2020-06-18,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,4.904904904904906,0.0
2020-06-19,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.604604604604604,0.0
2020-06-20,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.005005005005005,0.0
2020-06-21,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.804804804804805,0.0
2020-06-22,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.704704704704705,0.0
2020-06-23,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.005005005005005,0.0
2020-06-24,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.504504504504505,0.0
2020-06-25,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.804804804804805,0.0
2020-06-26,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.204204204204204,0.0
2020-06-27,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.104104104104104,0.0
2020-06-28,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.204204204204204,0.0
2020-06-29,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.204204204204204,0.0
2020-06-30,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.406406406406406,0.0
2020-07-01,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.804804804804805,0.0
2020-07-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.205205205205205,0.0
2020-07-03,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-07-04,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.004004004004004,0.0
2020-07-05,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.204204204204204,0.0
2020-07-06,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-07-07,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.603603603603603,0.0
2020-07-08,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-07-09,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-07-10,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.104104104104104,0.0
2020-07-11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.004004004004004,0.0
2020-07-12,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.603603603603603,0.0
2020-07-13,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.603603603603603,0.0
2020-07-14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.903903903903904,0.0
2020-07-15,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.105105105105103,0.0
2020-07-16,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-07-17,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.105105105105103,0.0
2020-07-18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.004004004004004,0.0
2020-07-19,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.204204204204204,0.0
2020-07-20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.104104104104104,0.0
2020-07-21,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.104104104104104,0.0
2020-07-22,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.803803803803804,0.0
2020-07-23,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.403403403403403,0.0
2020-07-24,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.503503503503503,0.0
2020-07-25,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-07-26,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.204204204204204,0.0
2020-07-27,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-07-28,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.4044044044044055,0.0
2020-07-29,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.4044044044044055,0.0
2020-07-30,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.803803803803804,0.0
2020-07-31,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.704704704704705,0.0
2020-08-01,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.204204204204204,0.0
2020-08-02,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.204204204204204,0.0
2020-08-03,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.803803803803804,0.0
2020-08-04,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-08-05,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.6026026026026026,0.0
2020-08-06,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.704704704704705,0.0
2020-08-07,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-08-08,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.903903903903904,0.0
2020-08-09,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.803803803803804,0.0
2020-08-10,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.903903903903904,0.0
2020-08-11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.004004004004004,0.0
2020-08-12,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.903903903903904,0.0
2020-08-13,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.4044044044044055,0.0
2020-08-14,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.803803803803804,0.0
2020-08-15,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.4044044044044055,0.0
2020-08-16,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.004004004004004,0.0
2020-08-17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.004004004004004,0.0
2020-08-18,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.104104104104104,0.0
2020-08-19,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.604604604604604,0.0
