,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-07-08,65.0,78.0,55.0,55.0,43.0,36.0,62.0,84.0,69.0,72.0,54.0,71.0,40.0,73.0,91.0,71.0,82.0,79.0,65.0,57.0,76.67844522968197
2020-07-09,64.0,68.0,63.0,58.0,60.0,43.0,72.0,77.0,73.0,75.0,56.0,6.0,21.0,52.0,32.0,70.0,74.0,65.0,75.0,61.0,68.61012956419316
2020-07-10,47.0,36.0,25.0,36.0,29.0,37.0,31.0,29.0,48.0,25.0,15.0,37.0,31.0,13.0,38.0,19.0,42.0,58.0,41.0,37.0,39.69375736160189
2020-07-11,34.0,72.0,66.0,24.0,34.0,56.0,46.0,40.0,14.0,50.0,24.0,44.0,49.0,51.0,45.0,35.0,64.0,23.0,55.0,63.0,52.35571260306242
2020-07-12,100.0,88.0,67.0,74.0,52.0,100.0,31.0,70.0,63.0,73.0,73.0,59.0,80.0,61.0,53.0,70.0,73.0,53.0,56.0,77.0,80.85983510011779
2020-07-13,54.0,39.0,93.0,45.0,32.0,57.0,41.0,49.0,89.0,39.0,43.0,46.0,48.0,46.0,41.0,42.0,71.0,47.0,72.0,53.0,61.66077738515901
2020-07-14,75.0,99.0,100.0,80.0,100.0,54.0,85.0,48.0,85.0,100.0,82.0,63.0,100.0,96.0,96.0,45.0,91.0,77.0,75.0,54.0,94.52296819787985
2020-07-15,44.0,40.0,30.0,20.0,28.0,25.0,56.0,33.0,46.0,35.0,24.0,36.0,40.0,49.0,61.0,27.0,41.0,37.0,64.0,36.0,45.465253239104825
2020-07-16,39.0,50.0,37.0,52.0,50.0,27.0,39.0,30.0,24.0,43.0,46.0,44.0,36.0,45.0,38.0,24.0,56.0,56.0,27.0,27.0,46.52532391048292
2020-07-17,79.0,64.0,66.0,49.0,46.0,33.0,75.0,49.0,75.0,52.0,69.0,71.0,59.0,94.0,73.0,41.0,32.0,87.0,91.0,63.0,74.6760895170789
2020-07-18,73.0,58.0,59.0,89.0,47.0,39.0,78.0,70.0,43.0,30.0,56.0,82.0,38.0,85.0,100.0,47.0,80.0,46.0,89.0,26.0,72.7326266195524
2020-07-19,72.0,70.0,71.0,48.0,62.0,42.0,53.0,47.0,70.0,29.0,46.0,79.0,41.0,44.0,66.0,55.0,61.0,65.0,31.0,25.0,63.427561837455826
2020-07-20,70.0,80.0,32.0,60.0,55.0,38.0,86.0,78.0,48.0,63.0,42.0,63.0,47.0,39.0,39.0,50.0,49.0,73.0,83.0,49.0,67.37338044758539
2020-07-21,48.0,70.0,63.0,59.0,51.0,38.0,33.0,48.0,62.0,45.0,62.0,51.0,32.0,33.0,59.0,46.0,62.0,46.0,70.0,28.0,59.24617196702002
2020-07-22,50.0,65.0,53.0,45.0,37.0,23.0,71.0,49.0,46.0,53.0,49.0,60.0,44.0,95.0,27.0,52.0,53.0,48.0,66.0,65.0,61.89634864546525
2020-07-23,58.0,65.0,40.0,51.0,48.0,45.0,55.0,69.0,59.0,73.0,33.0,47.0,50.0,41.0,54.0,42.0,26.0,41.0,65.0,47.0,59.4228504122497
2020-07-24,75.0,63.0,75.0,69.0,35.0,43.0,66.0,72.0,79.0,81.0,57.0,82.0,58.0,78.0,66.0,70.0,61.0,59.0,63.0,67.0,77.67962308598351
2020-07-25,65.0,71.0,92.0,87.0,50.0,72.0,73.0,100.0,48.0,69.0,69.0,85.0,46.0,79.0,78.0,78.0,83.0,73.0,70.0,67.0,85.68904593639576
2020-07-26,95.0,49.0,28.0,53.0,55.0,65.0,72.0,45.0,66.0,35.0,45.0,48.0,69.0,57.0,63.0,16.0,20.0,56.0,67.0,60.0,62.66195524146054
2020-07-27,82.0,44.0,76.0,70.0,36.0,61.0,73.0,72.0,44.0,65.0,58.0,86.0,48.0,79.0,53.0,61.0,74.0,40.0,90.0,51.0,74.3816254416961
2020-07-28,63.0,44.0,38.0,32.0,40.0,44.0,33.0,24.0,31.0,51.0,36.0,38.0,37.0,78.0,32.0,25.0,37.0,45.0,56.0,39.0,48.46878680800942
2020-07-29,53.0,51.0,53.0,56.0,53.0,56.0,69.0,81.0,72.0,65.0,49.0,85.0,53.0,55.0,47.0,41.0,59.0,47.0,65.0,17.0,66.37220259128387
2020-07-30,58.0,33.0,60.0,39.0,48.0,40.0,42.0,57.0,65.0,27.0,54.0,33.0,33.0,42.0,56.0,52.0,52.0,55.0,51.0,47.0,55.59481743227326
2020-07-31,23.0,33.0,60.0,23.0,42.0,23.0,14.0,50.0,26.0,53.0,22.0,33.0,44.0,20.0,48.0,48.0,58.0,14.0,29.0,52.0,42.108362779740865
2020-08-01,59.0,36.0,37.0,37.0,30.0,57.0,8.0,62.0,43.0,59.0,42.0,29.0,36.0,44.0,52.0,47.0,57.0,61.0,49.0,19.0,50.88339222614841
2020-08-02,70.0,70.0,49.0,30.0,23.0,36.0,53.0,41.0,28.0,36.0,47.0,50.0,48.0,37.0,59.0,23.0,49.0,58.0,31.0,38.0,51.590106007067135
2020-08-03,44.0,31.0,45.0,48.0,45.0,27.0,47.0,54.0,24.0,75.0,47.0,70.0,16.0,64.0,66.0,71.0,56.0,51.0,62.0,54.0,58.716136631330976
2020-08-04,35.0,52.0,53.0,28.0,32.0,35.0,49.0,39.0,32.0,40.0,50.0,80.0,34.0,54.0,41.0,21.0,59.0,34.0,59.0,29.0,50.41224970553592
2020-08-05,42.0,26.0,27.0,34.0,43.0,29.0,34.0,44.0,39.0,34.0,50.0,47.0,50.0,48.0,34.0,27.0,33.0,83.0,65.0,58.0,49.88221436984688
2020-08-06,52.0,27.0,35.0,35.0,6.0,35.0,37.0,39.0,40.0,34.0,23.0,7.0,17.0,36.0,14.0,27.0,47.0,49.0,38.0,12.0,35.924617196702
2020-08-07,52.0,49.0,36.0,24.0,45.0,25.0,51.0,46.0,55.0,42.0,58.0,14.0,41.0,58.0,58.0,22.0,41.0,51.0,68.0,56.0,52.532391048292105
2020-08-08,51.0,36.0,37.0,38.0,35.0,50.0,38.0,35.0,64.0,52.0,36.0,44.0,31.0,37.0,46.0,29.0,36.0,45.0,24.0,46.0,47.70318021201413
2020-08-09,21.0,28.0,22.0,31.0,28.0,24.0,8.0,13.0,35.0,29.0,12.0,21.0,29.0,43.0,22.0,12.0,14.0,22.0,40.0,19.0,27.85630153121319
2020-08-10,46.0,26.0,26.0,34.0,31.0,39.0,27.0,12.0,59.0,20.0,43.0,13.0,17.0,27.0,40.0,10.0,39.0,27.0,49.0,63.0,38.1625441696113
2020-08-11,60.0,26.0,39.0,27.0,21.0,22.0,48.0,30.0,6.0,26.0,26.0,57.0,22.0,47.0,34.0,20.0,45.0,33.0,43.0,34.0,39.222614840989394
2020-08-12,44.0,25.0,13.0,21.0,30.0,33.0,46.0,24.0,31.0,44.0,37.0,25.0,26.0,32.0,65.0,40.0,31.0,33.0,48.0,27.0,39.75265017667844
2020-08-13,56.0,44.0,47.0,44.0,26.0,40.0,41.0,38.0,25.0,60.0,27.0,39.0,32.0,54.0,20.0,25.0,39.0,40.0,49.0,34.0,45.936395759717314
2020-08-14,68.0,52.0,52.0,11.0,36.0,17.0,41.0,19.0,26.0,53.0,27.0,27.0,33.0,54.0,41.0,26.0,39.0,27.0,51.0,52.0,44.28739693757361
2020-08-15,56.0,41.0,56.0,52.0,11.0,24.0,65.0,40.0,40.0,28.0,51.0,42.0,17.0,49.0,43.0,33.0,54.0,28.0,59.0,66.0,50.35335689045936
2020-08-16,45.0,35.0,41.0,42.0,39.0,42.0,22.0,46.0,47.0,42.0,63.0,49.0,57.0,36.0,65.0,17.0,40.0,57.0,46.0,25.0,50.41224970553592
2020-08-17,63.0,64.0,51.0,27.0,36.0,39.0,27.0,49.0,56.0,51.0,16.0,52.0,48.0,20.0,58.0,46.0,82.0,60.0,56.0,60.0,56.59599528857479
2020-08-18,30.0,58.0,45.0,22.0,46.0,56.0,40.0,61.0,50.0,39.0,31.0,26.0,32.0,33.0,46.0,41.0,63.0,46.0,70.0,28.0,50.82449941107185
2020-08-19,44.0,62.0,44.0,47.0,20.0,54.0,39.0,41.0,50.0,31.0,46.0,57.0,42.0,44.0,52.0,56.0,68.0,57.0,56.0,33.0,55.5359246171967
2020-08-20,38.0,39.0,33.0,55.0,15.0,56.0,34.0,49.0,38.0,20.0,43.0,39.0,37.0,34.0,27.0,47.0,38.0,14.0,29.0,29.0,42.04946996466431
2020-08-21,43.0,27.0,47.0,23.0,53.0,46.0,64.0,38.0,33.0,40.0,50.0,61.0,11.0,57.0,21.0,26.0,33.0,55.0,44.0,41.0,47.879858657243815
2020-08-22,48.0,42.0,42.0,36.0,34.0,30.0,44.0,47.0,70.0,50.0,46.0,28.0,34.0,57.0,65.0,50.0,28.0,21.0,54.0,44.0,51.23674911660777
2020-08-23,34.0,19.0,20.0,17.0,31.0,17.0,28.0,25.0,19.0,6.0,16.0,26.0,27.0,13.0,7.0,31.0,13.0,13.0,7.0,11.0,22.37926972909305
2020-08-24,50.0,55.0,37.0,73.0,43.0,48.0,70.0,53.0,30.0,37.0,25.0,56.0,57.0,25.0,39.0,53.0,43.0,50.0,67.0,54.0,56.831566548881035
2020-08-25,82.0,24.0,62.0,26.0,33.0,37.0,56.0,46.0,48.0,43.0,69.0,43.0,31.0,68.0,56.0,24.0,42.0,37.0,60.0,48.0,55.06478209658421
2020-08-26,45.0,57.0,50.0,32.0,41.0,50.0,47.0,55.0,31.0,39.0,36.0,52.0,53.0,7.0,40.0,31.0,56.0,58.0,76.0,34.0,52.41460541813898
2020-08-27,54.0,56.0,76.0,42.0,40.0,70.0,71.0,64.0,56.0,50.0,62.0,57.0,31.0,71.0,32.0,65.0,74.0,58.0,56.0,50.0,66.84334511189634
2020-08-28,61.0,38.0,62.0,37.0,54.0,47.0,46.0,53.0,67.0,49.0,41.0,38.0,32.0,70.0,26.0,55.0,37.0,51.0,68.0,22.0,56.18374558303886
2020-08-29,44.0,70.0,45.0,50.0,36.0,33.0,34.0,43.0,58.0,65.0,21.0,33.0,26.0,27.0,48.0,31.0,32.0,54.0,49.0,29.0,48.763250883392224
2020-08-30,61.0,31.0,25.0,31.0,25.0,32.0,51.0,47.0,36.0,31.0,20.0,24.0,36.0,19.0,31.0,29.0,30.0,44.0,41.0,32.0,39.811542991755
2020-08-31,90.0,98.0,67.0,47.0,44.0,67.0,51.0,29.0,29.0,57.0,39.0,67.0,51.0,37.0,57.0,24.0,53.0,31.0,47.0,32.0,59.89399293286219
2020-09-01,43.0,25.0,19.0,16.0,25.0,38.0,26.0,42.0,43.0,44.0,36.0,38.0,21.0,19.0,19.0,15.0,37.0,32.0,21.0,34.0,34.92343934040047
2020-09-02,48.0,50.0,38.0,32.0,47.0,49.0,40.0,48.0,43.0,51.0,26.0,58.0,57.0,58.0,92.0,49.0,37.0,52.0,69.0,45.0,58.24499411071849
2020-09-03,59.0,19.0,58.0,48.0,41.0,48.0,46.0,30.0,43.0,45.0,41.0,44.0,26.0,39.0,26.0,39.0,66.0,46.0,62.0,50.0,51.590106007067135
2020-09-04,55.0,63.0,82.0,59.0,45.0,76.0,60.0,92.0,68.0,95.0,42.0,84.0,69.0,85.0,72.0,55.0,100.0,92.0,84.0,72.0,85.39458186101295
2020-09-05,34.0,26.0,59.0,38.0,42.0,56.0,34.0,62.0,13.0,26.0,37.0,46.0,33.0,40.0,33.0,26.0,45.0,34.0,29.0,40.0,44.34628975265017
2020-09-06,44.0,51.0,38.0,21.0,26.0,22.0,53.0,37.0,75.0,51.0,47.0,78.0,52.0,59.0,39.0,60.0,50.0,46.0,42.0,50.0,55.41813898704358
2020-09-07,56.0,48.0,36.0,20.0,24.0,31.0,39.0,69.0,83.0,37.0,40.0,37.0,35.0,69.0,44.0,39.0,48.0,63.0,59.0,49.0,54.53474676089517
2020-09-08,32.0,18.0,56.0,5.0,24.0,21.0,57.0,35.0,48.0,37.0,26.0,37.0,15.0,56.0,39.0,20.0,36.0,38.0,40.0,33.0,39.63486454652532
2020-09-09,49.0,61.0,68.0,86.0,38.0,62.0,50.0,68.0,36.0,91.0,63.0,37.0,51.0,50.0,82.0,43.0,54.0,70.0,40.0,32.0,66.6077738515901
2020-09-10,53.0,55.0,69.0,100.0,54.0,74.0,83.0,47.0,85.0,61.0,62.0,76.0,57.0,85.0,90.0,40.0,61.0,83.0,62.0,38.0,78.62190812720847
2020-09-11,70.0,84.0,51.0,65.0,47.0,55.0,75.0,61.0,68.0,83.0,75.0,26.0,69.0,33.0,53.0,51.0,56.0,53.0,64.0,39.0,69.37573616018845
2020-09-12,51.0,54.0,20.0,34.0,54.0,46.0,49.0,45.0,32.0,67.0,27.0,40.0,62.0,61.0,48.0,21.0,20.0,68.0,52.0,41.0,52.532391048292105
2020-09-13,85.0,49.0,77.0,87.0,91.0,86.0,100.0,72.0,74.0,94.0,100.0,83.0,74.0,72.0,78.0,100.0,86.0,100.0,90.0,100.0,100.0
2020-09-14,64.0,49.0,67.0,21.0,49.0,47.0,77.0,40.0,65.0,48.0,55.0,80.0,41.0,74.0,70.0,49.0,78.0,50.0,47.0,59.0,66.54888103651354
2020-09-15,57.0,42.0,43.0,31.0,35.0,26.0,38.0,47.0,35.0,43.0,15.0,56.0,46.0,25.0,31.0,29.0,59.0,38.0,27.0,38.0,44.81743227326265
2020-09-16,38.0,65.0,42.0,31.0,25.0,46.0,38.0,40.0,30.0,30.0,24.0,24.0,35.0,56.0,43.0,14.0,35.0,50.0,46.0,32.0,43.81625441696114
2020-09-17,61.0,61.0,74.0,66.0,63.0,41.0,77.0,46.0,59.0,68.0,46.0,100.0,81.0,81.0,83.0,54.0,54.0,94.0,88.0,80.0,81.09540636042401
2020-09-18,55.0,38.0,31.0,21.0,40.0,16.0,32.0,30.0,37.0,50.0,25.0,37.0,21.0,19.0,39.0,15.0,56.0,38.0,47.0,22.0,39.399293286219084
2020-09-19,55.0,45.0,71.0,33.0,25.0,39.0,54.0,18.0,19.0,38.0,37.0,45.0,38.0,33.0,73.0,30.0,50.0,52.0,28.0,51.0,49.116607773851584
2020-09-20,46.0,36.0,25.0,42.0,44.0,21.0,38.0,52.0,30.0,36.0,46.0,56.0,15.0,69.0,44.0,24.0,54.0,77.0,73.0,37.0,50.94228504122497
2020-09-21,31.0,54.0,60.0,30.0,29.0,46.0,37.0,23.0,23.0,48.0,20.0,24.0,34.0,49.0,36.0,19.0,29.0,49.0,71.0,53.0,45.053003533568905
2020-09-22,32.0,50.0,50.0,27.0,35.0,37.0,78.0,47.0,24.0,44.0,41.0,25.0,42.0,50.0,51.0,34.0,37.0,64.0,67.0,44.0,51.76678445229682
2020-09-23,68.0,46.0,52.0,45.0,71.0,65.0,31.0,55.0,74.0,70.0,20.0,64.0,64.0,84.0,61.0,42.0,40.0,66.0,45.0,88.0,67.78563015312132
2020-09-24,42.0,60.0,25.0,21.0,54.0,37.0,44.0,35.0,30.0,18.0,25.0,50.0,36.0,57.0,19.0,33.0,36.0,44.0,54.0,38.0,44.64075382803298
2020-09-25,52.0,25.0,46.0,37.0,25.0,33.0,40.0,43.0,31.0,44.0,36.0,38.0,58.0,51.0,46.0,40.0,44.0,39.0,34.0,50.0,47.820965842167254
2020-09-26,33.0,38.0,65.0,16.0,46.0,49.0,79.0,31.0,38.0,46.0,37.0,33.0,27.0,33.0,40.0,31.0,38.0,40.0,78.0,40.0,49.35217903415783
2020-09-27,31.0,30.0,24.0,25.0,43.0,21.0,19.0,40.0,41.0,42.0,25.0,24.0,30.0,19.0,31.0,29.0,36.0,37.0,46.0,21.0,36.16018845700824
2020-09-28,38.0,6.0,60.0,20.0,62.0,57.0,43.0,73.0,35.0,54.0,54.0,48.0,45.0,55.0,44.0,48.0,54.0,62.0,80.0,63.0,58.95170789163721
2020-09-29,57.0,37.0,76.0,26.0,70.0,42.0,52.0,53.0,73.0,44.0,46.0,56.0,41.0,57.0,32.0,49.0,48.0,82.0,60.0,33.0,60.89517078916372
2020-09-30,39.0,24.0,50.0,5.0,15.0,32.0,39.0,18.0,30.0,18.0,35.0,12.0,36.0,37.0,12.0,44.0,29.0,38.0,40.0,27.0,34.157832744405184
2020-10-01,36.0,30.0,30.0,15.0,14.0,36.0,32.0,23.0,35.0,24.0,15.0,48.0,15.0,13.0,24.0,34.0,18.0,37.0,34.0,21.0,31.448763250883392
2020-10-02,49.0,48.0,49.0,52.0,34.0,37.0,57.0,58.0,60.0,67.0,35.0,31.0,61.0,38.0,75.0,19.0,30.0,44.0,61.0,27.0,54.888103651354534
2020-10-03,62.0,12.0,32.0,16.0,15.0,28.0,45.0,37.0,43.0,45.0,31.0,32.0,42.0,33.0,52.0,25.0,43.0,65.0,62.0,23.0,43.75736160188457
2020-10-04,44.0,30.0,24.0,35.0,9.0,30.0,56.0,22.0,29.0,18.0,29.0,29.0,34.0,36.0,30.0,47.0,24.0,30.0,19.0,5.0,34.157832744405184
2020-10-05,58.0,30.0,42.0,15.0,5.0,41.0,25.0,28.0,34.0,24.0,29.0,18.0,25.0,24.0,37.0,23.0,24.0,36.0,39.0,21.0,34.04004711425206
2020-10-06,42.0,42.0,24.0,56.0,53.0,37.0,50.0,45.0,53.0,24.0,70.0,60.0,35.0,67.0,57.0,33.0,42.0,67.0,52.0,42.0,56.00706713780918
2020-10-07,41.0,23.0,25.0,26.0,14.0,31.0,25.0,28.0,46.0,54.0,15.0,24.0,30.0,25.0,25.0,10.0,42.0,37.0,39.0,16.0,33.92226148409894
2020-10-08,40.0,18.0,32.0,21.0,40.0,32.0,26.0,59.0,44.0,82.0,41.0,56.0,41.0,45.0,52.0,45.0,12.0,45.0,48.0,44.0,48.46878680800942
2020-10-09,11.0,20.0,33.0,33.0,16.0,23.0,28.0,37.0,19.0,20.0,16.0,33.0,22.0,34.0,34.0,26.0,39.0,14.0,51.0,41.0,32.39104829210836
2020-10-10,52.0,41.0,21.0,6.0,16.0,42.0,36.0,46.0,27.0,35.0,28.0,35.0,23.0,43.0,36.0,27.0,20.0,42.0,38.0,30.0,37.926972909305064
2020-10-11,40.0,31.0,37.0,32.0,35.0,22.0,40.0,42.0,30.0,31.0,31.0,45.0,37.0,20.0,32.0,15.0,37.0,33.0,35.0,34.0,38.81036513545348
2020-10-12,37.0,32.0,65.0,22.0,26.0,60.0,40.0,47.0,31.0,52.0,36.0,32.0,37.0,53.0,46.0,36.0,63.0,52.0,21.0,51.0,49.41107184923439
2020-10-13,39.0,36.0,24.0,16.0,24.0,11.0,25.0,35.0,12.0,31.0,15.0,44.0,5.0,19.0,32.0,19.0,12.0,13.0,33.0,32.0,28.09187279151943
2020-10-14,46.0,44.0,37.0,31.0,44.0,47.0,83.0,52.0,48.0,56.0,36.0,56.0,26.0,44.0,32.0,29.0,42.0,56.0,66.0,54.0,54.71142520612485
2020-10-15,49.0,13.0,39.0,27.0,25.0,38.0,26.0,37.0,38.0,52.0,21.0,26.0,11.0,26.0,40.0,26.0,51.0,26.0,21.0,34.0,36.86690223792697
2020-10-16,31.0,39.0,46.0,39.0,54.0,34.0,55.0,31.0,58.0,67.0,27.0,60.0,38.0,69.0,41.0,31.0,39.0,35.0,59.0,29.0,51.9434628975265
2020-10-17,56.0,61.0,56.0,53.0,44.0,53.0,57.0,46.0,47.0,27.0,46.0,42.0,63.0,71.0,77.0,32.0,55.0,50.0,76.0,42.0,62.07302709069493
2020-10-18,61.0,45.0,60.0,45.0,32.0,45.0,42.0,38.0,46.0,20.0,32.0,39.0,44.0,41.0,7.0,37.0,45.0,41.0,43.0,18.0,45.99528857479387
2020-10-19,59.0,25.0,19.0,43.0,35.0,27.0,20.0,36.0,37.0,31.0,26.0,26.0,21.0,32.0,39.0,55.0,18.0,39.0,28.0,50.0,39.222614840989394
2020-10-20,42.0,31.0,37.0,21.0,49.0,32.0,32.0,40.0,29.0,19.0,21.0,31.0,41.0,51.0,26.0,30.0,36.0,32.0,40.0,22.0,38.98704358068316
2020-10-21,58.0,55.0,49.0,53.0,64.0,32.0,52.0,53.0,42.0,31.0,40.0,86.0,16.0,51.0,59.0,44.0,37.0,90.0,74.0,76.0,62.54416961130742
2020-10-22,82.0,82.0,75.0,59.0,31.0,82.0,53.0,77.0,37.0,57.0,47.0,32.0,16.0,98.0,52.0,60.0,75.0,66.0,76.0,72.0,72.37926972909304
2020-10-23,61.0,33.0,27.0,39.0,21.0,11.0,41.0,25.0,32.0,46.0,21.0,46.0,27.0,41.0,62.0,31.0,19.0,67.0,29.0,30.0,41.75500588928151
2020-10-24,63.0,71.0,51.0,60.0,66.0,49.0,87.0,49.0,100.0,45.0,68.0,84.0,48.0,45.0,67.0,51.0,76.0,86.0,63.0,22.0,73.67491166077738
2020-10-25,45.0,29.0,55.0,87.0,33.0,46.0,81.0,79.0,35.0,61.0,60.0,85.0,60.0,50.0,62.0,48.0,59.0,62.0,46.0,65.0,67.60895170789163
2020-10-26,49.0,60.0,36.0,36.0,44.0,57.0,51.0,52.0,53.0,67.0,44.0,72.0,56.0,100.0,56.0,28.0,30.0,68.0,78.0,80.0,65.78327444051826
2020-10-27,84.0,47.0,36.0,45.0,38.0,41.0,43.0,34.0,41.0,36.0,48.0,47.0,25.0,42.0,61.0,43.0,36.0,37.0,58.0,32.0,51.47232037691401
2020-10-28,67.0,84.0,66.0,26.0,39.0,51.0,50.0,80.0,65.0,61.0,59.0,60.0,64.0,56.0,69.0,80.0,42.0,69.0,74.0,58.0,71.849234393404
2020-10-29,98.0,100.0,60.0,54.0,61.0,65.0,86.0,55.0,75.0,42.0,39.0,47.0,54.0,78.0,79.0,61.0,46.0,79.0,84.0,42.0,76.85512367491165
2020-10-30,45.0,21.0,52.0,44.0,25.0,36.0,66.0,55.0,56.0,47.0,30.0,52.0,44.0,37.0,37.0,50.0,67.0,75.0,51.0,23.0,53.76914016489988
2020-10-31,60.0,54.0,44.0,28.0,53.0,37.0,28.0,52.0,70.0,38.0,32.0,44.0,37.0,50.0,50.0,43.0,49.0,17.0,65.0,48.0,52.94464075382803
2020-11-01,80.0,58.0,81.0,41.0,47.0,65.0,62.0,61.0,47.0,59.0,40.0,60.0,58.0,67.0,60.0,77.0,59.0,66.0,71.0,71.0,72.4381625441696
2020-11-02,51.0,60.0,44.0,37.0,40.0,42.0,53.0,42.0,49.0,50.0,53.0,56.0,28.0,50.0,68.0,31.0,49.0,63.0,73.0,48.0,58.127208480565365
2020-11-03,42.0,49.0,33.0,46.0,35.0,33.0,56.0,36.0,59.0,44.0,31.0,43.0,37.0,39.0,34.0,25.0,53.0,29.0,48.0,44.0,48.05653710247349
2020-11-04,44.0,41.0,36.0,35.0,33.0,21.0,49.0,54.0,40.0,41.0,58.0,57.0,46.0,32.0,58.0,64.0,35.0,37.0,73.0,31.0,52.12014134275618
2020-11-05,52.0,63.0,74.0,63.0,63.0,83.0,67.0,75.0,47.0,59.0,69.0,59.0,44.0,55.0,70.0,59.0,53.0,81.0,69.0,60.0,74.49941107184922
2020-11-06,60.0,75.0,88.0,65.0,34.0,60.0,63.0,62.0,60.0,55.0,36.0,66.0,63.0,34.0,68.0,30.0,64.0,90.0,48.0,33.0,67.962308598351
2020-11-07,46.0,57.0,58.0,18.0,34.0,36.0,54.0,66.0,52.0,49.0,39.0,32.0,53.0,49.0,22.0,37.0,62.0,56.0,34.0,47.0,53.06242638398115
2020-11-08,56.0,91.0,71.0,67.0,56.0,63.0,89.0,61.0,79.0,97.0,66.0,82.0,76.0,83.0,87.0,47.0,74.0,55.0,64.0,61.0,83.92226148409894
2020-11-09,60.0,27.0,11.0,37.0,39.0,37.0,40.0,26.0,43.0,28.0,31.0,33.0,36.0,34.0,56.0,13.0,32.0,22.0,24.0,24.0,38.45700824499411
2020-11-10,50.0,50.0,43.0,14.0,35.0,38.0,71.0,37.0,37.0,17.0,27.0,51.0,32.0,62.0,46.0,31.0,43.0,45.0,37.0,30.0,46.87868080094228
2020-11-11,47.0,62.0,36.0,47.0,32.0,26.0,32.0,38.0,59.0,61.0,41.0,36.0,34.0,42.0,47.0,24.0,60.0,52.0,56.0,23.0,50.35335689045936
2020-11-12,48.0,27.0,16.0,37.0,22.0,42.0,40.0,32.0,27.0,34.0,23.0,17.0,27.0,28.0,46.0,31.0,22.0,34.0,54.0,29.0,37.455830388692576
