date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,2.5834230355220664,0.0
2020-01-03,6.0,6.0,5.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,3.229278794402583,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2917115177610332,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,6.0,0.0,5.0,0.0,6.0,0.0,0.0,7.0,0.0,6.0,3.229278794402583,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,5.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,3.1216361679224973,0.0
2020-01-11,6.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,6.0,0.0,2.5834230355220664,0.0
2020-01-12,0.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,1.829924650161464,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,2.1528525296017222,0.0
2020-01-15,0.0,6.0,5.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,3.7674919268030136,0.0
2020-01-16,6.0,7.0,5.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,3.8751345532831,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,13.0,5.0,6.0,11.0,17.0,6.0,0.0,0.0,11.0,7.427341227125941,0.0
2020-01-21,10.0,12.0,4.0,11.0,6.0,0.0,6.0,12.0,6.0,17.0,9.041980624327232,0.0
2020-01-22,11.0,0.0,5.0,11.0,11.0,10.0,12.0,6.0,6.0,0.0,7.7502691065662,0.0
2020-01-23,11.0,6.0,4.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,4.198062432723358,0.0
2020-01-24,12.0,25.0,5.0,12.0,23.0,11.0,6.0,6.0,18.0,12.0,13.993541442411194,0.0
2020-01-25,0.0,30.0,18.0,11.0,23.0,16.0,18.0,6.0,11.0,22.0,16.684607104413345,0.0
2020-01-26,21.0,23.0,0.0,34.0,21.0,30.0,28.0,0.0,16.0,16.0,20.34445640473627,0.0
2020-01-27,16.0,25.0,18.0,21.0,0.0,6.0,24.0,18.0,11.0,27.0,17.868675995694296,0.0
2020-01-28,11.0,6.0,13.0,11.0,11.0,16.0,11.0,6.0,23.0,16.0,13.347685683530678,0.0
2020-01-29,17.0,12.0,4.0,12.0,6.0,23.0,6.0,18.0,23.0,27.0,15.931108719052745,0.0
2020-01-30,41.0,27.0,14.0,6.0,30.0,18.0,19.0,26.0,12.0,30.0,24.004305705059203,0.0
2020-01-31,12.0,13.0,10.0,25.0,26.0,18.0,0.0,7.0,13.0,24.0,15.931108719052745,0.0
2020-02-01,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,2.045209903121636,0.0
