,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-11-14,10.0,0.0,48.0,25.0,50.0,35.0,32.0,38.27160493827161,15.0,11.956521739130435,22.0,15.0,11.0,74.73684210526316,17.0,21.518987341772153,43.66197183098591,45.23809523809524,8.0,16.0,30.11903021652648
2020-11-15,40.0,30.0,38.0,37.0,30.0,17.0,21.0,38.27160493827161,15.0,11.956521739130435,42.0,15.0,56.0,21.05263157894737,41.0,21.518987341772153,42.25352112676056,0.0,40.0,23.0,32.389987683067794
2020-11-16,21.0,51.0,19.0,76.0,30.0,18.0,22.0,39.50617283950617,15.0,63.04347826086956,22.0,23.0,58.0,64.21052631578948,51.0,11.39240506329114,43.66197183098591,11.904761904761905,25.0,47.0,39.742177500649575
2020-11-17,42.0,42.0,30.0,26.0,31.0,9.0,33.0,25.925925925925927,39.0,64.1304347826087,11.0,8.0,35.0,44.21052631578947,35.0,68.35443037974683,14.084507042253522,23.80952380952381,42.0,24.0,36.157048598351786
2020-11-18,10.0,71.0,38.0,76.0,60.0,26.0,77.0,39.50617283950617,38.0,61.95652173913044,43.0,31.0,45.0,43.1578947368421,50.0,32.91139240506329,57.74647887323944,45.23809523809524,25.0,8.0,49.056081665447856
2020-11-19,41.0,31.0,0.0,38.0,30.0,9.0,22.0,51.851851851851855,15.0,75.0,55.0,24.0,46.0,44.21052631578947,50.0,21.518987341772153,14.084507042253522,46.42857142857143,34.0,48.0,38.869689665010696
2020-11-20,21.0,31.0,20.0,26.0,10.0,9.0,22.0,66.66666666666667,8.0,26.08695652173913,33.0,16.0,23.0,22.105263157894736,34.0,34.177215189873415,29.577464788732396,46.42857142857143,34.0,8.0,29.03898556009777
2020-11-21,10.0,21.0,10.0,26.0,20.0,0.0,11.0,13.580246913580247,8.0,13.043478260869565,0.0,8.0,23.0,22.105263157894736,25.0,22.78481012658228,14.084507042253522,34.523809523809526,25.0,8.0,17.596317458828754
2020-11-22,10.0,21.0,19.0,25.0,10.0,18.0,11.0,25.925925925925927,15.0,13.043478260869565,0.0,31.0,11.0,22.105263157894736,17.0,21.518987341772153,29.577464788732396,22.61904761904762,0.0,8.0,18.471216442513732
2020-11-23,41.0,41.0,29.0,89.0,52.0,9.0,44.0,39.50617283950617,23.0,11.956521739130435,33.0,24.0,57.0,54.73684210526316,25.0,32.91139240506329,57.74647887323944,34.523809523809526,42.0,8.0,41.789366265405775
2020-11-24,50.0,50.0,38.0,87.0,49.0,87.0,75.0,76.54320987654322,60.0,97.82608695652173,86.0,31.0,56.0,53.68421052631579,57.0,54.43037974683544,84.50704225352112,89.28571428571429,32.0,31.0,69.53584690148591
2020-11-25,19.0,68.0,46.0,24.0,38.0,58.0,52.0,75.30864197530865,36.0,81.52173913043478,31.0,45.0,33.0,30.526315789473685,40.0,31.645569620253166,95.77464788732394,76.19047619047619,47.0,15.0,52.654995530500024
2020-11-26,31.0,41.0,29.0,39.0,10.0,9.0,0.0,39.50617283950617,23.0,38.04347826086956,45.0,40.0,11.0,10.526315789473685,8.0,32.91139240506329,29.577464788732396,22.61904761904762,25.0,16.0,27.930106376598424
2020-11-27,0.0,20.0,19.0,25.0,10.0,34.0,21.0,25.925925925925927,15.0,0.0,11.0,15.0,11.0,21.05263157894737,25.0,21.518987341772153,42.25352112676056,10.714285714285714,16.0,15.0,20.016589841011655
2020-11-28,50.0,30.0,19.0,25.0,20.0,9.0,32.0,75.30864197530865,7.0,11.956521739130435,11.0,23.0,22.0,31.57894736842105,32.0,43.037974683544306,56.33802816901409,67.85714285714286,16.0,23.0,33.78731923271972
2020-11-29,40.0,41.0,29.0,37.0,60.0,26.0,0.0,77.77777777777777,38.0,25.0,11.0,8.0,45.0,74.73684210526316,17.0,43.037974683544306,42.25352112676056,22.61904761904762,25.0,23.0,38.27392046717494
2020-11-30,0.0,10.0,19.0,36.0,39.0,17.0,31.0,24.691358024691358,7.0,11.956521739130435,21.0,8.0,11.0,10.526315789473685,33.0,21.518987341772153,0.0,21.428571428571427,0.0,23.0,19.271487659776167
2020-12-01,41.0,51.0,39.0,38.0,40.0,0.0,65.0,64.19753086419753,23.0,50.0,22.0,31.0,34.0,32.63157894736842,16.0,32.91139240506329,14.084507042253522,22.61904761904762,25.0,32.0,37.60489934083442
2020-12-02,50.0,30.0,19.0,25.0,40.0,34.0,11.0,38.27160493827161,7.0,36.95652173913044,21.0,0.0,22.0,21.05263157894737,0.0,21.518987341772153,14.084507042253522,22.61904761904762,8.0,31.0,25.267638616544176
2020-12-03,20.0,40.0,38.0,49.0,50.0,9.0,43.0,77.77777777777777,23.0,48.91304347826087,32.0,46.0,34.0,31.57894736842105,74.0,32.91139240506329,43.66197183098591,55.95238095238095,16.0,31.0,44.43696530868002
2020-12-04,20.0,39.0,10.0,25.0,20.0,0.0,21.0,12.345679012345679,0.0,11.956521739130435,21.0,8.0,33.0,21.05263157894737,16.0,10.126582278481013,14.084507042253522,22.61904761904762,16.0,23.0,19.219177883962452
2020-12-05,20.0,40.0,29.0,37.0,30.0,35.0,43.0,25.925925925925927,15.0,23.91304347826087,22.0,31.0,45.0,21.05263157894737,8.0,21.518987341772153,14.084507042253522,34.523809523809526,24.0,46.0,31.606313436206328
2020-12-06,50.0,40.0,38.0,25.0,30.0,43.0,21.0,38.27160493827161,38.0,36.95652173913044,0.0,31.0,45.0,52.63157894736842,17.0,43.037974683544306,57.74647887323944,33.333333333333336,24.0,23.0,38.36060203011613
2020-12-07,30.0,50.0,38.0,49.0,50.0,34.0,32.0,38.27160493827161,44.0,36.95652173913044,42.0,15.0,56.0,73.6842105263158,16.0,43.037974683544306,70.4225352112676,45.23809523809524,49.0,30.0,47.05112376661441
2020-12-08,41.0,41.0,59.0,76.0,51.0,45.0,44.0,53.08641975308642,23.0,63.04347826086956,44.0,16.0,47.0,32.63157894736842,67.0,21.518987341772153,73.2394366197183,34.523809523809526,42.0,16.0,49.69975426831172
2020-12-09,20.0,30.0,29.0,25.0,30.0,17.0,32.0,51.851851851851855,15.0,50.0,54.0,8.0,34.0,43.1578947368421,33.0,21.518987341772153,0.0,11.904761904761905,17.0,16.0,30.065953074833477
2020-12-10,31.0,21.0,10.0,13.0,21.0,36.0,45.0,27.160493827160494,8.0,26.08695652173913,23.0,0.0,12.0,22.105263157894736,17.0,11.39240506329114,29.577464788732396,47.61904761904762,17.0,24.0,24.677878403876456
2020-12-11,32.0,21.0,50.0,92.0,21.0,36.0,33.0,67.90123456790124,39.0,13.043478260869565,34.0,49.0,0.0,55.78947368421053,35.0,34.177215189873415,45.070422535211264,71.42857142857143,9.0,40.0,43.46618590801358
2020-12-12,10.0,41.0,10.0,26.0,31.0,0.0,22.0,54.32098765432099,8.0,26.08695652173913,45.0,0.0,12.0,44.21052631578947,0.0,11.39240506329114,45.070422535211264,11.904761904761905,9.0,24.0,24.06612284701894
2020-12-13,40.0,40.0,47.0,50.0,40.0,26.0,53.0,25.925925925925927,30.0,25.0,21.0,23.0,45.0,31.57894736842105,33.0,64.55696202531645,42.25352112676056,22.61904761904762,25.0,31.0,39.97754664928668
2020-12-14,20.0,41.0,19.0,13.0,20.0,26.0,33.0,25.925925925925927,30.0,50.0,33.0,16.0,56.0,54.73684210526316,34.0,44.30379746835443,43.66197183098591,69.04761904761905,25.0,16.0,37.394500989889785
2020-12-15,55.0,33.0,42.0,41.0,11.0,38.0,35.0,55.55555555555556,25.0,40.21739130434783,23.0,42.0,61.0,34.73684210526316,27.0,46.835443037974684,61.971830985915496,73.80952380952381,18.0,42.0,45.01384909842017
2020-12-16,32.0,43.0,10.0,40.0,42.0,18.0,11.0,40.74074074074074,39.0,39.130434782608695,34.0,8.0,24.0,56.8421052631579,26.0,22.78481012658228,29.577464788732396,35.714285714285715,17.0,24.0,33.10119391366546
2020-12-17,23.0,34.0,11.0,43.0,56.0,30.0,36.0,74.07407407407408,8.0,28.26086956521739,73.0,26.0,26.0,73.6842105263158,0.0,0.0,66.19718309859155,51.19047619047619,46.0,27.0,40.89736068677887
2020-12-18,12.0,35.0,33.0,0.0,46.0,30.0,38.0,60.49382716049383,9.0,56.52173913043478,38.0,18.0,53.0,63.1578947368421,10.0,50.63291139240506,16.901408450704224,26.19047619047619,19.0,27.0,35.84339203430634
2020-12-19,12.0,24.0,34.0,15.0,35.0,30.0,25.0,14.814814814814815,18.0,57.608695652173914,25.0,27.0,27.0,37.89473684210526,20.0,25.31645569620253,33.80281690140845,39.285714285714285,10.0,18.0,29.523735190628162
2020-12-20,59.0,70.0,100.0,87.0,93.0,100.0,100.0,88.88888888888889,62.0,100.0,100.0,100.0,78.0,100.0,86.0,100.0,100.0,80.95238095238095,86.0,100.0,100.00000000000001
2020-12-21,79.0,100.0,63.0,96.0,100.0,76.0,71.0,100.0,100.0,81.52173913043478,60.0,95.0,100.0,84.21052631578948,100.0,48.10126582278481,63.38028169014085,88.0952380952381,100.0,87.0,94.49799262244971
2020-12-22,100.0,100.0,42.0,68.0,55.0,48.0,59.0,71.60493827160494,33.0,80.43478260869566,23.0,59.0,49.0,70.52631578947368,45.0,48.10126582278481,46.478873239436616,100.0,36.0,34.0,65.22890640305233
