date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-02-11,15.0,20.0,30.0,33.0,16.0,26.0,33.0,29.0,25.0,19.0,24.6,0
2020-02-12,25.0,23.0,18.0,15.0,20.0,20.0,20.0,15.0,28.0,15.0,19.9,0
2020-02-13,17.0,23.0,18.0,25.0,21.0,26.0,24.0,26.0,28.0,23.0,23.1,0
2020-02-14,24.0,19.0,25.0,19.0,25.0,20.0,24.0,20.0,24.0,22.0,22.2,0
2020-02-15,18.0,22.0,14.0,20.0,20.0,27.0,23.0,22.0,23.0,24.0,21.3,0
2020-02-16,24.0,22.0,17.0,25.0,19.0,24.0,28.0,20.0,29.0,32.0,24.0,0
2020-02-17,30.0,32.0,21.0,25.0,28.0,31.0,27.0,37.0,33.0,23.0,28.7,0
2020-02-18,19.0,18.0,13.0,16.0,12.0,20.0,18.0,12.0,15.0,14.0,15.7,0
2020-02-19,26.0,27.0,22.0,18.0,23.0,37.0,25.0,23.0,23.0,20.0,24.4,0
2020-02-20,22.0,20.0,17.0,22.0,14.0,21.0,16.0,17.0,23.0,19.0,19.1,0
2020-02-21,14.0,18.0,10.0,22.0,19.0,22.0,18.0,16.0,26.0,19.0,18.4,0
2020-02-22,24.0,24.0,13.0,27.0,18.0,38.0,25.0,16.0,30.0,13.0,22.8,0
2020-02-23,34.0,27.0,39.0,35.0,29.0,37.0,34.0,31.0,44.0,29.0,33.9,0
2020-02-24,49.0,37.0,35.0,47.0,35.0,50.0,41.0,33.0,43.0,43.0,41.3,0
2020-02-25,26.0,36.0,31.0,36.0,34.0,35.0,33.0,28.0,35.0,32.0,32.6,0
2020-02-26,41.0,34.0,33.0,37.0,38.0,46.0,42.0,39.0,48.0,33.0,39.1,0
2020-02-27,33.0,41.0,32.0,43.0,46.0,35.0,47.0,39.0,49.0,34.0,39.9,0
2020-02-28,38.0,27.0,31.0,40.0,32.0,46.0,25.0,30.0,40.0,33.0,34.2,0
2020-02-29,25.0,24.0,20.0,21.0,32.0,28.0,22.0,23.0,21.0,14.0,23.0,0
2020-03-01,36.0,26.0,26.0,25.0,26.0,37.0,27.0,23.0,37.0,19.0,28.2,0
2020-03-02,35.0,42.0,36.0,44.0,35.0,43.0,44.0,30.0,37.0,33.0,37.9,0
2020-03-03,26.0,24.0,21.0,25.0,33.0,32.0,25.0,24.0,32.0,25.0,26.7,0
2020-03-04,32.0,39.0,27.0,36.0,39.0,50.0,30.0,23.0,44.0,27.0,34.7,0
2020-03-05,37.0,38.0,32.0,44.0,47.0,49.0,40.0,33.0,41.0,33.0,39.4,0
2020-03-06,62.0,47.0,49.0,47.0,57.0,70.0,63.0,56.0,63.0,50.0,56.4,0
2020-03-07,48.0,36.0,47.0,42.0,43.0,43.0,39.0,40.0,58.0,43.0,43.9,0
2020-03-08,54.0,66.0,49.0,68.0,60.0,58.0,51.0,55.0,58.0,48.0,56.7,0
2020-03-09,68.0,74.0,47.0,78.0,80.0,79.0,69.0,57.0,73.0,63.0,68.8,0
2020-03-10,60.0,56.0,56.0,49.0,58.0,58.0,61.0,55.0,81.0,56.0,59.0,0
2020-03-11,56.0,55.0,44.0,50.0,56.0,54.0,60.0,56.0,73.0,35.0,53.9,0
2020-03-12,60.0,51.0,44.0,52.0,53.0,66.0,50.0,41.0,57.0,35.0,50.9,0
2020-03-13,47.0,47.0,42.0,40.0,63.0,56.0,56.0,36.0,61.0,45.0,49.3,0
2020-03-14,54.0,69.0,57.0,67.0,64.0,72.0,69.0,62.0,81.0,53.0,64.8,0
2020-03-15,53.0,66.0,59.0,55.0,56.0,76.0,51.0,47.0,68.0,42.0,57.3,0
2020-03-16,50.0,57.0,63.0,76.0,64.0,82.0,55.0,64.0,81.0,62.0,65.4,0
2020-03-17,70.0,76.0,66.0,69.0,75.0,82.0,84.0,73.0,77.0,72.0,74.4,0
2020-03-18,59.0,62.0,50.0,53.0,66.0,70.0,70.0,60.0,76.0,48.0,61.4,0
2020-03-19,51.0,63.0,52.0,63.0,44.0,66.0,52.0,57.0,65.0,40.0,55.3,0
2020-03-20,52.0,53.0,51.0,48.0,53.0,68.0,52.0,47.0,58.0,40.0,52.2,0
2020-03-21,33.0,45.0,41.0,45.0,37.0,45.0,40.0,36.0,43.0,30.0,39.5,0
2020-03-22,43.0,42.0,44.0,34.0,42.0,47.0,39.0,57.0,45.0,46.0,43.9,0
2020-03-23,39.0,40.0,39.0,51.0,51.0,57.0,47.0,41.0,51.0,37.0,45.3,0
2020-03-24,48.0,48.0,45.0,51.0,49.0,54.0,50.0,49.0,57.0,34.0,48.5,0
2020-03-25,49.0,44.0,43.0,62.0,59.0,60.0,46.0,47.0,50.0,39.0,49.9,0
2020-03-26,51.0,43.0,45.0,49.0,56.0,66.0,52.0,56.0,50.0,41.0,50.9,0
2020-03-27,41.0,44.0,39.0,43.0,42.0,49.0,33.0,40.0,41.0,32.0,40.4,0
2020-03-28,36.0,54.0,33.0,52.0,45.0,57.0,49.0,55.0,52.0,40.0,47.3,0
2020-03-29,39.0,40.0,29.0,37.0,35.0,49.0,38.0,32.0,48.0,34.0,38.1,0
2020-03-30,46.0,46.0,38.0,36.0,54.0,39.0,33.0,33.0,34.0,31.0,39.0,0
2020-03-31,52.0,47.0,46.0,37.0,44.0,62.0,45.0,47.0,54.0,35.0,46.9,0
2020-04-01,44.0,43.0,40.0,45.0,45.0,46.0,44.0,50.0,39.0,33.0,42.9,0
2020-04-02,38.0,40.0,36.0,48.0,37.0,60.0,35.0,44.0,43.0,44.0,42.5,0
2020-04-03,29.0,40.0,34.0,41.0,34.0,33.0,30.0,43.0,39.0,28.0,35.1,0
2020-04-04,42.0,34.0,31.0,28.0,38.0,43.0,37.0,30.0,45.0,38.0,36.6,0
2020-04-05,28.0,38.0,16.0,37.0,28.0,37.0,26.0,30.0,27.0,28.0,29.5,0
2020-04-06,41.0,34.0,33.0,40.0,44.0,47.0,42.0,43.0,42.0,24.0,39.0,0
2020-04-07,40.0,39.0,30.0,58.0,45.0,43.0,51.0,50.0,52.0,40.0,44.8,0
2020-04-08,25.0,36.0,32.0,45.0,42.0,37.0,29.0,40.0,41.0,29.0,35.6,0
2020-04-09,41.0,57.0,40.0,48.0,47.0,63.0,43.0,40.0,48.0,41.0,46.8,0
2020-04-10,31.0,33.0,27.0,29.0,29.0,39.0,28.0,32.0,36.0,31.0,31.5,0
2020-04-11,27.0,38.0,30.0,37.0,35.0,61.0,50.0,38.0,41.0,38.0,39.5,0
2020-04-12,30.0,23.0,21.0,32.0,35.0,39.0,30.0,28.0,30.0,25.0,29.3,0
2020-04-13,37.0,36.0,42.0,42.0,33.0,48.0,41.0,36.0,48.0,36.0,39.9,0
2020-04-14,62.0,49.0,57.0,56.0,52.0,69.0,61.0,43.0,70.0,49.0,56.8,0
2020-04-15,56.0,67.0,52.0,73.0,58.0,70.0,56.0,58.0,66.0,56.0,61.2,0
2020-04-16,39.0,49.0,49.0,58.0,54.0,52.0,49.0,46.0,61.0,43.0,50.0,0
2020-04-17,44.0,50.0,49.0,67.0,54.0,67.0,50.0,44.0,63.0,36.0,52.4,0
2020-04-18,49.0,61.0,43.0,40.0,47.0,57.0,60.0,50.0,66.0,57.0,53.0,0
2020-04-19,45.0,66.0,44.0,57.0,55.0,62.0,51.0,42.0,53.0,47.0,52.2,0
2020-04-20,64.0,65.0,67.0,67.0,75.0,68.0,62.0,65.0,98.0,65.0,69.6,0
2020-04-21,61.0,58.0,58.0,75.0,62.0,84.0,73.0,67.0,75.0,62.0,67.5,0
2020-04-22,61.0,68.0,54.0,69.0,67.0,77.0,65.0,64.0,82.0,52.0,65.9,0
2020-04-23,68.0,67.0,72.0,73.0,69.0,78.0,83.0,73.0,81.0,58.0,72.2,0
2020-04-24,52.0,64.0,55.0,58.0,70.0,67.0,68.0,57.0,65.0,61.0,61.7,0
2020-04-25,36.0,43.0,36.0,44.0,43.0,43.0,49.0,39.0,42.0,37.0,41.2,0
2020-04-26,37.0,33.0,35.0,47.0,44.0,51.0,45.0,45.0,56.0,38.0,43.1,0
2020-04-27,75.0,68.0,77.0,62.0,60.0,84.0,73.0,68.0,78.0,70.0,71.5,0
2020-04-28,74.0,87.0,58.0,71.0,71.0,75.0,78.0,76.0,90.0,69.0,74.9,0
2020-04-29,63.0,73.0,69.0,84.0,67.0,86.0,78.0,66.0,77.0,78.0,74.1,0
2020-04-30,72.0,93.0,74.0,78.0,78.0,73.0,80.0,61.0,90.0,71.0,77.0,0
2020-05-01,51.0,61.0,48.0,51.0,50.0,61.0,57.0,48.0,56.0,52.0,53.5,0
2020-05-02,56.0,51.0,47.0,55.0,65.0,85.0,52.0,46.0,62.0,58.0,57.7,0
2020-05-03,57.0,49.0,34.0,51.0,49.0,54.0,39.0,39.0,48.0,45.0,46.5,0
2020-05-04,65.0,80.0,67.0,71.0,89.0,84.0,75.0,69.0,97.0,65.0,76.2,0
2020-05-05,61.0,64.0,48.0,72.0,54.0,87.0,65.0,60.0,74.0,57.0,64.2,0
2020-05-06,65.0,61.0,66.0,79.0,62.0,78.0,85.0,60.0,86.0,63.0,70.5,0
2020-05-07,52.0,58.0,50.0,58.0,72.0,72.0,59.0,47.0,58.0,40.0,56.6,0
2020-05-08,59.0,67.0,56.0,60.0,54.0,73.0,52.0,50.0,64.0,59.0,59.4,0
2020-05-09,44.0,45.0,42.0,43.0,44.0,55.0,37.0,41.0,50.0,50.0,45.1,0
2020-05-10,42.0,37.0,29.0,47.0,36.0,31.0,31.0,35.0,48.0,25.0,36.1,0
2020-05-11,59.0,59.0,45.0,66.0,70.0,65.0,65.0,60.0,58.0,59.0,60.6,0
2020-05-12,56.0,53.0,47.0,64.0,51.0,67.0,59.0,55.0,77.0,51.0,58.0,0
2020-05-13,66.0,62.0,50.0,53.0,52.0,78.0,63.0,59.0,71.0,54.0,60.8,0
2020-05-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
2020-05-15,74.0,80.0,68.0,81.0,81.0,87.0,80.0,72.0,100.0,72.0,79.5,0
2020-05-16,69.0,63.0,72.0,74.0,65.0,76.0,65.0,67.0,85.0,62.0,69.8,0
2020-05-17,66.0,61.0,46.0,50.0,71.0,72.0,64.0,54.0,69.0,41.0,59.4,0
2020-05-18,87.0,83.0,81.0,82.0,74.0,97.0,90.0,84.0,96.0,68.0,84.2,0
2020-05-19,51.0,54.0,60.0,61.0,55.0,60.0,55.0,48.0,50.0,48.0,54.2,0
2020-05-20,57.0,63.0,50.0,60.0,52.0,68.0,55.0,55.0,64.0,54.0,57.8,0
2020-05-21,46.0,47.0,40.0,58.0,48.0,69.0,42.0,47.0,64.0,48.0,50.9,0
2020-05-22,56.0,51.0,42.0,64.0,54.0,65.0,48.0,52.0,43.0,34.0,50.9,0
2020-05-23,35.0,25.0,35.0,36.0,36.0,36.0,25.0,33.0,33.0,26.0,32.0,0
2020-05-24,29.0,40.0,29.0,37.0,23.0,41.0,34.0,33.0,44.0,23.0,33.3,0
2020-05-25,43.0,41.0,42.0,49.0,45.0,65.0,43.0,45.0,60.0,42.0,47.5,0
2020-05-26,32.0,35.0,34.0,42.0,29.0,34.0,36.0,35.0,36.0,24.0,33.7,0
2020-05-27,35.0,34.0,32.0,40.0,31.0,36.0,37.0,32.0,33.0,29.0,33.9,0
2020-05-28,23.0,26.0,22.0,31.0,27.0,28.0,18.0,19.0,28.0,22.0,24.4,0
2020-05-29,34.0,23.0,21.0,26.0,33.0,27.0,30.0,23.0,36.0,26.0,27.9,0
2020-05-30,31.0,35.0,31.0,46.0,36.0,39.0,38.0,50.0,53.0,47.0,40.6,0
2020-05-31,23.0,24.0,26.0,26.0,28.0,44.0,20.0,33.0,30.0,20.0,27.4,0
2020-06-01,27.0,32.0,25.0,28.0,26.0,35.0,25.0,25.0,33.0,25.0,28.1,0
2020-06-02,23.0,24.0,23.0,20.0,21.0,16.0,11.0,14.0,21.0,20.0,19.3,0
2020-06-03,28.0,23.0,19.0,29.0,27.0,29.0,30.0,23.0,30.0,20.0,25.8,0
2020-06-04,20.0,26.0,20.0,30.0,28.0,33.0,22.0,20.0,30.0,14.0,24.3,0
2020-06-05,39.0,35.0,31.0,24.0,30.0,28.0,43.0,32.0,37.0,24.0,32.3,0
2020-06-06,32.0,22.0,18.0,14.0,22.0,24.0,15.0,21.0,20.0,17.0,20.5,0
2020-06-07,24.0,31.0,27.0,32.0,18.0,36.0,32.0,19.0,30.0,22.0,27.1,0
2020-06-08,22.0,21.0,24.0,19.0,27.0,27.0,24.0,20.0,24.0,25.0,23.3,0
2020-06-09,20.0,18.0,21.0,16.0,19.0,25.0,26.0,20.0,26.0,23.0,21.4,0
2020-06-10,22.0,17.0,12.0,21.0,23.0,19.0,22.0,17.0,17.0,21.0,19.1,0
2020-06-11,21.0,17.0,18.0,22.0,18.0,21.0,18.0,25.0,22.0,19.0,20.1,0
2020-06-12,24.0,23.0,24.0,24.0,27.0,30.0,24.0,25.0,28.0,20.0,24.9,0
2020-06-13,18.0,24.0,17.0,20.0,17.0,22.0,16.0,21.0,22.0,17.0,19.4,0
2020-06-14,20.0,26.0,16.0,19.0,21.0,21.0,25.0,21.0,24.0,24.0,21.7,0
2020-06-15,20.0,21.0,19.0,26.0,20.0,25.0,26.0,19.0,28.0,20.0,22.4,0
2020-06-16,15.0,15.0,12.0,9.0,10.0,17.0,12.0,13.0,22.0,13.0,13.8,0
2020-06-17,18.0,18.0,16.0,18.0,12.0,21.0,14.0,16.0,16.0,18.0,16.7,0
2020-06-18,22.0,17.0,14.0,16.0,24.0,21.0,22.0,18.0,18.0,21.0,19.3,0
2020-06-19,22.0,24.0,19.0,20.0,17.0,22.0,18.0,20.0,18.0,15.0,19.5,0
2020-06-20,15.0,20.0,13.0,16.0,17.0,17.0,7.0,16.0,21.0,10.0,15.2,0
2020-06-21,18.0,16.0,19.0,22.0,21.0,24.0,20.0,16.0,16.0,17.0,18.9,0
2020-06-22,18.0,15.0,18.0,10.0,21.0,17.0,16.0,19.0,21.0,18.0,17.3,0
2020-06-23,14.0,16.0,9.0,14.0,9.0,15.0,19.0,9.0,19.0,19.0,14.3,0
2020-06-24,23.0,21.0,20.0,20.0,22.0,30.0,21.0,22.0,30.0,18.0,22.7,0
2020-06-25,13.0,19.0,15.0,19.0,14.0,22.0,6.0,12.0,11.0,8.0,13.9,0
2020-06-26,17.0,12.0,16.0,12.0,16.0,21.0,17.0,17.0,24.0,16.0,16.8,0
2020-06-27,24.0,24.0,17.0,18.0,20.0,24.0,16.0,14.0,28.0,19.0,20.4,0
2020-06-28,19.0,19.0,20.0,22.0,26.0,29.0,23.0,16.0,21.0,18.0,21.3,0
2020-06-29,20.0,24.0,10.0,23.0,18.0,19.0,10.0,16.0,21.0,11.0,17.2,0
2020-06-30,16.0,28.0,13.0,20.0,16.0,24.0,23.0,10.0,15.0,18.0,18.3,0
2020-07-01,14.0,21.0,15.0,17.0,12.0,23.0,16.0,18.0,9.0,16.0,16.1,0
2020-07-02,16.0,15.0,16.0,11.0,10.0,14.0,11.0,14.0,18.0,10.0,13.5,0
2020-07-03,11.0,12.0,10.0,10.0,10.0,4.0,18.0,10.0,11.0,7.0,10.3,0
2020-07-04,21.0,13.0,12.0,14.0,18.0,22.0,11.0,18.0,15.0,17.0,16.1,0
2020-07-05,11.0,25.0,10.0,27.0,16.0,27.0,20.0,16.0,21.0,22.0,19.5,0
2020-07-06,16.0,18.0,6.0,16.0,12.0,17.0,15.0,18.0,28.0,16.0,16.2,0
2020-07-07,15.0,15.0,10.0,12.0,13.0,17.0,12.0,14.0,8.0,13.0,12.9,0
2020-07-08,24.0,23.0,14.0,23.0,20.0,31.0,20.0,17.0,27.0,24.0,22.3,0
2020-07-09,18.0,18.0,13.0,23.0,13.0,18.0,9.0,12.0,22.0,11.0,15.7,0
2020-07-10,15.0,11.0,10.0,9.0,14.0,29.0,13.0,15.0,12.0,10.0,13.8,0
2020-07-11,10.0,16.0,5.0,15.0,13.0,17.0,6.0,11.0,15.0,13.0,12.1,0
2020-07-12,12.0,20.0,4.0,11.0,14.0,18.0,9.0,13.0,17.0,9.0,12.7,0
2020-07-13,14.0,11.0,13.0,20.0,5.0,12.0,15.0,15.0,20.0,11.0,13.6,0
2020-07-14,17.0,13.0,11.0,17.0,11.0,22.0,11.0,17.0,13.0,10.0,14.2,0
2020-07-15,17.0,17.0,13.0,11.0,11.0,11.0,19.0,10.0,22.0,17.0,14.8,0
2020-07-16,7.0,11.0,11.0,13.0,12.0,13.0,12.0,16.0,16.0,10.0,12.1,0
2020-07-17,26.0,16.0,17.0,23.0,21.0,20.0,20.0,16.0,19.0,22.0,20.0,0
2020-07-18,13.0,13.0,17.0,17.0,13.0,16.0,22.0,22.0,7.0,12.0,15.2,0
2020-07-19,12.0,11.0,11.0,12.0,14.0,9.0,11.0,9.0,9.0,7.0,10.5,0
2020-07-20,23.0,22.0,20.0,23.0,24.0,28.0,19.0,24.0,18.0,17.0,21.8,0
2020-07-21,18.0,27.0,10.0,9.0,8.0,18.0,18.0,12.0,17.0,15.0,15.2,0
2020-07-22,11.0,18.0,15.0,15.0,14.0,10.0,10.0,17.0,20.0,12.0,14.2,0
2020-07-23,11.0,25.0,17.0,15.0,15.0,12.0,17.0,16.0,17.0,11.0,15.6,0
2020-07-24,11.0,6.0,11.0,17.0,11.0,15.0,11.0,15.0,17.0,15.0,12.9,0
2020-07-25,16.0,20.0,16.0,17.0,8.0,18.0,18.0,15.0,22.0,15.0,16.5,0
2020-07-26,15.0,22.0,11.0,13.0,16.0,20.0,17.0,14.0,12.0,11.0,15.1,0
2020-07-27,12.0,15.0,11.0,16.0,17.0,12.0,17.0,10.0,17.0,12.0,13.9,0
2020-07-28,10.0,10.0,10.0,10.0,9.0,14.0,13.0,18.0,16.0,7.0,11.7,0
2020-07-29,20.0,21.0,21.0,25.0,18.0,20.0,17.0,10.0,30.0,22.0,20.4,0
2020-07-30,19.0,20.0,22.0,26.0,21.0,33.0,22.0,25.0,34.0,22.0,24.4,0
2020-07-31,25.0,22.0,27.0,8.0,24.0,26.0,23.0,25.0,19.0,16.0,21.5,0
2020-08-01,17.0,24.0,18.0,23.0,25.0,35.0,30.0,25.0,18.0,22.0,23.7,0
2020-08-02,17.0,14.0,12.0,14.0,13.0,20.0,14.0,14.0,15.0,20.0,15.3,0
2020-08-03,15.0,20.0,11.0,19.0,15.0,13.0,18.0,19.0,23.0,8.0,16.1,0
2020-08-04,26.0,16.0,26.0,22.0,23.0,19.0,25.0,17.0,29.0,24.0,22.7,0
2020-08-05,15.0,17.0,32.0,26.0,25.0,30.0,28.0,23.0,20.0,23.0,23.9,0
2020-08-06,19.0,12.0,15.0,17.0,18.0,21.0,20.0,17.0,21.0,14.0,17.4,0
2020-08-07,17.0,14.0,14.0,17.0,16.0,19.0,21.0,16.0,18.0,13.0,16.5,0
2020-08-08,19.0,18.0,16.0,15.0,10.0,19.0,16.0,14.0,20.0,5.0,15.2,0
2020-08-09,20.0,29.0,22.0,29.0,25.0,18.0,22.0,18.0,20.0,17.0,22.0,0
2020-08-10,21.0,14.0,13.0,25.0,23.0,27.0,20.0,17.0,25.0,20.0,20.5,0
2020-08-11,8.0,12.0,12.0,17.0,18.0,15.0,10.0,17.0,11.0,15.0,13.5,0
2020-08-12,16.0,17.0,20.0,30.0,20.0,26.0,36.0,29.0,25.0,23.0,24.2,0
2020-08-13,17.0,24.0,21.0,23.0,18.0,21.0,25.0,12.0,23.0,14.0,19.8,0
2020-08-14,17.0,15.0,23.0,21.0,13.0,14.0,16.0,11.0,20.0,18.0,16.8,0
2020-08-15,13.0,10.0,16.0,14.0,13.0,16.0,17.0,11.0,21.0,18.0,14.9,0
2020-08-16,22.0,19.0,20.0,16.0,20.0,14.0,20.0,13.0,17.0,16.0,17.7,0
2020-08-17,19.0,23.0,27.0,26.0,21.0,30.0,20.0,14.0,20.0,14.0,21.4,0
2020-08-18,17.0,22.0,23.0,16.0,7.0,17.0,19.0,21.0,23.0,20.0,18.5,0
2020-08-19,20.0,17.0,20.0,21.0,21.0,15.0,25.0,26.0,23.0,17.0,20.5,0
2020-08-20,23.0,32.0,23.0,23.0,18.0,28.0,23.0,17.0,24.0,18.0,22.9,0
2020-08-21,24.0,25.0,18.0,25.0,14.0,27.0,12.0,9.0,25.0,22.0,20.1,0
2020-08-22,37.0,34.0,39.0,45.0,39.0,39.0,32.0,38.0,43.0,39.0,38.5,0
2020-08-23,20.0,16.0,17.0,23.0,29.0,28.0,19.0,21.0,28.0,18.0,21.9,0
2020-08-24,38.0,37.0,30.0,18.0,39.0,45.0,19.0,30.0,29.0,28.0,31.3,0
2020-08-25,25.0,27.0,24.0,23.0,14.0,23.0,26.0,18.0,28.0,15.0,22.3,0
2020-08-26,39.0,41.0,30.0,39.0,31.0,46.0,33.0,30.0,40.0,27.0,35.6,0
2020-08-27,41.0,43.0,27.0,51.0,40.0,55.0,44.0,37.0,50.0,35.0,42.3,0
2020-08-28,29.0,28.0,23.0,27.0,25.0,33.0,25.0,29.0,33.0,19.0,27.1,0
2020-08-29,49.0,47.0,31.0,38.0,51.0,73.0,47.0,43.0,57.0,41.0,47.7,0
2020-08-30,40.0,31.0,30.0,36.0,28.0,46.0,29.0,36.0,49.0,25.0,35.0,0
2020-08-31,44.0,48.0,39.0,41.0,44.0,54.0,53.0,51.0,55.0,42.0,47.1,0
2020-09-01,39.0,36.0,38.0,36.0,42.0,53.0,40.0,42.0,43.0,30.0,39.9,0
2020-09-02,62.0,55.0,47.0,45.0,51.0,67.0,43.0,38.0,57.0,41.0,50.6,0
2020-09-03,42.0,40.0,36.0,49.0,41.0,32.0,36.0,34.0,49.0,37.0,39.6,0
2020-09-04,38.0,40.0,29.0,34.0,39.0,44.0,36.0,36.0,39.0,27.0,36.2,0
2020-09-05,39.0,32.0,31.0,27.0,32.0,42.0,27.0,22.0,42.0,34.0,32.8,0
2020-09-06,26.0,23.0,27.0,31.0,40.0,29.0,29.0,29.0,36.0,22.0,29.2,0
2020-09-07,41.0,40.0,42.0,49.0,34.0,62.0,44.0,51.0,53.0,41.0,45.7,0
2020-09-08,51.0,44.0,34.0,52.0,59.0,58.0,55.0,54.0,54.0,42.0,50.3,0
2020-09-09,48.0,62.0,45.0,47.0,51.0,60.0,45.0,42.0,52.0,50.0,50.2,0
2020-09-10,53.0,52.0,46.0,59.0,59.0,80.0,66.0,56.0,65.0,54.0,59.0,0
2020-09-11,56.0,58.0,59.0,69.0,65.0,89.0,53.0,67.0,52.0,48.0,61.6,0
2020-09-12,48.0,86.0,44.0,78.0,51.0,81.0,67.0,54.0,71.0,35.0,61.5,0
2020-09-13,52.0,73.0,66.0,62.0,77.0,80.0,68.0,65.0,65.0,57.0,66.5,0
2020-09-14,69.0,55.0,70.0,57.0,81.0,69.0,69.0,63.0,78.0,57.0,66.8,0
2020-09-15,58.0,48.0,36.0,52.0,55.0,67.0,65.0,60.0,80.0,55.0,57.6,0
