date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,53.0,37.0,0.0,55.0,0.0,0.0,0.0,56.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,20.69214131218457
2020-10-07,70.0,35.0,0.0,36.0,48.0,0.0,37.0,0.0,0.0,55.0,100.0,0.0,100.0,27.0,0.0,0.0,34.0,0.0,49.0,97.0,49.603460706560924
2020-10-08,37.0,37.0,0.0,38.0,0.0,0.0,40.0,39.0,0.0,0.0,52.0,40.0,0.0,0.0,0.0,56.0,0.0,29.0,0.0,0.0,26.532083633741887
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,52.0,0.0,21.12472963229993
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,0.0,38.0,0.0,36.0,29.0,0.0,50.0,22.27829848594088
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.0,0.0,0.0,55.0,0.0,41.0,0.0,0.0,0.0,56.0,42.0,58.0,0.0,41.0,59.0,0.0,0.0,0.0,55.0,29.343907714491714
2020-10-17,40.0,40.0,0.0,0.0,0.0,0.0,0.0,42.0,57.0,0.0,57.0,43.0,0.0,0.0,0.0,60.0,0.0,31.0,0.0,56.0,30.71377072819034
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,38.0,0.0,0.0,38.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,53.0,16.366258111031005
2020-10-20,0.0,37.0,55.0,0.0,0.0,0.0,0.0,38.0,51.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.0,23.143475126171595
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,37.0,51.0,0.0,0.0,38.0,0.0,0.0,53.0,39.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,51.0,21.485219899062727
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,54.0,0.0,100.0,0.0,0.0,0.0,51.0,59.0,52.0,78.0,0.0,0.0,38.0,55.0,72.0,28.0,0.0,0.0,42.32155731795242
2020-10-26,36.0,0.0,54.0,74.0,49.0,0.0,78.0,0.0,51.0,56.0,50.0,0.0,51.0,26.0,0.0,54.0,0.0,0.0,100.0,99.0,56.09228550829128
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,36.0,0.0,53.0,73.0,49.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,51.0,0.0,0.0,0.0,35.0,28.0,50.0,100.0,40.66330209084355
2020-10-29,0.0,0.0,0.0,35.0,47.0,54.0,37.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,27.0,48.0,0.0,23.936553713049754
2020-10-30,0.0,32.0,0.0,0.0,0.0,100.0,100.0,33.0,89.0,100.0,0.0,100.0,90.0,0.0,100.0,48.0,31.0,100.0,44.0,44.0,72.89113193943764
2020-10-31,0.0,0.0,0.0,67.0,0.0,53.0,0.0,0.0,47.0,52.0,0.0,70.0,0.0,26.0,35.0,50.0,66.0,0.0,0.0,0.0,33.59769286229272
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,47.0,35.0,0.0,25.0,0.0,0.0,33.0,26.0,45.0,0.0,19.033886085075704
2020-11-04,62.0,30.0,45.0,31.0,0.0,0.0,0.0,66.0,42.0,48.0,43.0,32.0,43.0,0.0,0.0,90.0,31.0,24.0,85.0,42.0,51.47801009372748
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,0.0,24.0,0.0,0.0,31.0,25.0,0.0,0.0,11.535688536409518
2020-11-06,33.0,0.0,49.0,0.0,0.0,53.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.645277577505409
2020-11-07,32.0,32.0,47.0,32.0,44.0,0.0,33.0,33.0,0.0,0.0,45.0,66.0,92.0,0.0,0.0,48.0,31.0,0.0,0.0,0.0,38.57245854361933
2020-11-08,0.0,0.0,49.0,33.0,88.0,52.0,0.0,34.0,46.0,0.0,47.0,35.0,0.0,48.0,34.0,0.0,0.0,51.0,0.0,45.0,40.519105984138434
2020-11-09,0.0,0.0,0.0,34.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,47.0,24.0,0.0,0.0,32.0,0.0,0.0,0.0,14.924297043979815
2020-11-10,34.0,0.0,50.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,49.0,0.0,0.0,0.0,33.0,26.0,0.0,0.0,25.666906993511176
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,33.0,34.0,0.0,33.0,0.0,0.0,0.0,34.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,46.0,0.0,18.817591925018025
2020-11-13,33.0,33.0,0.0,33.0,45.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,19.46647440519106
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,100.0,100.0,100.0,100.0,0.0,53.0,69.0,100.0,46.0,0.0,96.0,70.0,48.0,100.0,35.0,99.0,100.0,78.0,47.0,46.0,100.0
2020-11-16,33.0,32.0,0.0,0.0,44.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,34.0,0.0,32.0,24.0,0.0,44.0,23.143475126171595
2020-11-17,0.0,0.0,0.0,0.0,47.0,0.0,36.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,35.0,50.0,0.0,0.0,0.0,46.0,20.547945205479454
2020-11-18,0.0,0.0,0.0,0.0,45.0,53.0,0.0,34.0,0.0,53.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,21.989906272530643
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,34.0,34.0,0.0,34.0,0.0,0.0,35.0,0.0,48.0,54.0,0.0,36.0,49.0,0.0,0.0,51.0,33.0,0.0,47.0,0.0,32.804614275414565
2020-11-21,34.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,47.0,0.0,0.0,35.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,47.0,20.98053352559481
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
