date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-05,27.0,51.0,0.0,28.0,0.0,62.0,35.0,62.0,0.0,0.0,0.0,56.0,0.0,57.0,69.0,66.0,0.0,91.0,100.0,62.0,63.82151453434549
2020-10-06,27.0,26.0,0.0,30.0,0.0,63.0,34.0,31.0,0.0,36.0,32.0,57.0,31.0,0.0,36.0,0.0,62.0,0.0,0.0,32.0,41.408998333641925
2020-10-07,27.0,0.0,0.0,59.0,93.0,31.0,35.0,0.0,0.0,35.0,0.0,58.0,31.0,30.0,0.0,34.0,31.0,31.0,34.44444444444444,31.0,46.69505647102389
2020-10-08,0.0,0.0,36.0,0.0,50.0,33.0,0.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.663765969264952
2020-10-09,0.0,0.0,39.0,32.0,50.0,0.0,0.0,0.0,38.04347826086956,39.0,0.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.998993745119666
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,42.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,13.080910942418072
2020-10-11,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,34.0,0.0,0.0,36.0,0.0,34.0,0.0,33.0,17.080170338826147
2020-10-12,29.0,27.0,36.0,0.0,50.0,0.0,0.0,0.0,0.0,37.0,33.0,0.0,33.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,25.911868172560638
2020-10-13,28.0,56.0,36.0,62.0,100.0,67.0,75.0,100.0,0.0,38.0,100.0,30.0,33.0,31.0,0.0,72.0,100.0,100.0,72.22222222222223,100.0,100.0
2020-10-14,28.0,27.0,0.0,30.0,0.0,0.0,73.0,33.0,36.95652173913044,0.0,33.0,0.0,100.0,61.0,0.0,36.0,0.0,65.0,35.55555555555556,32.0,49.20022862110881
