date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-07,31.0,30.0,29.0,85.0,31.0,63.0,30.0,0.0,0.0,28.0,39.0,0.0,0.0,0.0,0.0,23.0,31.0,0.0,28.0,29.0,35.333333333333336
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,31.0,0.0,0.0,44.0,63.0,0.0,31.0,48.0,29.0,58.0,40.0,32.0,0.0,32.0,0.0,48.0,32.0,88.0,29.0,30.0,47.03703703703704
2020-11-10,98.0,32.0,31.0,46.0,33.0,67.0,65.0,0.0,0.0,31.0,41.0,0.0,63.0,0.0,0.0,25.0,33.0,45.0,0.0,30.0,47.407407407407405
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,33.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,8.148148148148149
2020-11-13,0.0,0.0,31.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,9.555555555555555
2020-11-14,0.0,32.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,33.0,0.0,31.0,0.0,13.77777777777778
2020-11-15,33.0,32.0,63.0,46.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,67.0,0.0,62.0,0.0,27.40740740740741
2020-11-16,65.0,32.0,31.0,0.0,0.0,0.0,0.0,25.0,31.0,30.0,41.0,66.0,32.0,67.0,84.0,0.0,33.0,0.0,0.0,0.0,39.77777777777778
