,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-11-05,79.0,56.0,48.0,42.0,57.0,61.0,67.0,46.0,66.0,34.0,30.0,64.0,41.0,46.0,41.0,45.0,26.0,63.44086021505376,44.0,54.794520547945204,65.00487209138606
2020-11-06,59.0,64.0,61.0,64.0,64.0,40.0,32.0,42.0,81.0,49.0,81.0,54.0,21.0,70.0,33.0,66.0,42.0,65.59139784946237,51.0,63.013698630136986,70.87835792482521
2020-11-07,86.0,46.0,48.0,42.0,28.0,45.0,53.0,68.0,38.0,68.0,54.0,60.0,74.0,35.0,33.0,38.0,48.0,45.16129032258065,34.0,95.89041095890411,66.79297839359323
2020-11-08,76.0,64.0,67.0,53.0,34.0,72.0,52.0,63.0,51.0,58.0,60.0,65.0,96.0,69.0,52.0,46.0,37.0,46.236559139784944,55.0,54.794520547945204,75.2769602391704
2020-11-09,62.0,35.0,85.0,43.0,40.0,51.0,43.0,54.0,74.0,44.0,75.0,67.0,62.0,51.0,43.0,59.0,58.0,29.032258064516128,52.0,69.86301369863014,70.51131536241286
2020-11-10,45.0,53.0,37.0,50.0,41.0,47.0,16.0,79.0,58.0,46.0,83.0,36.0,78.0,53.0,29.0,72.0,49.0,59.13978494623656,51.0,64.38356164383562,67.27327542120558
2020-11-11,65.0,43.0,34.0,5.0,38.0,74.0,63.0,55.0,49.0,51.0,58.0,45.0,32.0,32.0,58.0,56.0,70.0,49.46236559139785,9.0,65.75342465753425,61.21093745931441
2020-11-12,79.0,54.0,43.0,77.0,88.0,63.0,48.0,65.0,75.0,54.0,83.0,87.0,64.0,64.0,49.0,81.0,70.0,53.763440860215056,56.0,100.0,87.02347741107926
2020-11-13,70.0,47.0,55.0,66.0,63.0,34.0,42.0,42.0,80.0,44.0,37.0,48.0,63.0,35.0,38.0,72.0,43.0,29.032258064516128,51.0,64.38356164383562,65.78786276865269
2020-11-14,55.0,41.0,24.0,43.0,29.0,34.0,27.0,23.0,39.0,20.0,49.0,30.0,56.0,23.0,14.0,26.0,27.0,23.655913978494624,39.0,35.61643835616438,42.31547954000943
2020-11-15,51.0,53.0,54.0,48.0,46.0,45.0,52.0,41.0,51.0,39.0,62.0,42.0,34.0,52.0,19.0,59.0,47.0,34.40860215053763,15.0,41.0958904109589,56.922559643706236
2020-11-16,51.0,58.0,80.0,43.0,23.0,39.0,42.0,53.0,62.0,30.0,18.0,42.0,49.0,40.0,39.0,26.0,48.0,52.68817204301075,35.0,63.013698630136986,57.44950868620371
2020-11-17,69.0,54.0,37.0,38.0,41.0,40.0,37.0,47.0,64.0,30.0,57.0,43.0,49.0,59.0,24.0,53.0,32.0,29.032258064516128,55.0,49.31506849315068,58.326674508598614
2020-11-18,56.0,35.0,31.0,38.0,40.0,40.0,43.0,41.0,23.0,10.0,62.0,54.0,49.0,40.0,19.0,52.0,28.0,17.204301075268816,41.0,71.23287671232876,50.81138240988952
2020-11-19,70.0,30.0,38.0,17.0,65.0,41.0,38.0,67.0,35.0,41.0,51.0,44.0,63.0,59.0,44.0,52.0,49.0,35.483870967741936,36.0,42.465753424657535,59.008218121225745
2020-11-20,23.0,60.0,88.0,11.0,65.0,65.0,50.0,55.0,76.0,52.0,44.0,43.0,36.0,24.0,39.0,74.0,45.0,73.11827956989248,51.0,28.767123287671232,64.46811353246463
2020-11-21,60.0,78.0,37.0,38.0,54.0,47.0,48.0,64.0,81.0,49.0,50.0,49.0,50.0,77.0,39.0,60.0,21.0,65.59139784946237,41.0,71.23287671232876,69.41394672731901
2020-11-22,33.0,34.0,81.0,37.0,46.0,34.0,26.0,6.0,34.0,15.0,25.0,36.0,76.0,39.0,42.0,64.0,33.0,40.86021505376344,45.0,35.61643835616438,50.299658948868654
2020-11-23,67.0,58.0,74.0,32.0,70.0,23.0,43.0,53.0,82.0,35.0,44.0,62.0,49.0,46.0,62.0,71.0,49.0,46.236559139784944,56.0,42.465753424657535,68.44186720547046
2020-11-24,52.0,35.0,13.0,33.0,29.0,45.0,16.0,12.0,23.0,25.0,13.0,54.0,28.0,23.0,14.0,20.0,47.0,17.204301075268816,15.0,42.465753424657535,35.784216393387375
2020-11-25,39.0,39.0,18.0,42.0,39.0,39.0,46.0,51.0,33.0,19.0,42.0,34.0,40.0,39.0,32.0,58.0,31.0,27.956989247311828,49.0,41.0958904109589,48.79391711507803
2020-11-26,53.0,65.0,44.0,63.0,41.0,65.0,54.0,55.0,59.0,35.0,52.0,43.0,57.0,58.0,44.0,80.0,27.0,11.827956989247312,26.0,78.08219178082192,64.98396532279133
2020-11-27,48.0,34.0,42.0,21.0,28.0,16.0,21.0,17.0,34.0,29.0,30.0,41.0,34.0,34.0,19.0,19.0,69.0,40.86021505376344,35.0,41.0958904109589,41.97373719756319
2020-11-28,40.0,40.0,54.0,59.0,34.0,45.0,26.0,29.0,22.0,34.0,30.0,41.0,48.0,63.0,33.0,39.0,27.0,23.655913978494624,30.0,41.0958904109589,48.77456320429559
2020-11-29,43.0,56.0,47.0,52.0,45.0,49.0,50.0,40.0,32.0,19.0,60.0,40.0,67.0,67.0,32.0,43.0,16.0,34.40860215053763,39.0,27.397260273972602,55.20630142125311
2020-11-30,41.0,46.0,30.0,59.0,35.0,34.0,27.0,29.0,34.0,24.0,24.0,24.0,28.0,35.0,29.0,40.0,27.0,35.483870967741936,35.0,49.31506849315068,44.084961017114296
2020-12-01,56.0,60.0,44.0,57.0,47.0,29.0,44.0,54.0,46.0,51.0,38.0,25.0,63.0,54.0,29.0,53.0,27.0,66.66666666666667,46.0,72.6027397260274,61.85721036858311
2020-12-02,62.0,47.0,37.0,42.0,56.0,62.0,37.0,23.0,34.0,39.0,62.0,41.0,35.0,41.0,33.0,45.0,43.0,29.032258064516128,30.0,69.86301369863014,55.79059257906295
2020-12-03,100.0,35.0,31.0,44.0,64.0,69.0,37.0,36.0,46.0,60.0,43.0,54.0,55.0,41.0,33.0,33.0,59.0,64.51612903225806,45.0,42.465753424657535,63.767206540409866
2020-12-04,44.0,41.0,55.0,21.0,40.0,57.0,42.0,48.0,45.0,30.0,75.0,43.0,28.0,46.0,43.0,47.0,43.0,35.483870967741936,45.0,91.78082191780823,59.157036817785304
2020-12-05,48.0,29.0,24.0,37.0,58.0,34.0,26.0,41.0,17.0,30.0,62.0,24.0,69.0,46.0,24.0,64.0,32.0,63.44086021505376,49.0,42.465753424657535,52.70575531714139
2020-12-06,41.0,24.0,19.0,11.0,35.0,46.0,5.0,24.0,29.0,15.0,37.0,18.0,21.0,41.0,15.0,20.0,11.0,41.935483870967744,25.0,43.83561643835616,33.60510238777454
2020-12-07,45.0,29.0,55.0,43.0,34.0,23.0,37.0,42.0,41.0,30.0,13.0,24.0,14.0,6.0,33.0,33.0,22.0,11.827956989247312,21.0,69.86301369863014,40.28534519792452
2020-12-08,42.0,55.0,50.0,22.0,48.0,41.0,49.0,48.0,0.0,36.0,84.0,56.0,50.0,77.0,55.0,34.0,38.0,36.55913978494624,36.0,79.45205479452055,60.23354602751039
2020-12-09,48.0,24.0,62.0,39.0,40.0,29.0,26.0,36.0,35.0,49.0,44.0,24.0,57.0,41.0,39.0,20.0,48.0,30.107526881720432,36.0,42.465753424657535,49.47019616097568
2020-12-10,63.0,31.0,53.0,6.0,68.0,24.0,56.0,31.0,42.0,37.0,46.0,32.0,52.0,6.0,50.0,35.0,40.0,62.365591397849464,32.0,45.205479452054796,52.169924685449246
2020-12-11,47.0,37.0,33.0,40.0,55.0,30.0,28.0,25.0,36.0,31.0,60.0,38.0,37.0,37.0,30.0,14.0,11.0,18.27956989247312,16.0,21.91780821917808,41.47498578046207
2020-12-12,62.0,66.0,52.0,40.0,36.0,12.0,45.0,67.0,24.0,46.0,39.0,44.0,73.0,42.0,20.0,47.0,45.0,74.19354838709677,26.0,82.1917808219178,60.57900954751902
2020-12-13,45.0,47.0,67.0,44.0,54.0,46.0,43.0,30.0,52.0,55.0,77.0,61.0,49.0,41.0,39.0,46.0,22.0,41.935483870967744,46.0,57.534246575342465,61.9343703582926
2020-12-14,64.0,79.0,69.0,56.0,18.0,76.0,76.0,48.0,46.0,35.0,58.0,74.0,100.0,77.0,64.0,68.0,38.0,30.107526881720432,73.0,65.75342465753425,78.0944597726029
2020-12-15,56.0,75.0,60.0,67.0,49.0,31.0,51.0,58.0,61.0,32.0,40.0,78.0,52.0,50.0,21.0,41.0,29.0,63.44086021505376,43.0,60.273972602739725,65.42138832495216
2020-12-16,39.0,43.0,57.0,52.0,74.0,60.0,55.0,49.0,54.0,41.0,52.0,76.0,88.0,79.0,20.0,62.0,34.0,50.53763440860215,42.0,89.04109589041096,71.7766198887188
2020-12-17,46.0,39.0,50.0,56.0,78.0,45.0,48.0,66.0,52.0,45.0,100.0,62.0,70.0,59.0,32.0,51.0,49.0,52.68817204301075,45.0,71.23287671232876,71.79862502015638
2020-12-18,69.0,55.0,29.0,38.0,27.0,34.0,25.0,35.0,20.0,35.0,72.0,56.0,65.0,28.0,45.0,61.0,95.0,63.44086021505376,36.0,57.534246575342465,60.80976989961248
2020-12-19,71.0,53.0,61.0,75.0,52.0,71.0,42.0,54.0,71.0,45.0,43.0,61.0,71.0,46.0,59.0,52.0,30.0,100.0,46.0,64.38356164383562,75.04248817815976
2020-12-20,51.0,40.0,28.0,50.0,26.0,78.0,24.0,53.0,38.0,23.0,43.0,41.0,57.0,46.0,27.0,67.0,12.0,59.13978494623656,51.0,71.23287671232876,56.91408520625504
2020-12-21,45.0,70.0,74.0,30.0,45.0,38.0,29.0,78.0,38.0,38.0,34.0,34.0,78.0,38.0,37.0,50.0,59.0,46.236559139784944,33.0,45.205479452054796,60.38980707919472
2020-12-22,78.0,73.0,68.0,55.0,38.0,69.0,35.0,52.0,70.0,28.0,55.0,100.0,91.0,71.0,48.0,73.0,47.0,84.94623655913979,55.0,100.0,82.98542216854132
