date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-11-18,20.0,62.0,40.0,22.0,44.0,63.0,48.0,27.0,0.0,64.0,59.0,62.96296296296296,22.033898305084747,35.0,12.0,31.52173913043478,29.761904761904763,43.956043956043956,20.0,62.352941176470594,46.685329434510834
2020-11-19,53.0,42.0,10.0,22.0,35.0,85.0,94.0,45.0,66.0,45.0,59.0,38.27160493827161,64.40677966101696,14.0,18.0,42.39130434782609,82.14285714285714,53.846153846153854,60.0,47.058823529411775,59.29090720772287
2020-11-20,94.0,74.0,39.0,33.0,53.0,73.0,76.0,46.0,65.0,74.0,69.0,86.41975308641976,76.27118644067797,35.0,55.0,86.95652173913044,50.0,72.52747252747254,54.0,62.352941176470594,77.41681933976736
2020-11-21,31.0,50.0,70.0,55.0,43.0,41.0,57.0,45.0,87.0,37.0,68.0,62.96296296296296,42.3728813559322,35.0,36.0,75.0,78.57142857142857,36.263736263736256,41.0,51.764705882352935,63.34954881693327
2020-11-22,32.0,32.0,20.0,45.0,83.0,43.0,29.0,46.0,22.0,9.0,47.0,76.54320987654322,44.067796610169495,21.0,18.0,21.73913043478261,30.952380952380953,27.47252747252747,7.0,42.352941176470594,42.344645769791605
2020-11-23,0.0,11.0,41.0,77.0,9.0,53.0,29.0,18.0,11.0,28.0,23.0,51.85185185185186,32.20338983050848,28.0,12.0,32.608695652173914,20.238095238095237,0.0,14.0,47.058823529411775,32.67658497441103
2020-11-24,41.0,10.0,19.0,32.0,17.0,20.0,0.0,35.0,21.0,9.0,23.0,37.03703703703704,30.50847457627119,14.0,17.0,31.52173913043478,19.047619047619047,26.37362637362637,13.0,30.588235294117645,27.09539933118509
2020-11-25,68.0,30.0,19.0,32.0,25.0,60.0,35.0,26.0,52.0,53.0,22.0,23.456790123456788,61.016949152542374,34.0,34.0,41.30434782608695,67.85714285714286,42.857142857142854,45.0,29.411764705882355,48.648171719652396
2020-11-26,63.0,53.0,50.0,67.0,36.0,54.0,48.0,46.0,56.0,56.0,59.0,76.54320987654322,76.27118644067797,50.0,18.0,32.608695652173914,59.523809523809526,54.94505494505494,28.0,62.352941176470594,63.550553749707966
2020-11-27,40.0,41.0,30.0,33.0,35.0,52.0,37.0,27.0,43.0,45.0,47.0,49.382716049382715,52.54237288135593,21.0,6.0,42.39130434782609,29.761904761904763,53.846153846153854,33.0,56.470588235294116,47.03796762399839
