,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,100.0,58.0,0.0,0.0,56.0,0.0,0.0,62.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.02495456641441
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,0.0,88.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,87.09677419354838,35.0,53.0,0.0,0.0,35.32427374074376
2020-12-28,51.0,82.0,48.0,0.0,34.0,47.0,54.0,50.0,0.0,47.0,100.0,84.0,100.0,100.0,66.0,82.25806451612904,100.0,50.0,0.0,0.0,92.09591233352322
2020-12-29,49.0,0.0,46.0,49.0,32.0,46.0,0.0,48.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,97.0,49.0,0.0,45.99506333577454
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,36.0,50.0,59.0,54.0,55.0,0.0,0.0,90.0,53.0,0.0,0.0,87.09677419354838,0.0,0.0,0.0,0.0,40.70578023706838
2021-01-01,0.0,92.0,0.0,0.0,37.0,0.0,0.0,55.0,57.0,53.0,56.0,0.0,56.0,56.0,0.0,91.93548387096774,0.0,0.0,0.0,0.0,46.57824070306779
2021-01-02,0.0,85.0,0.0,0.0,0.0,48.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,52.0,0.0,0.0,22.87140260937966
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,95.0,0.0,0.0,46.0,0.0,86.0,100.0,0.0,47.0,43.0,46.0,0.0,91.0,0.0,30.0,0.0,31.0,0.0,46.0,61.0,60.710120161662196
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,0.0,74.0,43.0,0.0,60.0,0.0,0.0,89.0,0.0,0.0,44.0,76.0,91.0,45.0,0.0,74.19354838709677,30.0,45.0,0.0,60.0,61.48316922993463
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,100.0,0.0,94.0,0.0,100.0,46.0,53.0,0.0,0.0,0.0,97.0,84.0,49.0,51.0,100.0,82.25806451612904,33.0,100.0,100.0,100.0,100.0
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,0.0,91.0,0.0,55.0,0.0,0.0,0.0,0.0,56.0,0.0,54.0,93.0,55.0,0.0,36.0,90.3225806451613,37.0,0.0,0.0,37.0,50.815092087774964
2021-01-11,0.0,0.0,46.0,49.0,0.0,0.0,0.0,50.0,50.0,0.0,48.0,81.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,33.0,32.70946917297312
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,59.0,54.0,0.0,0.0,0.0,91.0,55.0,0.0,35.0,0.0,0.0,0.0,55.0,37.0,32.457211055957906
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,50.0,84.0,0.0,51.0,0.0,0.0,33.0,0.0,51.0,34.0,30.102801963815875
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,51.0,0.0,0.0,51.0,33.0,0.0,0.0,0.0,52.0,0.0,50.0,0.0,0.0,0.0,0.0,80.64516129032258,0.0,0.0,0.0,0.0,26.70952342203054
