date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,48.0,48.0,0.0,34.0,51.0,0.0,48.0,0.0,50.0,0.0,0.0,41.0,0.0,0.0,45.0,0.0,36.0,0.0,48.0,49.55849889624725
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,44.0,54.0,0.0,0.0,0.0,0.0,22.95805739514349
2020-10-11,0.0,0.0,56.0,46.0,39.0,58.0,38.0,54.0,58.0,0.0,0.0,0.0,47.0,0.0,41.0,98.0,0.0,40.0,53.0,0.0,69.31567328918321
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.415011037527594
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,51.0,100.0,0.0,0.0,0.0,53.0,68.0,0.0,0.0,50.0,0.0,0.0,42.0,0.0,36.0,45.0,47.0,36.0,0.0,0.0,58.278145695364245
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49889624724062
2020-10-16,57.0,0.0,0.0,46.0,39.0,58.0,38.0,0.0,59.0,54.0,0.0,0.0,46.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,49.33774834437087
2020-10-17,59.0,0.0,0.0,0.0,0.0,0.0,39.0,56.0,0.0,0.0,0.0,0.0,97.0,0.0,41.0,0.0,0.0,0.0,57.0,0.0,38.52097130242826
2020-10-18,0.0,59.0,60.0,100.0,42.0,64.0,40.0,58.0,63.0,60.0,46.0,0.0,100.0,0.0,0.0,54.0,0.0,44.0,57.0,59.0,100.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,47.0,48.0,40.0,0.0,51.0,100.0,0.0,0.0,96.0,37.0,0.0,61.0,35.0,0.0,43.0,91.0,35.0,47.0,48.0,85.98233995584991
2020-10-21,52.0,0.0,0.0,41.0,0.0,53.0,34.0,0.0,53.0,100.0,0.0,46.0,84.0,0.0,36.0,0.0,95.0,37.0,49.0,100.0,86.0927152317881
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,52.0,49.0,100.0,42.0,72.0,53.0,35.0,0.0,54.0,50.0,0.0,46.0,88.0,0.0,37.0,45.0,0.0,36.0,100.0,0.0,94.81236203090508
2020-10-24,0.0,0.0,52.0,43.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.426048565121416
2020-10-25,0.0,0.0,49.0,0.0,34.0,0.0,98.0,0.0,0.0,0.0,74.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,38.300220750551894
2020-10-26,49.0,0.0,0.0,40.0,0.0,0.0,33.0,0.0,0.0,0.0,37.0,44.0,40.0,0.0,35.0,0.0,0.0,0.0,46.0,0.0,35.76158940397351
2020-10-27,47.0,0.0,46.0,38.0,32.0,48.0,31.0,90.0,0.0,45.0,0.0,41.0,57.0,0.0,33.0,0.0,42.0,68.0,44.0,45.0,78.03532008830022
2020-10-28,100.0,48.0,0.0,81.0,0.0,51.0,49.0,0.0,0.0,48.0,36.0,45.0,82.0,0.0,35.0,45.0,0.0,69.0,0.0,0.0,76.0485651214128
2020-10-29,47.0,47.0,0.0,39.0,0.0,0.0,32.0,93.0,50.0,0.0,0.0,42.0,39.0,35.0,67.0,0.0,0.0,0.0,45.0,0.0,59.16114790286976
2020-10-30,0.0,42.0,87.0,0.0,30.0,45.0,0.0,0.0,46.0,87.0,0.0,0.0,37.0,0.0,31.0,0.0,0.0,0.0,43.0,0.0,49.44812362030907
2020-10-31,47.0,45.0,0.0,38.0,33.0,48.0,32.0,45.0,0.0,0.0,36.0,0.0,39.0,36.0,0.0,85.0,88.0,0.0,0.0,46.0,68.21192052980133
2020-11-01,47.0,92.0,46.0,38.0,32.0,0.0,48.0,46.0,0.0,46.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,51.986754966887425
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,90.0,0.0,0.0,64.0,49.0,31.0,0.0,48.0,90.0,0.0,41.0,58.0,0.0,0.0,41.0,43.0,64.0,44.0,45.0,78.14569536423842
2020-11-04,43.0,41.0,0.0,34.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,40.0,83.0,43.37748344370861
2020-11-05,44.0,42.0,42.0,36.0,0.0,45.0,29.0,0.0,0.0,0.0,68.0,0.0,37.0,33.0,0.0,38.0,0.0,0.0,0.0,42.0,50.33112582781458
2020-11-06,0.0,44.0,44.0,0.0,31.0,47.0,0.0,43.0,0.0,0.0,0.0,39.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,45.0,35.871964679911706
2020-11-07,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,37.0,0.0,32.0,0.0,0.0,31.0,0.0,0.0,19.426048565121416
2020-11-08,48.0,0.0,93.0,0.0,32.0,50.0,47.0,46.0,0.0,92.0,36.0,0.0,39.0,71.0,100.0,0.0,0.0,100.0,46.0,0.0,88.30022075055189
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,0.0,0.0,0.0,31.0,0.0,30.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,31.0,0.0,42.0,32.0,0.0,43.0,27.924944812362032
2020-11-11,45.0,0.0,44.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,39.0,0.0,32.0,43.0,43.0,34.54746136865342
2020-11-12,0.0,0.0,45.0,0.0,31.0,0.0,30.0,44.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,33.0,0.0,0.0,42.27373068432671
2020-11-13,0.0,0.0,0.0,0.0,32.0,48.0,31.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,33.0,0.0,0.0,29.58057395143488
2020-11-14,0.0,93.0,0.0,77.0,32.0,0.0,0.0,46.0,0.0,94.0,0.0,0.0,40.0,35.0,0.0,0.0,0.0,33.0,46.0,0.0,54.746136865342166
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39514348785872
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50551876379691
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,51.0,33.0,0.0,52.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,48.0,0.0,34.7682119205298
