date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-21,15.0,18.0,15.0,13.0,12.0,8.0,14.0,16.0,23.0,18.0,15.89958158995816,0
2020-01-22,19.0,19.0,16.0,10.0,17.0,10.0,16.0,20.0,19.0,21.0,17.468619246861927,0
2020-01-23,23.0,17.0,28.0,14.0,28.0,31.0,21.0,24.0,14.0,27.0,23.74476987447699,0
2020-01-24,8.0,18.0,16.0,19.0,10.0,10.0,18.0,19.0,26.0,9.0,16.00418410041841,0
2020-01-25,14.0,23.0,26.0,17.0,30.0,17.0,15.0,11.0,21.0,20.0,20.292887029288703,0
2020-01-26,11.0,18.0,17.0,22.0,27.0,20.0,18.0,13.0,28.0,25.0,20.815899581589957,0
2020-01-27,15.0,9.0,16.0,8.0,22.0,14.0,15.0,16.0,12.0,15.0,14.85355648535565,0
2020-01-28,14.0,11.0,18.0,18.0,18.0,18.0,20.0,29.0,17.0,19.0,19.03765690376569,0
2020-01-29,14.0,12.0,10.0,12.0,19.0,18.0,10.0,13.0,17.0,14.0,14.539748953974897,0
2020-01-30,16.0,13.0,17.0,20.0,17.0,17.0,25.0,17.0,9.0,16.0,17.468619246861927,0
2020-01-31,25.0,18.0,16.0,17.0,17.0,14.0,14.0,22.0,18.0,25.0,19.456066945606697,0
2020-02-01,13.0,12.0,17.0,6.0,17.0,17.0,12.0,15.0,10.0,16.0,14.121338912133892,0
2020-02-02,26.0,26.0,16.0,14.0,12.0,16.0,11.0,11.0,15.0,17.0,17.15481171548117,0
2020-02-03,25.0,23.0,20.0,15.0,24.0,18.0,23.0,21.0,20.0,22.0,22.071129707112974,0
2020-02-04,22.0,15.0,26.0,23.0,14.0,18.0,18.0,17.0,19.0,14.0,19.456066945606697,0
2020-02-05,25.0,18.0,13.0,18.0,11.0,26.0,18.0,19.0,25.0,17.0,19.8744769874477,0
2020-02-06,16.0,14.0,22.0,20.0,18.0,13.0,25.0,19.0,24.0,21.0,20.083682008368203,0
2020-02-07,30.0,33.0,26.0,26.0,31.0,24.0,27.0,35.0,34.0,34.0,31.380753138075317,0
2020-02-08,19.0,15.0,18.0,23.0,16.0,16.0,11.0,19.0,19.0,11.0,17.468619246861927,0
2020-02-09,23.0,11.0,26.0,19.0,22.0,15.0,23.0,24.0,23.0,24.0,21.96652719665272,0
2020-02-10,8.0,16.0,12.0,18.0,11.0,8.0,15.0,11.0,8.0,9.0,12.133891213389122,0
2020-02-11,24.0,14.0,12.0,20.0,18.0,17.0,17.0,25.0,28.0,26.0,21.025104602510464,0
2020-02-12,18.0,13.0,15.0,7.0,18.0,17.0,17.0,21.0,23.0,12.0,16.84100418410042,0
2020-02-13,10.0,10.0,14.0,3.0,15.0,15.0,16.0,15.0,11.0,12.0,12.656903765690377,0
2020-02-14,29.0,14.0,11.0,21.0,26.0,14.0,17.0,19.0,22.0,24.0,20.606694560669457,0
2020-02-15,22.0,17.0,14.0,21.0,25.0,29.0,20.0,15.0,20.0,12.0,20.397489539748957,0
2020-02-16,20.0,13.0,15.0,15.0,17.0,22.0,21.0,16.0,17.0,24.0,18.82845188284519,0
2020-02-17,19.0,16.0,13.0,15.0,11.0,16.0,19.0,16.0,12.0,10.0,15.376569037656905,0
2020-02-18,25.0,34.0,30.0,20.0,29.0,30.0,25.0,26.0,21.0,24.0,27.615062761506277,0
2020-02-19,19.0,17.0,17.0,19.0,19.0,18.0,20.0,19.0,21.0,19.0,19.665271966527197,0
2020-02-20,23.0,21.0,17.0,24.0,25.0,17.0,30.0,25.0,27.0,23.0,24.267782426778243,0
2020-02-21,18.0,11.0,23.0,21.0,26.0,27.0,21.0,23.0,29.0,24.0,23.326359832635983,0
2020-02-22,15.0,21.0,26.0,24.0,20.0,25.0,15.0,19.0,15.0,17.0,20.606694560669457,0
2020-02-23,23.0,18.0,27.0,22.0,22.0,27.0,12.0,22.0,23.0,24.0,23.01255230125523,0
2020-02-24,12.0,13.0,24.0,14.0,18.0,20.0,19.0,24.0,26.0,18.0,19.665271966527197,0
2020-02-25,15.0,23.0,16.0,23.0,21.0,15.0,21.0,25.0,23.0,32.0,22.384937238493727,0
2020-02-26,33.0,32.0,20.0,24.0,31.0,29.0,19.0,22.0,20.0,30.0,27.196652719665273,0
2020-02-27,24.0,19.0,13.0,19.0,15.0,20.0,19.0,18.0,24.0,26.0,20.606694560669457,0
2020-02-28,14.0,17.0,22.0,15.0,20.0,11.0,19.0,10.0,9.0,19.0,16.317991631799163,0
2020-02-29,5.0,8.0,9.0,7.0,16.0,7.0,18.0,14.0,9.0,11.0,10.87866108786611,0
2020-03-01,13.0,17.0,11.0,19.0,15.0,21.0,14.0,22.0,7.0,18.0,16.422594142259417,0
2020-03-02,34.0,34.0,34.0,30.0,41.0,29.0,27.0,33.0,32.0,35.0,34.41422594142259,0
2020-03-03,12.0,7.0,20.0,11.0,15.0,11.0,22.0,14.0,10.0,19.0,14.748953974895398,0
2020-03-04,16.0,20.0,19.0,17.0,27.0,27.0,23.0,27.0,27.0,25.0,23.84937238493724,0
2020-03-05,9.0,12.0,18.0,17.0,16.0,5.0,7.0,5.0,13.0,15.0,12.238493723849373,0
2020-03-06,12.0,17.0,16.0,14.0,18.0,13.0,8.0,14.0,8.0,19.0,14.539748953974897,0
2020-03-07,17.0,24.0,22.0,16.0,23.0,19.0,18.0,19.0,22.0,15.0,20.397489539748957,0
2020-03-08,11.0,13.0,19.0,15.0,12.0,12.0,17.0,25.0,14.0,20.0,16.527196652719667,0
2020-03-09,12.0,14.0,21.0,10.0,17.0,19.0,12.0,17.0,15.0,12.0,15.585774058577407,0
2020-03-10,13.0,10.0,14.0,15.0,13.0,13.0,17.0,9.0,20.0,13.0,14.330543933054393,0
2020-03-11,24.0,18.0,18.0,26.0,20.0,18.0,20.0,17.0,14.0,12.0,19.560669456066947,0
2020-03-12,11.0,20.0,17.0,21.0,10.0,9.0,15.0,15.0,12.0,16.0,15.271966527196653,0
2020-03-13,16.0,19.0,21.0,20.0,14.0,17.0,14.0,14.0,20.0,16.0,17.887029288702934,0
2020-03-14,25.0,28.0,22.0,26.0,20.0,32.0,23.0,23.0,30.0,18.0,25.83682008368201,0
2020-03-15,42.0,38.0,23.0,36.0,41.0,36.0,34.0,36.0,36.0,33.0,37.13389121338913,0
2020-03-16,17.0,23.0,22.0,23.0,16.0,29.0,22.0,14.0,22.0,26.0,22.384937238493727,0
2020-03-17,100.0,100.0,100.0,93.0,90.0,95.0,94.0,71.0,100.0,86.0,97.17573221757323,0
2020-03-18,77.0,95.0,90.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0,0
2020-03-19,53.0,50.0,36.0,44.0,41.0,32.0,52.0,54.0,46.0,56.0,48.53556485355649,0
2020-03-20,34.0,32.0,42.0,42.0,38.0,35.0,38.0,33.0,48.0,47.0,40.69037656903766,0
2020-03-21,37.0,47.0,37.0,36.0,35.0,34.0,37.0,32.0,39.0,41.0,39.22594142259415,0
2020-03-22,33.0,31.0,38.0,36.0,35.0,33.0,40.0,46.0,39.0,39.0,38.70292887029289,0
2020-03-23,43.0,29.0,39.0,35.0,25.0,41.0,37.0,26.0,38.0,36.0,36.50627615062762,0
2020-03-24,21.0,42.0,29.0,34.0,27.0,35.0,28.0,43.0,48.0,40.0,36.29707112970712,0
2020-03-25,22.0,28.0,42.0,24.0,28.0,25.0,31.0,34.0,33.0,27.0,30.75313807531381,0
2020-03-26,36.0,30.0,43.0,30.0,37.0,32.0,39.0,43.0,42.0,36.0,38.49372384937238,0
2020-03-27,25.0,24.0,28.0,37.0,29.0,22.0,20.0,29.0,37.0,29.0,29.288702928870293,0
2020-03-28,22.0,30.0,25.0,34.0,26.0,30.0,32.0,32.0,29.0,31.0,30.439330543933057,0
2020-03-29,16.0,22.0,17.0,19.0,15.0,18.0,19.0,26.0,37.0,23.0,22.175732217573223,0
2020-03-30,19.0,13.0,20.0,15.0,19.0,18.0,22.0,26.0,22.0,13.0,19.560669456066947,0
2020-03-31,24.0,19.0,24.0,24.0,22.0,15.0,32.0,26.0,21.0,23.0,24.058577405857744,0
2020-04-01,12.0,8.0,11.0,11.0,7.0,10.0,11.0,18.0,11.0,7.0,11.087866108786612,0
2020-04-02,8.0,8.0,12.0,16.0,16.0,13.0,13.0,7.0,10.0,12.0,12.029288702928872,0
2020-04-03,16.0,23.0,18.0,17.0,16.0,17.0,16.0,25.0,11.0,19.0,18.619246861924687,0
2020-04-04,24.0,24.0,17.0,17.0,8.0,8.0,22.0,17.0,23.0,19.0,18.723849372384937,0
2020-04-05,6.0,16.0,15.0,12.0,7.0,13.0,14.0,15.0,18.0,12.0,13.389121338912135,0
2020-04-06,7.0,17.0,17.0,11.0,16.0,19.0,19.0,13.0,21.0,11.0,15.794979079497908,0
2020-04-07,20.0,7.0,14.0,9.0,9.0,10.0,12.0,9.0,22.0,14.0,13.179916317991633,0
2020-04-08,12.0,12.0,5.0,14.0,4.0,8.0,14.0,7.0,13.0,8.0,10.146443514644352,0
2020-04-09,21.0,20.0,16.0,20.0,16.0,24.0,16.0,36.0,19.0,23.0,22.071129707112974,0
2020-04-10,14.0,11.0,18.0,11.0,9.0,13.0,13.0,17.0,13.0,19.0,14.435146443514645,0
2020-04-11,20.0,15.0,20.0,18.0,24.0,14.0,22.0,17.0,22.0,18.0,19.8744769874477,0
2020-04-12,24.0,15.0,23.0,25.0,28.0,30.0,14.0,22.0,18.0,20.0,22.90794979079498,0
2020-04-13,8.0,3.0,7.0,3.0,7.0,5.0,5.0,5.0,7.0,11.0,6.380753138075314,0
2020-04-14,8.0,14.0,20.0,9.0,11.0,14.0,12.0,8.0,14.0,11.0,12.656903765690377,0
2020-04-15,10.0,11.0,10.0,12.0,6.0,7.0,4.0,13.0,9.0,17.0,10.355648535564853,0
2020-04-16,18.0,15.0,13.0,10.0,15.0,12.0,12.0,16.0,9.0,11.0,13.702928870292888,0
2020-04-17,12.0,14.0,18.0,14.0,15.0,17.0,13.0,21.0,13.0,16.0,16.00418410041841,0
2020-04-18,13.0,13.0,10.0,12.0,12.0,15.0,14.0,11.0,14.0,23.0,14.330543933054393,0
2020-04-19,6.0,17.0,10.0,10.0,13.0,18.0,15.0,8.0,14.0,14.0,13.075313807531382,0
2020-04-20,16.0,9.0,8.0,11.0,11.0,14.0,4.0,9.0,10.0,7.0,10.355648535564853,0
2020-04-21,8.0,12.0,20.0,12.0,15.0,10.0,6.0,4.0,16.0,6.0,11.401673640167365,0
2020-04-22,5.0,4.0,6.0,4.0,4.0,1.0,6.0,7.0,6.0,6.0,5.125523012552303,0
2020-04-23,15.0,18.0,16.0,13.0,16.0,10.0,19.0,15.0,18.0,21.0,16.84100418410042,0
2020-04-24,7.0,7.0,11.0,9.0,8.0,8.0,9.0,12.0,13.0,10.0,9.832635983263598,0
2020-04-25,8.0,8.0,12.0,13.0,12.0,3.0,10.0,7.0,5.0,7.0,8.89121338912134,0
2020-04-26,5.0,9.0,8.0,8.0,5.0,8.0,10.0,15.0,14.0,9.0,9.518828451882845,0
2020-04-27,7.0,7.0,7.0,14.0,10.0,9.0,10.0,8.0,6.0,9.0,9.10041841004184,0
2020-04-28,10.0,8.0,14.0,14.0,17.0,7.0,12.0,14.0,9.0,14.0,12.447698744769875,0
2020-04-29,10.0,12.0,10.0,16.0,14.0,16.0,13.0,18.0,11.0,24.0,15.062761506276152,0
2020-04-30,10.0,15.0,10.0,10.0,8.0,13.0,10.0,10.0,10.0,9.0,10.98326359832636,0
2020-05-01,6.0,8.0,7.0,13.0,6.0,10.0,12.0,5.0,8.0,9.0,8.786610878661088,0
2020-05-02,8.0,14.0,5.0,6.0,11.0,8.0,3.0,10.0,5.0,10.0,8.368200836820083,0
2020-05-03,10.0,14.0,10.0,10.0,12.0,15.0,14.0,13.0,17.0,12.0,13.284518828451883,0
2020-05-04,7.0,9.0,11.0,6.0,6.0,9.0,6.0,7.0,8.0,8.0,8.054393305439332,0
2020-05-05,9.0,12.0,17.0,15.0,12.0,12.0,17.0,14.0,13.0,19.0,14.644351464435147,0
2020-05-06,8.0,7.0,7.0,10.0,3.0,4.0,8.0,6.0,12.0,3.0,7.112970711297072,0
2020-05-07,1.0,10.0,5.0,3.0,5.0,6.0,2.0,6.0,8.0,3.0,5.125523012552303,0
2020-05-08,8.0,12.0,18.0,16.0,11.0,13.0,13.0,12.0,12.0,20.0,14.121338912133892,0
2020-05-09,7.0,9.0,13.0,9.0,5.0,9.0,15.0,4.0,9.0,11.0,9.518828451882845,0
2020-05-10,10.0,12.0,11.0,14.0,9.0,11.0,9.0,9.0,13.0,9.0,11.192468619246863,0
2020-05-11,5.0,11.0,10.0,10.0,8.0,4.0,10.0,10.0,4.0,7.0,8.263598326359833,0
2020-05-12,6.0,8.0,6.0,10.0,10.0,13.0,6.0,7.0,6.0,6.0,8.158995815899582,0
2020-05-13,7.0,10.0,15.0,16.0,4.0,6.0,14.0,16.0,15.0,14.0,12.238493723849373,0
2020-05-14,16.0,8.0,12.0,6.0,10.0,12.0,11.0,10.0,5.0,8.0,10.251046025104605,0
2020-05-15,6.0,6.0,9.0,12.0,6.0,3.0,12.0,10.0,8.0,14.0,8.99581589958159,0
2020-05-16,14.0,11.0,19.0,14.0,13.0,13.0,10.0,13.0,23.0,9.0,14.539748953974897,0
2020-05-17,7.0,10.0,9.0,14.0,11.0,7.0,13.0,12.0,13.0,11.0,11.192468619246863,0
2020-05-18,11.0,4.0,8.0,13.0,7.0,13.0,11.0,14.0,15.0,19.0,12.029288702928872,0
2020-05-19,5.0,10.0,3.0,7.0,3.0,4.0,7.0,3.0,8.0,8.0,6.066945606694561,0
2020-05-20,3.0,14.0,13.0,4.0,7.0,7.0,8.0,9.0,8.0,8.0,8.472803347280335,0
2020-05-21,7.0,12.0,5.0,6.0,2.0,6.0,6.0,2.0,10.0,5.0,6.380753138075314,0
2020-05-22,9.0,6.0,13.0,3.0,5.0,6.0,5.0,9.0,8.0,3.0,7.008368200836821,0
2020-05-23,11.0,11.0,10.0,11.0,13.0,6.0,10.0,13.0,10.0,20.0,12.029288702928872,0
2020-05-24,9.0,17.0,10.0,8.0,17.0,10.0,14.0,11.0,12.0,12.0,12.552301255230127,0
2020-05-25,4.0,10.0,6.0,8.0,10.0,1.0,12.0,9.0,13.0,11.0,8.786610878661088,0
2020-05-26,7.0,6.0,17.0,9.0,15.0,6.0,16.0,13.0,14.0,10.0,11.820083682008368,0
2020-05-27,16.0,9.0,6.0,8.0,11.0,9.0,11.0,9.0,11.0,11.0,10.564853556485357,0
2020-05-28,10.0,10.0,8.0,8.0,18.0,14.0,9.0,12.0,8.0,5.0,10.669456066945607,0
2020-05-29,8.0,4.0,3.0,5.0,12.0,9.0,11.0,6.0,3.0,13.0,7.7405857740585775,0
2020-05-30,9.0,14.0,20.0,7.0,7.0,9.0,15.0,12.0,11.0,9.0,11.820083682008368,0
2020-05-31,4.0,9.0,6.0,6.0,4.0,4.0,4.0,9.0,8.0,2.0,5.857740585774059,0
2020-06-01,9.0,5.0,8.0,6.0,10.0,6.0,5.0,8.0,12.0,9.0,8.158995815899582,0
2020-06-02,9.0,5.0,11.0,7.0,13.0,11.0,6.0,9.0,4.0,8.0,8.682008368200838,0
2020-06-03,8.0,10.0,10.0,11.0,8.0,9.0,15.0,10.0,12.0,5.0,10.251046025104605,0
2020-06-04,9.0,7.0,6.0,10.0,8.0,7.0,7.0,5.0,4.0,10.0,7.635983263598327,0
2020-06-05,14.0,7.0,12.0,12.0,10.0,13.0,3.0,9.0,14.0,12.0,11.087866108786612,0
2020-06-06,11.0,9.0,9.0,13.0,9.0,13.0,13.0,16.0,19.0,6.0,12.343096234309623,0
2020-06-07,5.0,9.0,11.0,11.0,14.0,11.0,7.0,7.0,8.0,11.0,9.832635983263598,0
2020-06-08,7.0,4.0,6.0,10.0,11.0,11.0,4.0,8.0,7.0,9.0,8.054393305439332,0
2020-06-09,8.0,4.0,9.0,10.0,4.0,10.0,7.0,11.0,5.0,8.0,7.94979079497908,0
2020-06-10,3.0,6.0,9.0,8.0,8.0,6.0,8.0,6.0,5.0,10.0,7.2175732217573225,0
2020-06-11,6.0,9.0,3.0,2.0,8.0,6.0,3.0,5.0,10.0,6.0,6.066945606694561,0
2020-06-12,5.0,13.0,8.0,13.0,5.0,12.0,3.0,11.0,7.0,7.0,8.786610878661088,0
2020-06-13,9.0,5.0,9.0,9.0,11.0,9.0,2.0,18.0,8.0,10.0,9.414225941422595,0
2020-06-14,7.0,5.0,8.0,6.0,8.0,2.0,18.0,6.0,10.0,2.0,7.531380753138076,0
2020-06-15,7.0,6.0,6.0,8.0,11.0,5.0,7.0,6.0,7.0,8.0,7.426778242677825,0
2020-06-16,7.0,12.0,9.0,14.0,9.0,17.0,11.0,4.0,19.0,8.0,11.506276150627615,0
2020-06-17,11.0,9.0,14.0,11.0,18.0,13.0,13.0,20.0,10.0,12.0,13.702928870292888,0
2020-06-18,5.0,6.0,5.0,8.0,5.0,3.0,7.0,0.0,12.0,10.0,6.380753138075314,0
2020-06-19,6.0,13.0,10.0,8.0,2.0,5.0,7.0,7.0,17.0,7.0,8.577405857740585,0
2020-06-20,13.0,7.0,10.0,12.0,4.0,12.0,12.0,11.0,10.0,14.0,10.98326359832636,0
2020-06-21,4.0,11.0,8.0,12.0,12.0,8.0,10.0,11.0,14.0,10.0,10.460251046025105,0
2020-06-22,6.0,9.0,11.0,5.0,10.0,11.0,7.0,8.0,7.0,8.0,8.577405857740585,0
2020-06-23,9.0,8.0,3.0,5.0,10.0,5.0,8.0,8.0,12.0,7.0,7.845188284518829,0
2020-06-24,6.0,11.0,7.0,10.0,10.0,8.0,5.0,11.0,7.0,7.0,8.577405857740585,0
2020-06-25,11.0,10.0,10.0,13.0,10.0,7.0,12.0,15.0,7.0,11.0,11.087866108786612,0
2020-06-26,10.0,12.0,9.0,10.0,7.0,7.0,7.0,8.0,16.0,9.0,9.93723849372385,0
2020-06-27,19.0,9.0,16.0,16.0,18.0,12.0,22.0,22.0,15.0,17.0,17.364016736401677,0
2020-06-28,9.0,13.0,16.0,8.0,10.0,10.0,10.0,13.0,10.0,12.0,11.610878661087867,0
2020-06-29,3.0,6.0,5.0,2.0,7.0,2.0,3.0,3.0,9.0,7.0,4.916317991631799,0
2020-06-30,14.0,11.0,15.0,18.0,15.0,15.0,10.0,13.0,12.0,9.0,13.807531380753138,0
2020-07-01,6.0,8.0,5.0,5.0,3.0,8.0,5.0,8.0,3.0,5.0,5.857740585774059,0
2020-07-02,6.0,9.0,10.0,15.0,11.0,5.0,12.0,13.0,15.0,7.0,10.774058577405858,0
2020-07-03,10.0,5.0,7.0,13.0,8.0,5.0,10.0,8.0,5.0,14.0,8.89121338912134,0
2020-07-04,14.0,7.0,11.0,15.0,7.0,6.0,11.0,13.0,10.0,14.0,11.297071129707113,0
2020-07-05,15.0,15.0,14.0,14.0,10.0,10.0,2.0,6.0,12.0,12.0,11.506276150627615,0
2020-07-06,9.0,6.0,10.0,10.0,8.0,5.0,10.0,13.0,16.0,5.0,9.623430962343095,0
2020-07-07,6.0,6.0,2.0,5.0,6.0,3.0,5.0,5.0,10.0,3.0,5.334728033472803,0
2020-07-08,6.0,8.0,5.0,8.0,3.0,7.0,5.0,8.0,4.0,7.0,6.380753138075314,0
2020-07-09,8.0,7.0,9.0,19.0,5.0,10.0,11.0,3.0,15.0,11.0,10.251046025104605,0
2020-07-10,7.0,10.0,7.0,4.0,5.0,5.0,2.0,5.0,9.0,6.0,6.276150627615063,0
2020-07-11,13.0,7.0,10.0,16.0,14.0,21.0,16.0,6.0,6.0,14.0,12.86610878661088,0
2020-07-12,12.0,10.0,19.0,8.0,10.0,12.0,17.0,12.0,13.0,11.0,12.97071129707113,0
2020-07-13,8.0,13.0,9.0,15.0,12.0,8.0,12.0,8.0,7.0,9.0,10.564853556485357,0
2020-07-14,6.0,3.0,9.0,10.0,7.0,10.0,3.0,5.0,5.0,7.0,6.799163179916318,0
2020-07-15,14.0,11.0,8.0,12.0,8.0,13.0,8.0,13.0,14.0,9.0,11.506276150627615,0
2020-07-16,15.0,10.0,7.0,12.0,10.0,12.0,12.0,10.0,12.0,7.0,11.192468619246863,0
2020-07-17,8.0,15.0,12.0,14.0,9.0,7.0,5.0,12.0,15.0,6.0,10.774058577405858,0
2020-07-18,19.0,17.0,23.0,12.0,4.0,20.0,19.0,16.0,8.0,13.0,15.794979079497908,0
2020-07-19,14.0,16.0,4.0,8.0,12.0,8.0,11.0,8.0,11.0,19.0,11.610878661087867,0
2020-07-20,5.0,10.0,7.0,5.0,9.0,7.0,11.0,7.0,5.0,9.0,7.845188284518829,0
2020-07-21,13.0,10.0,16.0,9.0,15.0,19.0,9.0,14.0,18.0,7.0,13.598326359832637,0
2020-07-22,6.0,16.0,14.0,12.0,22.0,20.0,12.0,10.0,16.0,13.0,14.748953974895398,0
2020-07-23,12.0,13.0,16.0,9.0,16.0,14.0,12.0,10.0,9.0,15.0,13.179916317991633,0
2020-07-24,10.0,10.0,4.0,5.0,10.0,9.0,9.0,10.0,7.0,11.0,8.89121338912134,0
2020-07-25,16.0,6.0,10.0,12.0,12.0,8.0,17.0,12.0,17.0,11.0,12.656903765690377,0
2020-07-26,10.0,10.0,8.0,12.0,8.0,14.0,11.0,14.0,9.0,9.0,10.98326359832636,0
2020-07-27,10.0,7.0,5.0,12.0,10.0,7.0,12.0,8.0,9.0,15.0,9.93723849372385,0
2020-07-28,7.0,10.0,11.0,10.0,9.0,5.0,14.0,14.0,15.0,9.0,10.87866108786611,0
2020-07-29,8.0,15.0,5.0,14.0,10.0,12.0,9.0,14.0,7.0,2.0,10.041841004184102,0
2020-07-30,10.0,5.0,7.0,11.0,11.0,7.0,18.0,19.0,11.0,11.0,11.506276150627615,0
2020-07-31,4.0,9.0,6.0,9.0,7.0,4.0,8.0,4.0,8.0,10.0,7.2175732217573225,0
2020-08-01,8.0,17.0,10.0,12.0,20.0,14.0,10.0,12.0,23.0,15.0,14.748953974895398,0
2020-08-02,10.0,4.0,10.0,10.0,6.0,6.0,15.0,10.0,9.0,9.0,9.309623430962343,0
2020-08-03,11.0,8.0,17.0,17.0,17.0,12.0,12.0,8.0,9.0,11.0,12.761506276150628,0
2020-08-04,16.0,10.0,12.0,12.0,10.0,13.0,3.0,12.0,12.0,11.0,11.610878661087867,0
2020-08-05,23.0,17.0,12.0,14.0,12.0,19.0,18.0,17.0,9.0,20.0,16.84100418410042,0
2020-08-06,14.0,13.0,7.0,7.0,18.0,18.0,15.0,14.0,18.0,13.0,14.330543933054393,0
2020-08-07,16.0,14.0,15.0,13.0,18.0,13.0,17.0,13.0,8.0,15.0,14.85355648535565,0
2020-08-08,14.0,20.0,14.0,12.0,12.0,10.0,25.0,12.0,19.0,11.0,15.585774058577407,0
2020-08-09,8.0,21.0,20.0,19.0,30.0,6.0,27.0,4.0,18.0,18.0,17.887029288702934,0
2020-08-10,5.0,12.0,15.0,13.0,5.0,9.0,11.0,11.0,13.0,10.0,10.87866108786611,0
2020-08-11,14.0,14.0,17.0,17.0,15.0,15.0,13.0,4.0,19.0,14.0,14.85355648535565,0
2020-08-12,16.0,27.0,30.0,22.0,9.0,15.0,23.0,20.0,15.0,17.0,20.292887029288703,0
2020-08-13,16.0,22.0,15.0,13.0,20.0,9.0,12.0,15.0,12.0,14.0,15.481171548117155,0
2020-08-14,9.0,11.0,12.0,12.0,14.0,10.0,14.0,12.0,10.0,16.0,12.552301255230127,0
2020-08-15,15.0,11.0,14.0,16.0,9.0,7.0,17.0,13.0,19.0,12.0,13.91213389121339,0
2020-08-16,18.0,20.0,23.0,19.0,14.0,27.0,28.0,24.0,28.0,35.0,24.686192468619247,0
2020-08-17,21.0,23.0,17.0,18.0,16.0,31.0,20.0,14.0,17.0,11.0,19.665271966527197,0
2020-08-18,10.0,12.0,19.0,16.0,13.0,13.0,15.0,14.0,10.0,17.0,14.539748953974897,0
2020-08-19,11.0,9.0,15.0,11.0,11.0,15.0,19.0,9.0,12.0,16.0,13.389121338912135,0
2020-08-20,13.0,7.0,4.0,11.0,2.0,13.0,14.0,9.0,16.0,10.0,10.355648535564853,0
2020-08-21,14.0,20.0,17.0,13.0,9.0,11.0,15.0,20.0,22.0,2.0,14.9581589958159,0
2020-08-22,18.0,12.0,19.0,21.0,18.0,8.0,15.0,10.0,13.0,22.0,16.317991631799163,0
2020-08-23,19.0,9.0,16.0,14.0,14.0,14.0,23.0,16.0,17.0,13.0,16.213389121338913,0
2020-08-24,18.0,12.0,10.0,15.0,10.0,15.0,11.0,8.0,21.0,9.0,13.493723849372385,0
2020-08-25,8.0,8.0,11.0,10.0,12.0,7.0,9.0,10.0,13.0,15.0,10.774058577405858,0
2020-08-26,17.0,19.0,29.0,23.0,17.0,23.0,17.0,21.0,37.0,20.0,23.326359832635983,0
2020-08-27,12.0,5.0,18.0,12.0,16.0,16.0,13.0,19.0,18.0,15.0,15.062761506276152,0
2020-08-28,8.0,13.0,16.0,21.0,17.0,10.0,9.0,10.0,11.0,22.0,14.330543933054393,0
