date,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-01-29,0.0,0.0,0.0,46.0,27.0,0.0,37.0,0.0,23.0,0.0,33.0,56.0,23.0,28.0,0.0,64.0,56.0,27.0,23.0,46.0,34.17190775681342
2020-01-30,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,23.0,5.590496156533892
2020-01-31,31.0,0.0,0.0,0.0,29.0,0.0,0.0,17.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,34.0,0.0,30.0,24.0,25.0,16.771488469601678
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703703703703704
2020-02-02,0.0,0.0,0.0,0.0,0.0,37.0,0.0,17.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289308176100628
2020-02-03,0.0,0.0,25.0,0.0,0.0,32.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031446540880503
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,30.0,33.0,0.0,0.0,0.0,0.0,8.106219426974144
2020-02-07,32.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,31.0,0.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,12.508735150244586
2020-02-08,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,0.0,33.0,36.0,31.0,0.0,30.0,0.0,35.0,0.0,31.0,25.0,0.0,20.33542976939204
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.800139762403914
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,30.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,24.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,28.0,24.0,0.0,13.976240391334732
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,25.0,0.0,0.0,40.0,0.0,25.0,31.0,0.0,0.0,0.0,0.0,31.0,34.0,30.0,0.0,0.0,25.0,16.84136967155835
2020-02-15,0.0,0.0,0.0,26.0,31.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,32.0,63.0,0.0,0.0,18.72816212438854
2020-02-16,0.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9832285115303994
