date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-01-29,15.0,13.0,5.0,16.0,11.0,21.0,19.0,14.0,12.0,19.0,12.0,6.0,9.0,14.0,9.0,7.0,7.0,8.0,15.0,12.0,13.37719298245614
2020-01-30,13.0,7.0,3.0,5.0,8.0,11.0,6.0,6.0,3.0,11.0,0.0,3.0,9.0,6.0,9.0,3.0,7.0,6.0,3.0,12.0,7.182017543859649
2020-01-31,3.0,7.0,0.0,5.0,3.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,12.0,6.0,6.0,11.0,5.0,7.0,0.0,3.0,6.633771929824562
2020-02-01,7.0,4.0,9.0,3.0,6.0,0.0,11.0,0.0,7.0,0.0,7.0,7.0,3.0,6.0,3.0,4.0,3.0,5.0,3.0,3.0,4.989035087719298
2020-02-02,7.0,11.0,11.0,3.0,18.0,11.0,10.0,9.0,13.0,9.0,16.0,3.0,19.0,15.0,10.0,0.0,5.0,9.0,20.0,17.0,11.842105263157894
2020-02-03,8.0,6.0,7.0,10.0,8.0,3.0,6.0,3.0,3.0,5.0,8.0,3.0,16.0,5.0,5.0,6.0,4.0,6.0,8.0,3.0,6.74342105263158
2020-02-04,3.0,3.0,8.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0,6.0,6.0,3.0,3.0,6.0,7.0,5.0,11.0,3.0,3.0,4.550438596491229
2020-02-05,13.0,7.0,3.0,8.0,3.0,14.0,6.0,3.0,6.0,0.0,9.0,6.0,9.0,3.0,12.0,10.0,5.0,7.0,6.0,6.0,7.456140350877192
2020-02-06,3.0,14.0,11.0,5.0,9.0,7.0,10.0,6.0,6.0,11.0,6.0,3.0,9.0,9.0,6.0,7.0,10.0,3.0,9.0,13.0,8.607456140350878
2020-02-07,3.0,4.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3706140350877192
2020-02-08,0.0,8.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,7.0,3.0,2.7412280701754383
2020-02-09,3.0,3.0,8.0,3.0,8.0,4.0,6.0,3.0,3.0,3.0,9.0,0.0,6.0,0.0,9.0,0.0,2.0,3.0,0.0,3.0,4.166666666666667
2020-02-10,3.0,3.0,7.0,3.0,0.0,3.0,6.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,3.0,6.0,3.399122807017544
2020-02-11,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.9320175438596492
2020-02-12,3.0,0.0,8.0,0.0,3.0,3.0,12.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,6.0,6.0,3.5087719298245608
2020-02-13,0.0,3.0,0.0,3.0,3.0,0.0,6.0,6.0,3.0,3.0,3.0,0.0,6.0,3.0,6.0,3.0,7.0,6.0,3.0,3.0,3.673245614035088
2020-02-14,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,7.0,3.0,5.0,0.0,0.0,2.1929824561403506
2020-02-15,4.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,2.1929824561403506
2020-02-16,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,7.0,0.0,3.0,1.8640350877192984
2020-02-17,6.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,6.0,3.0,5.0,6.0,0.0,2.0,3.0,0.0,0.0,3.0153508771929824
2020-02-18,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,6.0,0.0,1.9188596491228067
2020-02-19,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8223684210526315
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,1.3157894736842104
2020-02-22,17.0,4.0,6.0,9.0,0.0,4.0,7.0,6.0,10.0,3.0,0.0,0.0,3.0,0.0,14.0,12.0,3.0,4.0,14.0,7.0,6.74342105263158
2020-02-23,23.0,32.0,19.0,22.0,21.0,26.0,14.0,15.0,25.0,20.0,13.0,16.0,19.0,18.0,13.0,37.0,13.0,21.0,23.0,23.0,22.642543859649123
2020-02-24,12.0,23.0,10.0,8.0,3.0,7.0,19.0,14.0,6.0,8.0,14.0,17.0,17.0,14.0,12.0,13.0,14.0,12.0,9.0,12.0,13.37719298245614
2020-02-25,18.0,26.0,18.0,10.0,16.0,14.0,15.0,14.0,23.0,24.0,29.0,29.0,11.0,8.0,21.0,20.0,19.0,20.0,15.0,15.0,20.010964912280702
2020-02-26,24.0,22.0,15.0,8.0,19.0,24.0,21.0,22.0,23.0,21.0,31.0,12.0,28.0,22.0,23.0,26.0,16.0,20.0,26.0,18.0,23.081140350877188
2020-02-27,9.0,16.0,5.0,18.0,21.0,20.0,9.0,16.0,17.0,18.0,14.0,17.0,8.0,5.0,15.0,16.0,12.0,20.0,20.0,6.0,15.460526315789473
2020-02-28,16.0,17.0,24.0,16.0,11.0,29.0,6.0,12.0,24.0,5.0,21.0,12.0,15.0,23.0,6.0,28.0,17.0,16.0,22.0,22.0,18.750000000000004
2020-02-29,24.0,4.0,17.0,18.0,15.0,16.0,21.0,26.0,16.0,9.0,23.0,10.0,13.0,16.0,20.0,19.0,19.0,11.0,17.0,10.0,17.763157894736842
2020-03-01,29.0,31.0,19.0,33.0,26.0,30.0,20.0,42.0,32.0,31.0,25.0,9.0,22.0,33.0,22.0,40.0,26.0,25.0,32.0,23.0,30.153508771929822
2020-03-02,34.0,18.0,27.0,15.0,10.0,23.0,18.0,21.0,22.0,15.0,22.0,30.0,14.0,18.0,22.0,22.0,18.0,27.0,17.0,20.0,22.642543859649123
2020-03-03,12.0,25.0,5.0,26.0,16.0,10.0,18.0,14.0,23.0,13.0,26.0,14.0,17.0,11.0,20.0,36.0,19.0,22.0,12.0,15.0,19.407894736842106
2020-03-04,9.0,16.0,22.0,7.0,11.0,20.0,9.0,11.0,17.0,5.0,6.0,23.0,14.0,24.0,11.0,26.0,16.0,17.0,9.0,17.0,15.899122807017546
2020-03-05,18.0,13.0,8.0,20.0,11.0,17.0,12.0,11.0,23.0,5.0,17.0,29.0,25.0,11.0,20.0,10.0,19.0,18.0,6.0,17.0,16.995614035087723
2020-03-06,18.0,10.0,8.0,5.0,11.0,7.0,16.0,11.0,6.0,11.0,9.0,12.0,12.0,6.0,21.0,13.0,5.0,13.0,9.0,6.0,11.458333333333332
