,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-02-16,5.0,5.0,0.0,4.0,6.0,3.0,0.0,7.0,0.0,6.0,0.0,0.0,9.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.8907922912205564
2020-02-17,7.0,9.0,3.0,14.0,5.0,5.0,6.0,6.0,8.0,11.0,0.0,17.0,0.0,13.0,3.0,10.0,5.0,6.0,18.0,3.0,7.97644539614561
2020-02-18,8.0,2.0,10.0,7.0,8.0,13.0,12.0,10.0,6.0,9.0,11.0,6.0,16.0,8.0,14.0,6.0,3.0,9.0,6.0,9.0,9.261241970021413
2020-02-19,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,6.0,3.0,6.0,3.0,12.0,0.0,6.0,0.0,3.0,3.0,2.8907922912205564
2020-02-20,3.0,2.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,6.0,6.0,3.0,5.0,0.0,3.0,3.0,0.0,9.0,0.0,3.158458244111349
2020-02-21,5.0,8.0,6.0,4.0,3.0,8.0,3.0,14.0,9.0,3.0,0.0,6.0,6.0,5.0,0.0,7.0,0.0,0.0,3.0,6.0,5.139186295503212
2020-02-22,26.0,14.0,15.0,24.0,22.0,15.0,19.0,26.0,10.0,24.0,10.0,17.0,13.0,9.0,14.0,19.0,10.0,21.0,11.0,14.0,17.826552462526763
2020-02-23,25.0,23.0,14.0,23.0,24.0,20.0,32.0,32.0,19.0,35.0,27.0,22.0,28.0,20.0,29.0,29.0,21.0,29.0,27.0,23.0,26.873661670235546
2020-02-24,35.0,38.0,26.0,39.0,38.0,26.0,39.0,46.0,46.0,41.0,25.0,32.0,28.0,28.0,32.0,23.0,33.0,35.0,37.0,27.0,36.0813704496788
2020-02-25,23.0,19.0,20.0,21.0,16.0,13.0,32.0,22.0,17.0,32.0,36.0,23.0,44.0,18.0,23.0,30.0,31.0,15.0,21.0,27.0,25.856531049250535
2020-02-26,10.0,14.0,23.0,42.0,38.0,28.0,16.0,23.0,29.0,15.0,22.0,20.0,22.0,26.0,14.0,23.0,22.0,23.0,28.0,18.0,24.411134903640257
2020-02-27,12.0,23.0,12.0,24.0,32.0,28.0,38.0,25.0,28.0,40.0,13.0,23.0,13.0,18.0,12.0,26.0,16.0,31.0,33.0,29.0,25.481798715203425
2020-02-28,18.0,15.0,21.0,11.0,17.0,19.0,34.0,17.0,21.0,34.0,23.0,24.0,9.0,22.0,15.0,31.0,32.0,34.0,22.0,12.0,23.072805139186293
2020-02-29,20.0,13.0,9.0,24.0,6.0,3.0,7.0,26.0,19.0,10.0,16.0,7.0,16.0,15.0,10.0,11.0,9.0,13.0,4.0,24.0,14.025695931477514
2020-03-01,14.0,18.0,22.0,23.0,24.0,14.0,17.0,14.0,22.0,16.0,33.0,22.0,24.0,17.0,31.0,36.0,18.0,19.0,27.0,22.0,23.179871520342612
2020-03-02,14.0,14.0,17.0,13.0,10.0,12.0,9.0,25.0,16.0,11.0,8.0,11.0,18.0,19.0,25.0,35.0,13.0,17.0,15.0,17.0,17.077087794432547
2020-03-03,25.0,19.0,18.0,35.0,13.0,10.0,16.0,26.0,8.0,12.0,30.0,14.0,30.0,18.0,31.0,23.0,11.0,23.0,15.0,12.0,20.824411134903638
2020-03-04,17.0,12.0,15.0,44.0,24.0,18.0,34.0,25.0,33.0,23.0,8.0,26.0,19.0,7.0,20.0,16.0,14.0,26.0,24.0,32.0,23.394004282655246
2020-03-05,20.0,21.0,35.0,21.0,24.0,23.0,25.0,45.0,34.0,37.0,33.0,31.0,25.0,33.0,26.0,35.0,27.0,23.0,24.0,20.0,30.08565310492505
2020-03-06,20.0,12.0,21.0,32.0,28.0,21.0,20.0,23.0,29.0,24.0,20.0,15.0,25.0,13.0,27.0,20.0,28.0,18.0,22.0,12.0,23.019271948608136
2020-03-07,20.0,14.0,14.0,32.0,25.0,12.0,15.0,22.0,13.0,13.0,19.0,13.0,13.0,12.0,20.0,8.0,19.0,13.0,21.0,14.0,17.77301927194861
2020-03-08,22.0,23.0,30.0,23.0,23.0,33.0,31.0,45.0,25.0,37.0,27.0,31.0,29.0,17.0,16.0,35.0,21.0,29.0,26.0,25.0,29.336188436830835
2020-03-09,19.0,25.0,25.0,37.0,10.0,27.0,37.0,18.0,22.0,17.0,16.0,19.0,24.0,27.0,14.0,35.0,19.0,31.0,47.0,34.0,26.927194860813703
2020-03-10,19.0,29.0,29.0,50.0,23.0,24.0,36.0,34.0,24.0,33.0,26.0,44.0,34.0,32.0,33.0,41.0,26.0,45.0,32.0,28.0,34.36830835117773
2020-03-11,97.0,51.0,65.0,86.0,79.0,82.0,84.0,98.0,83.0,87.0,54.0,89.0,63.0,76.0,55.0,78.0,84.0,74.0,89.0,75.0,82.92291220556744
2020-03-12,100.0,100.0,95.0,100.0,88.0,87.0,94.0,93.0,93.0,100.0,100.0,90.0,88.0,86.0,99.0,100.0,79.0,100.0,87.0,89.0,100.0
2020-03-13,54.0,60.0,74.0,65.0,88.0,78.0,69.0,83.0,81.0,80.0,77.0,100.0,100.0,73.0,100.0,98.0,68.0,88.0,100.0,63.0,85.59957173447538
2020-03-14,51.0,67.0,86.0,51.0,77.0,70.0,98.0,73.0,100.0,82.0,66.0,81.0,68.0,64.0,69.0,71.0,100.0,66.0,93.0,73.0,80.62098501070663
2020-03-15,67.0,77.0,100.0,98.0,100.0,100.0,100.0,100.0,89.0,53.0,58.0,55.0,58.0,100.0,68.0,81.0,77.0,94.0,82.0,88.0,88.06209850107066
2020-03-16,54.0,56.0,55.0,69.0,77.0,43.0,97.0,70.0,81.0,71.0,41.0,82.0,57.0,63.0,88.0,90.0,80.0,77.0,98.0,100.0,77.5695931477516
2020-03-17,48.0,56.0,60.0,73.0,62.0,61.0,58.0,73.0,67.0,57.0,44.0,57.0,57.0,46.0,60.0,72.0,49.0,57.0,58.0,58.0,62.79443254817987
2020-03-18,42.0,35.0,57.0,73.0,51.0,43.0,61.0,64.0,37.0,66.0,91.0,48.0,80.0,41.0,98.0,56.0,41.0,38.0,49.0,47.0,59.850107066381156
2020-03-19,47.0,53.0,59.0,88.0,63.0,47.0,80.0,73.0,61.0,99.0,100.0,70.0,72.0,57.0,57.0,77.0,83.0,69.0,93.0,89.0,76.92719486081369
2020-03-20,68.0,62.0,45.0,62.0,83.0,77.0,51.0,72.0,53.0,64.0,54.0,67.0,46.0,50.0,48.0,55.0,59.0,54.0,57.0,71.0,64.13276231263383
2020-03-21,58.0,73.0,58.0,85.0,71.0,59.0,63.0,88.0,57.0,44.0,51.0,82.0,57.0,48.0,41.0,79.0,57.0,48.0,67.0,65.0,66.97002141327623
2020-03-22,44.0,44.0,56.0,93.0,47.0,56.0,91.0,54.0,53.0,82.0,48.0,50.0,42.0,51.0,55.0,69.0,61.0,67.0,65.0,71.0,64.186295503212
2020-03-23,27.0,40.0,36.0,63.0,46.0,46.0,40.0,64.0,51.0,32.0,44.0,52.0,44.0,30.0,54.0,35.0,49.0,52.0,35.0,39.0,47.05567451820128
2020-03-24,36.0,23.0,42.0,31.0,26.0,27.0,34.0,37.0,17.0,42.0,32.0,39.0,19.0,30.0,37.0,35.0,35.0,34.0,38.0,57.0,35.92077087794432
2020-03-25,27.0,35.0,27.0,48.0,21.0,38.0,66.0,51.0,40.0,49.0,22.0,25.0,44.0,45.0,34.0,52.0,41.0,51.0,62.0,72.0,45.50321199143469
2020-03-26,36.0,27.0,22.0,47.0,37.0,22.0,34.0,28.0,36.0,50.0,59.0,39.0,66.0,32.0,56.0,25.0,27.0,34.0,29.0,34.0,39.614561027837254
2020-03-27,25.0,17.0,14.0,32.0,34.0,9.0,11.0,26.0,26.0,26.0,30.0,21.0,29.0,16.0,16.0,21.0,20.0,24.0,19.0,32.0,23.98286937901499
2020-03-28,37.0,41.0,43.0,48.0,43.0,27.0,55.0,45.0,36.0,55.0,29.0,40.0,30.0,41.0,31.0,46.0,41.0,57.0,45.0,65.0,45.77087794432548
2020-03-29,36.0,31.0,36.0,35.0,47.0,34.0,42.0,49.0,32.0,33.0,56.0,56.0,73.0,50.0,54.0,74.0,36.0,33.0,47.0,27.0,47.1627408993576
2020-03-30,25.0,27.0,23.0,47.0,24.0,25.0,17.0,17.0,25.0,21.0,32.0,18.0,27.0,27.0,42.0,29.0,32.0,31.0,22.0,29.0,28.907922912205567
2020-03-31,34.0,30.0,30.0,41.0,27.0,26.0,29.0,21.0,29.0,26.0,27.0,34.0,45.0,30.0,35.0,54.0,25.0,40.0,31.0,32.0,34.582441113490354
2020-04-01,21.0,24.0,16.0,19.0,18.0,21.0,39.0,33.0,21.0,16.0,21.0,24.0,18.0,19.0,24.0,34.0,23.0,24.0,34.0,19.0,25.053533190578158
2020-04-02,38.0,28.0,16.0,38.0,27.0,28.0,35.0,32.0,31.0,26.0,27.0,23.0,32.0,35.0,39.0,33.0,22.0,32.0,33.0,21.0,31.90578158458244
2020-04-03,28.0,20.0,33.0,52.0,25.0,14.0,32.0,36.0,34.0,38.0,20.0,34.0,23.0,38.0,32.0,27.0,38.0,38.0,39.0,24.0,33.45824411134903
2020-04-04,20.0,18.0,14.0,20.0,27.0,23.0,32.0,18.0,22.0,26.0,25.0,10.0,24.0,20.0,16.0,11.0,21.0,16.0,21.0,16.0,21.41327623126338
2020-04-05,26.0,27.0,21.0,41.0,32.0,30.0,44.0,37.0,30.0,31.0,13.0,30.0,19.0,21.0,17.0,31.0,32.0,45.0,28.0,34.0,31.53104925053533
2020-04-06,16.0,20.0,21.0,33.0,20.0,17.0,23.0,15.0,32.0,13.0,20.0,24.0,33.0,14.0,11.0,24.0,23.0,16.0,26.0,16.0,22.323340471092077
2020-04-07,20.0,7.0,2.0,20.0,13.0,10.0,25.0,22.0,22.0,14.0,19.0,14.0,22.0,13.0,11.0,16.0,11.0,17.0,20.0,11.0,16.54175588865096
2020-04-08,24.0,21.0,25.0,37.0,16.0,23.0,37.0,22.0,20.0,34.0,21.0,53.0,16.0,15.0,14.0,32.0,30.0,23.0,36.0,32.0,28.42612419700214
2020-04-09,12.0,18.0,17.0,35.0,8.0,13.0,19.0,28.0,22.0,31.0,8.0,17.0,11.0,20.0,9.0,29.0,27.0,29.0,18.0,17.0,20.770877944325477
2020-04-10,13.0,12.0,18.0,11.0,16.0,10.0,16.0,10.0,20.0,18.0,22.0,23.0,22.0,13.0,20.0,20.0,22.0,15.0,15.0,21.0,18.0406852248394
2020-04-11,8.0,18.0,17.0,24.0,15.0,11.0,28.0,29.0,25.0,32.0,6.0,13.0,22.0,17.0,23.0,22.0,28.0,23.0,20.0,20.0,21.46680942184154
2020-04-12,27.0,25.0,6.0,11.0,32.0,25.0,31.0,24.0,34.0,13.0,15.0,19.0,33.0,11.0,35.0,25.0,21.0,22.0,23.0,35.0,25.0
2020-04-13,12.0,21.0,29.0,14.0,8.0,5.0,18.0,22.0,19.0,14.0,22.0,20.0,16.0,10.0,26.0,22.0,19.0,14.0,24.0,14.0,18.6830835117773
2020-04-14,14.0,13.0,14.0,26.0,30.0,23.0,12.0,15.0,21.0,32.0,15.0,24.0,15.0,12.0,19.0,6.0,30.0,16.0,14.0,16.0,19.646680942184155
2020-04-15,7.0,13.0,14.0,10.0,23.0,17.0,18.0,15.0,16.0,25.0,13.0,24.0,13.0,12.0,8.0,12.0,18.0,25.0,11.0,22.0,16.91648822269807
2020-04-16,7.0,16.0,5.0,21.0,8.0,12.0,18.0,9.0,6.0,11.0,8.0,11.0,11.0,12.0,17.0,16.0,5.0,11.0,6.0,14.0,11.991434689507495
2020-04-17,12.0,9.0,12.0,14.0,16.0,2.0,6.0,9.0,11.0,14.0,13.0,14.0,21.0,2.0,17.0,16.0,16.0,11.0,18.0,9.0,12.955032119914346
2020-04-18,15.0,12.0,22.0,24.0,11.0,18.0,9.0,22.0,11.0,20.0,8.0,11.0,13.0,8.0,26.0,26.0,19.0,14.0,9.0,14.0,16.702355460385437
2020-04-19,18.0,24.0,15.0,28.0,22.0,10.0,19.0,26.0,20.0,15.0,17.0,9.0,11.0,13.0,15.0,17.0,23.0,18.0,22.0,18.0,19.271948608137045
