,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-22,0.0,53.0,52.0,100.0,0.0,36.0,66.0,29.0,34.0,0.0,97.0,54.0,0.0,0.0,78.0,99.0,39.0,0.0,0.0,94.0,67.3419773095624
2020-10-23,73.0,54.0,52.0,51.0,0.0,36.0,0.0,0.0,34.0,0.0,100.0,0.0,0.0,67.0,79.0,100.0,40.0,0.0,35.0,0.0,58.42787682333873
2020-10-24,37.0,0.0,0.0,54.0,0.0,38.0,0.0,0.0,35.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,49.0,23.905996758508913
2020-10-25,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.213938411669368
2020-10-26,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7552674230145864
2020-10-27,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7552674230145864
2020-10-28,69.0,52.0,50.0,0.0,0.0,34.0,65.0,85.0,64.0,38.0,0.0,55.0,54.0,33.0,38.0,0.0,38.0,36.0,69.0,46.0,66.93679092382496
2020-10-29,100.0,100.0,97.0,0.0,49.0,84.0,31.0,27.0,62.0,73.0,46.0,52.0,0.0,95.0,74.0,93.0,72.0,35.0,100.0,44.0,100.0
2020-10-30,0.0,0.0,0.0,43.0,0.0,60.0,28.0,25.0,0.0,0.0,83.0,47.0,0.0,0.0,66.0,43.0,34.0,0.0,30.0,0.0,37.19611021069692
2020-10-31,0.0,0.0,47.0,46.0,0.0,32.0,61.0,0.0,0.0,0.0,0.0,100.0,51.0,0.0,0.0,0.0,72.0,68.0,64.0,44.0,47.40680713128039
2020-11-01,31.0,93.0,45.0,0.0,0.0,31.0,58.0,100.0,59.0,100.0,85.0,0.0,0.0,0.0,0.0,87.0,0.0,65.0,60.0,41.0,69.28687196110211
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,47.0,0.0,0.0,48.0,0.0,29.0,26.0,0.0,0.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,22.285251215559157
2020-11-04,57.0,43.0,84.0,0.0,0.0,28.0,0.0,23.0,27.0,31.0,40.0,88.0,45.0,27.0,0.0,40.0,32.0,0.0,0.0,0.0,45.78606158833063
2020-11-05,30.0,88.0,43.0,42.0,0.0,0.0,56.0,24.0,0.0,31.0,40.0,0.0,46.0,28.0,0.0,82.0,0.0,0.0,29.0,0.0,43.679092382495945
2020-11-06,31.0,46.0,44.0,86.0,0.0,60.0,56.0,0.0,0.0,66.0,0.0,47.0,0.0,87.0,0.0,43.0,100.0,0.0,59.0,0.0,58.752025931928685
2020-11-07,30.0,0.0,0.0,43.0,45.0,30.0,0.0,25.0,58.0,0.0,84.0,47.0,96.0,0.0,100.0,0.0,34.0,32.0,31.0,0.0,53.07941653160454
2020-11-08,31.0,93.0,44.0,0.0,93.0,93.0,57.0,25.0,0.0,0.0,42.0,0.0,0.0,29.0,0.0,43.0,34.0,0.0,0.0,40.0,50.56726094003241
2020-11-09,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,28.0,0.0,42.0,0.0,0.0,0.0,0.0,43.0,0.0,32.0,0.0,0.0,14.181523500810371
2020-11-10,0.0,0.0,0.0,45.0,48.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,19.205834683954617
2020-11-11,30.0,44.0,0.0,83.0,44.0,29.0,56.0,24.0,0.0,32.0,41.0,0.0,0.0,0.0,0.0,41.0,66.0,0.0,0.0,78.0,46.029173419773095
2020-11-12,0.0,0.0,46.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,41.0,11.750405186385738
2020-11-13,0.0,0.0,0.0,0.0,47.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,11.345218800648297
2020-11-14,0.0,0.0,0.0,0.0,47.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3209076175040515
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,31.0,92.0,0.0,0.0,47.0,31.0,0.0,25.0,28.0,33.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,30.0,0.0,37.60129659643436
2020-11-17,0.0,0.0,0.0,0.0,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967585089141004
2020-11-18,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0.0,30.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,17.26094003241491
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,44.0,0.0,31.0,0.0,25.0,29.0,33.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,15.883306320907618
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,46.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.158833063209076
2020-11-28,30.0,45.0,44.0,42.0,0.0,30.0,29.0,0.0,28.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,26.904376012965965
2020-11-29,0.0,0.0,0.0,42.0,0.0,30.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,28.0,0.0,0.0,33.0,31.0,0.0,40.0,19.205834683954617
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,46.0,46.0,43.0,0.0,60.0,29.0,0.0,29.0,0.0,43.0,47.0,96.0,29.0,0.0,86.0,0.0,100.0,30.0,83.0,62.15559157212317
2020-12-03,32.0,0.0,0.0,44.0,0.0,31.0,0.0,0.0,30.0,0.0,43.0,0.0,49.0,0.0,35.0,0.0,34.0,0.0,31.0,0.0,26.6612641815235
2020-12-04,31.0,0.0,0.0,0.0,45.0,30.0,29.0,0.0,0.0,34.0,42.0,47.0,0.0,0.0,33.0,42.0,0.0,0.0,0.0,41.0,30.30794165316045
2020-12-05,62.0,48.0,91.0,44.0,47.0,32.0,30.0,0.0,0.0,34.0,43.0,48.0,0.0,0.0,35.0,88.0,34.0,33.0,62.0,0.0,59.2382495948136
2020-12-06,31.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,14.586709886547812
2020-12-07,32.0,0.0,0.0,44.0,0.0,31.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,35.0,0.0,34.0,32.0,0.0,0.0,19.611021069692057
2020-12-08,30.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,42.0,0.0,32.0,0.0,0.0,15.72123176661264
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,47.0,46.0,0.0,48.0,0.0,0.0,26.0,30.0,35.0,0.0,49.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,43.0,28.687196110210696
2020-12-12,0.0,0.0,0.0,46.0,0.0,32.0,0.0,0.0,30.0,35.0,0.0,50.0,100.0,61.0,0.0,0.0,36.0,0.0,63.0,0.0,36.70988654781199
2020-12-13,0.0,0.0,0.0,0.0,46.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.239870340356564
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,46.0,0.0,0.0,30.0,0.0,0.0,35.0,0.0,50.0,0.0,31.0,0.0,45.0,0.0,0.0,32.0,0.0,21.79902755267423
2020-12-17,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051863857374392
2020-12-18,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.213938411669368
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,34.0,0.0,100.0,49.0,0.0,34.0,0.0,0.0,32.0,38.0,0.0,0.0,53.0,0.0,73.0,93.0,0.0,0.0,0.0,90.0,48.29821717990275
2020-12-21,34.0,0.0,49.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,33.0,0.0,31.92868719611021
2020-12-22,0.0,0.0,0.0,0.0,50.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.807131280388979
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
