date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-01-29,12.0,28.0,33.0,19.0,14.0,62.0,33.0,14.0,42.0,0.0,14.0,16.0,19.0,14.0,16.0,28.0,12.0,0.0,16.0,12.0,23.258491652274042
2020-01-30,13.0,0.0,0.0,19.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,15.0,17.0,29.0,0.0,0.0,0.0,13.0,8.865860679332181
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,15.0,0.0,20.0,15.0,17.0,0.0,0.0,16.0,15.0,0.0,18.0,10.0,0.0,0.0,15.0,14.0,20.0,0.0,14.0,10.880829015544041
2020-02-02,26.0,0.0,0.0,19.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,17.0,0.0,15.0,17.0,0.0,0.0,58.0,33.0,0.0,12.492803684513529
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0362694300518136
2020-02-04,12.0,0.0,0.0,0.0,0.0,32.0,17.0,0.0,14.0,14.0,14.0,33.0,9.0,14.0,16.0,0.0,13.0,0.0,0.0,13.0,11.571675302245252
2020-02-05,12.0,14.0,0.0,0.0,15.0,16.0,17.0,0.0,0.0,0.0,15.0,17.0,10.0,0.0,0.0,15.0,0.0,19.0,16.0,0.0,9.556706966033394
2020-02-06,0.0,0.0,35.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,17.0,0.0,13.0,40.0,17.0,13.0,11.514104778353484
2020-02-07,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,3.684513529073115
2020-02-08,14.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,14.0,6.7357512953367875
2020-02-09,13.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,15.0,17.0,0.0,15.0,17.0,0.0,0.0,0.0,17.0,0.0,8.002302820955672
2020-02-10,0.0,0.0,16.0,0.0,0.0,15.0,0.0,14.0,0.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,6.908462867012091
2020-02-11,24.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,16.0,18.0,14.0,0.0,14.0,12.0,18.0,0.0,0.0,11.053540587219343
2020-02-12,0.0,14.0,16.0,19.0,14.0,16.0,0.0,14.0,14.0,14.0,14.0,16.0,19.0,0.0,16.0,28.0,0.0,28.0,0.0,13.0,14.680483592400694
2020-02-13,0.0,14.0,33.0,37.0,28.0,16.0,33.0,14.0,42.0,28.0,28.0,0.0,19.0,0.0,48.0,43.0,0.0,37.0,32.0,25.0,27.46113989637306
2020-02-14,13.0,0.0,34.0,19.0,29.0,0.0,52.0,15.0,0.0,15.0,15.0,0.0,10.0,29.0,33.0,29.0,13.0,59.0,17.0,0.0,21.991940126655155
2020-02-15,27.0,16.0,0.0,21.0,47.0,0.0,38.0,0.0,32.0,16.0,16.0,0.0,21.0,16.0,36.0,16.0,28.0,31.0,18.0,28.0,23.431203223949343
2020-02-16,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,13.0,5.066206102475533
2020-02-17,0.0,41.0,16.0,36.0,13.0,15.0,32.0,27.0,0.0,40.0,14.0,47.0,9.0,0.0,31.0,13.0,0.0,18.0,47.0,0.0,22.9706390328152
2020-02-18,12.0,14.0,0.0,36.0,27.0,0.0,16.0,0.0,14.0,13.0,14.0,31.0,9.0,14.0,0.0,14.0,24.0,18.0,31.0,0.0,16.522740356937252
2020-02-19,11.0,13.0,15.0,0.0,0.0,15.0,0.0,13.0,13.0,13.0,0.0,15.0,9.0,0.0,15.0,13.0,12.0,35.0,30.0,0.0,12.780656303972368
2020-02-20,13.0,15.0,17.0,19.0,0.0,33.0,17.0,14.0,15.0,29.0,29.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,14.680483592400694
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,19.0,21.0,16.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,11.0,0.0,0.0,0.0,28.0,21.0,36.0,14.0,12.320092112838228
2020-02-23,0.0,0.0,0.0,22.0,16.0,0.0,19.0,16.0,33.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,29.0,21.0,0.0,14.0,11.917098445595856
2020-02-24,25.0,14.0,17.0,19.0,14.0,16.0,17.0,14.0,0.0,28.0,14.0,16.0,9.0,0.0,0.0,14.0,0.0,19.0,32.0,13.0,16.177317213586644
2020-02-25,23.0,13.0,16.0,18.0,40.0,30.0,16.0,13.0,14.0,27.0,0.0,0.0,9.0,0.0,15.0,14.0,36.0,36.0,15.0,24.0,20.667818077144503
2020-02-26,11.0,26.0,46.0,0.0,13.0,29.0,15.0,0.0,0.0,0.0,39.0,15.0,9.0,26.0,0.0,13.0,23.0,34.0,15.0,12.0,18.76799078871618
2020-02-27,35.0,13.0,16.0,54.0,13.0,30.0,0.0,53.0,14.0,13.0,13.0,46.0,0.0,27.0,15.0,13.0,12.0,54.0,15.0,12.0,25.791594703511805
2020-02-28,13.0,15.0,0.0,19.0,29.0,0.0,17.0,15.0,0.0,0.0,15.0,17.0,10.0,0.0,0.0,15.0,0.0,39.0,17.0,13.0,13.471502590673575
2020-02-29,26.0,59.0,0.0,39.0,30.0,83.0,71.0,60.0,30.0,75.0,60.0,51.0,40.0,30.0,17.0,75.0,40.0,100.0,17.0,53.0,55.03742084052965
2020-03-01,13.0,46.0,18.0,20.0,15.0,34.0,18.0,0.0,16.0,30.0,31.0,53.0,0.0,30.0,0.0,46.0,14.0,41.0,52.0,41.0,29.82153137593552
2020-03-02,35.0,41.0,32.0,36.0,14.0,30.0,16.0,40.0,27.0,27.0,0.0,31.0,27.0,13.0,61.0,54.0,48.0,54.0,46.0,36.0,38.457109959700645
2020-03-03,13.0,14.0,0.0,0.0,14.0,0.0,17.0,14.0,0.0,29.0,0.0,0.0,19.0,14.0,0.0,15.0,26.0,20.0,0.0,13.0,11.974668969487624
2020-03-04,25.0,29.0,34.0,0.0,43.0,16.0,0.0,29.0,44.0,43.0,43.0,50.0,19.0,43.0,16.0,29.0,13.0,38.0,33.0,26.0,32.98791018998273
2020-03-05,24.0,27.0,0.0,54.0,27.0,15.0,16.0,0.0,14.0,0.0,27.0,31.0,9.0,27.0,0.0,27.0,12.0,36.0,31.0,12.0,22.394933793897525
2020-03-06,13.0,14.0,0.0,0.0,14.0,32.0,17.0,0.0,0.0,29.0,15.0,17.0,0.0,14.0,0.0,29.0,13.0,48.0,49.0,0.0,17.501439263097296
2020-03-07,14.0,16.0,18.0,0.0,31.0,17.0,19.0,16.0,0.0,31.0,31.0,0.0,10.0,0.0,54.0,31.0,14.0,31.0,35.0,28.0,22.7979274611399
2020-03-08,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,18.0,10.0,0.0,17.0,15.0,14.0,20.0,17.0,0.0,9.844559585492231
2020-03-09,0.0,0.0,16.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,12.0,36.0,0.0,12.0,7.541738629821531
2020-03-10,24.0,41.0,32.0,18.0,14.0,15.0,16.0,0.0,0.0,41.0,14.0,16.0,0.0,0.0,31.0,41.0,24.0,45.0,31.0,24.0,24.58261370178469
2020-03-11,24.0,27.0,32.0,37.0,14.0,62.0,66.0,0.0,42.0,14.0,28.0,16.0,28.0,28.0,47.0,14.0,49.0,55.0,16.0,37.0,36.61485319516408
