date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,0.0,0.0,0.0,38.0,0.0,36.0,24.0,53.0,0.0,0.0,38.0,23.0,21.0,0.0,33.333333333333336,26.08695652173913,21.0,0.0,42.0,47.05882352941177,31.507326059160803
2020-10-06,0.0,28.0,0.0,0.0,0.0,38.0,50.0,28.0,41.0,51.0,0.0,73.0,0.0,50.0,36.8421052631579,0.0,45.0,29.78723404255319,0.0,50.0,40.756495937219654
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,20.0,19.0,0.0,29.0,0.0,26.0,21.0,0.0,0.0,80.0,0.0,28.26086956521739,46.0,31.914893617021278,0.0,51.470588235294116,27.606261314413686
2020-10-09,19.0,92.0,48.0,43.0,43.0,20.0,27.0,59.0,66.0,28.0,22.0,0.0,24.0,82.0,77.19298245614036,29.347826086956523,73.0,0.0,48.0,80.88235294117646,69.0005667907833
2020-10-10,0.0,32.0,76.0,22.0,0.0,0.0,83.0,31.0,47.0,57.0,23.0,0.0,51.0,57.0,40.35087719298246,31.52173913043478,25.0,68.08510638297872,50.0,55.88235294117647,58.69983055017493
2020-10-11,0.0,30.0,0.0,21.0,42.0,0.0,26.0,29.0,0.0,27.0,0.0,0.0,23.0,81.0,75.43859649122807,58.69565217391305,24.0,31.914893617021278,23.0,26.470588235294116,40.59134915136568
2020-10-12,38.0,60.0,24.0,0.0,21.0,40.0,0.0,59.0,22.0,0.0,21.0,25.0,46.0,0.0,36.8421052631579,29.347826086956523,0.0,63.829787234042556,46.0,52.94117647058823,45.792571687420406
2020-10-13,0.0,29.0,46.0,62.0,21.0,0.0,26.0,57.0,0.0,79.0,21.0,74.0,23.0,54.0,36.8421052631579,28.26086956521739,47.0,0.0,23.0,25.0,51.04866406431119
2020-10-14,36.0,85.0,22.0,40.0,20.0,38.0,25.0,28.0,20.0,25.0,41.0,48.0,44.0,26.0,73.6842105263158,27.17391304347826,23.0,0.0,22.0,25.0,52.36030960568196
2020-10-15,0.0,0.0,24.0,21.0,43.0,20.0,0.0,29.0,22.0,53.0,43.0,0.0,69.0,54.0,38.59649122807018,0.0,24.0,31.914893617021278,47.0,0.0,40.66897895922337
2020-10-16,20.0,31.0,49.0,0.0,22.0,42.0,0.0,0.0,0.0,27.0,22.0,52.0,24.0,56.0,40.35087719298246,59.78260869565217,24.0,100.0,24.0,26.470588235294116,48.504548290330355
2020-10-17,100.0,64.0,100.0,0.0,91.0,43.0,57.0,0.0,47.0,29.0,23.0,55.0,75.0,87.0,40.35087719298246,92.3913043478261,100.0,70.2127659574468,50.0,27.941176470588236,90.17403775062328
2020-10-18,41.0,65.0,26.0,23.0,23.0,22.0,0.0,31.0,23.0,0.0,23.0,28.0,25.0,0.0,84.21052631578948,32.608695652173914,52.0,0.0,51.0,29.41176470588235,45.34401650618878
2020-10-19,19.0,90.0,70.0,21.0,21.0,100.0,77.0,58.0,43.0,80.0,44.0,100.0,46.0,53.0,75.43859649122807,57.608695652173914,69.0,0.0,45.0,25.0,85.64544994108749
2020-10-20,18.0,0.0,23.0,20.0,20.0,19.0,25.0,56.0,0.0,0.0,41.0,24.0,22.0,52.0,73.6842105263158,55.43478260869565,0.0,0.0,45.0,25.0,40.63826130670113
