date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-07,0.0,24.0,21.0,0.0,44.0,15.0,18.0,0.0,31.0,0.0,38.0,19.0,0.0,18.0,0.0,41.0,44.0,0.0,15.0,37.0,26.997041420118347
2020-11-08,0.0,50.0,21.0,0.0,22.0,0.0,37.0,24.0,0.0,37.0,0.0,19.0,0.0,19.0,45.0,42.0,0.0,32.0,15.0,19.0,28.254437869822493
2020-11-09,0.0,74.0,0.0,23.0,69.0,46.0,38.0,48.0,0.0,19.0,39.0,18.0,25.0,38.0,46.0,0.0,68.0,33.0,31.0,38.0,48.29881656804734
2020-11-10,19.0,0.0,22.0,23.0,23.0,30.0,19.0,24.0,16.0,0.0,0.0,38.0,0.0,19.0,23.0,21.0,46.0,16.0,0.0,38.0,27.88461538461539
2020-11-11,52.0,71.0,100.0,65.0,64.0,42.0,18.0,44.0,58.0,69.0,72.0,53.0,93.0,36.0,84.0,58.0,21.0,74.0,72.0,54.0,88.75739644970415
2020-11-12,38.0,25.0,43.0,0.0,45.0,0.0,38.0,0.0,16.0,37.0,20.0,0.0,0.0,58.0,0.0,22.0,23.0,16.0,16.0,19.0,30.76923076923077
2020-11-13,19.0,25.0,0.0,23.0,46.0,0.0,0.0,24.0,16.0,38.0,19.0,0.0,0.0,0.0,0.0,21.0,23.0,16.0,16.0,19.0,22.55917159763314
2020-11-14,0.0,25.0,21.0,23.0,68.0,15.0,37.0,23.0,15.0,37.0,19.0,37.0,25.0,0.0,67.0,82.0,23.0,0.0,31.0,57.0,44.748520710059175
2020-11-15,37.0,25.0,0.0,23.0,23.0,15.0,37.0,0.0,15.0,0.0,19.0,18.0,24.0,0.0,23.0,20.0,22.0,16.0,15.0,19.0,25.961538461538463
2020-11-16,94.0,0.0,22.0,23.0,23.0,30.0,37.0,71.0,94.0,37.0,38.0,55.0,24.0,55.0,45.0,42.0,69.0,0.0,31.0,75.0,63.97928994082841
