date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,1.0,5.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.9,0.0
2020-01-05,3.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.4,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.2,0.0
2020-01-09,3.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,1.7,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.2,0.0
2020-01-12,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.0
2020-01-13,2.0,0.0,3.0,0.0,3.0,1.0,4.0,3.0,0.0,6.0,2.2,0.0
2020-01-14,4.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.3,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.6,0.0
2020-01-17,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0
2020-01-18,2.0,6.0,4.0,3.0,4.0,0.0,0.0,2.0,3.0,6.0,3.0,0.0
2020-01-19,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.8,0.0
2020-01-20,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,1.6,0.0
2020-01-21,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,1.4,0.0
2020-01-22,5.0,8.0,11.0,6.0,14.0,10.0,7.0,3.0,11.0,10.0,8.5,0.0
2020-01-23,7.0,13.0,8.0,6.0,12.0,9.0,10.0,10.0,12.0,9.0,9.6,0.0
2020-01-24,15.0,21.0,10.0,18.0,23.0,15.0,19.0,18.0,23.0,28.0,19.0,0.0
