date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,54.0,58.0,54.0,62.0,69.0,28.0,36.0,32.0,41.0,78.0,51.50905432595573,0
2020-01-02,30.0,38.0,27.0,54.0,44.0,50.0,37.0,55.0,30.0,41.0,40.84507042253521,0
2020-01-03,13.0,26.0,42.0,21.0,23.0,15.0,16.0,29.0,16.0,57.0,25.95573440643863,0
2020-01-04,48.0,77.0,53.0,61.0,37.0,33.0,54.0,37.0,45.0,60.0,50.80482897384306,0
2020-01-05,33.0,28.0,52.0,30.0,18.0,11.0,35.0,30.0,28.0,45.0,31.18712273641851,0
2020-01-06,38.0,38.0,73.0,40.0,27.0,39.0,57.0,38.0,50.0,34.0,43.66197183098591,0
2020-01-07,41.0,36.0,58.0,40.0,32.0,24.0,41.0,32.0,39.0,33.0,37.82696177062374,0
2020-01-08,51.0,80.0,59.0,40.0,32.0,49.0,46.0,22.0,29.0,53.0,46.37826961770624,0
2020-01-09,39.0,45.0,47.0,14.0,28.0,35.0,48.0,56.0,36.0,41.0,39.13480885311871,0
2020-01-10,18.0,39.0,7.0,28.0,23.0,20.0,22.0,34.0,16.0,42.0,25.05030181086519,0
2020-01-11,14.0,13.0,14.0,22.0,24.0,21.0,23.0,12.0,16.0,29.0,18.91348088531187,0
2020-01-12,14.0,40.0,43.0,36.0,12.0,32.0,28.0,18.0,27.0,36.0,28.772635814889334,0
2020-01-13,15.0,22.0,57.0,52.0,28.0,13.0,49.0,38.0,30.0,46.0,35.2112676056338,0
2020-01-14,18.0,16.0,46.0,29.0,33.0,17.0,27.0,33.0,13.0,47.0,28.068410462776658,0
2020-01-15,21.0,31.0,60.0,60.0,38.0,29.0,47.0,16.0,30.0,40.0,37.42454728370222,0
2020-01-16,26.0,25.0,47.0,54.0,66.0,25.0,26.0,44.0,34.0,41.0,39.03420523138832,0
2020-01-17,9.0,33.0,14.0,28.0,23.0,26.0,22.0,11.0,21.0,14.0,20.221327967806843,0
2020-01-18,24.0,28.0,38.0,15.0,19.0,17.0,24.0,31.0,23.0,38.0,25.855130784708248,0
